elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
1937.387,-0.991905,-0.10329050000000001,21.6939425,0.34680350000000004,0.18632549999999998,0.0287545,0.0026035,0.026151,0.157571,0.183722,398.6817775,0.16596222679156197,0.004835212540728051,46.0,0
1938.387,-0.993548,-0.101064,21.691885,0.345011,0.185465,0.028897,0.002557,0.02634,0.15656799999999998,0.182908,398.371256,0.1682325364535764,0.008778320345299573,47.0,0
1939.387,-0.994511,-0.094672,21.694949,0.344136,0.185661,0.029044,0.002532,0.026512,0.156617,0.183129,400.063428,0.16927811618077104,0.015047964631840882,48.0,0
1940.387,-0.9867325,-0.10094600000000001,21.695261000000002,0.345503,0.185524,0.029038,0.0025415,0.0264965,0.15648600000000001,0.1829825,399.7789775,0.16932077424961822,0.015303756620406173,49.0,0
1941.387,-0.978954,-0.10722,21.695573,0.34687,0.185387,0.029032000000000002,0.002551,0.026481,0.156355,0.182836,399.494527,0.16936350379902276,0.015559977230200639,50.0,0
1942.387,-0.9804085,-0.0954785,21.6945725,0.3463735,0.1853695,0.028791,0.002568,0.026223,0.1565785,0.1828015,399.8546275,0.16747403076392506,0.004230067601158405,51.0,0
1943.387,-0.981863,-0.083737,21.693572,0.345877,0.185352,0.02855,0.002585,0.025965,0.156802,0.18276699999999999,400.214728,0.16558994406994765,0.007067543732544257,52.0,0
1944.387,-0.988039,-0.08135500000000001,21.694015,0.3495465,0.185078,0.0285565,0.002571,0.0259855,0.15652149999999998,0.18250699999999997,399.3987125,0.16601766519190533,0.004502785427876188,53.0,0
1945.387,-0.994215,-0.078973,21.694458,0.353216,0.184804,0.028563,0.002557,0.026006,0.156241,0.182247,398.582697,0.16644692208241063,0.0019288181434914398,54.0,0
1946.387,-0.9869129999999999,-0.0880405,21.69495,0.35286649999999997,0.18491049999999998,0.0283495,0.0025405000000000002,0.025809,0.156561,0.18236999999999998,398.731996,0.16484843065367077,0.011513905146061432,55.0,0
1947.387,-0.979611,-0.097108,21.695442,0.352517,0.185017,0.028136,0.002524,0.025612,0.156881,0.182493,398.881295,0.16325646026950194,0.021059889793475062,56.0,0
1948.387,-0.984675,-0.0905865,21.696377,0.3526425,0.1851395,0.028538,0.0025035,0.026034500000000002,0.1566015,0.182636,398.922121,0.16624574958892738,0.0031351154172160056,57.0,0
1949.387,-0.989739,-0.084065,21.697312,0.352768,0.185262,0.02894,0.002483,0.026457,0.15632200000000002,0.182779,398.962947,0.16924572839569352,0.014853756685393904,58.0,0
1950.387,-0.98882,-0.064343,21.696524500000002,0.35270250000000003,0.1855575,0.0290135,0.002513,0.026500500000000003,0.15654400000000002,0.1830445,399.2694095,0.16928359257721423,0.01508080292889069,59.0,0
1951.387,-0.987901,-0.044621,21.695737,0.352637,0.185853,0.029087000000000002,0.002543,0.026544,0.156766,0.18331,399.575872,0.1693213495187125,0.015307206125495298,60.0,0
