elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
1700.0,-1.0679,-1.028229,-1.454359,24.838465,0.146116,0.108265,0.093783,0.014481999999999995,0.037850999999999996,0.05233299999999999,401.772973,0.382595371446687,0.00649334429862547,0.0,0
1701.0,-1.061731,-1.034661,-1.45974,24.836364,0.145868,0.107945,0.092953,0.014992000000000005,0.037923,0.052915000000000004,399.641879,0.39531694968885156,0.026541484656114056,1.0,0
1702.0,-1.032331,-1.011034,-1.428634,24.836627,0.146162,0.108061,0.093278,0.014783000000000004,0.03810099999999998,0.05288399999999999,399.033669,0.387984882683324,0.0075018989379287415,2.0,0
1703.0,-1.023011,-1.006964,-1.425484,24.842271,0.146594,0.10846,0.093142,0.015317999999999998,0.038134,0.053452,400.344386,0.4016782483283073,0.04306022222814976,3.0,0
1704.0,-1.057794,-1.013002,-1.451602,24.839646,0.146052,0.107189,0.092827,0.014362,0.03886299999999998,0.05322499999999998,399.146824,0.36954508027995076,0.0403817603658857,4.0,0
1705.0,-1.079713,-1.021272,-1.484021,24.833739,0.145979,0.107289,0.09321,0.014078999999999994,0.03869,0.052768999999999996,398.317018,0.36388307358300365,0.0550846077024133,5.0,0
1706.0,-1.036531,-1.01274,-1.460659,24.832951,0.146943,0.109016,0.094665,0.014351000000000003,0.03792699999999999,0.05227799999999999,396.41695,0.3783748154397808,0.01745309655011351,6.0,0
1707.0,-0.996104,-0.988982,-1.422728,24.834658,0.146236,0.107861,0.093688,0.014173000000000005,0.038375000000000006,0.05254800000000001,400.127505,0.36931936627058587,0.04096788447329747,7.0,0
1708.0,-1.045456,-0.990557,-1.474833,24.834133,0.146245,0.107494,0.092701,0.014793,0.03875100000000001,0.05354400000000001,398.38774,0.3817351362510321,0.008727164820604205,8.0,0
1709.0,-1.077482,-1.006308,-1.496752,24.827306,0.145657,0.10752,0.093011,0.014509000000000008,0.038137000000000004,0.05264600000000001,397.949263,0.38043421259636073,0.012105345546074564,9.0,0
1710.0,-1.050575,-1.005258,-1.487565,24.835051,0.147127,0.10952,0.094817,0.014703000000000008,0.037607,0.05231000000000001,397.190179,0.3909540523292918,0.015212106706572914,10.0,0
