elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
1891.387,-0.9814365,-0.2427095,21.691364,0.310067,0.0024095,0.2126055,0.1861425,0.026463,-0.210196,-0.1837329999999999,404.113863,-0.1258973810033541,0.0067204255724144,0.0,0,0.9992331705406959,1.0060064626496865,0.9999119946530807,0.2600395248769545,0.2600395248769545
1892.387,-0.985357,-0.238795,21.694823,0.314171,0.002452,0.213719,0.186993,0.026726,-0.2112669999999999,-0.1845409999999999,402.167871,-0.1265040280972802,0.0115713924130453,1.0,0,1.0036274840379822,1.0160045618703668,1.0050067906828497,0.24807364428050804,0.24807364428050804
1893.387,-0.983085,-0.235423,21.695341,0.311673,0.002403,0.212252,0.185901,0.026351,-0.209849,-0.183498,403.197394,-0.125571842476459,0.0041173032379853,2.0,0,0.9979551214418569,1.0017487169739594,0.9982612997676185,0.26360450674514424,0.26360450674514424
1894.387,-0.989148,-0.219185,21.689724,0.307764,0.002447,0.210793,0.184817,0.025976,-0.208346,-0.18237,401.594956,-0.1246778180421896,0.0030316354592851,3.0,0,0.9918204857674278,0.9874928720775518,0.9911114599611351,0.2567826507944172,0.2567826507944172
1895.387,-0.988885,-0.227272,21.696394,0.312927,0.002496,0.213176,0.186641,0.026535,-0.21068,-0.184145,400.433967,-0.1259499048315209,0.0071404248624984,4.0,0,1.0014738353437682,1.0087435848697968,1.0022144048103248,0.2558397419813261,0.2558397419813261
1896.387,-0.987967,-0.22294,21.688125,0.313321,0.002533,0.212854,0.186457,0.026397,-0.210321,-0.183924,400.96674,-0.1255087485736021,0.0036127818553404,5.0,0,1.0002719253401786,1.0034974339479188,1.0005066253755095,0.25907281828795936,0.2573821830832054
1897.387,-0.977204,-0.220183,21.692587,0.316734,0.00238,0.212718,0.186541,0.026177,-0.210338,-0.184161,401.207196,-0.1244526640581543,0.0048320471344203,6.0,0,1.0015608514526253,0.9951340049420262,1.0005874951537597,0.2612701672235655,0.25541442374373874
1898.387,-0.984816,-0.209551,21.692194,0.31634,0.002464,0.212043,0.186032,0.026011,-0.209579,-0.183568,401.306207,-0.1241113093931615,0.0075616409581671,7.0,0,0.9983358169181071,0.9888234176012165,0.9969768974071723,0.2625321379371255,0.25663546473235305
1899.387,-0.98311,-0.203513,21.6981,0.320147,0.002617,0.212019,0.185806,0.026213,-0.209402,-0.183189,401.655102,-0.1251808730617332,0.0009909721543539,8.0,0,0.9962746228395533,0.9965025660520814,0.9961349003042133,0.25833676401615807,0.2563492206197153
1900.387,-0.987442,-0.199444,21.7002,0.323035,0.00248,0.213673,0.187202,0.026471,-0.211193,-0.184722,401.499514,-0.1253409220046213,0.0022707806667521,9.0,0,1.004611853769429,1.0063105873408098,1.0046547692951724,0.24826987468889544,0.2559286997693706
1901.387,-0.975366,-0.192356,21.6939,0.316996,0.00248,0.214198,0.187654,0.026544,-0.211718,-0.1851739999999999,403.036541,-0.1253749108479716,0.0025425675980574,10.0,0,1.007070058844643,1.0090857251473104,1.007152218329373,0.2403619314822883,0.2561862965617795
1902.387,-0.996761,-0.187368,21.689437,0.321328,0.002491,0.2123419999999999,0.186074,0.026268,-0.2098509999999999,-0.183583,402.44719,-0.1251751250893494,0.0009450093141558,11.0,0,0.9984173945201607,0.9985934233035545,0.9982708138591768,0.26028405416665046,0.255600855463479
1903.387,-1.003717,-0.181461,21.697575,0.319228,0.002475,0.21273,0.186315,0.026415,-0.210255,-0.18384,401.131759,-0.1256337572650222,0.00461239600159,12.0,0,0.9998150907686787,1.0041817145029464,1.000192660354067,0.2607420656187675,0.2553361007557078
1904.387,-0.990329,-0.188681,21.695606,0.318834,0.002349,0.21314,0.186798,0.026342,-0.210791,-0.184449,401.395788,-0.1249679776080459,0.0007114159337099,13.0,0,1.003127141412054,1.0014065766964457,1.0027424368918416,0.25257744229096984,0.254587760975792
