elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
823.0,-1.862383,-1.774844,-1.244623,26.38237,0.340519,0.285057,0.212667,0.07239,0.055462,0.127852,899.883041,1.3051944539602978,0.0050705326310476,0.0,0,1.0053510417035263,1.0082172701949867,1.0035010901327166,0.24862423566691572,0.24862423566691572
824.0,-1.864351,-1.773269,-1.238848,26.391428,0.338085,0.283619,0.210903,0.072716,0.054466,0.127182,901.641665,1.335046909137643,0.0280585425282695,1.0,0,1.0000825656691947,1.0127576601671318,0.985479975030986,0.24259559975978157,0.24259559975978157
825.0,-1.858576,-1.765524,-1.206167,26.395892,0.338278,0.283083,0.211312,0.0717709999999999,0.055195,0.126966,898.977798,1.3002934995289497,0.0012965318560906,2.0,0,0.9983840719029028,0.999596100278551,0.9986701285542406,0.2616707777448801,0.2616707777448801
826.0,-1.863695,-1.771562,-1.159442,26.396023,0.337699,0.282989,0.210887,0.072102,0.05471,0.126812,897.308756,1.3178702637495192,0.0148315937953253,3.0,0,0.9971731087547132,1.0042061281337054,0.9898947863611289,0.2588060655735764,0.2588060655735764
827.0,-1.862908,-1.756861,-1.268379,26.388672,0.339509,0.28344,0.2118,0.07164,0.0560689999999999,0.127709,896.577961,1.277688603531301,0.0161104643133221,4.0,0,1.0042265759230644,0.9977715877437333,1.014483837990898,0.2313659901481645,0.2313659901481645
828.0,-1.859758,-1.757649,-1.224935,26.396811,0.340418,0.285351,0.211732,0.073619,0.0550669999999999,0.128686,899.732167,1.3368744098205865,0.0294658171908428,5.0,0,1.0119091148567092,1.025334261838441,0.9963541619548196,0.22104087638237058,0.2484664723778267
829.0,-1.848338,-1.754498,-1.154061,26.398255,0.339444,0.283855,0.212105,0.07175,0.055589,0.127339,901.900979,1.2906997661449908,0.0060911632822683,6.0,0,1.001317119008583,0.9993036211699171,1.005798963243078,0.2559185181797766,0.24959221235684698
830.0,-1.840332,-1.76408,-1.282816,26.409675,0.337524,0.281876,0.210918,0.070958,0.0556479999999999,0.126606,899.119242,1.2750992830059849,0.0181043815810793,7.0,0,0.9955532489590828,0.9882729805013933,1.006866479097496,0.25472409243347505,0.2515653138369425
831.0,-1.858445,-1.75056,-1.248429,26.406393,0.339141,0.284181,0.211422,0.072759,0.05496,0.127719,896.658112,1.3238296246429286,0.0194206249616053,8.0,0,1.0043052098937262,1.0133565459610037,0.9944181586256196,0.25590119731375754,0.25173824640564
832.0,-1.850307,-1.742685,-1.394115,26.401274,0.338911,0.283262,0.211559,0.071703,0.055649,0.127352,897.879248,1.2884636118598385,0.0078131233868365,9.0,0,1.001419343170443,0.9986490250696387,1.0068845725865556,0.2540173705755688,0.2497358340124715
833.0,-1.864745,-1.745179,-1.38099,26.412038,0.33836,0.283299,0.210934,0.072365,0.0550609999999999,0.1274259999999999,898.619473,1.314245759325852,0.01204052877006,10.0,0,1.0020012345533387,1.007869080779945,0.9962456010204719,0.2598816354571186,0.25299914383497846
834.0,-1.861464,-1.738616,-1.174011,26.406262,0.339481,0.284322,0.212042,0.07228,0.0551589999999999,0.1274389999999999,898.496888,1.310369833212474,0.009055855404807,11.0,0,1.002103458715199,1.0066852367688028,0.9980187629481523,0.2623266145607364,0.25607276599670803
835.0,-1.850964,-1.750167,-1.258666,26.406656,0.33814,0.282989,0.211044,0.0719449999999999,0.055151,0.127096,900.114067,1.3044857847403537,0.0045248188884037,12.0,0,0.9994063135215043,1.0020194986072417,0.9978740150356903,0.2634001034318554,0.25656110842494145
836.0,-1.844007,-1.739666,-1.194617,26.4081,0.33881,0.282947,0.210882,0.072065,0.0558629999999999,0.127928,898.44974,1.2900078762709442,0.0066239560183393,13.0,0,1.005948659880555,1.0036908077994438,1.0107565792449578,0.23878194164189182,0.2552459594481763
837.0,-1.842826,-1.726146,-1.396609,26.407181,0.337634,0.282627,0.21085,0.071777,0.0550069999999999,0.1267839999999999,898.586469,1.3048465677719612,0.0048026413941935,14.0,0,0.9969529336368597,0.9996796657381622,0.995268552611342,0.2639990883732339,0.2559973447490509
