elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
1081.0,-1.073807,-1.059863,-1.28321,24.685662,0.312645,0.259593,0.191796,0.067797,0.0530519999999999,0.120849,898.147992,1.277910768476807,0.0214628608320571,0.0,0,0.9862567634841231,0.976894979142803,0.9976775018570582,0.25954021419170853,0.25954021419170853
1082.0,-1.072363,-1.060388,-1.287279,24.687238,0.314308,0.260895,0.1924,0.068495,0.0534129999999999,0.1219079999999999,894.116831,1.2823417081663986,0.018069948623604,1.0,0,0.9948993332408409,0.9869525435695724,1.0044663425825802,0.2601911852023633,0.2601911852023633
1083.0,-1.075119,-1.053168,-1.289116,24.69367,0.314951,0.261373,0.193062,0.068311,0.0535779999999999,0.1218889999999999,895.191807,1.274958472535883,0.0237235282395731,2.0,0,0.9947442729713625,0.9843012658410256,1.0075692753241623,0.2508381313769378,0.2508381313769378
1084.0,-1.082995,-1.058813,-1.294104,24.704172,0.315172,0.261567,0.193183,0.068384,0.053605,0.121989,897.327615,1.2756780957355516,0.0231724897441997,3.0,0,0.9955603796528286,0.9853531314615904,1.008077027954605,0.25099328727013637,0.25099328727013637
1085.0,-1.053725,-1.051462,-1.277435,24.699052,0.316127,0.26288,0.194122,0.068758,0.0532469999999999,0.122005,898.831639,1.291278545673077,0.0112267263715388,4.0,0,0.9956909567218631,0.9907421416272232,1.0013446041880187,0.26621132261366737,0.26621132261366737
1086.0,-1.075119,-1.052118,-1.287541,24.70299,0.315907,0.26247,0.193398,0.069072,0.053437,0.122509,900.991021,1.2925633444365427,0.0102429148743508,5.0,0,0.9998041343964488,0.9952666047074603,1.004917678254085,0.2571190683504299,0.2545329698663849
1087.0,-1.064094,-1.051725,-1.290166,24.699709,0.313812,0.261667,0.192447,0.0692199999999999,0.052145,0.1213649999999999,900.29323,1.3274268400260802,0.0164531785283548,6.0,0,0.9904678739604837,0.9973991541847683,0.980620774604848,0.22993580196090385,0.25360801109525577
1088.0,-1.074201,-1.050412,-1.297385,24.706797,0.316963,0.263121,0.193603,0.069518,0.053842,0.12336,898.836354,1.2911241944171017,0.0113449180639287,7.0,0,1.0067492022557192,1.0016930713755678,1.0125339677106957,0.23569383092658824,0.247732749146312
1089.0,-1.068557,-1.050937,-1.29161,24.705616,0.316338,0.263153,0.193939,0.069214,0.0531849999999999,0.122399,901.669954,1.3013575000940103,0.0035089486767631,8.0,0,0.9989064170468367,0.99731269947623,1.000178653703303,0.2653636993518584,0.24645758631158515
1090.0,-1.077351,-1.052643,-1.285047,24.701546,0.315511,0.262544,0.193188,0.069356,0.0529669999999999,0.1223229999999999,902.032994,1.3093943513064494,0.002645125290946,9.0,0,0.9982861759689223,0.9993587942449997,0.996079021353819,0.2694431574192554,0.24694036137700914
