Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2021-12-07 11:09:17.746,0.406001,0.597126,0.662809,1497.348265,-1.245935,-1.124734,-1.091103,24.853824,1.0,1638.903,27.31505
2021-12-07 11:09:18.746,0.406237,0.596643,0.662772,1499.064456,-1.243179,-1.121452,-1.084934,24.853824,1.0,1639.903,27.33171666666667
2021-12-07 11:09:19.745,0.407051,0.597331,0.662781,1498.668412,-1.237404,-1.118171,-1.085984,24.870233,0.999,1640.902,27.348366666666667
2021-12-07 11:09:20.744,0.405682,0.596375,0.661069,1499.529417,-1.263767,-1.128885,-1.101439,24.875084,0.999,1641.901,27.36501666666667
2021-12-07 11:09:21.741,0.405159,0.594995,0.660667,1498.469217,-1.240523,-1.117143,-1.088718,24.871921,0.997,1642.898,27.381633333333333
2021-12-07 11:09:22.744,0.406896,0.597141,0.661576,1497.216467,-1.235481,-1.120632,-1.087715,24.881643,1.003,1643.901,27.39835
2021-12-07 11:09:23.741,0.405459,0.595727,0.66051,1498.350992,-1.262244,-1.119908,-1.087533,24.873764,0.997,1644.898,27.414966666666665
2021-12-07 11:09:24.744,0.404938,0.595455,0.661338,1497.616027,-1.25969,-1.110424,-1.084313,24.869994,1.003,1645.901,27.431683333333336
2021-12-07 11:09:25.743,0.405607,0.595872,0.661219,1498.47039,-1.238716,-1.12224,-1.079421,24.868395,0.999,1646.9,27.448333333333334
2021-12-07 11:09:26.744,0.403581,0.593955,0.660053,1498.673127,-1.226248,-1.129327,-1.086378,24.865113,1.001,1647.901,27.465016666666667
2021-12-07 11:09:27.741,0.405196,0.595311,0.660778,1499.296791,-1.264614,-1.12083,-1.08727,24.875344,0.997,1648.898,27.48163333333333
2021-12-07 11:09:28.744,0.406613,0.597617,0.663298,1499.294179,-1.262307,-1.121024,-1.085491,24.877847,1.003,1649.901,27.498350000000002
2021-12-07 11:09:29.743,0.405765,0.596034,0.661449,1500.874942,-1.26431,-1.123684,-1.080208,24.887823,0.999,1650.9,27.515
2021-12-07 11:09:30.741,0.405454,0.596296,0.661478,1499.746046,-1.218802,-1.118855,-1.079239,24.883903,0.998,1651.898,27.531633333333332
