Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2022-06-30 13:53:03.939,21.146815,-1.817231,22.976352,-2.017811,0.07654,0.079782,0.135735,1.358447,1.0,1081.0,18.016666666666666
2022-06-30 13:53:04.939,21.148259,-1.813425,22.97609,-2.025423,0.075958,0.079073,0.135937,1.542325,1.0,1082.0,18.033333333333335
2022-06-30 13:53:05.939,21.146421,-1.810275,22.975039,-2.023323,0.076351,0.079766,0.134798,1.627191,1.0,1083.0,18.05
2022-06-30 13:53:06.939,21.154165,-1.809881,22.978321,-2.030148,0.075968,0.079157,0.134743,1.580043,1.0,1084.0,18.066666666666666
2022-06-30 13:53:07.939,21.141433,-1.810143,22.979896,-2.028179,0.075611,0.078433,0.134265,1.448028,1.0,1085.0,18.083333333333332
2022-06-30 13:53:08.939,21.140645,-1.807256,22.97609,-2.029886,0.076798,0.079336,0.135294,1.466888,1.0,1086.0,18.1
2022-06-30 13:53:09.939,21.145633,-1.802268,22.978846,-2.028573,0.076724,0.079698,0.135312,1.551754,1.0,1087.0,18.116666666666667
2022-06-30 13:53:10.939,21.145633,-1.805025,22.978715,-2.036448,0.077065,0.079603,0.135625,1.325443,1.0,1088.0,18.133333333333333
2022-06-30 13:53:11.939,21.14944,-1.800693,22.979765,-2.04196,0.077239,0.079661,0.136424,1.617761,1.0,1089.0,18.15
2022-06-30 13:53:12.939,21.146027,-1.803843,22.98029,-2.044454,0.076955,0.078895,0.135845,1.504606,1.0,1090.0,18.166666666666668
2022-06-30 13:53:13.939,21.148521,-1.800037,22.980553,-2.051017,0.076472,0.079288,0.135524,1.396165,1.0,1091.0,18.183333333333334
2022-06-30 13:53:14.939,21.140514,-1.794918,22.981603,-2.04511,0.077165,0.080522,0.135184,1.53761,1.0,1092.0,18.2
2022-06-30 13:53:15.939,21.149702,-1.792818,22.977665,-2.046292,0.076735,0.078553,0.135707,1.518751,1.0,1093.0,18.216666666666665
2022-06-30 13:53:16.939,21.146683,-1.79413,22.982522,-2.055873,0.076971,0.079735,0.134945,1.759206,1.0,1094.0,18.233333333333334
2022-06-30 13:53:17.939,21.156528,-1.795049,22.980553,-2.057448,0.07717,0.079882,0.135845,1.65548,1.0,1095.0,18.25
2022-06-30 13:53:18.939,21.143664,-1.790587,22.974646,-2.060467,0.077097,0.079262,0.135818,1.188714,1.0,1096.0,18.266666666666666
2022-06-30 13:53:19.939,21.141958,-1.793605,22.97609,-2.06191,0.077039,0.078853,0.135569,1.504606,1.0,1097.0,18.283333333333335
2022-06-30 13:53:20.939,21.155084,-1.787568,22.978715,-2.067948,0.076824,0.079714,0.135928,1.405595,1.0,1098.0,18.3
2022-06-30 13:53:21.939,21.14944,-1.78888,22.97714,-2.064142,0.076645,0.079729,0.13522,1.372591,1.0,1099.0,18.316666666666666
2022-06-30 13:53:22.939,21.156134,-1.782974,22.975696,-2.063223,0.076383,0.079483,0.136148,1.415025,1.0,1100.0,18.333333333333332
2022-06-30 13:53:23.939,21.14944,-1.787305,22.969263,-2.067292,0.075653,0.079068,0.134458,1.627191,1.0,1101.0,18.35
2022-06-30 13:53:24.939,21.154165,-1.78783,22.982784,-2.068735,0.075905,0.079015,0.134338,1.448028,1.0,1102.0,18.366666666666667
2022-06-30 13:53:25.939,21.156134,-1.786911,22.97412,-2.07556,0.07696,0.079446,0.135266,1.867646,1.0,1103.0,18.383333333333333
2022-06-30 13:53:26.939,21.156003,-1.783893,22.974646,-2.072542,0.076294,0.078433,0.134669,1.372591,1.0,1104.0,18.4
2022-06-30 13:53:27.939,21.151671,-1.78783,22.972676,-2.075954,0.077338,0.080113,0.135551,1.570613,1.0,1105.0,18.416666666666668
2022-06-30 13:53:28.939,21.149309,-1.790849,22.971232,-2.077266,0.07674,0.079672,0.135625,1.575328,1.0,1106.0,18.433333333333334
2022-06-30 13:53:29.939,21.155215,-1.788093,22.96992,-2.081073,0.075984,0.079026,0.13545,1.570613,1.0,1107.0,18.45
2022-06-30 13:53:30.939,21.155609,-1.787174,22.974777,-2.08186,0.076388,0.079047,0.135128,1.702628,1.0,1108.0,18.466666666666665
2022-06-30 13:53:31.939,21.158628,-1.790718,22.967163,-2.08501,0.075495,0.07891,0.134981,1.41974,1.0,1109.0,18.483333333333334
2022-06-30 13:53:32.939,21.156528,-1.790062,22.965194,-2.080679,0.076236,0.078496,0.134651,1.448028,1.0,1110.0,18.5
2022-06-30 13:53:33.939,21.148521,-1.787568,22.967032,-2.078185,0.076299,0.079504,0.135542,1.631906,1.0,1111.0,18.516666666666666
2022-06-30 13:53:34.939,21.149046,-1.791112,22.963881,-2.080679,0.077155,0.079147,0.135808,1.358447,1.0,1112.0,18.533333333333335
2022-06-30 13:53:35.939,21.151409,-1.786911,22.962962,-2.083304,0.076939,0.079446,0.135873,1.334873,1.0,1113.0,18.55
2022-06-30 13:53:36.939,21.142352,-1.781268,22.964012,-2.084354,0.076834,0.079189,0.134467,1.584758,1.0,1114.0,18.566666666666666
2022-06-30 13:53:37.939,21.150359,-1.791637,22.967951,-2.084485,0.075937,0.079488,0.135092,1.471602,1.0,1115.0,18.583333333333332
2022-06-30 13:53:38.939,21.160203,-1.788618,22.968476,-2.083173,0.076362,0.079467,0.13579,1.448028,1.0,1116.0,18.6
2022-06-30 13:53:39.939,21.159153,-1.787699,22.965325,-2.08606,0.075611,0.078685,0.134743,1.40088,1.0,1117.0,18.616666666666667
2022-06-30 13:53:40.939,21.157578,-1.787305,22.965325,-2.087635,0.076183,0.079084,0.135634,1.490462,1.0,1118.0,18.633333333333333
2022-06-30 13:53:41.939,21.145896,-1.790193,22.963093,-2.085798,0.076241,0.079294,0.135101,1.52818,1.0,1119.0,18.65
2022-06-30 13:53:42.939,21.142089,-1.791637,22.960205,-2.082779,0.077065,0.079609,0.135037,1.367877,1.0,1120.0,18.666666666666668
2022-06-30 13:53:43.939,21.145371,-1.789274,22.962962,-2.087373,0.076609,0.079462,0.135009,1.330158,1.0,1121.0,18.683333333333334
2022-06-30 13:53:44.939,21.146158,-1.792949,22.963619,-2.08816,0.076063,0.078417,0.13511,1.551754,1.0,1122.0,18.7
2022-06-30 13:53:45.939,21.147734,-1.792424,22.960599,-2.081335,0.075763,0.079131,0.134513,1.580043,1.0,1123.0,18.716666666666665
2022-06-30 13:53:46.939,21.14629,-1.787699,22.962437,-2.085535,0.07579,0.078826,0.135128,1.565899,1.0,1124.0,18.733333333333334
2022-06-30 13:53:47.939,21.158497,-1.796756,22.960337,-2.08396,0.075863,0.079026,0.134201,1.622476,1.0,1125.0,18.75
2022-06-30 13:53:48.939,21.157709,-1.788487,22.9669,-2.088816,0.076735,0.079782,0.13455,1.250006,1.0,1126.0,18.766666666666666
2022-06-30 13:53:49.939,21.14629,-1.784418,22.95863,-2.081335,0.077023,0.079666,0.135671,1.183999,1.0,1127.0,18.783333333333335
