Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2022-06-29 14:33:05.628,21.07869,-1.813294,23.12351,-1.975286,0.075779,0.077661,0.134201,3.838436,1.0,2176.0,36.266666666666666
2022-06-29 14:33:06.628,21.073046,-1.810143,23.123116,-1.979748,0.075359,0.076994,0.133557,3.569692,1.0,2177.0,36.28333333333333
2022-06-29 14:33:07.628,21.069502,-1.805418,23.12351,-1.979486,0.077018,0.077976,0.135569,3.654559,1.0,2178.0,36.3
2022-06-29 14:33:08.628,21.073177,-1.800956,23.130992,-1.987755,0.076624,0.077866,0.13568,3.951592,1.0,2179.0,36.31666666666667
2022-06-29 14:33:09.628,21.076721,-1.799512,23.129417,-1.988936,0.076682,0.078149,0.135064,3.923303,1.0,2180.0,36.333333333333336
2022-06-29 14:33:10.628,21.075802,-1.798462,23.127973,-1.990248,0.076073,0.077409,0.135138,3.876155,1.0,2181.0,36.35
2022-06-29 14:33:11.628,21.071996,-1.796493,23.13073,-1.99668,0.076399,0.077892,0.134871,3.607411,1.0,2182.0,36.36666666666667
2022-06-29 14:33:12.628,21.071996,-1.788749,23.131648,-1.991561,0.076136,0.077834,0.134302,3.767714,1.0,2183.0,36.38333333333333
2022-06-29 14:33:13.628,21.068189,-1.787699,23.130992,-1.99353,0.075138,0.077225,0.133613,3.781858,1.0,2184.0,36.4
2022-06-29 14:33:14.628,21.066483,-1.788487,23.134668,-1.999436,0.075916,0.077913,0.134302,3.607411,1.0,2185.0,36.416666666666664
2022-06-29 14:33:15.628,21.075409,-1.783499,23.147401,-2.001798,0.075669,0.077766,0.134118,3.87144,1.0,2186.0,36.43333333333333
2022-06-29 14:33:16.628,21.066877,-1.777199,23.142282,-2.009148,0.076021,0.07796,0.134366,3.852581,1.0,2187.0,36.45
2022-06-29 14:33:17.628,21.071208,-1.777067,23.143988,-2.011117,0.075973,0.077671,0.134577,3.555548,1.0,2188.0,36.46666666666667
2022-06-29 14:33:18.628,21.064776,-1.776936,23.139656,-2.012167,0.076966,0.078028,0.134706,3.791288,1.0,2189.0,36.483333333333334
2022-06-29 14:33:19.628,21.06097,-1.771555,23.140444,-2.003242,0.07621,0.077461,0.134035,3.706422,1.0,2190.0,36.5
2022-06-29 14:33:20.628,21.072915,-1.766961,23.142413,-2.008623,0.075979,0.077682,0.134439,3.838436,1.0,2191.0,36.516666666666666
2022-06-29 14:33:21.628,21.067927,-1.763286,23.141494,-2.016761,0.07601,0.078165,0.134182,3.635699,1.0,2192.0,36.53333333333333
2022-06-29 14:33:22.628,21.081053,-1.763548,23.142282,-2.013217,0.074456,0.076737,0.133227,3.668703,1.0,2193.0,36.55
2022-06-29 14:33:23.628,21.068583,-1.755804,23.147926,-2.022011,0.076115,0.078548,0.134017,3.885584,1.0,2194.0,36.56666666666667
2022-06-29 14:33:24.628,21.079346,-1.75121,23.138475,-2.021486,0.075595,0.077351,0.134136,3.404674,1.0,2195.0,36.583333333333336
2022-06-29 14:33:25.628,21.073046,-1.750685,23.14215,-2.015711,0.076598,0.078228,0.135854,3.880869,1.0,2196.0,36.6
2022-06-29 14:33:26.628,21.074883,-1.751079,23.144645,-2.020436,0.076231,0.077225,0.134789,3.767714,1.0,2197.0,36.61666666666667
2022-06-29 14:33:27.628,21.079609,-1.747535,23.150946,-2.025948,0.075784,0.077797,0.134384,3.880869,1.0,2198.0,36.63333333333333
2022-06-29 14:33:28.628,21.071471,-1.74911,23.150027,-2.028179,0.076194,0.07828,0.134136,3.597981,1.0,2199.0,36.65
2022-06-29 14:33:29.628,21.073965,-1.741235,23.157378,-2.032904,0.076015,0.078564,0.134862,3.612125,1.0,2200.0,36.666666666666664
2022-06-29 14:33:30.628,21.072915,-1.73546,23.153702,-2.037236,0.075837,0.077818,0.135312,3.890299,1.0,2201.0,36.68333333333333
2022-06-29 14:33:31.628,21.074227,-1.73861,23.150683,-2.031592,0.07591,0.077929,0.134586,3.583837,1.0,2202.0,36.7
2022-06-29 14:33:32.628,21.070289,-1.732966,23.147139,-2.039204,0.075979,0.077703,0.134871,3.791288,1.0,2203.0,36.71666666666667
2022-06-29 14:33:33.628,21.066089,-1.732047,23.146876,-2.041567,0.076435,0.078076,0.135202,3.706422,1.0,2204.0,36.733333333333334
2022-06-29 14:33:34.628,21.07239,-1.726141,23.149895,-2.043535,0.075726,0.077362,0.135156,3.404674,1.0,2205.0,36.75
2022-06-29 14:33:35.628,21.072127,-1.731522,23.149633,-2.04511,0.07621,0.077467,0.13409,3.715851,1.0,2206.0,36.766666666666666
2022-06-29 14:33:36.628,21.065039,-1.727191,23.148451,-2.041042,0.077286,0.079152,0.136148,3.678133,1.0,2207.0,36.78333333333333
2022-06-29 14:33:37.628,21.067402,-1.718265,23.14832,-2.04301,0.076278,0.078049,0.134789,3.668703,1.0,2208.0,36.8
2022-06-29 14:33:38.628,21.061101,-1.719053,23.152521,-2.040779,0.075937,0.078291,0.133879,3.527259,1.0,2209.0,36.81666666666667
2022-06-29 14:33:39.628,21.063201,-1.721547,23.146614,-2.049835,0.076519,0.078433,0.135404,3.99874,1.0,2210.0,36.833333333333336
2022-06-29 14:33:40.628,21.066351,-1.71564,23.15344,-2.04931,0.076057,0.077871,0.133934,3.975166,1.0,2211.0,36.85
2022-06-29 14:33:41.628,21.068977,-1.719709,23.149764,-2.049179,0.075805,0.078464,0.13488,3.635699,1.0,2212.0,36.86666666666667
2022-06-29 14:33:42.628,21.06307,-1.709996,23.154096,-2.052067,0.075863,0.078133,0.134669,3.880869,1.0,2213.0,36.88333333333333
2022-06-29 14:33:43.628,21.064908,-1.712359,23.150814,-2.057973,0.07632,0.078448,0.135156,3.61684,1.0,2214.0,36.9
2022-06-29 14:33:44.628,21.063464,-1.703565,23.144251,-2.059154,0.076315,0.078359,0.135257,3.503685,1.0,2215.0,36.916666666666664
2022-06-29 14:33:45.628,21.063464,-1.695821,23.146482,-2.057448,0.075769,0.078674,0.134936,3.833721,1.0,2216.0,36.93333333333333
2022-06-29 14:33:46.628,21.071864,-1.702121,23.143463,-2.054954,0.076131,0.078905,0.134917,3.513114,1.0,2217.0,36.95
2022-06-29 14:33:47.628,21.061626,-1.698052,23.149502,-2.058498,0.076918,0.07795,0.134724,3.635699,1.0,2218.0,36.96666666666667
2022-06-29 14:33:48.628,21.051913,-1.693065,23.143857,-2.068998,0.07654,0.078559,0.135744,3.640414,1.0,2219.0,36.983333333333334
2022-06-29 14:33:49.628,21.06202,-1.689652,23.13795,-2.065192,0.076262,0.07785,0.135165,3.772429,1.0,2220.0,37.0
2022-06-29 14:33:50.628,21.059526,-1.683352,23.138343,-2.070704,0.075327,0.077577,0.134302,3.564977,1.0,2221.0,37.016666666666666
2022-06-29 14:33:51.628,21.060839,-1.679808,23.138343,-2.066635,0.076556,0.078574,0.134963,3.758284,1.0,2222.0,37.03333333333333
2022-06-29 14:33:52.628,21.068189,-1.683483,23.132042,-2.066767,0.076225,0.078286,0.134338,3.913873,1.0,2223.0,37.05
2022-06-29 14:33:53.628,21.060576,-1.678627,23.13283,-2.066635,0.075081,0.077629,0.13319,3.579122,1.0,2224.0,37.06666666666667
2022-06-29 14:33:54.628,21.060182,-1.675739,23.13493,-2.079498,0.077002,0.078853,0.135726,4.036458,1.0,2225.0,37.083333333333336
2022-06-29 14:33:55.628,21.051388,-1.674033,23.134143,-2.073592,0.076257,0.07785,0.134945,3.692277,1.0,2226.0,37.1
2022-06-29 14:33:56.628,21.058607,-1.668914,23.13795,-2.078579,0.07695,0.078275,0.13432,3.729996,1.0,2227.0,37.11666666666667
2022-06-29 14:33:57.628,21.057557,-1.664057,23.135062,-2.078448,0.075994,0.078233,0.134834,3.720566,1.0,2228.0,37.13333333333333
2022-06-29 14:33:58.628,21.066351,-1.656445,23.128235,-2.073329,0.07621,0.077913,0.13489,3.729996,1.0,2229.0,37.15
2022-06-29 14:33:59.628,21.065564,-1.656051,23.129417,-2.07976,0.075795,0.077614,0.134678,3.579122,1.0,2230.0,37.166666666666664
2022-06-29 14:34:00.628,21.061101,-1.654082,23.131123,-2.078448,0.075585,0.078023,0.134109,3.673418,1.0,2231.0,37.18333333333333
2022-06-29 14:34:01.628,21.053882,-1.642532,23.143726,-2.084879,0.076598,0.077761,0.134256,3.99874,1.0,2232.0,37.2
2022-06-29 14:34:02.628,21.052963,-1.646994,23.134536,-2.09341,0.076267,0.077661,0.134421,3.800718,1.0,2233.0,37.21666666666667
2022-06-29 14:34:03.628,21.050075,-1.645157,23.129548,-2.090523,0.07705,0.078307,0.13523,3.729996,1.0,2234.0,37.233333333333334
2022-06-29 14:34:04.628,21.053225,-1.640694,23.133618,-2.086716,0.076735,0.078685,0.134908,3.607411,1.0,2235.0,37.25
2022-06-29 14:34:05.628,21.056638,-1.639775,23.131123,-2.088685,0.077039,0.07911,0.136341,3.73471,1.0,2236.0,37.266666666666666
2022-06-29 14:34:06.628,21.052963,-1.637019,23.131517,-2.089341,0.076204,0.078858,0.135661,3.612125,1.0,2237.0,37.28333333333333
2022-06-29 14:34:07.628,21.055457,-1.632688,23.129811,-2.092491,0.076514,0.078354,0.135588,3.673418,1.0,2238.0,37.3
2022-06-29 14:34:08.628,21.047712,-1.623894,23.129154,-2.099185,0.076624,0.07848,0.134623,3.682848,1.0,2239.0,37.31666666666667
2022-06-29 14:34:09.628,21.052963,-1.624681,23.123772,-2.10286,0.076036,0.078133,0.135377,3.715851,1.0,2240.0,37.333333333333336
2022-06-29 14:34:10.628,21.053619,-1.627963,23.126135,-2.09446,0.076855,0.078564,0.135266,3.75357,1.0,2241.0,37.35
2022-06-29 14:34:11.628,21.06202,-1.626125,23.130861,-2.096035,0.07642,0.078569,0.13466,3.678133,1.0,2242.0,37.36666666666667
2022-06-29 14:34:12.628,21.050338,-1.619693,23.128235,-2.098398,0.07632,0.079005,0.134963,3.800718,1.0,2243.0,37.38333333333333
2022-06-29 14:34:13.628,21.051913,-1.613,23.129154,-2.099448,0.076015,0.078144,0.134926,3.74414,1.0,2244.0,37.4
2022-06-29 14:34:14.628,21.060051,-1.609193,23.127054,-2.099973,0.076619,0.078223,0.135459,3.678133,1.0,2245.0,37.416666666666664
2022-06-29 14:34:15.628,21.057426,-1.608012,23.129417,-2.103779,0.076703,0.078643,0.135009,3.682848,1.0,2246.0,37.43333333333333
2022-06-29 14:34:16.628,21.053619,-1.606962,23.126791,-2.110735,0.076477,0.078422,0.135331,3.87144,1.0,2247.0,37.45
2022-06-29 14:34:17.628,21.049681,-1.605387,23.127316,-2.10496,0.075611,0.078049,0.134476,3.913873,1.0,2248.0,37.46666666666667
2022-06-29 14:34:18.628,21.061364,-1.597249,23.12876,-2.10706,0.07696,0.078301,0.135,3.649844,1.0,2249.0,37.483333333333334
2022-06-29 14:34:19.628,21.066089,-1.601055,23.130467,-2.098398,0.076362,0.078202,0.135156,3.814862,1.0,2250.0,37.5
2022-06-29 14:34:20.628,21.058345,-1.598562,23.124166,-2.107848,0.07642,0.078202,0.135083,3.777144,1.0,2251.0,37.516666666666666
2022-06-29 14:34:21.628,21.060576,-1.596461,23.121409,-2.104566,0.076729,0.079036,0.135569,3.366955,1.0,2252.0,37.53333333333333
2022-06-29 14:34:22.628,21.053882,-1.591868,23.115108,-2.110997,0.076556,0.078816,0.135367,3.602696,1.0,2253.0,37.55
2022-06-29 14:34:23.628,21.051913,-1.589374,23.114452,-2.101679,0.076929,0.078716,0.135772,3.97988,1.0,2254.0,37.56666666666667
2022-06-29 14:34:24.628,21.056507,-1.588717,23.113533,-2.109422,0.077464,0.07901,0.136075,3.796003,1.0,2255.0,37.583333333333336
2022-06-29 14:34:25.628,21.050469,-1.587536,23.113664,-2.113229,0.077081,0.078853,0.136194,3.668703,1.0,2256.0,37.6
2022-06-29 14:34:26.628,21.044431,-1.581236,23.112745,-2.10706,0.077212,0.078816,0.134458,3.673418,1.0,2257.0,37.61666666666667
2022-06-29 14:34:27.628,21.045875,-1.579267,23.106444,-2.106798,0.075973,0.078454,0.135202,3.833721,1.0,2258.0,37.63333333333333
2022-06-29 14:34:28.628,21.056113,-1.575592,23.101193,-2.107585,0.075895,0.077876,0.13466,3.805433,1.0,2259.0,37.65
2022-06-29 14:34:29.628,21.052175,-1.574411,23.105394,-2.106535,0.076897,0.078984,0.135671,3.819577,1.0,2260.0,37.666666666666664
2022-06-29 14:34:30.628,21.052963,-1.573754,23.107888,-2.110341,0.076152,0.078102,0.134789,3.961021,1.0,2261.0,37.68333333333333
2022-06-29 14:34:31.628,21.044431,-1.567586,23.102768,-2.112835,0.076357,0.078469,0.134283,3.739425,1.0,2262.0,37.7
