Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2018-03-17 11:23:26.279,-1.059863,-1.073807,24.685662,-1.28321,0.191796,0.259593,0.312645,898.147992,1.0,1081.0,18.016666666666666
2018-03-17 11:23:27.279,-1.060388,-1.072363,24.687238,-1.287279,0.1924,0.260895,0.314308,894.116831,1.0,1082.0,18.033333333333335
2018-03-17 11:23:28.279,-1.053168,-1.075119,24.69367,-1.289116,0.193062,0.261373,0.314951,895.191807,1.0,1083.0,18.05
2018-03-17 11:23:29.279,-1.058813,-1.082995,24.704172,-1.294104,0.193183,0.261567,0.315172,897.327615,1.0,1084.0,18.066666666666666
2018-03-17 11:23:30.279,-1.051462,-1.053725,24.699052,-1.277435,0.194122,0.26288,0.316127,898.831639,1.0,1085.0,18.083333333333332
2018-03-17 11:23:31.279,-1.052118,-1.075119,24.70299,-1.287541,0.193398,0.26247,0.315907,900.991021,1.0,1086.0,18.1
2018-03-17 11:23:32.279,-1.051725,-1.064094,24.699709,-1.290166,0.192447,0.261667,0.313812,900.29323,1.0,1087.0,18.116666666666667
2018-03-17 11:23:33.279,-1.050412,-1.074201,24.706797,-1.297385,0.193603,0.263121,0.316963,898.836354,1.0,1088.0,18.133333333333333
2018-03-17 11:23:34.279,-1.050937,-1.068557,24.705616,-1.29161,0.193939,0.263153,0.316338,901.669954,1.0,1089.0,18.15
2018-03-17 11:23:35.279,-1.052643,-1.077351,24.701546,-1.285047,0.193188,0.262544,0.315511,902.032994,1.0,1090.0,18.166666666666668
2018-03-17 11:23:36.279,-1.052512,-1.090082,24.712705,-1.298172,0.194023,0.263515,0.316072,900.915584,1.0,1091.0,18.183333333333334
2018-03-17 11:23:37.279,-1.052512,-1.075907,24.715068,-1.312741,0.193765,0.263846,0.315677,902.37246,1.0,1092.0,18.2
2018-03-17 11:23:38.279,-1.054875,-1.073807,24.714674,-1.321797,0.194658,0.263977,0.316283,902.551623,1.0,1093.0,18.216666666666665
2018-03-17 11:23:39.279,-1.053825,-1.068425,24.713886,-1.30421,0.192941,0.262339,0.315796,903.018389,1.0,1094.0,18.233333333333334
2018-03-17 11:23:40.279,-1.054219,-1.063832,24.718349,-1.308935,0.19312,0.262538,0.315677,901.061743,1.0,1095.0,18.25
2018-03-17 11:23:41.279,-1.05855,-1.077482,24.713624,-1.311035,0.194133,0.263452,0.315714,901.231476,1.0,1096.0,18.266666666666666
2018-03-17 11:23:42.279,-1.055137,-1.083782,24.722681,-1.317203,0.192699,0.261541,0.314988,901.750105,1.0,1097.0,18.283333333333335
2018-03-17 11:23:43.279,-1.055794,-1.071444,24.71428,-1.308016,0.193744,0.262596,0.315383,899.43042,1.0,1098.0,18.3
2018-03-17 11:23:44.279,-1.05645,-1.076038,24.722419,-1.311428,0.192852,0.261599,0.314501,900.057489,1.0,1099.0,18.316666666666666
2018-03-17 11:23:45.279,-1.061832,-1.08037,24.720581,-1.321797,0.193277,0.263168,0.316366,900.321518,1.0,1100.0,18.333333333333332
2018-03-17 11:23:46.279,-1.055269,-1.074332,24.727276,-1.329541,0.192547,0.262176,0.315447,902.24516,1.0,1101.0,18.35
2018-03-17 11:23:47.279,-1.058025,-1.084176,24.728457,-1.326128,0.193645,0.263048,0.316237,900.755281,1.0,1102.0,18.366666666666667
2018-03-17 11:23:48.279,-1.056056,-1.091001,24.724519,-1.329016,0.192573,0.261205,0.315015,901.773679,1.0,1103.0,18.383333333333333
2018-03-17 11:23:49.279,-1.060782,-1.08352,24.72767,-1.331903,0.194327,0.263867,0.316063,900.180074,1.0,1104.0,18.4
2018-03-17 11:23:50.279,-1.058944,-1.094676,24.729508,-1.33046,0.193408,0.26278,0.315392,902.070712,1.0,1105.0,18.416666666666668
2018-03-17 11:23:51.279,-1.057106,-1.076301,24.725307,-1.328885,0.192825,0.261341,0.314731,900.830718,1.0,1106.0,18.433333333333334
2018-03-17 11:23:52.279,-1.062094,-1.084176,24.722813,-1.324553,0.19333,0.262265,0.315603,899.397416,1.0,1107.0,18.45
2018-03-17 11:23:53.279,-1.062751,-1.090607,24.733315,-1.346209,0.192311,0.262208,0.316191,898.92122,1.0,1108.0,18.466666666666665
2018-03-17 11:23:54.279,-1.061307,-1.09087,24.725963,-1.339384,0.192799,0.263405,0.31655,900.689273,1.0,1109.0,18.483333333333334
2018-03-17 11:23:55.279,-1.062488,-1.092051,24.725963,-1.341747,0.193036,0.26225,0.314795,901.783109,1.0,1110.0,18.5
2018-03-17 11:23:56.279,-1.059469,-1.084176,24.727801,-1.344897,0.192952,0.26226,0.315346,900.099922,1.0,1111.0,18.516666666666666
2018-03-17 11:23:57.279,-1.062619,-1.084307,24.728064,-1.33151,0.192489,0.261735,0.315089,900.731707,1.0,1112.0,18.533333333333335
2018-03-17 11:23:58.279,-1.062357,-1.093364,24.726095,-1.348703,0.193834,0.263184,0.316338,899.595438,1.0,1113.0,18.55
2018-03-17 11:23:59.279,-1.064851,-1.091264,24.720975,-1.343059,0.193387,0.261982,0.315374,900.472392,1.0,1114.0,18.566666666666666
2018-03-17 11:24:00.279,-1.065901,-1.094414,24.724913,-1.353953,0.192778,0.262685,0.316237,900.849577,1.0,1115.0,18.583333333333332
2018-03-17 11:24:01.279,-1.064982,-1.102027,24.723863,-1.346472,0.192453,0.262391,0.315144,901.325773,1.0,1116.0,18.6
2018-03-17 11:24:02.279,-1.069445,-1.08982,24.719793,-1.338728,0.194154,0.263704,0.316926,900.576118,1.0,1117.0,18.616666666666667
2018-03-17 11:24:03.279,-1.070101,-1.097301,24.7194,-1.346603,0.193645,0.263956,0.316935,903.772758,1.0,1118.0,18.633333333333333
2018-03-17 11:24:04.279,-1.071283,-1.109246,24.722944,-1.364322,0.193225,0.262901,0.316632,903.984924,1.0,1119.0,18.65
2018-03-17 11:24:05.279,-1.071151,-1.098745,24.714411,-1.344634,0.192327,0.261667,0.314979,903.654888,1.0,1120.0,18.666666666666668
2018-03-17 11:24:06.279,-1.071414,-1.101108,24.712311,-1.358416,0.192973,0.261588,0.31564,900.076348,1.0,1121.0,18.683333333333334
2018-03-17 11:24:07.279,-1.074695,-1.108589,24.715855,-1.356578,0.192605,0.261851,0.315282,898.56761,1.0,1122.0,18.7
2018-03-17 11:24:08.279,-1.079421,-1.104783,24.709423,-1.355659,0.193356,0.263237,0.315511,899.444564,1.0,1123.0,18.716666666666665
2018-03-17 11:24:09.279,-1.077189,-1.100452,24.703253,-1.357891,0.192909,0.262407,0.315539,901.269195,1.0,1124.0,18.733333333333334
2018-03-17 11:24:10.279,-1.077189,-1.103208,24.701809,-1.380597,0.192453,0.262559,0.315658,901.547369,1.0,1125.0,18.75
2018-03-17 11:24:11.279,-1.076533,-1.10137,24.700365,-1.361566,0.193272,0.263126,0.316099,901.731246,1.0,1126.0,18.766666666666666
2018-03-17 11:24:12.279,-1.076139,-1.105308,24.698133,-1.353691,0.193298,0.262187,0.316017,903.164548,1.0,1127.0,18.783333333333335
2018-03-17 11:24:13.279,-1.078239,-1.117777,24.697346,-1.377184,0.192211,0.262229,0.315015,903.192837,1.0,1128.0,18.8
2018-03-17 11:24:14.279,-1.083752,-1.113971,24.69157,-1.388734,0.193314,0.262969,0.315364,902.546908,1.0,1129.0,18.816666666666666
2018-03-17 11:24:15.279,-1.084671,-1.108852,24.68645,-1.366291,0.194196,0.264014,0.31688,902.49976,1.0,1130.0,18.833333333333332
2018-03-17 11:24:16.279,-1.08244,-1.114889,24.682249,-1.374428,0.192836,0.262685,0.315851,905.507808,1.0,1131.0,18.85
2018-03-17 11:24:17.279,-1.081783,-1.118827,24.686975,-1.381384,0.193356,0.263174,0.315861,904.569561,1.0,1132.0,18.866666666666667
2018-03-17 11:24:18.279,-1.087953,-1.118565,24.684875,-1.380465,0.192552,0.26216,0.316182,903.103255,1.0,1133.0,18.883333333333333
2018-03-17 11:24:19.279,-1.08664,-1.110296,24.683168,-1.374165,0.192295,0.261788,0.315364,903.296562,1.0,1134.0,18.9
2018-03-17 11:24:20.279,-1.08769,-1.121715,24.684875,-1.381384,0.192825,0.262953,0.316081,902.650634,1.0,1135.0,18.916666666666668
2018-03-17 11:24:21.279,-1.092809,-1.126177,24.683562,-1.391622,0.191581,0.26153,0.314565,903.277703,1.0,1136.0,18.933333333333334
2018-03-17 11:24:22.279,-1.093203,-1.139434,24.686056,-1.394772,0.192075,0.261273,0.31372,901.476646,1.0,1137.0,18.95
2018-03-17 11:24:23.279,-1.089134,-1.103864,24.676342,-1.365766,0.192332,0.261289,0.314675,900.16593,1.0,1138.0,18.966666666666665
2018-03-17 11:24:24.279,-1.091103,-1.102158,24.681593,-1.373509,0.192815,0.263252,0.316531,901.005166,1.0,1139.0,18.983333333333334
2018-03-17 11:24:25.279,-1.093728,-1.127227,24.680805,-1.400153,0.192915,0.262948,0.316136,904.093365,1.0,1140.0,19.0
2018-03-17 11:24:26.279,-1.090315,-1.137465,24.688944,-1.393722,0.192605,0.261961,0.315998,905.092904,1.0,1141.0,19.016666666666666
2018-03-17 11:24:27.279,-1.091628,-1.131953,24.682643,-1.396215,0.192416,0.262334,0.315456,904.762868,1.0,1142.0,19.033333333333335
2018-03-17 11:24:28.279,-1.097404,-1.130246,24.682774,-1.389653,0.192164,0.262171,0.315594,903.900058,1.0,1143.0,19.05
2018-03-17 11:24:29.279,-1.099635,-1.137334,24.678836,-1.397003,0.192747,0.262696,0.316568,904.182946,1.0,1144.0,19.066666666666666
2018-03-17 11:24:30.279,-1.100291,-1.134315,24.67923,-1.397003,0.192579,0.262244,0.316081,905.281497,1.0,1145.0,19.083333333333332
2018-03-17 11:24:31.279,-1.096878,-1.133396,24.688419,-1.396084,0.192757,0.262292,0.315732,904.173517,1.0,1146.0,19.1
2018-03-17 11:24:32.279,-1.094253,-1.140615,24.689207,-1.395559,0.19188,0.261189,0.314253,902.49976,1.0,1147.0,19.116666666666667
2018-03-17 11:24:33.279,-1.104098,-1.14114,24.688944,-1.39674,0.192059,0.262418,0.31598,901.863261,1.0,1148.0,19.133333333333333
2018-03-17 11:24:34.279,-1.099766,-1.141403,24.680149,-1.394903,0.193146,0.262811,0.316761,903.48987,1.0,1149.0,19.15
2018-03-17 11:24:35.279,-1.10016,-1.13274,24.683299,-1.390178,0.193172,0.263384,0.316834,905.460659,1.0,1150.0,19.166666666666668
2018-03-17 11:24:36.279,-1.101079,-1.135628,24.690519,-1.399365,0.193156,0.263373,0.31643,906.384762,1.0,1151.0,19.183333333333334
2018-03-17 11:24:37.279,-1.10541,-1.150066,24.688025,-1.40934,0.192831,0.262302,0.315943,905.771837,1.0,1152.0,19.2
2018-03-17 11:24:38.279,-1.108823,-1.151247,24.691176,-1.414984,0.192416,0.26215,0.314923,904.050932,1.0,1153.0,19.216666666666665
2018-03-17 11:24:39.279,-1.110267,-1.143897,24.693014,-1.417346,0.192064,0.262013,0.315364,901.952842,1.0,1154.0,19.233333333333334
2018-03-17 11:24:40.279,-1.107379,-1.134446,24.683825,-1.396872,0.192978,0.26268,0.315815,902.584626,1.0,1155.0,19.25
2018-03-17 11:24:41.279,-1.115124,-1.151641,24.687763,-1.404747,0.193818,0.263326,0.316871,903.074966,1.0,1156.0,19.266666666666666
2018-03-17 11:24:42.279,-1.113024,-1.145472,24.682512,-1.409996,0.192909,0.263226,0.316329,905.234349,1.0,1157.0,19.283333333333335
2018-03-17 11:24:43.279,-1.113549,-1.140747,24.686319,-1.38939,0.193083,0.263021,0.316311,905.630393,1.0,1158.0,19.3
2018-03-17 11:24:44.279,-1.112892,-1.146522,24.695508,-1.407634,0.191786,0.26184,0.315456,904.475265,1.0,1159.0,19.316666666666666
2018-03-17 11:24:45.279,-1.119718,-1.158728,24.685137,-1.407765,0.193051,0.262454,0.316081,903.551162,1.0,1160.0,19.333333333333332
2018-03-17 11:24:46.279,-1.117355,-1.17041,24.69472,-1.421284,0.192327,0.261798,0.315181,904.069791,1.0,1161.0,19.35
2018-03-17 11:24:47.279,-1.119193,-1.155053,24.683431,-1.42089,0.191009,0.261105,0.313959,901.594517,1.0,1162.0,19.366666666666667
