Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2022-03-25 13:57:45.474,-1.774844,-1.862383,26.38237,-1.244623,0.212667,0.285057,0.340519,899.883041,1.0,823.0,13.716666666666667
2022-03-25 13:57:46.474,-1.773269,-1.864351,26.391428,-1.238848,0.210903,0.283619,0.338085,901.641665,1.0,824.0,13.733333333333333
2022-03-25 13:57:47.474,-1.765524,-1.858576,26.395892,-1.206167,0.211312,0.283083,0.338278,898.977798,1.0,825.0,13.75
2022-03-25 13:57:48.474,-1.771562,-1.863695,26.396023,-1.159442,0.210887,0.282989,0.337699,897.308756,1.0,826.0,13.766666666666667
2022-03-25 13:57:49.474,-1.756861,-1.862908,26.388672,-1.268379,0.2118,0.28344,0.339509,896.577961,1.0,827.0,13.783333333333333
2022-03-25 13:57:50.474,-1.757649,-1.859758,26.396811,-1.224935,0.211732,0.285351,0.340418,899.732167,1.0,828.0,13.8
2022-03-25 13:57:51.474,-1.754498,-1.848338,26.398255,-1.154061,0.212105,0.283855,0.339444,901.900979,1.0,829.0,13.816666666666666
2022-03-25 13:57:52.474,-1.76408,-1.840332,26.409675,-1.282816,0.210918,0.281876,0.337524,899.119242,1.0,830.0,13.833333333333334
2022-03-25 13:57:53.474,-1.75056,-1.858445,26.406393,-1.248429,0.211422,0.284181,0.339141,896.658112,1.0,831.0,13.85
2022-03-25 13:57:54.474,-1.742685,-1.850307,26.401274,-1.394115,0.211559,0.283262,0.338911,897.879248,1.0,832.0,13.866666666666667
2022-03-25 13:57:55.474,-1.745179,-1.864745,26.412038,-1.38099,0.210934,0.283299,0.33836,898.619473,1.0,833.0,13.883333333333333
2022-03-25 13:57:56.474,-1.738616,-1.861464,26.406262,-1.174011,0.212042,0.284322,0.339481,898.496888,1.0,834.0,13.9
2022-03-25 13:57:57.474,-1.750167,-1.850964,26.406656,-1.258666,0.211044,0.282989,0.33814,900.114067,1.0,835.0,13.916666666666666
2022-03-25 13:57:58.474,-1.739666,-1.844007,26.4081,-1.194617,0.21088200000000001,0.282947,0.33881,898.44974,1.0,836.0,13.933333333333334
2022-03-25 13:57:59.474,-1.726146,-1.842826,26.407181,-1.396609,0.21085,0.282627,0.337634,898.586469,1.0,837.0,13.95
2022-03-25 13:58:00.474,-1.740716,-1.852014,26.40705,-1.323241,0.211743,0.282952,0.337552,897.7048,1.0,838.0,13.966666666666667
2022-03-25 13:58:01.474,-1.72142,-1.847682,26.400617,-1.243835,0.21065,0.282784,0.337818,897.143738,1.0,839.0,13.983333333333333
2022-03-25 13:58:02.474,-1.705669,-1.852276,26.411119,-1.346209,0.211338,0.283089,0.338967,897.242749,1.0,840.0,14.0
2022-03-25 13:58:03.474,-1.722208,-1.853195,26.408625,-1.282685,0.211176,0.283173,0.338351,898.242288,1.0,841.0,14.016666666666667
2022-03-25 13:58:04.474,-1.712495,-1.830357,26.407312,-1.360909,0.211653,0.283719,0.338654,899.312549,1.0,842.0,14.033333333333333
2022-03-25 13:58:05.474,-1.725883,-1.837707,26.4081,-1.299879,0.210036,0.281429,0.336266,897.733089,1.0,843.0,14.05
2022-03-25 13:58:06.474,-1.719583,-1.84322,26.407706,-1.28426,0.210987,0.283068,0.338094,896.601535,1.0,844.0,14.066666666666666
2022-03-25 13:58:07.474,-1.711444,-1.844663,26.403374,-1.310903,0.210293,0.2828,0.337561,899.765171,1.0,845.0,14.083333333333334
2022-03-25 13:58:08.474,-1.715382,-1.844926,26.410069,-1.396084,0.21085,0.282469,0.33769,899.086239,1.0,846.0,14.1
2022-03-25 13:58:09.474,-1.714989,-1.844532,26.401274,-1.481921,0.211764,0.283299,0.339343,899.826464,1.0,847.0,14.116666666666667
