Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2022-10-13 14:52:49.269,22.798346,-1.4257,23.181007,-1.703338,0.064176,0.074075,0.122946,0.976548,1.0,2954.0,49.233333333333334
2022-10-13 14:52:50.269,22.797558,-1.422812,23.17825,-1.710163,0.064596,0.074962,0.123865,1.103847,1.0,2955.0,49.25
2022-10-13 14:52:51.269,22.802678,-1.420581,23.178644,-1.716988,0.063609,0.073277,0.122772,0.79267,1.0,2956.0,49.266666666666666
2022-10-13 14:52:52.269,22.809241,-1.416249,23.179695,-1.719482,0.063724,0.073954,0.12268,0.886966,1.0,2957.0,49.28333333333333
2022-10-13 14:52:53.269,22.79979,-1.420974,23.177988,-1.724732,0.064827,0.075393,0.123993,0.853963,1.0,2958.0,49.3
2022-10-13 14:52:54.269,22.803465,-1.414281,23.181664,-1.733919,0.064396,0.074883,0.124067,1.330158,1.0,2959.0,49.31666666666667
2022-10-13 14:52:55.269,22.805434,-1.41008,23.183239,-1.737725,0.064291,0.073565,0.122257,0.797385,1.0,2960.0,49.333333333333336
2022-10-13 14:52:56.269,22.808059,-1.404699,23.183501,-1.741663,0.064008,0.074138,0.122321,0.967118,1.0,2961.0,49.35
2022-10-13 14:52:57.269,22.803597,-1.406537,23.179038,-1.755181,0.063834,0.073014,0.120842,0.882251,1.0,2962.0,49.36666666666667
2022-10-13 14:52:58.269,22.807403,-1.399318,23.182451,-1.755706,0.06469,0.074637,0.122781,0.901111,1.0,2963.0,49.38333333333333
2022-10-13 14:52:59.269,22.798084,-1.399843,23.177463,-1.764894,0.064312,0.073544,0.122386,1.051984,1.0,2964.0,49.4
2022-10-13 14:53:00.269,22.80084,-1.397349,23.176019,-1.76975,0.0651,0.074899,0.123075,0.698374,1.0,2965.0,49.416666666666664
2022-10-13 14:53:01.269,22.795852,-1.397611,23.172868,-1.771063,0.064029,0.074721,0.122744,0.830388,1.0,2966.0,49.43333333333333
2022-10-13 14:53:02.269,22.803203,-1.388161,23.170899,-1.773687,0.063908,0.07481,0.122514,0.971833,1.0,2967.0,49.45
2022-10-13 14:53:03.269,22.802284,-1.385011,23.170243,-1.778544,0.063477,0.073854,0.122588,0.736092,1.0,2968.0,49.46666666666667
2022-10-13 14:53:04.269,22.806222,-1.383961,23.165123,-1.782612,0.063183,0.073502,0.121936,0.877537,1.0,2969.0,49.483333333333334
2022-10-13 14:53:05.269,22.805303,-1.383305,23.165386,-1.791537,0.063992,0.07387,0.122459,1.160425,1.0,2970.0,49.5
2022-10-13 14:53:06.269,22.799659,-1.382648,23.158953,-1.796,0.064212,0.073718,0.12331400000000001,0.981262,1.0,2971.0,49.516666666666666
2022-10-13 14:53:07.269,22.797821,-1.379761,23.157641,-1.800069,0.062637,0.07345,0.122551,1.080273,1.0,2972.0,49.53333333333333
2022-10-13 14:53:08.269,22.792177,-1.372673,23.155409,-1.8044,0.063378,0.07346,0.122193,0.825674,1.0,2973.0,49.55
2022-10-13 14:53:09.269,22.797033,-1.364404,23.155803,-1.801775,0.063976,0.07346,0.123038,1.018981,1.0,2974.0,49.56666666666667
2022-10-13 14:53:10.269,22.799527,-1.359547,23.151733,-1.809125,0.063283,0.073487,0.121807,0.731378,1.0,2975.0,49.583333333333336
2022-10-13 14:53:11.269,22.789289,-1.355085,23.151602,-1.809781,0.063729,0.073823,0.122799,0.769096,1.0,2976.0,49.6
2022-10-13 14:53:12.269,22.792964,-1.358104,23.14517,-1.810831,0.064128,0.074022,0.122836,0.754952,1.0,2977.0,49.61666666666667
2022-10-13 14:53:13.269,22.788239,-1.353247,23.137687,-1.816737,0.063225,0.073172,0.122055,1.023696,1.0,2978.0,49.63333333333333
2022-10-13 14:53:14.269,22.792439,-1.34931,23.140575,-1.822118,0.063456,0.071838,0.120998,0.924685,1.0,2979.0,49.65
2022-10-13 14:53:15.269,22.788108,-1.346816,23.132567,-1.817262,0.063483,0.072536,0.122064,1.103847,1.0,2980.0,49.666666666666664
2022-10-13 14:53:16.269,22.791389,-1.333822,23.133355,-1.814243,0.063992,0.073728,0.12324,0.721948,1.0,2981.0,49.68333333333333
2022-10-13 14:53:17.269,22.787451,-1.332772,23.129154,-1.817656,0.063189,0.073429,0.123672,1.27358,1.0,2982.0,49.7
2022-10-13 14:53:18.269,22.781807,-1.330278,23.130992,-1.822643,0.063273,0.073198,0.122239,0.820959,1.0,2983.0,49.71666666666667
2022-10-13 14:53:19.269,22.789026,-1.326209,23.133749,-1.820937,0.06406,0.073691,0.12301,0.688944,1.0,2984.0,49.733333333333334
2022-10-13 14:53:20.269,22.782988,-1.323978,23.130992,-1.827631,0.063651,0.07271,0.122,0.820959,1.0,2985.0,49.75
2022-10-13 14:53:21.269,22.782201,-1.316365,23.127316,-1.829862,0.064128,0.073502,0.122037,0.985977,1.0,2986.0,49.766666666666666
2022-10-13 14:53:22.269,22.782857,-1.314396,23.125347,-1.831175,0.063992,0.073261,0.122147,1.023696,1.0,2987.0,49.78333333333333
2022-10-13 14:53:23.269,22.778001,-1.308227,23.119177,-1.836425,0.064701,0.074217,0.122854,0.79267,1.0,2988.0,49.8
2022-10-13 14:53:24.269,22.781282,-1.304289,23.120621,-1.828681,0.064401,0.074369,0.123341,1.009551,1.0,2989.0,49.81666666666667
2022-10-13 14:53:25.269,22.780757,-1.304946,23.120228,-1.833406,0.064128,0.074175,0.123874,0.952974,1.0,2990.0,49.833333333333336
2022-10-13 14:53:26.269,22.776425,-1.291164,23.124297,-1.83695,0.06375,0.072804,0.121936,0.849248,1.0,2991.0,49.85
2022-10-13 14:53:27.269,22.775507,-1.289851,23.119046,-1.83275,0.065289,0.0744,0.123433,1.113277,1.0,2992.0,49.86666666666667
2022-10-13 14:53:28.269,22.776688,-1.287358,23.111957,-1.834193,0.06447,0.07397,0.123709,1.023696,1.0,2993.0,49.88333333333333
2022-10-13 14:53:29.269,22.776163,-1.282895,23.107494,-1.836031,0.064207,0.074222,0.12336,0.915255,1.0,2994.0,49.9
2022-10-13 14:53:30.269,22.779444,-1.278301,23.112614,-1.836293,0.064491,0.073408,0.122781,0.79267,1.0,2995.0,49.916666666666664
2022-10-13 14:53:31.269,22.781545,-1.270688,23.115371,-1.836425,0.064018,0.073602,0.123001,0.938829,1.0,2996.0,49.93333333333333
2022-10-13 14:53:32.269,22.777475,-1.26977,23.104212,-1.837475,0.063887,0.072914,0.122128,1.000122,1.0,2997.0,49.95
2022-10-13 14:53:33.269,22.7759,-1.265569,23.108019,-1.841543,0.064197,0.073938,0.122928,0.91997,1.0,2998.0,49.96666666666667
2022-10-13 14:53:34.269,22.770912,-1.252313,23.112614,-1.841149,0.064338,0.073518,0.122928,0.797385,1.0,2999.0,49.983333333333334
2022-10-13 14:53:35.269,22.77275,-1.254807,23.107232,-1.843643,0.064869,0.074143,0.123139,0.929399,1.0,3000.0,50.0
2022-10-13 14:53:36.269,22.770519,-1.249031,23.101062,-1.845349,0.065173,0.074826,0.123874,0.886966,1.0,3001.0,50.016666666666666
2022-10-13 14:53:37.269,22.775375,-1.246144,23.106444,-1.840887,0.064816,0.074154,0.123663,0.707803,1.0,3002.0,50.03333333333333
2022-10-13 14:53:38.269,22.770125,-1.242206,23.103556,-1.837343,0.064538,0.074978,0.124269,0.877537,1.0,3003.0,50.05
2022-10-13 14:53:39.269,22.767368,-1.235381,23.104606,-1.847581,0.065021,0.074589,0.12392,0.995407,1.0,3004.0,50.06666666666667
2022-10-13 14:53:40.269,22.768418,-1.231837,23.101324,-1.845481,0.064606,0.074952,0.123883,0.981262,1.0,3005.0,50.083333333333336
2022-10-13 14:53:41.269,22.7738,-1.224487,23.105656,-1.845874,0.063981,0.073807,0.123663,0.693659,1.0,3006.0,50.1
2022-10-13 14:53:42.269,22.770387,-1.225406,23.107625,-1.844693,0.063488,0.073329,0.122762,0.901111,1.0,3007.0,50.11666666666667
2022-10-13 14:53:43.269,22.774456,-1.216874,23.1071,-1.845349,0.064002,0.073697,0.123259,1.014266,1.0,3008.0,50.13333333333333
2022-10-13 14:53:44.269,22.770912,-1.207949,23.108151,-1.851387,0.064753,0.074421,0.123856,0.948259,1.0,3009.0,50.15
2022-10-13 14:53:45.269,22.775113,-1.197317,23.112351,-1.847449,0.064344,0.073513,0.123139,0.740807,1.0,3010.0,50.166666666666664
2022-10-13 14:53:46.269,22.771175,-1.197973,23.110513,-1.848368,0.063845,0.073592,0.123396,0.943544,1.0,3011.0,50.18333333333333
2022-10-13 14:53:47.269,22.761068,-1.196005,23.11222,-1.849812,0.063682,0.073319,0.122404,0.721948,1.0,3012.0,50.2
2022-10-13 14:53:48.269,22.762512,-1.189179,23.11117,-1.852306,0.064643,0.073965,0.122863,0.901111,1.0,3013.0,50.21666666666667
2022-10-13 14:53:49.269,22.763168,-1.185898,23.111564,-1.853093,0.064013,0.073854,0.122579,0.985977,1.0,3014.0,50.233333333333334
2022-10-13 14:53:50.269,22.760412,-1.179598,23.11432,-1.852306,0.065047,0.074553,0.122726,0.707803,1.0,3015.0,50.25
2022-10-13 14:53:51.269,22.758311,-1.170016,23.116683,-1.853093,0.063661,0.073849,0.122955,1.132136,1.0,3016.0,50.266666666666666
2022-10-13 14:53:52.269,22.760937,-1.167654,23.117733,-1.849681,0.06426,0.073392,0.122542,0.882251,1.0,3017.0,50.28333333333333
2022-10-13 14:53:53.269,22.75608,-1.164766,23.113795,-1.854406,0.064034,0.073319,0.122156,1.141566,1.0,3018.0,50.3
2022-10-13 14:53:54.269,22.758968,-1.154528,23.122591,-1.851387,0.064139,0.073781,0.122946,0.830388,1.0,3019.0,50.31666666666667
2022-10-13 14:53:55.269,22.75713,-1.151509,23.119571,-1.852174,0.064118,0.073623,0.12222,0.971833,1.0,3020.0,50.333333333333336
2022-10-13 14:53:56.269,22.750304,-1.147178,23.116158,-1.854799,0.063577,0.073266,0.121981,1.02841,1.0,3021.0,50.35
