Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2022-12-06 13:42:38.191,22.106992,-1.372935,22.382209,-1.729325,0.067195,0.087558,0.143232,0.500352,1.0,1377.0,22.95
2022-12-06 13:42:39.191,22.108961,-1.380417,22.379583,-1.739825,0.066712,0.08583,0.140953,0.79267,1.0,1378.0,22.966666666666665
2022-12-06 13:42:40.191,22.110799,-1.35561,22.379321,-1.738513,0.067252,0.087122,0.14031,0.608793,1.0,1379.0,22.983333333333334
2022-12-06 13:42:41.191,22.105286,-1.344847,22.378927,-1.74875,0.067762,0.08771,0.14156,0.245752,1.0,1380.0,23.0
2022-12-06 13:42:42.191,22.102004,-1.347866,22.37407,-1.7477,0.06762,0.087474,0.141119,0.731378,1.0,1381.0,23.016666666666666
2022-12-06 13:42:43.191,22.104367,-1.362698,22.380634,-1.75925,0.067494,0.087988,0.141413,0.575789,1.0,1382.0,23.033333333333335
2022-12-06 13:42:44.191,22.100692,-1.348128,22.373676,-1.752688,0.067163,0.087222,0.14189,0.712518,1.0,1383.0,23.05
2022-12-06 13:42:45.191,22.104236,-1.347603,22.377483,-1.760431,0.067557,0.086387,0.140531,0.231608,1.0,1384.0,23.066666666666666
2022-12-06 13:42:46.191,22.107911,-1.334084,22.371576,-1.771063,0.066638,0.086886,0.140889,0.6748,1.0,1385.0,23.083333333333332
2022-12-06 13:42:47.191,22.106467,-1.317677,22.365406,-1.766863,0.067546,0.086597,0.140365,0.78324,1.0,1386.0,23.1
2022-12-06 13:42:48.191,22.096885,-1.323978,22.3658,-1.768963,0.066754,0.086587,0.140714,0.707803,1.0,1387.0,23.116666666666667
2022-12-06 13:42:49.191,22.099248,-1.326209,22.369607,-1.779725,0.067363,0.087117,0.141247,0.731378,1.0,1388.0,23.133333333333333
2022-12-06 13:42:50.191,22.106073,-1.316365,22.370657,-1.774737,0.066449,0.086508,0.141743,0.985977,1.0,1389.0,23.15
2022-12-06 13:42:51.191,22.098198,-1.331065,22.365537,-1.791275,0.066229,0.085872,0.141587,0.731378,1.0,1390.0,23.166666666666668
2022-12-06 13:42:52.191,22.103186,-1.309802,22.370132,-1.782219,0.066255,0.085683,0.141128,0.481493,1.0,1391.0,23.183333333333334
2022-12-06 13:42:53.191,22.103711,-1.303108,22.367769,-1.787337,0.065961,0.085232,0.140448,0.509782,1.0,1392.0,23.2
2022-12-06 13:42:54.191,22.101742,-1.323846,22.367244,-1.790881,0.065714,0.084576,0.139695,0.825674,1.0,1393.0,23.216666666666665
2022-12-06 13:42:55.191,22.09951,-1.309015,22.365931,-1.797312,0.066103,0.085085,0.139529,0.467348,1.0,1394.0,23.233333333333334
2022-12-06 13:42:56.191,22.10778,-1.304158,22.370132,-1.795212,0.066544,0.087001,0.140953,0.533356,1.0,1395.0,23.25
2022-12-06 13:42:57.191,22.105154,-1.291295,22.364356,-1.801119,0.067037,0.086072,0.140953,0.736092,1.0,1396.0,23.266666666666666
2022-12-06 13:42:58.191,22.105942,-1.296414,22.365931,-1.802562,0.066801,0.085599,0.140926,0.872822,1.0,1397.0,23.283333333333335
2022-12-06 13:42:59.191,22.105679,-1.292345,22.368819,-1.79705,0.066691,0.085479,0.140071,0.660655,1.0,1398.0,23.3
2022-12-06 13:43:00.191,22.100954,-1.279614,22.363568,-1.809387,0.066575,0.085809,0.140668,0.641796,1.0,1399.0,23.316666666666666
2022-12-06 13:43:01.191,22.105023,-1.267013,22.366981,-1.803875,0.066276,0.086912,0.142166,0.670085,1.0,1400.0,23.333333333333332
2022-12-06 13:43:02.191,22.104104,-1.275807,22.366456,-1.805975,0.06626,0.086082,0.141486,0.637081,1.0,1401.0,23.35
2022-12-06 13:43:03.191,22.108436,-1.268194,22.368819,-1.810831,0.066932,0.086119,0.141082,0.8021,1.0,1402.0,23.366666666666667
2022-12-06 13:43:04.191,22.108961,-1.265044,22.365537,-1.810568,0.066727,0.08603,0.141155,0.514496,1.0,1403.0,23.383333333333333
2022-12-06 13:43:05.191,22.104761,-1.2573,22.366062,-1.811356,0.066654,0.084171,0.140448,0.863392,1.0,1404.0,23.4
2022-12-06 13:43:06.191,22.10883,-1.25205,22.369213,-1.805319,0.067053,0.085521,0.139979,0.542785,1.0,1405.0,23.416666666666668
2022-12-06 13:43:07.191,22.111849,-1.252969,22.369738,-1.813981,0.067116,0.085662,0.140218,0.505067,1.0,1406.0,23.433333333333334
2022-12-06 13:43:08.191,22.109486,-1.254019,22.369344,-1.815425,0.066922,0.085689,0.140898,0.740807,1.0,1407.0,23.45
2022-12-06 13:43:09.191,22.105942,-1.238269,22.368556,-1.819231,0.066727,0.08583,0.141275,0.938829,1.0,1408.0,23.466666666666665
2022-12-06 13:43:10.191,22.10673,-1.244437,22.367375,-1.819362,0.066822,0.08583,0.140916,0.542785,1.0,1409.0,23.483333333333334
2022-12-06 13:43:11.191,22.107517,-1.2447,22.370394,-1.8212,0.066486,0.085069,0.140549,0.580504,1.0,1410.0,23.5
2022-12-06 13:43:12.191,22.107255,-1.229343,22.365931,-1.809912,0.06647,0.085626,0.140751,0.641796,1.0,1411.0,23.516666666666666
2022-12-06 13:43:13.191,22.10778,-1.229343,22.365275,-1.814243,0.067268,0.085589,0.141486,0.608793,1.0,1412.0,23.533333333333335
2022-12-06 13:43:14.191,22.105023,-1.218055,22.35858,-1.815293,0.065845,0.084644,0.140567,0.934114,1.0,1413.0,23.55
2022-12-06 13:43:15.191,22.099773,-1.217137,22.36173,-1.824743,0.066565,0.084754,0.140016,0.863392,1.0,1414.0,23.566666666666666
2022-12-06 13:43:16.191,22.106992,-1.226324,22.362518,-1.820806,0.066869,0.086345,0.140972,0.863392,1.0,1415.0,23.583333333333332
2022-12-06 13:43:17.191,22.104892,-1.222781,22.36278,-1.820543,0.06647,0.085489,0.140154,0.594648,1.0,1416.0,23.6
2022-12-06 13:43:18.191,22.106598,-1.205455,22.362912,-1.814243,0.06751,0.086644,0.141109,0.453204,1.0,1417.0,23.616666666666667
2022-12-06 13:43:19.191,22.106336,-1.192855,22.36068,-1.816606,0.066953,0.085305,0.139897,1.009551,1.0,1418.0,23.633333333333333
2022-12-06 13:43:20.191,22.111455,-1.174479,22.358448,-1.8149,0.066538,0.08686,0.14133,0.566359,1.0,1419.0,23.65
2022-12-06 13:43:21.191,22.103054,-1.185504,22.356348,-1.817787,0.066932,0.086849,0.14167,0.457919,1.0,1420.0,23.666666666666668
2022-12-06 13:43:22.191,22.10266,-1.184454,22.357792,-1.816868,0.067342,0.087222,0.142864,0.981262,1.0,1421.0,23.683333333333334
2022-12-06 13:43:23.191,22.102923,-1.16726,22.358055,-1.812406,0.066838,0.085825,0.14144,0.91054,1.0,1422.0,23.7
2022-12-06 13:43:24.191,22.108042,-1.175529,22.361074,-1.814243,0.066806,0.085878,0.141192,0.811529,1.0,1423.0,23.716666666666665
2022-12-06 13:43:25.191,22.110799,-1.166997,22.361205,-1.811225,0.066654,0.086471,0.14246,0.66537,1.0,1424.0,23.733333333333334
2022-12-06 13:43:26.191,22.108699,-1.157153,22.35858,-1.817525,0.067189,0.087259,0.142763,0.622937,1.0,1425.0,23.75
2022-12-06 13:43:27.191,22.104892,-1.159122,22.360286,-1.817131,0.066213,0.084313,0.141201,0.604078,1.0,1426.0,23.766666666666666
2022-12-06 13:43:28.191,22.097804,-1.146128,22.360549,-1.81175,0.066649,0.085799,0.140549,0.5475,1.0,1427.0,23.783333333333335
2022-12-06 13:43:29.191,22.098985,-1.141797,22.362124,-1.800462,0.066218,0.08541,0.140797,0.651226,1.0,1428.0,23.8
2022-12-06 13:43:30.191,22.100692,-1.137334,22.3658,-1.809781,0.066176,0.085132,0.14043,0.990692,1.0,1429.0,23.816666666666666
2022-12-06 13:43:31.191,22.101085,-1.13379,22.361074,-1.805581,0.066397,0.086361,0.141302,0.632367,1.0,1430.0,23.833333333333332
2022-12-06 13:43:32.191,22.103711,-1.128671,22.366456,-1.808993,0.066481,0.086823,0.14223,0.604078,1.0,1431.0,23.85
2022-12-06 13:43:33.191,22.11408,-1.144159,22.369213,-1.808731,0.066265,0.085615,0.141449,0.703089,1.0,1432.0,23.866666666666667
2022-12-06 13:43:34.191,22.107386,-1.122371,22.364356,-1.810043,0.066607,0.085904,0.140972,0.863392,1.0,1433.0,23.883333333333333
