Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2022-11-18 13:40:14.498,21.906425,-0.957778,22.202233,-1.733788,0.069353,0.087862,0.14144,1.504606,1.0,1538.0,25.633333333333333
2022-11-18 13:40:15.498,21.904193,-0.962372,22.199214,-1.740481,0.069085,0.088267,0.142258,0.863392,1.0,1539.0,25.65
2022-11-18 13:40:16.498,21.906425,-0.943471,22.202233,-1.731688,0.068927,0.088046,0.141909,0.924685,1.0,1540.0,25.666666666666668
2022-11-18 13:40:17.498,21.903406,-0.953184,22.19777,-1.732738,0.069116,0.087673,0.141854,1.188714,1.0,1541.0,25.683333333333334
2022-11-18 13:40:18.498,21.907869,-0.967622,22.197113,-1.739694,0.067977,0.087521,0.141284,0.971833,1.0,1542.0,25.7
2022-11-18 13:40:19.498,21.904587,-0.946621,22.197245,-1.743763,0.068586,0.086996,0.140145,1.339588,1.0,1543.0,25.716666666666665
2022-11-18 13:40:20.498,21.903274,-0.907901,22.198426,-1.736413,0.068334,0.088015,0.140953,1.268866,1.0,1544.0,25.733333333333334
2022-11-18 13:40:21.498,21.903406,-0.905408,22.197639,-1.730769,0.068822,0.087883,0.141431,1.160425,1.0,1545.0,25.75
2022-11-18 13:40:22.498,21.908525,-0.924308,22.197113,-1.727094,0.067977,0.086886,0.141027,1.075559,1.0,1546.0,25.766666666666666
2022-11-18 13:40:23.498,21.90183,-0.933759,22.197113,-1.726307,0.06898,0.086912,0.140255,1.000122,1.0,1547.0,25.783333333333335
2022-11-18 13:40:24.498,21.902224,-0.911183,22.195144,-1.724075,0.068649,0.087259,0.141403,1.16514,1.0,1548.0,25.8
2022-11-18 13:40:25.498,21.908131,-0.891363,22.194882,-1.720007,0.068481,0.08719,0.141174,1.066129,1.0,1549.0,25.816666666666666
2022-11-18 13:40:26.498,21.907212,-0.905276,22.195538,-1.718694,0.069489,0.087306,0.140448,1.15571,1.0,1550.0,25.833333333333332
2022-11-18 13:40:27.498,21.898811,-0.881913,22.192388,-1.724338,0.069657,0.08823,0.142478,1.066129,1.0,1551.0,25.85
2022-11-18 13:40:28.498,21.895924,-0.873775,22.195932,-1.717644,0.069137,0.0877,0.141109,1.382021,1.0,1552.0,25.866666666666667
2022-11-18 13:40:29.498,21.89763,-0.882963,22.19672,-1.713707,0.069941,0.088093,0.141734,0.769096,1.0,1553.0,25.883333333333333
2022-11-18 13:40:30.498,21.90485,-0.897664,22.202364,-1.709113,0.068822,0.088487,0.143204,0.962403,1.0,1554.0,25.9
2022-11-18 13:40:31.498,21.899337,-0.858419,22.20499,-1.723157,0.069515,0.08897,0.142598,1.363162,1.0,1555.0,25.916666666666668
2022-11-18 13:40:32.498,21.89553,-0.842799,22.19777,-1.708588,0.06972,0.088219,0.142322,1.080273,1.0,1556.0,25.933333333333334
2022-11-18 13:40:33.498,21.895005,-0.860912,22.201839,-1.702682,0.068817,0.0874,0.141376,1.339588,1.0,1557.0,25.95
2022-11-18 13:40:34.498,21.892248,-0.886638,22.203677,-1.721582,0.068912,0.087784,0.141247,1.122707,1.0,1558.0,25.966666666666665
2022-11-18 13:40:35.498,21.890411,-0.869313,22.201445,-1.705832,0.069101,0.088456,0.142092,1.014266,1.0,1559.0,25.983333333333334
2022-11-18 13:40:36.498,21.885817,-0.835449,22.19777,-1.703076,0.068917,0.0874,0.140825,1.160425,1.0,1560.0,26.0
2022-11-18 13:40:37.498,21.888442,-0.845949,22.195407,-1.707013,0.069127,0.088272,0.142221,0.769096,1.0,1561.0,26.016666666666666
2022-11-18 13:40:38.498,21.895792,-0.847787,22.195932,-1.708063,0.068738,0.087022,0.14144,1.28301,1.0,1562.0,26.033333333333335
2022-11-18 13:40:39.498,21.886079,-0.83348,22.189631,-1.707669,0.069127,0.08698,0.140797,0.985977,1.0,1563.0,26.05
2022-11-18 13:40:40.498,21.880041,-0.812348,22.189106,-1.698088,0.069269,0.08749,0.141835,0.901111,1.0,1564.0,26.066666666666666
2022-11-18 13:40:41.498,21.892642,-0.843981,22.182673,-1.704913,0.06856,0.08824,0.142781,1.04727,1.0,1565.0,26.083333333333332
2022-11-18 13:40:42.498,21.888573,-0.838337,22.180836,-1.702944,0.068922,0.087878,0.140512,1.330158,1.0,1566.0,26.1
2022-11-18 13:40:43.498,21.885685,-0.799879,22.178341,-1.700319,0.069158,0.0876,0.141495,1.622476,1.0,1567.0,26.116666666666667
2022-11-18 13:40:44.498,21.89553,-0.788985,22.176897,-1.693757,0.06899,0.087668,0.141357,0.901111,1.0,1568.0,26.133333333333333
2022-11-18 13:40:45.498,21.896055,-0.780191,22.177816,-1.694544,0.068481,0.087857,0.142267,0.985977,1.0,1569.0,26.15
2022-11-18 13:40:46.498,21.895136,-0.833087,22.172434,-1.695988,0.06866,0.088624,0.142736,1.27358,1.0,1570.0,26.166666666666668
2022-11-18 13:40:47.498,21.888704,-0.798567,22.166527,-1.697169,0.069363,0.089254,0.142892,1.316014,1.0,1571.0,26.183333333333334
2022-11-18 13:40:48.498,21.891986,-0.77691,22.169546,-1.681026,0.069799,0.088429,0.142322,1.042555,1.0,1572.0,26.2
2022-11-18 13:40:49.498,21.901437,-0.772447,22.170728,-1.685226,0.068103,0.087243,0.141753,0.985977,1.0,1573.0,26.216666666666665
2022-11-18 13:40:50.498,21.895661,-0.803817,22.164164,-1.691001,0.068969,0.088471,0.142285,1.306584,1.0,1574.0,26.233333333333334
2022-11-18 13:40:51.498,21.892642,-0.78846,22.1576,-1.685488,0.069316,0.088324,0.141789,1.193429,1.0,1575.0,26.25
2022-11-18 13:40:52.498,21.894874,-0.746721,22.157731,-1.680369,0.069463,0.088713,0.142616,1.349017,1.0,1576.0,26.266666666666666
2022-11-18 13:40:53.498,21.898811,-0.749346,22.156681,-1.683126,0.069405,0.087616,0.141697,1.325443,1.0,1577.0,26.283333333333335
2022-11-18 13:40:54.498,21.89763,-0.756697,22.157994,-1.679057,0.068838,0.087574,0.142046,1.212288,1.0,1578.0,26.3
2022-11-18 13:40:55.498,21.903799,-0.770609,22.155762,-1.678401,0.069095,0.088246,0.142138,1.117992,1.0,1579.0,26.316666666666666
2022-11-18 13:40:56.498,21.891461,-0.753153,22.152481,-1.681944,0.069725,0.0899,0.143268,1.198144,1.0,1580.0,26.333333333333332
2022-11-18 13:40:57.498,21.90183,-0.762734,22.152743,-1.679582,0.068628,0.088282,0.141734,1.02841,1.0,1581.0,26.35
2022-11-18 13:40:58.498,21.901437,-0.745409,22.151693,-1.680501,0.069694,0.088492,0.142634,1.306584,1.0,1582.0,26.366666666666667
2022-11-18 13:40:59.498,21.898418,-0.712595,22.14526,-1.670001,0.069311,0.088771,0.142717,1.250006,1.0,1583.0,26.383333333333333
2022-11-18 13:41:00.498,21.897236,-0.716401,22.146967,-1.65412,0.069857,0.089994,0.14325,0.872822,1.0,1584.0,26.4
