Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2022-07-07 13:36:15.389,20.853052,-1.781005,21.824166,-2.021879,0.068365,0.068609,0.119887,1.061414,1.0,751.0,12.516666666666667
2022-07-07 13:36:16.389,20.855021,-1.786649,21.826135,-2.025292,0.06825,0.068903,0.120144,0.872822,1.0,752.0,12.533333333333333
2022-07-07 13:36:17.389,20.853708,-1.797149,21.827579,-2.034873,0.068439,0.068562,0.119657,1.316014,1.0,753.0,12.55
2022-07-07 13:36:18.389,20.855677,-1.763417,21.81944,-2.040648,0.067982,0.068425,0.118996,1.202858,1.0,754.0,12.566666666666666
2022-07-07 13:36:19.389,20.848983,-1.767355,21.819046,-2.046029,0.068344,0.067984,0.119685,1.051984,1.0,755.0,12.583333333333334
2022-07-07 13:36:20.389,20.852527,-1.768667,21.816683,-2.04406,0.068166,0.06905,0.120319,1.160425,1.0,756.0,12.6
2022-07-07 13:36:21.389,20.847539,-1.749504,21.822722,-2.04301,0.069195,0.06884,0.121081,1.136851,1.0,757.0,12.616666666666667
2022-07-07 13:36:22.389,20.852133,-1.761054,21.825085,-2.056792,0.068523,0.068089,0.120153,1.136851,1.0,758.0,12.633333333333333
2022-07-07 13:36:23.389,20.849114,-1.751867,21.826135,-2.056792,0.068444,0.068467,0.120374,1.179284,1.0,759.0,12.65
2022-07-07 13:36:24.389,20.842026,-1.75121,21.823641,-2.063223,0.06836,0.069349,0.119786,1.160425,1.0,760.0,12.666666666666666
2022-07-07 13:36:25.389,20.858565,-1.751867,21.828498,-2.06611,0.068575,0.069181,0.120613,1.29244,1.0,761.0,12.683333333333334
2022-07-07 13:36:26.389,20.84977,-1.743598,21.829286,-2.068998,0.068817,0.069108,0.121017,1.15571,1.0,762.0,12.7
2022-07-07 13:36:27.389,20.844126,-1.741497,21.83178,-2.073329,0.068145,0.068971,0.11996,1.150995,1.0,763.0,12.716666666666667
2022-07-07 13:36:28.389,20.846095,-1.74071,21.828367,-2.071885,0.068497,0.069103,0.120438,1.306584,1.0,764.0,12.733333333333333
2022-07-07 13:36:29.389,20.851345,-1.740972,21.837556,-2.080416,0.068234,0.069349,0.120107,1.311299,1.0,765.0,12.75
2022-07-07 13:36:30.389,20.850951,-1.747535,21.837687,-2.075166,0.067604,0.067984,0.119032,1.122707,1.0,766.0,12.766666666666667
2022-07-07 13:36:31.389,20.842288,-1.740841,21.831123,-2.083566,0.068612,0.069575,0.121449,1.344303,1.0,767.0,12.783333333333333
2022-07-07 13:36:32.389,20.843207,-1.734935,21.83388,-2.09026,0.06951,0.069381,0.121605,1.250006,1.0,768.0,12.8
2022-07-07 13:36:33.389,20.851345,-1.733097,21.838343,-2.089604,0.06783,0.068137,0.119317,0.943544,1.0,769.0,12.816666666666666
2022-07-07 13:36:34.389,20.853314,-1.730078,21.833749,-2.094198,0.067825,0.067995,0.119391,1.179284,1.0,770.0,12.833333333333334
2022-07-07 13:36:35.389,20.853708,-1.740054,21.832174,-2.092229,0.06805,0.068063,0.119896,1.16514,1.0,771.0,12.85
2022-07-07 13:36:36.389,20.847276,-1.738216,21.833618,-2.094198,0.068969,0.068945,0.120383,1.29244,1.0,772.0,12.866666666666667
2022-07-07 13:36:37.389,20.84767,-1.728897,21.835062,-2.095248,0.067473,0.067633,0.118867,1.320729,1.0,773.0,12.883333333333333
2022-07-07 13:36:38.389,20.850033,-1.741891,21.83178,-2.100629,0.068612,0.068404,0.120263,1.009551,1.0,774.0,12.9
2022-07-07 13:36:39.389,20.847801,-1.734016,21.836374,-2.10601,0.06898,0.069439,0.12064,1.212288,1.0,775.0,12.916666666666666
2022-07-07 13:36:40.389,20.857777,-1.71564,21.836637,-2.101285,0.067489,0.067643,0.118573,1.297155,1.0,776.0,12.933333333333334
2022-07-07 13:36:41.389,20.848195,-1.720234,21.831386,-2.111522,0.069106,0.069523,0.121145,1.363162,1.0,777.0,12.95
2022-07-07 13:36:42.389,20.856858,-1.735329,21.825216,-2.11021,0.068008,0.068761,0.12075,1.221718,1.0,778.0,12.966666666666667
2022-07-07 13:36:43.389,20.857646,-1.740579,21.826923,-2.118216,0.068912,0.069029,0.120943,1.235862,1.0,779.0,12.983333333333333
2022-07-07 13:36:44.389,20.853052,-1.724303,21.828629,-2.115985,0.068092,0.068719,0.120319,1.254721,1.0,780.0,13.0
2022-07-07 13:36:45.389,20.849376,-1.735066,21.823116,-2.121235,0.068355,0.068872,0.120806,1.306584,1.0,781.0,13.016666666666667
2022-07-07 13:36:46.389,20.847276,-1.729816,21.822591,-2.124254,0.068224,0.068788,0.119547,1.099133,1.0,782.0,13.033333333333333
2022-07-07 13:36:47.389,20.838482,-1.726141,21.825347,-2.123729,0.068297,0.06936,0.12008,1.278295,1.0,783.0,13.05
2022-07-07 13:36:48.389,20.841238,-1.719972,21.824954,-2.126747,0.068849,0.069334,0.120631,0.967118,1.0,784.0,13.066666666666666
2022-07-07 13:36:49.389,20.846882,-1.724172,21.825216,-2.12806,0.068481,0.069271,0.121247,1.080273,1.0,785.0,13.083333333333334
2022-07-07 13:36:50.389,20.853314,-1.734541,21.823772,-2.125697,0.067793,0.069234,0.12098,0.990692,1.0,786.0,13.1
2022-07-07 13:36:51.389,20.854102,-1.727978,21.82456,-2.134622,0.068512,0.069181,0.121825,1.136851,1.0,787.0,13.116666666666667
2022-07-07 13:36:52.389,20.849508,-1.732966,21.819571,-2.129766,0.068077,0.068835,0.120989,1.094418,1.0,788.0,13.133333333333333
2022-07-07 13:36:53.389,20.852002,-1.726666,21.822459,-2.136985,0.06835,0.068557,0.120741,1.113277,1.0,789.0,13.15
2022-07-07 13:36:54.389,20.848851,-1.744779,21.823641,-2.141054,0.068502,0.069129,0.12087,1.188714,1.0,790.0,13.166666666666666
2022-07-07 13:36:55.389,20.847145,-1.73546,21.820359,-2.143285,0.069384,0.070436,0.122092,1.207573,1.0,791.0,13.183333333333334
2022-07-07 13:36:56.389,20.850033,-1.729422,21.816027,-2.142103,0.068528,0.06915,0.121329,1.306584,1.0,792.0,13.2
2022-07-07 13:36:57.389,20.851083,-1.732178,21.815633,-2.142497,0.067825,0.068614,0.120613,0.957688,1.0,793.0,13.216666666666667
2022-07-07 13:36:58.389,20.853839,-1.73231,21.820621,-2.147747,0.069305,0.069995,0.12166,1.075559,1.0,794.0,13.233333333333333
2022-07-07 13:36:59.389,20.858433,-1.744385,21.820621,-2.147485,0.068933,0.069097,0.121044,0.971833,1.0,795.0,13.25
2022-07-07 13:37:00.389,20.858171,-1.73861,21.818915,-2.151816,0.06888,0.069297,0.120943,1.254721,1.0,796.0,13.266666666666667
2022-07-07 13:37:01.389,20.853314,-1.730735,21.822591,-2.153916,0.068681,0.069801,0.12132,1.259436,1.0,797.0,13.283333333333333
2022-07-07 13:37:02.389,20.854889,-1.736247,21.823903,-2.150241,0.068791,0.068635,0.121302,1.113277,1.0,798.0,13.3
2022-07-07 13:37:03.389,20.849508,-1.737035,21.83073,-2.160347,0.068675,0.069386,0.121632,1.061414,1.0,799.0,13.316666666666666
2022-07-07 13:37:04.389,20.852395,-1.727585,21.83283,-2.156016,0.068213,0.069517,0.120576,1.04727,1.0,800.0,13.333333333333334
2022-07-07 13:37:05.389,20.854889,-1.735985,21.828629,-2.160741,0.068255,0.069481,0.120089,1.311299,1.0,801.0,13.35
2022-07-07 13:37:06.389,20.861715,-1.741891,21.837162,-2.164022,0.068313,0.068966,0.121366,1.023696,1.0,802.0,13.366666666666667
2022-07-07 13:37:07.389,20.865522,-1.73966,21.839525,-2.166516,0.06835,0.069071,0.120851,1.183999,1.0,803.0,13.383333333333333
2022-07-07 13:37:08.389,20.857383,-1.742154,21.844776,-2.169141,0.06867,0.068887,0.12075,1.169855,1.0,804.0,13.4
2022-07-07 13:37:09.389,20.856464,-1.745173,21.840444,-2.174391,0.068245,0.069087,0.121292,0.943544,1.0,805.0,13.416666666666666
2022-07-07 13:37:10.389,20.861584,-1.751867,21.84832,-2.175834,0.069101,0.068882,0.121201,1.089703,1.0,806.0,13.433333333333334
2022-07-07 13:37:11.389,20.862502,-1.755148,21.84727,-2.171897,0.068702,0.06904,0.121623,1.415025,1.0,807.0,13.45
2022-07-07 13:37:12.389,20.86014,-1.744648,21.849502,-2.179378,0.068891,0.069512,0.121614,1.202858,1.0,808.0,13.466666666666667
2022-07-07 13:37:13.389,20.87366,-1.745041,21.851996,-2.178722,0.068413,0.069166,0.121201,1.084988,1.0,809.0,13.483333333333333
2022-07-07 13:37:14.389,20.859615,-1.751867,21.850421,-2.175966,0.067741,0.068373,0.120245,1.183999,1.0,810.0,13.5
2022-07-07 13:37:15.389,20.866834,-1.75436,21.859085,-2.181084,0.067919,0.06842,0.12064,1.264151,1.0,811.0,13.516666666666667
2022-07-07 13:37:16.389,20.87366,-1.755017,21.856328,-2.177147,0.069447,0.070373,0.122128,1.179284,1.0,812.0,13.533333333333333
2022-07-07 13:37:17.389,20.864996,-1.757642,21.857247,-2.182266,0.06856,0.068735,0.121008,1.542325,1.0,813.0,13.55
2022-07-07 13:37:18.389,20.874579,-1.758823,21.857903,-2.183316,0.067777,0.068562,0.120897,1.056699,1.0,814.0,13.566666666666666
2022-07-07 13:37:19.389,20.873266,-1.771948,21.854096,-2.190272,0.067599,0.068499,0.119675,1.231147,1.0,815.0,13.583333333333334
2022-07-07 13:37:20.389,20.878516,-1.764992,21.857378,-2.188828,0.06846,0.069838,0.121825,1.344303,1.0,816.0,13.6
2022-07-07 13:37:21.389,20.873135,-1.752129,21.857115,-2.193947,0.06825,0.068767,0.121403,1.278295,1.0,817.0,13.616666666666667
2022-07-07 13:37:22.389,20.881798,-1.766436,21.859741,-2.192897,0.068014,0.068593,0.120659,1.268866,1.0,818.0,13.633333333333333
2022-07-07 13:37:23.389,20.881667,-1.765255,21.857378,-2.192503,0.068182,0.068509,0.120466,0.971833,1.0,819.0,13.65
2022-07-07 13:37:24.389,20.880223,-1.757117,21.857247,-2.192372,0.067767,0.06832,0.119878,0.952974,1.0,820.0,13.666666666666666
2022-07-07 13:37:25.389,20.872085,-1.757773,21.854753,-2.195128,0.068208,0.068368,0.120374,1.023696,1.0,821.0,13.683333333333334
2022-07-07 13:37:26.389,20.884292,-1.778117,21.858822,-2.200116,0.067993,0.068851,0.120162,1.202858,1.0,822.0,13.7
2022-07-07 13:37:27.389,20.876941,-1.773655,21.858559,-2.200772,0.068029,0.069292,0.120475,0.985977,1.0,823.0,13.716666666666667
2022-07-07 13:37:28.389,20.893349,-1.763679,21.857509,-2.203266,0.067819,0.068714,0.120273,1.207573,1.0,824.0,13.733333333333333
