Time,Pressure before pump (Arith. Mean),Pressure after pump (Arith. Mean),Differential pressure (Arith. Mean),Flow rate (Arith. Mean),Tank temperature (Arith. Mean),Temperature TS inlet (Arith. Mean),Temperature TS outlet (Arith. Mean),Bypass temperature (Arith. Mean),reading_interval_s
2021-08-21 11:55:04.962,0.374739,0.002579,0.201215,404.906631,21.611522,-1.07353,0.319492,0.565667,1.998
2021-08-21 11:55:06.964,0.375922,0.00225,0.202091,403.607664,21.61215,-1.071461,0.317865,0.565655,2.002
2021-08-21 11:55:08.964,0.371818,0.002244,0.198856,402.678216,21.616529,-1.063963,0.304534,0.56274,2.0
2021-08-21 11:55:10.964,0.372559,0.002328,0.199632,401.070466,21.618104,-1.068229,0.322648,0.564578,2.0
2021-08-21 11:55:13.462,0.37239,0.002273,0.199488,401.503927,21.616951,-1.066282,0.319348,0.56608,2.498
2021-08-21 11:55:15.462,0.372044,0.002367,0.198773,401.534875,21.617644,-1.060747,0.316216,0.560115,2.0
2021-08-21 11:55:17.962,0.371631,0.002499,0.19876,401.177964,21.617802,-1.063254,0.325497,0.562635,2.5
2021-08-21 11:55:19.962,0.372078,0.002173,0.199591,401.178907,21.617775,-1.0658,0.325536,0.561756,2.0
2021-08-21 11:55:21.962,0.372354,0.00232,0.198994,400.67678,21.616069,-1.049197,0.306831,0.560574,2.0
2021-08-21 11:55:23.962,0.373307,0.002475,0.200409,401.282633,21.619547,-1.047819,0.305912,0.563003,2.0
2021-08-21 11:55:25.962,0.370214,0.002178,0.193091,404.243532,21.61666,-1.041912,0.335118,0.562018,2.0
2021-08-21 11:55:28.462,0.368762,0.002329,0.190278,413.504359,21.619062,-1.041938,0.322399,0.562478,2.5
2021-08-21 11:55:30.462,0.369183,0.002315,0.190468,415.130025,21.619088,-1.040731,0.313919,0.560377,2.0
2021-08-21 11:55:32.462,0.36896,0.002351,0.191235,414.759912,21.622566,-1.040862,0.310572,0.560049,2.0
2021-08-21 11:55:34.462,0.369818,0.002265,0.191593,414.45345,21.620072,-1.054119,0.324814,0.558933,2.0
2021-08-21 11:55:36.462,0.36875,0.002464,0.190624,415.391696,21.620007,-1.043684,0.321598,0.56064,2.0
2021-08-21 11:55:38.961,0.369375,0.002286,0.190767,415.346634,21.622471,-1.040003,0.317329,0.562466,2.499
2021-08-21 11:55:40.961,0.368282,0.002441,0.189843,414.394514,21.625913,-1.047687,0.313722,0.561624,2.0
2021-08-21 11:55:43.460,0.368604,0.00256,0.189844,414.363675,21.622786,-1.049667,0.313967,0.559892,2.499
2021-08-21 11:55:45.462,0.368983,0.002494,0.190403,414.732916,21.619951,-1.034287,0.31498,0.561721,2.002
2021-08-21 11:55:47.959,0.368831,0.002462,0.189296,414.989222,21.616157,-1.04459,0.319214,0.555344,2.497
2021-08-21 11:55:49.961,0.368925,0.002334,0.189338,414.707011,21.624934,-1.056709,0.322848,0.560671,2.002
2021-08-21 11:55:51.961,0.368172,0.002346,0.188608,414.719836,21.616529,-1.055825,0.327242,0.556505,2.0
2021-08-21 11:55:53.961,0.36908,0.002422,0.189857,415.528426,21.619285,-1.061994,0.316151,0.560771,2.0
2021-08-21 11:55:55.961,0.368792,0.002454,0.189581,415.330404,21.614297,-1.045653,0.323895,0.552238,2.0
2021-08-21 11:55:57.959,0.368698,0.002308,0.189724,415.733227,21.622296,-1.063611,0.324287,0.564156,1.998
2021-08-21 11:55:59.959,0.367941,0.002223,0.188925,415.398769,21.617775,-1.072429,0.335052,0.557752,2.0
2021-08-21 11:56:02.458,0.369182,0.002354,0.189587,416.103192,21.620528,-1.058333,0.334872,0.558001,2.499
2021-08-21 11:56:04.959,0.369496,0.002386,0.190094,416.634748,21.61534,-1.048438,0.328462,0.556926,2.501
2021-08-21 11:56:06.959,0.369272,0.002354,0.18948,416.209716,21.616332,-1.050969,0.327308,0.555454,2.0
2021-08-21 11:56:08.959,0.368663,0.002564,0.189191,416.285153,21.61981,-1.055431,0.332952,0.557817,2.0
2021-08-21 11:56:10.959,0.368408,0.002393,0.18892,416.589258,21.620794,-1.048869,0.331508,0.561034,2.0
2021-08-21 11:56:13.458,0.368841,0.002381,0.188767,416.461661,21.621683,-1.067157,0.304828,0.560207,2.499
2021-08-21 11:56:15.458,0.368435,0.00227,0.188309,416.865074,21.618563,-1.065997,0.332099,0.556176,2.0
2021-08-21 11:56:17.458,0.368054,0.002383,0.187753,417.562866,21.6162,-1.045193,0.339056,0.552632,2.0
2021-08-21 11:56:19.458,0.368083,0.002325,0.187886,417.430851,21.622303,-1.045522,0.334002,0.560902,2.0
2021-08-21 11:56:21.458,0.36818,0.002446,0.188116,418.291304,21.618038,-1.061535,0.355135,0.560115,2.0
2021-08-21 11:56:23.458,0.367986,0.002428,0.187239,417.970697,21.618563,-1.067375,0.332887,0.557752,2.0
2021-08-21 11:56:25.458,0.367713,0.002483,0.187579,417.52279,21.617513,-1.063372,0.338531,0.557227,2.0
2021-08-21 11:56:27.458,0.368435,0.002312,0.187909,417.626516,21.616988,-1.067769,0.331377,0.556373,2.0
2021-08-21 11:56:28.959,0.369237,0.002334,0.189052,417.367093,21.617303,-1.066252,0.331942,0.556725,1.501
2021-08-21 11:56:30.458,0.368741,0.002378,0.188886,417.611071,21.617986,-1.073053,0.335278,0.557904,1.499
2021-08-21 11:56:32.458,0.368721,0.002435,0.189324,417.051309,21.620269,-1.089229,0.330524,0.561362,2.0
2021-08-21 11:56:34.457,0.368714,0.00239,0.188924,417.716942,21.616456,-1.079676,0.338504,0.55629,1.999
2021-08-21 11:56:36.458,0.36895,0.002307,0.188599,417.491411,21.619487,-1.081652,0.328521,0.553439,2.001
2021-08-21 11:56:38.956,0.368292,0.002448,0.188443,417.307405,21.617056,-1.084357,0.338528,0.551102,2.498
2021-08-21 11:56:40.958,0.367774,0.00236,0.187943,416.725288,21.617657,-1.074739,0.33065,0.552541,2.002
2021-08-21 11:56:43.457,0.367774,0.002192,0.188139,417.597441,21.617009,-1.077714,0.338129,0.552485,2.499
2021-08-21 11:56:45.956,0.368747,0.002465,0.188591,418.257778,21.618427,-1.082074,0.333244,0.55301,2.499
2021-08-21 11:56:47.956,0.367639,0.002456,0.188043,417.819823,21.622894,-1.093889,0.353429,0.553485,2.0
2021-08-21 11:56:50.455,0.367751,0.00245,0.18787,417.714415,21.624204,-1.074668,0.337236,0.551854,2.499
2021-08-21 11:56:52.956,0.368249,0.002392,0.188312,417.771505,21.621533,-1.077355,0.333973,0.555194,2.501
2021-08-21 11:56:54.956,0.367881,0.002522,0.187602,418.208794,21.620925,-1.080566,0.347982,0.551582,2.0
2021-08-21 11:56:56.956,0.366854,0.002252,0.187142,418.703849,21.623288,-1.081157,0.342141,0.552566,2.0
2021-08-21 11:56:59.455,0.368215,0.002263,0.187914,418.323812,21.615171,-1.078555,0.356408,0.548598,2.499
2021-08-21 11:57:01.457,0.362639,0.00224,0.183749,417.436513,21.620345,-1.073427,0.346911,0.551295,2.002
2021-08-21 11:57:03.455,0.360039,0.00228,0.182693,413.555165,21.620128,-1.058421,0.342223,0.552198,1.998
2021-08-21 11:57:05.455,0.355933,0.002344,0.179269,411.447759,21.619482,-1.06685,0.355923,0.548103,2.0
2021-08-21 11:57:07.455,0.354797,0.002252,0.178419,409.441608,21.618038,-1.0679,0.335709,0.548628,2.0
2021-08-21 11:57:09.954,0.355347,0.002261,0.178903,408.669681,21.617534,-1.054237,0.349159,0.547022,2.499
2021-08-21 11:57:11.954,0.355689,0.002302,0.178786,409.005489,21.614757,-1.074398,0.371281,0.544887,2.0
2021-08-21 11:57:13.956,0.356418,0.002363,0.179132,409.794378,21.617591,-1.070018,0.351238,0.545984,2.002
2021-08-21 11:57:16.454,0.355933,0.002282,0.17916,409.863369,21.619105,-1.058663,0.356709,0.547214,2.498
2021-08-21 11:57:18.455,0.355697,0.002124,0.178374,409.496736,21.622439,-1.0726,0.341509,0.549962,2.001
2021-08-21 11:57:20.954,0.355105,0.002322,0.177911,409.64132,21.61932,-1.073775,0.365285,0.545236,2.499
2021-08-21 11:57:22.954,0.355435,0.002262,0.178299,409.517045,21.626044,-1.059369,0.337284,0.544953,2.0
2021-08-21 11:57:25.454,0.356275,0.002213,0.178966,410.292631,21.620742,-1.045403,0.367553,0.544887,2.5
2021-08-21 11:57:27.454,0.355298,0.002349,0.177973,410.351566,21.617579,-1.062847,0.373643,0.549481,2.0
2021-08-21 11:57:29.954,0.354733,0.002323,0.177452,409.215769,21.617697,-1.050181,0.361725,0.544257,2.5
2021-08-21 11:57:31.954,0.355611,0.002372,0.177679,410.096967,21.618235,-1.053266,0.374693,0.540489,2.0
2021-08-21 11:57:34.454,0.355017,0.002314,0.177838,409.266689,21.618484,-1.068767,0.36435,0.546935,2.5
2021-08-21 11:57:36.953,0.356174,0.0022,0.178216,409.656413,21.623364,-1.05723,0.359034,0.545236,2.499
2021-08-21 11:57:38.954,0.355285,0.002273,0.177818,410.059874,21.620209,-1.054955,0.372603,0.543008,2.001
2021-08-21 11:57:40.953,0.353662,0.002212,0.176731,409.501996,21.62335,-1.049604,0.37567,0.54552,1.999
2021-08-21 11:57:42.953,0.352405,0.002336,0.175548,407.67827,21.621975,-1.039287,0.360977,0.545346,2.0
2021-08-21 11:57:44.953,0.351618,0.002155,0.174919,406.912114,21.620204,-1.055628,0.386376,0.545149,2.0
2021-08-21 11:57:46.953,0.352137,0.002207,0.175801,407.97766,21.617447,-1.049459,0.381519,0.544427,2.0
2021-08-21 11:57:49.452,0.352187,0.002118,0.175492,407.562201,21.61911,-1.041789,0.360767,0.545971,2.499
2021-08-21 11:57:51.953,0.352871,0.002325,0.17587,408.509668,21.621113,-1.045604,0.38252,0.543384,2.501
2021-08-21 11:57:53.953,0.352747,0.002162,0.176214,408.321841,21.618497,-1.034299,0.387032,0.543377,2.0
2021-08-21 11:57:56.452,0.352655,0.002232,0.17587,408.041417,21.620528,-1.012429,0.372113,0.5393,2.499
2021-08-21 11:57:58.951,0.351031,0.002238,0.174797,407.890483,21.621841,-1.023196,0.388186,0.54366,2.499
2021-08-21 11:58:00.953,0.351346,0.002439,0.17564,406.925928,21.621328,-1.021962,0.392347,0.541262,2.002
2021-08-21 11:58:02.951,0.352082,0.002277,0.175129,407.554286,21.619602,-0.98721,0.381312,0.542211,1.998
2021-08-21 11:58:05.450,0.352645,0.002368,0.175198,408.116884,21.614383,-0.981125,0.381042,0.539247,2.499
2021-08-21 11:58:07.452,0.352376,0.002153,0.175631,408.364863,21.61923,-0.980264,0.390249,0.539295,2.002
2021-08-21 11:58:09.452,0.352211,0.002296,0.174942,407.765494,21.626241,-0.953972,0.371478,0.546265,2.0
2021-08-21 11:58:11.450,0.352434,0.002293,0.175704,408.262215,21.624332,-0.955349,0.375399,0.544971,1.998
2021-08-21 11:58:13.450,0.352274,0.002134,0.175043,408.23226,21.621057,-0.942487,0.380469,0.541802,2.0
2021-08-21 11:58:15.452,0.35164,0.00229,0.176209,407.776101,21.624082,-0.927881,0.3892,0.54159,2.002
2021-08-21 11:58:17.452,0.352164,0.00217,0.175497,407.249222,21.621778,-0.942159,0.396352,0.543902,2.0
2021-08-21 11:58:19.452,0.351993,0.002286,0.175401,409.066781,21.618366,-0.910855,0.388016,0.540949,2.0
2021-08-21 11:58:21.450,0.351788,0.002256,0.175295,409.003181,21.617632,-0.900627,0.381181,0.539386,1.998
2021-08-21 11:58:23.450,0.351287,0.002307,0.175203,409.278947,21.624075,-0.920699,0.393201,0.543246,2.0
2021-08-21 11:58:25.450,0.351927,0.002309,0.175801,409.165792,21.622435,-0.918599,0.405343,0.542065,2.0
2021-08-21 11:58:27.450,0.352088,0.002267,0.175415,410.313848,21.62355,-0.919977,0.376006,0.541408,2.0
2021-08-21 11:58:29.450,0.351468,0.002257,0.174905,409.354384,21.617644,-0.910264,0.372068,0.541605,2.0
2021-08-21 11:58:31.450,0.351849,0.002212,0.176099,409.231799,21.623682,-0.915449,0.375547,0.537929,2.0
2021-08-21 11:58:33.450,0.351775,0.00238,0.175405,408.630661,21.61561,-0.892742,0.407246,0.534713,2.0
2021-08-21 11:58:35.950,0.352077,0.002222,0.175552,408.94231,21.619849,-0.910212,0.384354,0.540214,2.5
2021-08-21 11:58:37.950,0.351182,0.002254,0.174666,409.278947,21.6183,-0.891232,0.391626,0.535567,2.0
2021-08-21 11:58:40.449,0.352283,0.002362,0.175745,409.243231,21.621211,-0.904232,0.390392,0.534624,2.499
2021-08-21 11:58:42.450,0.351856,0.002318,0.174453,410.29314,21.621061,-0.901006,0.380212,0.536973,2.001
2021-08-21 11:58:44.948,0.35204,0.002288,0.17471,409.852044,21.622941,-0.910595,0.367849,0.538175,2.498
2021-08-21 11:58:46.950,0.351078,0.002313,0.174704,409.443476,21.61923,-0.908343,0.384348,0.536935,2.002
2021-08-21 11:58:49.449,0.351857,0.002242,0.174591,409.322471,21.620265,-0.889263,0.384404,0.536568,2.499
2021-08-21 11:58:51.449,0.348651,0.002139,0.172714,408.979557,21.618038,-0.893004,0.396155,0.536354,2.0
2021-08-21 11:58:53.449,0.343196,0.002152,0.168713,404.788093,21.618629,-0.89261,0.383619,0.537667,2.0
2021-08-21 11:58:55.449,0.343083,0.002215,0.16806,402.374111,21.623025,-0.876466,0.372331,0.54003,2.0
2021-08-21 11:58:57.449,0.342096,0.002336,0.167844,403.361863,21.620663,-0.901733,0.39517,0.53747,2.0
2021-08-21 11:58:59.948,0.341783,0.002289,0.16811,401.885187,21.623416,-0.888317,0.380254,0.536358,2.499
2021-08-21 11:59:02.449,0.342165,0.002247,0.167557,401.790925,21.621165,-0.880185,0.386771,0.533778,2.501
2021-08-21 11:59:04.948,0.342577,0.002158,0.168143,402.183282,21.617744,-0.879021,0.387713,0.530685,2.499
2021-08-21 11:59:06.948,0.341587,0.002362,0.167449,402.341107,21.6204,-0.869247,0.38887,0.535238,2.0
2021-08-21 11:59:08.948,0.340812,0.002396,0.16705,402.303389,21.622435,-0.87686,0.379616,0.534123,2.0
2021-08-21 11:59:11.447,0.339921,0.002335,0.165738,401.213529,21.615538,-0.872771,0.391285,0.530317,2.499
2021-08-21 11:59:13.946,0.337688,0.002368,0.16426,399.902288,21.619425,-0.881227,0.387608,0.533626,2.499
2021-08-21 11:59:16.447,0.336705,0.002254,0.163873,397.960261,21.620273,-0.866697,0.374963,0.531416,2.501
2021-08-21 11:59:18.447,0.335798,0.002315,0.163825,398.036487,21.622041,-0.873316,0.395039,0.534516,2.0
2021-08-21 11:59:20.946,0.336207,0.002234,0.163569,397.909956,21.621788,-0.866836,0.39097,0.529529,2.499
2021-08-21 11:59:23.446,0.337651,0.002218,0.164311,398.590477,21.621109,-0.865953,0.379366,0.529869,2.5
2021-08-21 11:59:25.946,0.336926,0.002341,0.163844,398.439603,21.626044,-0.873828,0.391915,0.533545,2.5
2021-08-21 11:59:28.446,0.339618,0.002201,0.165318,400.244432,21.617382,-0.859705,0.382307,0.527874,2.5
2021-08-21 11:59:30.447,0.338791,0.002268,0.165041,401.226382,21.628932,-0.88769,0.389527,0.531921,2.001
2021-08-21 11:59:32.946,0.338778,0.002356,0.164749,401.024861,21.620003,-0.870827,0.394541,0.525222,2.499
2021-08-21 11:59:34.946,0.338691,0.002065,0.165042,401.148261,21.623747,-0.864916,0.377909,0.525852,2.0
2021-08-21 11:59:37.446,0.339083,0.002245,0.164634,401.458966,21.620164,-0.879131,0.407981,0.519945,2.5
2021-08-21 11:59:39.946,0.338592,0.002171,0.164135,401.468396,21.625152,-0.880023,0.377161,0.526246,2.5
2021-08-21 11:59:42.446,0.338711,0.00219,0.164223,401.566464,21.620427,-0.879183,0.380521,0.522886,2.5
2021-08-21 11:59:44.446,0.339017,0.002307,0.164321,401.247271,21.624207,-0.891101,0.377975,0.521389,2.0
2021-08-21 11:59:46.945,0.338726,0.002444,0.164213,401.841793,21.61995,-0.891994,0.398848,0.521229,2.499
2021-08-21 11:59:49.444,0.339299,0.00223,0.164426,401.447477,21.620475,-0.881804,0.380727,0.519076,2.499
2021-08-21 11:59:51.446,0.3387,0.002342,0.164052,401.888478,21.622377,-0.894641,0.368023,0.522968,2.002
2021-08-21 11:59:53.945,0.338551,0.002484,0.16368,401.845566,21.619005,-0.897404,0.396642,0.522332,2.499
2021-08-21 11:59:56.444,0.338984,0.00237,0.164635,401.981407,21.624572,-0.897981,0.383301,0.523015,2.499
2021-08-21 11:59:58.444,0.338668,0.002351,0.164496,401.426434,21.62775,-0.91302,0.384275,0.52454,2.0
2021-08-21 12:00:00.943,0.338217,0.002307,0.164562,400.922981,21.621263,-0.898559,0.380517,0.52291,2.499
2021-08-21 12:00:02.945,0.339109,0.002449,0.164938,400.715664,21.628343,-0.912867,0.376284,0.521198,2.002
2021-08-21 12:00:04.945,0.336533,0.002254,0.158662,404.519348,21.623025,-0.91092,0.38211,0.522964,2.0
2021-08-21 12:00:07.444,0.337862,0.002234,0.161099,408.750808,21.622891,-0.909221,0.367176,0.520126,2.499
2021-08-21 12:00:09.943,0.338658,0.002276,0.161617,406.85847,21.623259,-0.939054,0.391547,0.52249,2.499
2021-08-21 12:00:12.442,0.337127,0.002242,0.160466,407.111285,21.622313,-0.91857,0.383038,0.52228,2.499
2021-08-21 12:00:14.943,0.337546,0.002399,0.160479,407.218327,21.62274,-0.923691,0.366145,0.521444,2.501
2021-08-21 12:00:17.442,0.337331,0.002467,0.16079,406.31888,21.624099,-0.940262,0.387188,0.52291,2.499
2021-08-21 12:00:19.943,0.337341,0.002352,0.160927,406.822442,21.621847,-0.931144,0.381156,0.519607,2.501
2021-08-21 12:00:22.442,0.337045,0.002314,0.160955,406.592448,21.626778,-0.932174,0.374424,0.523961,2.499
2021-08-21 12:00:24.442,0.336762,0.002257,0.16021,406.626868,21.622828,-0.943668,0.383816,0.522833,2.0
2021-08-21 12:00:26.943,0.337851,0.002237,0.161246,406.914815,21.621585,-0.94799,0.388503,0.519869,2.501
2021-08-21 12:00:29.441,0.337181,0.002309,0.160672,406.91331,21.625673,-0.939757,0.36354,0.520412,2.498
2021-08-21 12:00:31.942,0.337857,0.00225,0.161015,407.335208,21.62232,-0.946625,0.372548,0.521496,2.501
2021-08-21 12:00:34.442,0.336964,0.002335,0.160118,407.11485,21.626937,-0.950743,0.377004,0.523673,2.5
2021-08-21 12:00:36.942,0.337877,0.002251,0.160713,407.229892,21.621897,-0.951268,0.371071,0.520995,2.5
2021-08-21 12:00:39.441,0.338148,0.002293,0.160231,407.673515,21.625517,-0.952815,0.370485,0.522595,2.499
2021-08-21 12:00:41.942,0.335928,0.002233,0.158759,407.374796,21.626151,-0.951349,0.368507,0.521759,2.501
2021-08-21 12:00:44.441,0.334948,0.002333,0.158334,405.115179,21.625675,-0.963215,0.357091,0.524906,2.499
2021-08-21 12:00:46.942,0.332605,0.002396,0.156724,404.771378,21.623474,-0.950247,0.380316,0.519292,2.501
2021-08-21 12:00:49.441,0.331372,0.002383,0.156088,402.681365,21.628248,-0.956649,0.360715,0.524276,2.499
2021-08-21 12:00:51.940,0.328109,0.002251,0.152908,401.187116,21.626778,-0.958855,0.379361,0.523015,2.499
2021-08-21 12:00:54.441,0.328349,0.002331,0.153209,401.704207,21.628145,-0.952661,0.369819,0.523806,2.501
2021-08-21 12:00:56.940,0.328595,0.002366,0.153922,401.039955,21.622734,-0.948508,0.357826,0.521124,2.499
2021-08-21 12:00:59.439,0.328622,0.002326,0.1539,400.630546,21.627618,-0.965998,0.372743,0.523068,2.499
2021-08-21 12:01:01.441,0.328923,0.002368,0.153649,400.162227,21.627032,-0.945845,0.369596,0.521657,2.002
2021-08-21 12:01:03.940,0.328408,0.002261,0.15361,400.268304,21.62704,-0.943309,0.350262,0.520021,2.499
2021-08-21 12:01:06.441,0.327184,0.002252,0.152761,399.521181,21.629247,-0.961163,0.384462,0.527217,2.501
2021-08-21 12:01:08.938,0.327999,0.002313,0.153195,399.881821,21.632662,-0.948975,0.357641,0.521383,2.497
2021-08-21 12:01:10.940,0.328443,0.002295,0.153484,399.361511,21.628998,-0.945779,0.350254,0.524148,2.002
2021-08-21 12:01:13.439,0.327992,0.002171,0.153014,400.066429,21.62725,-0.959958,0.373006,0.521649,2.499
2021-08-21 12:01:15.439,0.328626,0.002204,0.153641,400.459899,21.636216,-0.956662,0.35146,0.524211,2.0
2021-08-21 12:01:17.441,0.328766,0.002394,0.153814,399.966758,21.634374,-0.96112,0.366056,0.527427,2.002
2021-08-21 12:01:19.938,0.328424,0.002429,0.153441,400.450166,21.627984,-0.934625,0.352858,0.521961,2.497
2021-08-21 12:01:22.439,0.328603,0.002375,0.153808,400.51278,21.630297,-0.965623,0.361632,0.529474,2.501
2021-08-21 12:01:24.938,0.328889,0.002326,0.153853,400.996561,21.624992,-0.950084,0.364497,0.523068,2.499
2021-08-21 12:01:27.439,0.328416,0.002308,0.15365,400.263938,21.632973,-0.950876,0.352027,0.523648,2.501
2021-08-21 12:01:29.938,0.328479,0.00212,0.153459,400.428671,21.627828,-0.973614,0.359664,0.529266,2.499
2021-08-21 12:01:32.438,0.328901,0.002247,0.153543,400.598985,21.632607,-0.960351,0.353272,0.530867,2.5
2021-08-21 12:01:34.938,0.327228,0.002266,0.152989,400.336842,21.629404,-0.958933,0.362827,0.526089,2.5
2021-08-21 12:01:36.938,0.32892,0.002325,0.153622,399.611233,21.625257,-0.946096,0.356514,0.526837,2.0
2021-08-21 12:01:39.438,0.329109,0.002213,0.153929,400.644248,21.630454,-0.957778,0.348861,0.529712,2.5
2021-08-21 12:01:41.938,0.328059,0.002281,0.153566,400.387762,21.625887,-0.954365,0.342298,0.530552,2.5
2021-08-21 12:01:43.938,0.327912,0.002312,0.153223,400.502332,21.631294,-0.968607,0.345356,0.532679,2.0
2021-08-21 12:01:46.438,0.328462,0.002287,0.153632,401.059151,21.627987,-0.964026,0.356789,0.53575,2.5
2021-08-21 12:01:48.937,0.328368,0.00232,0.153356,400.913547,21.621053,-0.975347,0.346638,0.533889,2.499
2021-08-21 12:01:51.438,0.328897,0.002323,0.153536,401.06702,21.627778,-0.959063,0.329617,0.539237,2.501
2021-08-21 12:01:53.937,0.328561,0.002314,0.1534,400.847514,21.623154,-0.965841,0.349317,0.537409,2.499
2021-08-21 12:01:56.438,0.328996,0.002388,0.153984,401.033087,21.622635,-0.955442,0.338591,0.53803,2.501
2021-08-21 12:01:58.937,0.328521,0.002276,0.153283,400.492818,21.621893,-0.961481,0.334872,0.539405,2.499
2021-08-21 12:02:00.937,0.328351,0.00232,0.152768,401.077538,21.623944,-0.956466,0.342272,0.539767,2.0
2021-08-21 12:02:03.436,0.327979,0.002209,0.152566,401.873866,21.617061,-0.976503,0.35168,0.542714,2.499
2021-08-21 12:02:05.935,0.32788,0.002335,0.152507,402.347423,21.626252,-0.954338,0.316016,0.550594,2.499
2021-08-21 12:02:08.436,0.327067,0.002254,0.152184,401.40258,21.624314,-0.962107,0.356751,0.549682,2.501
2021-08-21 12:02:10.935,0.327855,0.002383,0.152228,402.075741,21.623101,-0.956702,0.345325,0.554639,2.499
2021-08-21 12:02:12.935,0.328246,0.002498,0.152511,402.100652,21.623157,-0.953184,0.327111,0.558211,2.0
2021-08-21 12:02:15.436,0.328549,0.002392,0.152404,402.201892,21.620063,-0.977274,0.328095,0.556873,2.501
2021-08-21 12:02:17.935,0.327966,0.002293,0.152437,402.375723,21.617114,-0.958067,0.343119,0.554533,2.499
2021-08-21 12:02:20.436,0.32823,0.002294,0.152562,402.171729,21.6272,-0.96809,0.325156,0.567476,2.501
2021-08-21 12:02:22.935,0.328198,0.002337,0.152544,402.95682,21.62058,-0.972984,0.335398,0.570713,2.499
2021-08-21 12:02:25.434,0.327954,0.002356,0.152117,402.253089,21.622418,-0.975558,0.324787,0.566615,2.499
2021-08-21 12:02:27.934,0.328269,0.002331,0.152595,402.792314,21.618852,-0.981561,0.327072,0.569881,2.5
2021-08-21 12:02:30.434,0.328162,0.002325,0.152404,402.566003,21.624574,-0.991799,0.314733,0.577443,2.5
2021-08-21 12:02:32.935,0.328356,0.002258,0.152063,402.250906,21.621165,-0.974598,0.304477,0.577344,2.501
2021-08-21 12:02:35.434,0.327889,0.002389,0.15207,402.860599,21.617587,-0.991892,0.323159,0.577332,2.499
2021-08-21 12:02:37.934,0.328137,0.002335,0.151971,402.990336,21.620059,-0.988229,0.312738,0.582641,2.5
2021-08-21 12:02:40.434,0.327992,0.002415,0.152173,402.381183,21.621687,-0.981981,0.297879,0.588207,2.5
2021-08-21 12:02:42.934,0.329204,0.002413,0.153165,403.793739,21.622999,-1.009965,0.321506,0.590518,2.5
2021-08-21 12:02:45.433,0.32767,0.00249,0.151875,403.443583,21.619005,-0.977186,0.308399,0.588678,2.499
2021-08-21 12:02:47.934,0.327543,0.002235,0.151798,402.23394,21.620955,-0.984726,0.304057,0.592565,2.501
2021-08-21 12:02:50.433,0.328872,0.002358,0.152044,402.181395,21.623732,-1.005706,0.296108,0.598291,2.499
2021-08-21 12:02:52.934,0.328309,0.002621,0.152026,402.396064,21.618804,-0.987141,0.313767,0.596974,2.501
2021-08-21 12:02:55.433,0.328597,0.002457,0.151753,401.84934,21.617954,-1.005706,0.285183,0.602179,2.499
2021-08-21 12:02:57.433,0.327017,0.002446,0.151156,402.239739,21.619613,-1.014152,0.290949,0.604551,2.0
2021-08-21 12:02:59.932,0.328183,0.002326,0.15215,402.46817,21.619057,-1.011273,0.283292,0.605803,2.499
2021-08-21 12:03:02.433,0.328299,0.002474,0.15214,403.280209,21.622162,-1.004512,0.259551,0.610464,2.501
2021-08-21 12:03:04.433,0.327182,0.002178,0.151762,402.847949,21.619482,-1.020058,0.260693,0.611049,2.0
2021-08-21 12:03:06.932,0.327645,0.002429,0.151915,402.460623,21.625465,-1.017208,0.253825,0.616204,2.499
2021-08-21 12:03:09.433,0.328013,0.002352,0.152261,403.136936,21.624734,-1.013223,0.250209,0.619544,2.501
2021-08-21 12:03:11.932,0.328548,0.002194,0.152467,403.56999,21.624204,-1.012481,0.213801,0.621089,2.499
2021-08-21 12:03:14.433,0.327444,0.002124,0.151967,402.910716,21.623159,-1.019311,0.214468,0.620332,2.501
2021-08-21 12:03:16.930,0.328491,0.002162,0.152363,403.926322,21.621256,-1.027875,0.206457,0.621428,2.497
2021-08-21 12:03:19.431,0.327161,0.002182,0.151699,403.604458,21.618699,-1.021935,0.196203,0.622379,2.501
2021-08-21 12:03:21.932,0.327892,0.002126,0.151688,402.735395,21.621165,-1.02309,0.203236,0.625056,2.501
2021-08-21 12:03:23.932,0.327978,0.002136,0.151537,403.07426,21.619022,-1.032921,0.188499,0.627064,2.0
2021-08-21 12:03:26.431,0.327731,0.002316,0.152198,403.111527,21.621578,-1.016893,0.178346,0.628391,2.499
2021-08-21 12:03:28.930,0.328229,0.002156,0.152059,403.668097,21.626568,-1.027555,0.171308,0.637321,2.499
2021-08-21 12:03:31.430,0.327597,0.002281,0.151831,403.295856,21.616752,-1.025138,0.195128,0.630162,2.5
2021-08-21 12:03:33.930,0.328066,0.002274,0.151768,403.15064,21.622422,-1.017683,0.168823,0.63473,2.5
2021-08-21 12:03:36.430,0.327725,0.002276,0.151802,403.612691,21.620112,-1.024823,0.155959,0.639614,2.5
2021-08-21 12:03:38.930,0.328047,0.002375,0.15161,403.220419,21.613812,-1.030125,0.179271,0.638616,2.5
2021-08-21 12:03:41.430,0.328255,0.002335,0.152088,403.407125,21.616332,-1.008547,0.153754,0.640086,2.5
2021-08-21 12:03:43.930,0.326518,0.002411,0.15118,403.34489,21.620427,-1.016528,0.148556,0.641714,2.5
2021-08-21 12:03:46.430,0.324827,0.002245,0.14978,401.064808,21.620007,-1.040626,0.140943,0.650641,2.5
2021-08-21 12:03:48.929,0.325842,0.002284,0.150334,401.592751,21.622366,-1.026452,0.157809,0.648615,2.499
