Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m
2023-01-27 14:25:56.654,22.253611,-0.889657,22.43288,-1.182411,0.07151,0.097245,0.162433,1.146281,1.0,1503.0,25.05
2023-01-27 14:25:57.654,22.250723,-0.906326,22.441019,-1.183198,0.072408,0.098274,0.162984,1.358447,1.0,1504.0,25.066666666666666
2023-01-27 14:25:58.654,22.250592,-0.90147,22.440232,-1.187004,0.071369,0.098095,0.162433,1.250006,1.0,1505.0,25.083333333333332
2023-01-27 14:25:59.654,22.244554,-0.907508,22.441544,-1.188317,0.070418,0.096379,0.160697,1.16514,1.0,1506.0,25.1
2023-01-27 14:26:00.654,22.244554,-0.886244,22.442332,-1.193436,0.069305,0.095675,0.158942,1.150995,1.0,1507.0,25.116666666666667
2023-01-27 14:26:01.654,22.247967,-0.889526,22.443907,-1.196192,0.070355,0.096594,0.161487,1.014266,1.0,1508.0,25.133333333333333
2023-01-27 14:26:02.654,22.243767,-0.885063,22.442595,-1.198292,0.069851,0.0963,0.160421,1.353732,1.0,1509.0,25.15
2023-01-27 14:26:03.654,22.247311,-0.871413,22.446139,-1.199211,0.06993,0.097208,0.161055,0.957688,1.0,1510.0,25.166666666666668
2023-01-27 14:26:04.654,22.242716,-0.877582,22.439969,-1.197111,0.069185,0.096426,0.161285,1.146281,1.0,1511.0,25.183333333333334
2023-01-27 14:26:05.654,22.240879,-0.875613,22.437081,-1.207085,0.069935,0.095864,0.159447,1.306584,1.0,1512.0,25.2
2023-01-27 14:26:06.654,22.24311,-0.875613,22.442595,-1.203542,0.069242,0.094641,0.158859,1.103847,1.0,1513.0,25.216666666666665
2023-01-27 14:26:07.654,22.239172,-0.866031,22.440232,-1.208398,0.069731,0.095801,0.160485,1.033125,1.0,1514.0,25.233333333333334
2023-01-27 14:26:08.654,22.242323,-0.8659,22.444039,-1.206692,0.069689,0.095675,0.160265,1.316014,1.0,1515.0,25.25
2023-01-27 14:26:09.654,22.23681,-0.862487,22.439182,-1.21601,0.069993,0.09579,0.160008,1.221718,1.0,1516.0,25.266666666666666
2023-01-27 14:26:10.654,22.236416,-0.859206,22.44207,-1.215879,0.069557,0.095334,0.159181,1.04727,1.0,1517.0,25.283333333333335
2023-01-27 14:26:11.654,22.226046,-0.857762,22.435637,-1.222048,0.070067,0.0964,0.160403,1.169855,1.0,1518.0,25.3
2023-01-27 14:26:12.654,22.230378,-0.856581,22.442595,-1.22546,0.070361,0.096342,0.159861,1.179284,1.0,1519.0,25.316666666666666
2023-01-27 14:26:13.654,22.220402,-0.8512,22.433931,-1.228479,0.069321,0.096825,0.161257,1.15571,1.0,1520.0,25.333333333333332
2023-01-27 14:26:14.654,22.226177,-0.854743,22.439838,-1.230842,0.069626,0.095937,0.160201,1.188714,1.0,1521.0,25.35
2023-01-27 14:26:15.654,22.230115,-0.849362,22.433274,-1.231498,0.069484,0.095113,0.160118,1.004836,1.0,1522.0,25.366666666666667
2023-01-27 14:26:16.654,22.224471,-0.848181,22.432618,-1.234385,0.069683,0.09505,0.159603,1.268866,1.0,1523.0,25.383333333333333
2023-01-27 14:26:17.654,22.226571,-0.841356,22.428811,-1.235173,0.069347,0.095943,0.160026,1.075559,1.0,1524.0,25.4
2023-01-27 14:26:18.654,22.219221,-0.837155,22.428155,-1.241079,0.07014,0.095958,0.159842,1.259436,1.0,1525.0,25.416666666666668
2023-01-27 14:26:19.654,22.218433,-0.829805,22.426185,-1.238585,0.069615,0.095691,0.159861,1.080273,1.0,1526.0,25.433333333333334
2023-01-27 14:26:20.654,22.219877,-0.821799,22.426448,-1.247904,0.069573,0.095381,0.159861,1.075559,1.0,1527.0,25.45
