elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
0.0,-2.26730215,-1.9054489,-2.8924542000000004,24.7564186,0.1471639,0.10882725,0.09562005,0.0132071999999999,0.03833665,0.05154385,387.1900704,0.3444968588319839,0.0921872405817327,0.0,0,0.9967280986134062,1.063197594619285,0.9735859358631679,0.17898675277680326,0.17898675277680326
1.0,-2.26664595,-1.9096493,-2.88917295,24.7553684,0.14732925,0.10810275,0.0952261,0.01287665,0.0392265,0.05210315,387.128778,0.3282556879739975,0.0406964965344791,1.0,0,1.0075435504190915,1.036587869249691,0.996184296570946,0.2339553581981071,0.2339553581981071
2.0,-2.26283945,-1.90400505,-2.8898292000000003,24.74565445,0.14864305,0.10937325,0.0969222999999999,0.01245095,0.0392698,0.05172075,386.4215568,0.3170536378174118,0.0051816988354191,2.0,0,1.0001488985855602,1.002318439239588,0.9972839302380211,0.2619738591873619,0.2619738591873619
3.0,-2.2632333,-1.89626065,-2.8824792500000003,24.75418705,0.1483215,0.1087905,0.09621335,0.01257715,0.039531,0.05210815,389.60405245,0.3181511180815545,0.0086611324225669,3.0,0,1.0076402378123124,1.0124777111852659,1.0039172862158505,0.2451351539767953,0.2451351539767953
4.0,-2.2592957,-1.89967345,-2.8917979,24.74959245,0.1475222,0.10899525,0.0963918,0.0126034499999999,0.03852695,0.0511304,392.04632315,0.3271248535154355,0.0371113173516002,4.0,0,0.9887330180679732,1.014594897018628,0.9784187369450246,0.21744303035625684,0.21744303035625684
5.0,-2.2649396,-1.9008548,-2.885498,24.7485423,0.14833055,0.10907925,0.09663885,0.0124404,0.0392513,0.0516917,390.5375844,0.3169342942961305,0.0048033340757767,5.0,0,0.999587144830947,1.0014691498653654,0.9968141098490861,0.2625157466838369,0.2377595632969872
6.0,-2.2646771,-1.9042675,-2.87932925,24.7486735,0.1470812,0.10768275,0.09541005,0.0122727,0.0393984499999999,0.05167115,389.84450755,0.3114941959849697,0.0124438651675055,6.0,0,0.9991897596448093,0.9879690713765369,1.0005510866183698,0.261349011925077,0.2416178658535197
7.0,-2.2553581,-1.91371825,-2.88628545,24.752743,0.14757725,0.108717,0.0963131,0.0124038999999999,0.03886025,0.0512641499999999,384.91753285,0.31918427739715,0.0119366439201387,7.0,0,0.9913194058366293,0.9985308501346344,0.9868831226548661,0.24926046340092617,0.23897884350202264
8.0,-2.2491892,-1.90886165,-2.88037915,24.7463107,0.1476784,0.109494,0.09732125,0.01217275,0.0381844,0.05035715,386.364979,0.3187802144275038,0.0106556092502281,8.0,0,0.9737803127063673,0.9799229601961051,0.9697194410407156,0.20665287627935047,0.23707280107461653
9.0,-2.26034575,-1.91608105,-2.890748,24.74736075,0.1468055,0.10736775,0.09497415,0.0123936,0.03943775,0.05183135,388.4536392,0.3142493106399165,0.0037090944567507,9.0,0,1.0022876237236056,0.9977016861010412,1.0015491374986507,0.26032338018535706,0.23421954517648708
