elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
1538.0,-0.957778,21.906425,-1.733788,22.202233,0.14144,0.087862,0.069353,0.0185089999999999,0.053578,0.072087,1.504606,0.3454525093786743,0.0280851775978067,0.0,0,0.9911863381366194,0.9669060989943815,0.9960865240711314,0.2593984631865572,0.2593984631865572
1539.0,-0.962372,21.904193,-1.740481,22.199214,0.142258,0.088267,0.069085,0.019182,0.053991,0.073173,0.863392,0.3552748555341533,0.0004504562971991,1.0,0,1.0061186888131126,1.002063471333423,1.003764745252239,0.2463114626929106,0.2463114626929106
1540.0,-0.943471,21.906425,-1.731688,22.202233,0.141909,0.088046,0.068927,0.0191189999999999,0.053863,0.072982,0.924685,0.3549495024506162,0.0013658223050265,2.0,0,1.00349246507535,0.9987723651560637,1.001385054426133,0.2573915672851222,0.2573915672851222
1541.0,-0.953184,21.903406,-1.732738,22.19777,0.141854,0.087673,0.069116,0.018557,0.054181,0.072738,1.188714,0.3424938171348418,0.036409322794723,3.0,0,1.0001374986250144,0.969413608462847,1.0072970988222398,0.2508014757439481,0.2508014757439481
1542.0,-0.967622,21.907869,-1.739694,22.197113,0.141284,0.087521,0.067977,0.019544,0.0537629999999999,0.073307,0.971833,0.3635146194479579,0.0227317423075383,4.0,0,1.007961170388297,1.0209742719080606,0.9995259209682359,0.2415501936804193,0.2415501936804193
1543.0,-0.946621,21.904587,-1.743763,22.197245,0.140145,0.086996,0.068586,0.01841,0.0531489999999999,0.071559,1.339588,0.3463781749764819,0.0254808598097694,5.0,0,0.9839264107358934,0.9617343607156874,0.9881108415367588,0.25476972379784607,0.2513421358779337
1544.0,-0.907901,21.903274,-1.736413,22.198426,0.140953,0.088015,0.068334,0.0196809999999999,0.052938,0.0726189999999999,1.268866,0.3717675059974686,0.0459508608471599,6.0,0,0.9985012649873496,1.0281311218492857,0.9841880699406016,0.22359309808365163,0.2506647116411009
1545.0,-0.905408,21.903406,-1.730769,22.197639,0.141431,0.087883,0.068822,0.019061,0.053548,0.072609,1.160425,0.3559543595585353,0.0014612971717991,7.0,0,0.9983637663623373,0.9957424578816795,0.9955287840337628,0.2617368664501057,0.25179770727816536
1546.0,-0.924308,21.908525,-1.727094,22.197113,0.141027,0.086886,0.067977,0.018909,0.054141,0.07305,1.075559,0.3492482730597319,0.017405970228345,8.0,0,1.0044274557254436,0.9878020112315553,1.0065534454390819,0.25335912373852354,0.25174831827744776
1547.0,-0.933759,21.90183,-1.726307,22.197113,0.140255,0.086912,0.06898,0.017932,0.0533429999999999,0.0712749999999999,1.000122,0.3361577684463109,0.0542355057537673,9.0,0,0.9800214497855014,0.9367637455922709,0.9917175604450756,0.2645093841202527,0.2517074696248621
1548.0,-0.911183,21.902224,-1.724075,22.195144,0.141403,0.087259,0.068649,0.01861,0.054144,0.072754,1.16514,0.3437067134546127,0.0329968945181343,10.0,0,1.0003574964250366,0.9721823168342718,1.0066092194428187,0.252624220818229,0.2534515465059121
1549.0,-0.891363,21.908131,-1.720007,22.194882,0.141174,0.08719,0.068481,0.018709,0.0539839999999999,0.072693,1.066129,0.3465592294155785,0.0249714714329526,11.0,0,0.9995187548124526,0.977354055112971,1.0036346059101844,0.2576414190635553,0.2542881090243818
1550.0,-0.905276,21.907212,-1.718694,22.195538,0.140448,0.087306,0.069489,0.017817,0.0531419999999999,0.070959,1.15571,0.3352652277816457,0.0567466280586682,12.0,0,0.9756764932350683,0.9307561708240849,0.9879807021947061,0.2568976772779461,0.24864738643252116
1551.0,-0.881913,21.898811,-1.724338,22.192388,0.142478,0.08823,0.069657,0.018573,0.0542479999999999,0.072821,1.066129,0.3423657578941549,0.0367696116066152,13.0,0,1.0012787372126286,0.9702494449523337,1.0085427182390279,0.2503929892180924,0.24769372200076128
