elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
3155.0,-1.372673,21.124763,-1.573401,22.025933,0.125307,0.073639,0.067562,0.0060769999999999,0.051668,0.057745,0.698374,0.117614043236757,0.333524595435376,0.0,0,1.004208476079509,1.3042171906856885,0.9818986896741773,0.11726707478115506,0.11726707478115506
3156.0,-1.369129,21.120825,-1.576814,22.025802,0.125316,0.072531,0.067667,0.0048639999999999,0.052785,0.057649,0.637081,0.092145644678513,0.0447603037818515,1.0,0,1.0025389979653236,1.043888829273517,1.0031261580562718,0.23113032177159304,0.23113032177159304
3157.0,-1.363223,21.124632,-1.578651,22.027508,0.12415,0.07219,0.067919,0.004271,0.0519599999999999,0.056231,0.797385,0.0821962625815517,0.0680471924197232,2.0,0,0.9778794149870442,0.9166219551454116,0.9874478577740605,0.2543064021894349,0.2543064021894349
3158.0,-1.365585,21.128044,-1.589151,22.022389,0.125519,0.073775,0.068329,0.0054459999999999,0.051744,0.0571899999999999,0.514496,0.1052468837568845,0.1933039985727764,3.0,0,0.9945568057318731,1.168794935078862,0.9833429937001748,0.15937462633721228,0.15937462633721228
3159.0,-1.370573,21.122794,-1.585214,22.023833,0.124885,0.072274,0.067804,0.00447,0.0526109999999999,0.0570809999999999,0.769096,0.0849616057173268,0.0366933422765795,4.0,0,0.9926612524563919,0.9593304002575487,0.9998194619967493,0.2609646881917306,0.2609646881917306
3160.0,-1.361385,21.115968,-1.594926,22.023176,0.125078,0.072662,0.067058,0.0056039999999999,0.0524159999999999,0.0580199999999999,0.8021,0.1069118797336741,0.2121819575753452,5.0,0,1.0089908352607673,1.2027041528060864,0.9961136819300452,0.15260823356019027,0.1866908292103892
3161.0,-1.361516,21.128307,-1.604114,22.026589,0.124536,0.072584,0.067268,0.005316,0.051952,0.057268,0.773811,0.1023232537100841,0.1601554691279199,6.0,0,0.9959132566996505,1.1408949458096485,0.9872958257713257,0.178368617956781,0.1959915581371994
3162.0,-1.360729,21.127126,-1.608051,22.027114,0.124407,0.073082,0.067231,0.0058509999999999,0.051325,0.057176,0.872822,0.1139968047383391,0.2925118356284035,7.0,0,0.9943133401735561,1.2557141324176333,0.9753803175568466,0.11394401112912322,0.1893691703359484
3163.0,-1.356135,21.120037,-1.614876,22.027377,0.124563,0.0724,0.067142,0.005258,0.0521629999999999,0.057421,0.924685,0.1007974848554561,0.1428560868551758,8.0,0,0.9985739874441334,1.128447258289528,0.991305669843501,0.18498073544277016,0.18600644478613393
3164.0,-1.353904,21.116887,-1.620257,22.023308,0.125399,0.072589,0.067552,0.005037,0.05281,0.057847,0.938829,0.095377856885876,0.0814075812460608,9.0,0,1.005982296575831,1.0810172765318282,1.0036012580648237,0.21396358074390143,0.1919100764042303
