elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
1190.773,-1.1056045,-1.1054695,-1.2129325,24.515724499999997,0.597086,1.061746,0.4033305,0.6584155,-0.4646599999999999,0.1937555,1499.5016465,-1.4169864352137804,0.0004774098482293,0.0,0,0.9930933916956685,0.9944734316153244,0.9948529537707894,0.25289456566875657,0.25289456566875657
1191.773,-1.096616,-1.10824,-1.190898,24.51931,0.596007,1.059888,0.402589,0.657299,-0.463881,0.1934179999999999,1498.079585,-1.4169591273605242,0.0004966724293944,1.0,0,0.9913635361834513,0.9927870655039578,0.993185088124968,0.2519939205331025,0.2519939205331025
1192.773,-1.101778,-1.105701,-1.200385,24.519999,0.595169,1.058268,0.402192,0.656076,-0.463099,0.1929769999999999,1496.098941,-1.4167109337548422,0.000671744758561,2.0,0,0.9891031916474883,0.9909398413622638,0.991510799376531,0.25099483437431086,0.25099483437431086
1193.773,-1.100203,-1.100272,-1.217889,24.522561,0.596129,1.060449,0.402589,0.65786,-0.4643199999999999,0.19354,1494.578885,-1.4168276551250327,0.0005894111219364,3.0,0,0.9919888469167567,0.9936344021707528,0.9941250021410342,0.2528622141562499,0.2528622141562499
1194.773,-1.101288,-1.100427,-1.218161,24.525146,0.596427,1.060176,0.402783,0.657393,-0.4637489999999999,0.193644,1495.567739,-1.4175651431380836,6.919730005938707e-05,4.0,0,0.9925218986894103,0.9929290434837773,0.9929024716098864,0.25320513496858077,0.25320513496858077
1195.773,-1.109111,-1.099821,-1.219599,24.521997,0.595153,1.0596290000000002,0.402309,0.65732,-0.4644760000000001,0.192844,1496.140334,-1.4151891920986055,0.0017451602295806,5.0,0,0.98842150043823,0.9928187839888111,0.99445900347704,0.2510369731246107,0.2537444048061313
1196.773,-1.100956,-1.102141,-1.228152,24.524635,0.598456,1.064831,0.403975,0.660856,-0.4663749999999999,0.194481,1495.91111,-1.4170086668639332,0.0004617279503706,6.0,0,0.9968119403597073,0.998159572676489,0.9985248274326429,0.25882361107494134,0.25335321978584485
1197.773,-1.099382,-1.102622,-1.201979,24.523222,0.600927,1.069379,0.405724,0.663655,-0.4684520000000001,0.195203,1499.306344,-1.416700999677661,0.0006787521189056,7.0,0,1.0005125497813974,1.0023871935862205,1.0029717554767659,0.2537231199175658,0.25394507124283183
1198.773,-1.103881,-1.104728,-1.229985,24.521459,0.600847,1.067821,0.404907,0.662914,-0.4669739999999999,0.19594,1503.054744,-1.4195981352240925,0.0013648471375353,8.0,0,1.0042900416702973,1.0012679841921115,0.9998073069215353,0.25752595476885115,0.25465614295000305
1199.773,-1.10747,-1.107547,-1.264741,24.525328,0.600807,1.068626,0.405655,0.662971,-0.4678190000000001,0.195152,1503.538445,-1.4171558170057583,0.0003579302800167,9.0,0,1.0002511493928847,1.0013540772224274,1.001616480824898,0.2543837194743433,0.25542358810405763
1200.773,-1.100707,-1.107372,-1.218552,24.521329,0.60217,1.069915,0.405916,0.663999,-0.4677449999999999,0.1962539999999999,1502.898339,-1.4195778032427997,0.0013505052397586,10.0,0,1.005899447983885,1.0029067725761982,1.0014580442937155,0.24898271546589218,0.25592971602459125
1201.773,-1.088757,-1.091386,-1.219533,24.531189,0.598618,1.064104,0.404077,0.660027,-0.4654859999999999,0.1945409999999999,1503.63623,-1.4179339828351074,0.0001909771096302,11.0,0,0.9971194702285455,0.9969074477268044,0.9966214480242536,0.25791243510297196,0.2566590667340397
1202.773,-1.089997,-1.092684,-1.193146,24.526811,0.600243,1.067483,0.405393,0.66209,-0.46724,0.1948499999999999,1499.960765,-1.417026404045895,0.0004492163880749,12.0,0,0.9987032490530638,1.0000234112626298,1.0003768220201088,0.25810555144602376,0.25658664206145765
1203.773,-1.092417,-1.093141,-1.204046,24.526856,0.599042,1.065186,0.403865,0.661321,-0.466144,0.195177,1501.280416,-1.4187084220936494,0.000737255827885,13.0,0,1.0003792868382342,0.9988619105553833,0.9980302485312507,0.2605366656967954,0.2573716001322211
1204.773,-1.1041365,-1.1056035,-1.2273315,24.524181,0.6002015,1.0670285,0.4048695,0.6621589999999999,-0.4668269999999999,0.195332,1502.239346,-1.4184278510622803,0.0005393449114314,14.0,0,1.0011737389994004,1.0001276291414336,0.9994925748933764,0.258266414173917,0.25741363634842074
1205.773,-1.105671,-1.102385,-1.224818,24.527916,0.59987,1.067354,0.404763,0.662591,-0.4674839999999999,0.195107,1502.530701,-1.4173584921804645,0.0002149660211169,15.0,0,1.000020501991256,1.000780123686987,1.0008992343661682,0.25833048021909494,0.2578168353915279
1206.773,-1.098305,-1.095745,-1.202268,24.530593,0.600404,1.067934,0.405608,0.662326,-0.4675299999999999,0.194796,1503.200848,-1.416652229059588,0.000713154236871,16.0,0,0.9984264721711096,1.0003798666162194,1.0009977219396056,0.2580993643491212,0.25828191219668006
