Time,Flow rate (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Relative_DP,Pressure_Ratio,Relative_Ratio_Dev,Plug_Label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score,is_alert
2021-08-21 11:39:11,405.40809,0.002396,0.028775,0.186945,-0.240923,21.690619,-0.980354,0.305313,0.026379,0.15817,0.184549,1.003406326034063,0.1667751989934943,0.0009968650515393,0.0,1.003411781656848,1.0021083822440024,1.003572176362725,0.24489792050704162,,0
2021-08-21 11:39:12,402.819636,0.002423,0.02897,0.18534,-0.244496,21.692109,-0.982519,0.314821,0.026547,0.15637,0.182917,0.9945330234201905,0.1697693306303598,0.0169383370032556,0.0,0.9945384307979218,1.008490512279902,0.9921513638353627,0.23742238271588956,,0
2021-08-21 11:39:13,402.167871,0.002452,0.029178,0.186993,-0.238795,21.694823,-0.985357,0.314171,0.026726,0.1578149999999999,0.1845409999999999,1.0033628294526225,0.1693491154255589,0.0144211983070785,0.0,1.0033682848389116,1.0152905198776758,1.0013197383364947,0.24266476720524333,0.24166169014272484,0
2021-08-21 11:39:14,403.197394,0.002403,0.028754,0.185901,-0.235423,21.695341,-0.983085,0.311673,0.026351,0.157147,0.183498,0.9976919626473107,0.1676826940209229,0.0044391373206515,0.0,0.9976973872005175,1.001044693904686,0.9970813479096742,0.25165580504615204,0.2439143183224283,0
2021-08-21 11:39:15,401.594956,0.002447,0.028423,0.184817,-0.219185,21.689724,-0.989148,0.307764,0.025976,0.156394,0.18237,0.9915589446641928,0.1660922663768023,0.0050877120668713,0.0,0.9915643358715538,0.986798867931696,0.9923036413357276,0.24315525813771655,0.24582527679637065,0
2021-08-21 11:39:16,400.433967,0.002496,0.029031,0.186641,-0.227272,21.696394,-0.988885,0.312927,0.026535,0.15761,0.184145,1.0012097486713152,0.1683575384966785,0.0084815354167187,0.0,1.0012151923510846,1.0080346458487663,1.0000190346875457,0.24578939368955588,0.24686681895780815,0
2021-08-21 11:39:17,400.96674,0.002533,0.02893,0.186457,-0.22294,21.688125,-0.987967,0.313321,0.026397,0.157527,0.183924,1.00000815560902,0.1675702097404905,0.0037653431986086,0.0,1.0000135927556049,1.002792181890706,0.9994924083321173,0.24939113458004247,0.2461119288024383,0
2021-08-21 11:39:18,401.207196,0.00238,0.028557,0.186541,-0.220183,21.692587,-0.977204,0.316734,0.026177,0.157984,0.184161,1.0012967418341965,0.1656929455328037,0.0074796910746158,0.0,1.0013021859869562,0.9944346306532186,1.0023920257348977,0.2500665594589991,0.2484156959095325,0
2021-08-21 11:39:19,401.306207,0.002464,0.028475,0.186032,-0.209551,21.692194,-0.984816,0.31634,0.026011,0.157557,0.183568,0.9980725577349154,0.1650884118864164,0.0111009190003957,0.0,0.9980779843574568,0.9881284783558417,0.9996827552075733,0.2550116107368564,0.2514897682586326,0
2021-08-21 11:39:20,401.655102,0.002617,0.02883,0.185806,-0.203513,21.6981,-0.98311,0.320147,0.026213,0.156976,0.183189,0.9960119071891692,0.1669862463927836,0.0002673337908851,0.0,0.9960173226077429,0.9958022299466257,0.9959963707195747,0.2515801871264361,0.2522194524407639,0
2021-08-21 11:39:21,401.499514,0.00248,0.028951,0.187202,-0.199444,21.7002,-0.987442,0.323035,0.026471,0.158251,0.184722,1.0043469396077152,0.1672711877259055,0.0019741660224343,0.0,1.0043524003447122,1.0056033582160429,1.0040861129264564,0.24357007384842722,0.25005395723723994,0
2021-08-21 11:39:22,403.036541,0.00248,0.029024,0.187654,-0.192356,21.6939,-0.975366,0.316996,0.026544,0.15863,0.1851739999999999,1.0068044964591063,0.1673317321330635,0.0023368341704532,0.0,1.0068099705580906,1.008376545672118,1.006490828453051,0.22971372630233755,0.2416213290924003,0
2021-08-21 11:39:23,402.44719,0.002491,0.028759,0.186074,-0.187368,21.689437,-0.996761,0.321328,0.026268,0.1573149999999999,0.183583,0.9981541138251164,0.1669760227821709,0.0002060931561012,0.0,0.9981595408910866,0.9978916177559974,0.9981472904122273,0.25254165098129655,0.24194181704402043,0
2021-08-21 11:39:24,401.131759,0.002475,0.02889,0.186315,-0.181461,21.697575,-1.003717,0.319228,0.026415,0.157425,0.18384,0.9995514415038942,0.1677931218477252,0.0051006130426225,0.0,0.9995568761672778,1.0034759815374097,0.9988452289555668,0.24925739143234216,0.24383758957199209,0
2021-08-21 11:39:25,401.395788,0.002349,0.028691,0.186798,-0.188681,21.695606,-0.990329,0.318834,0.026342,0.158107,0.184449,1.0028626187660563,0.166607635287272,0.0020005914378966,0.0,1.0028680714326492,1.0007027940813342,1.0031724479242674,0.24707344956148075,0.2496241639917065,0
2021-08-21 11:39:26,401.240199,0.002401,0.028697,0.18632,-0.175948,21.6918,-0.978123,0.324479,0.026296,0.157623,0.183919,0.9999809702456198,0.1668273866923818,0.0006842545728291,0.0,0.9999864072443949,0.9989553060953141,1.0001015183335766,0.2517824634089991,0.24937110146760735,0
2021-08-21 11:39:27,400.924307,0.002496,0.029003,0.186908,-0.172404,21.690356,-0.981273,0.32146,0.026507,0.157905,0.184412,1.0026614470768938,0.1678656922472864,0.0055353183051769,0.0,1.0026668986496956,1.0069709575094496,1.0018907789628633,0.24683273445154919,0.24856288247400968,0
2021-08-21 11:39:28,401.292062,0.002422,0.028672,0.186809,-0.174242,21.688519,-0.978648,0.324348,0.02625,0.158137,0.184387,1.002525520259892,0.1659942581795646,0.0056747927412279,0.0,1.0025309710936459,0.9972078181092939,1.0033627947997235,0.2485709796381172,0.24906205916622182,0
2021-08-21 11:39:29,401.310921,0.00226,0.028914,0.185864,-0.182774,21.694294,-0.977729,0.329074,0.026654,0.15695,0.183604,0.998268292351398,0.1698237029391338,0.017264033553147,0.0,0.9982737200381683,1.0125553212908618,0.9958314034275128,0.24476228776113595,0.24672200061693408,0
2021-08-21 11:39:30,401.193051,0.002438,0.02878,0.186131,-0.165579,21.691144,-0.984816,0.32461,0.026342,0.157351,0.183693,0.998752191819924,0.1674081041232396,0.0027943114096868,0.0,0.9987576221377054,1.0007027940813342,0.9983757066627751,0.25173065511385573,0.24835464083770295,0
2021-08-21 11:39:31,401.372214,0.002664,0.029355,0.187271,-0.148383,21.693244,-0.970641,0.328417,0.026691,0.157916,0.184607,1.0037216762495071,0.16901916829727,0.0124447760481511,0.0,1.0037271335868834,1.01396090945353,1.0019605728171972,0.24189815938580966,0.24613036742026714,0
2021-08-21 11:39:32,401.325066,0.002359,0.028664,0.186268,-0.153765,21.699806,-0.996761,0.333012,0.026305,0.157604,0.183909,0.9999265995188188,0.1669046032803527,0.0002217180930738,0.0,0.999932036221975,0.9992972059186658,0.9999809653124544,0.25136336543588134,0.24833072664518227,0
