elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
1081.0,-1.817231,21.146815,-2.017811,22.976352,0.135735,0.079782,0.07654,0.003242,0.0559529999999999,0.059195,1.358447,0.0579404510848198,0.0944864074077918,0.0,0,1.0079090080963051,1.0978665763630207,1.0,0.2110021301938444,0.2110021301938444
1082.0,-1.813425,21.148259,-2.025423,22.97609,0.135937,0.079073,0.075958,0.003115,0.056864,0.059979,1.542325,0.0547788622175328,0.0347644691717261,1.0,0,1.0212581197163322,1.0548594649508976,1.0162815219916734,0.17380702352122052,0.17380702352122052
1083.0,-1.810275,21.146421,-2.023323,22.975039,0.134798,0.079766,0.076351,0.003415,0.055032,0.058447,1.627191,0.0620536768847782,0.1721846241866562,2.0,0,0.9951728658874017,1.1564510667118186,0.9835397565814182,0.16202623819410067,0.16202623819410067
1084.0,-1.809881,21.154165,-2.030148,22.978321,0.134743,0.079157,0.075968,0.003189,0.0555859999999999,0.058775,1.580043,0.0573695288466729,0.0837017721894051,3.0,0,1.000757698299862,1.0799187267185912,0.9934409236323343,0.21387887172376557,0.21387887172376557
1085.0,-1.810143,21.141433,-2.028179,22.979896,0.134265,0.078433,0.075611,0.002822,0.0558319999999999,0.058654,1.448028,0.0505435853348379,0.0452392742049375,4.0,0,0.998697440001363,0.9556383338977311,0.9978374707343665,0.25453084125953146,0.25453084125953146
1086.0,-1.807256,21.140645,-2.029886,22.97609,0.135294,0.079336,0.076798,0.0025379999999999,0.0559579999999999,0.0584959999999999,1.466888,0.0453546346432209,0.1432577724104513,5.0,0,0.9960071853636518,0.8594649508973587,1.000089360713456,0.23968037296274952,0.2003939301342339
1087.0,-1.802268,21.145633,-2.028573,22.978846,0.135312,0.079698,0.076724,0.002974,0.0556139999999999,0.0585879999999999,1.551754,0.0534747819832779,0.0101305896654777,6.0,0,0.9975736627476345,1.0071114121232645,0.9939413436276875,0.2586219118494104,0.20401942841971005
1088.0,-1.805025,21.145633,-2.036448,22.978715,0.135625,0.079603,0.077065,0.0025379999999999,0.056022,0.05856,1.325443,0.0453028220552272,0.1442365044056274,7.0,0,0.9970969087612067,0.8594649508973587,1.0012331778456938,0.23863503433269945,0.20273652498931055
1089.0,-1.800693,21.14944,-2.04196,22.979765,0.136424,0.079661,0.077239,0.0024219999999999,0.0567629999999999,0.0591849999999999,1.617761,0.0426678880980902,0.1940100105918659,8.0,0,1.0077387388154357,0.8201828648831359,1.0144764355798617,0.1866963357577917,0.1914133729858897
1090.0,-1.803843,21.146027,-2.044454,22.98029,0.135845,0.078895,0.076955,0.00194,0.0569499999999999,0.05889,1.504606,0.0340643711260559,0.3565291523225531,9.0,0,1.0027157950298404,0.6569590247206232,1.0178185262631136,0.06506054154722529,0.1953648572671441
