Time,Flow rate (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Relative_DP,Pressure_Ratio,Relative_Ratio_Dev,Plug_Label,rel_tot_dp_change,rel_ts_dp_change,rel_p_ts_dp_change,anomaly_score,smooth_score
2022-06-30 15:08:47,1.297155,0.074157,0.076506,0.129818,21.023298,-2.133704,-1.413362,23.031749,0.002349,0.0533119999999999,0.0556609999999999,1.0063278552186723,0.044060548083957,0.0080464995742993,0.0,1.0037056739187258,0.9392243102758896,1.006038647342994,0.2309574170514378,0.18595668172810828
2022-06-30 15:08:48,1.349017,0.073768,0.076359,0.129671,21.019622,-2.127535,-1.399186,23.031093,0.0025909999999999,0.053312,0.055903,1.0107031151127264,0.0485997786656161,0.0941470922107199,0.0,1.008069533229346,1.0359856057576569,1.006038647342996,0.21976010201809143,0.18276252026662115
2022-06-30 15:08:49,1.415025,0.073863,0.077178,0.129258,21.020541,-2.120447,-1.388555,23.031881,0.0033149999999999,0.05208,0.055395,1.0015186852524818,0.0636508515581497,0.4329981753262113,0.0,0.9989090351723453,1.3254698120751298,0.9827898550724646,0.13558517820251592,0.16098904951116322
2022-06-30 15:08:50,1.424454,0.073647,0.076401,0.129249,21.033274,-2.130685,-1.381992,23.031487,0.0027539999999999,0.052848,0.055602,1.005261159624668,0.0521107305720068,0.173190617196707,0.0,1.0026417578058082,1.1011595361854858,0.997282608695653,0.21165019551792003,0.1994882231974913
2022-06-30 15:08:51,1.28301,0.074776,0.0766,0.128872,21.023954,-2.131079,-1.375167,23.034769,0.001824,0.0522719999999999,0.0540959999999999,0.9780333025980364,0.0348937309892297,0.2144228770889453,0.0,0.9754848482116273,0.7293082766893243,0.9864130434782599,0.14194094455011924,0.17723410507216164
2022-06-30 15:08:52,1.787495,0.07433,0.077278,0.129148,21.01004,-2.132522,-1.37241,23.029255,0.002948,0.05187,0.054818,0.9910867639348416,0.0568332979892426,0.2795117476464905,0.0,0.9885042962375237,1.1787285085965613,0.978826992753624,0.14332148796049826,0.15812445155776336
2022-06-30 15:08:53,1.433884,0.07422,0.077041,0.129405,21.032749,-2.130029,-1.355741,23.035556,0.002821,0.0523639999999999,0.055185,0.997721972121278,0.0538718609758427,0.2128396806959231,0.0,0.9951222151094119,1.1279488204718113,0.9881491545893708,0.18273949483603535,0.16991303071614322
2022-06-30 15:08:54,1.499891,0.073485,0.076012,0.129001,21.026185,-2.125041,-1.341697,23.034769,0.002527,0.052989,0.055516,1.0037063151995085,0.0476882430647292,0.0736253109487272,0.0,1.0010909648276545,1.0103958416633347,0.9999433876811603,0.24430172770692005,0.1780759137633932
2022-06-30 15:08:55,1.726202,0.074267,0.076926,0.12889,21.016997,-2.137247,-1.330409,23.034112,0.0026589999999999,0.051964,0.054623,0.9875612445987236,0.0511690560954487,0.1519903068532342,0.0,0.9849879633219427,1.0631747301079169,0.9806008454106289,0.1760178826983363,0.1865951483004475
2022-06-30 15:08:56,1.396165,0.073338,0.075708,0.129065,21.034717,-2.130422,-1.323715,23.034375,0.0023699999999999,0.053357,0.055727,1.0075211079170512,0.0444169571573146,2.2513417185288095e-05,0.0,1.004895817367078,0.9476209516193121,1.0068878321256047,0.23100584660492168,0.20851623796155336
