Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
09:33:28,114;397,732382;0,095331;0,10857;0,146833;-1,779569;-2,383077;-1,922497;25,657742
09:33:28,164;396,129347;0,093966;0,105315;0,146649;-1,874077;-2,456576;-1,980249;25,686622
09:33:28,214;397,638086;0,092286;0,10626;0,144628;-1,821573;-2,372577;-1,925122;25,670869
09:33:28,264;394,620608;0,092181;0,109305;0,145547;-1,895079;-2,461826;-1,961873;25,655116
09:33:28,314;395,657866;0,093441;0,107835;0,147384;-1,837324;-2,425076;-1,922497;25,668243
09:33:28,364;395,657866;0,095961;0,105735;0,146098;-1,902955;-2,498576;-1,998625;25,668243
09:33:28,414;395,752162;0,093126;0,105945;0,145363;-1,853076;-2,377827;-1,943498;25,668243
09:33:28,464;395,846459;0,094071;0,1071;0,145731;-1,902955;-2,432951;-2,003875;25,670869
09:33:28,514;394,526312;0,095436;0,108465;0,146282;-1,842575;-2,414576;-1,946123;25,689247
09:33:28,564;393,394758;0,092916;0,103425;0,147568;-1,889829;-2,485451;-2,003875;25,678745
09:33:28,614;395,469274;0,097642;0,109725;0,146649;-1,876703;-2,456576;-1,935623;25,699749
09:33:28,664;395,846459;0,099322;0,10941;0,146833;-1,887204;-2,430326;-2,003875;25,681371
09:33:28,714;396,129347;0,093861;0,10773;0,145547;-1,855701;-2,385702;-1,906747;25,657742
09:33:28,764;395,56357;0,094491;0,10836;0,146649;-1,90033;-2,456576;-1,993374;25,683996
09:33:28,814;395,657866;0,092286;0,112665;0,147017;-1,834699;-2,417201;-1,932997;25,67612
09:33:28,864;395,280682;0,092496;0,10878;0,146098;-1,887204;-2,448701;-1,967124;25,681371
09:33:28,914;394,526312;0,097747;0,11025;0,147752;-1,816322;-2,393577;-1,909372;25,662992
09:33:28,964;395,092089;0,094071;0,106995;0,149589;-1,887204;-2,482826;-1,988124;25,673494
09:33:29,014;395,657866;0,094386;0,11088;0,146833;-1,805821;-2,377827;-1,901496;25,662992
09:33:29,064;395,280682;0,095541;0,10836;0,146649;-1,902955;-2,451326;-1,980249;25,683996
09:33:29,114;394,903497;0,096276;0,108255;0,149222;-1,824198;-2,393577;-1,938248;25,67612
09:33:29,164;395,657866;0,093126;0,109935;0,147568;-1,876703;-2,427701;-1,964499;25,673494
09:33:29,214;393,394758;0,093861;0,10752;0,146649;-1,813697;-2,354202;-1,909372;25,662992
09:33:29,264;393,300462;0,097117;0,112455;0,149406;-1,868827;-2,474951;-1,977624;25,668243
09:33:29,314;395,186385;0,096066;0,1092;0,148303;-1,818948;-2,448701;-1,927747;25,673494
09:33:29,364;392,546093;0,095226;0,10962;0,148119;-1,910831;-2,498576;-2,02225;25,683996
09:33:29,414;394,432016;0,096171;0,11172;0,148487;-1,826823;-2,446076;-1,943498;25,67612
09:33:29,464;393,771943;0,096591;0,10962;0,148119;-1,908205;-2,511701;-1,977624;25,668243
09:33:29,514;394,903497;0,096486;0,1092;0,147568;-1,813697;-2,398827;-1,935623;25,681371
09:33:29,564;394,903497;0,099532;0,11088;0,147017;-1,910831;-2,451326;-2,027501;25,678745
09:33:29,614;393,771943;0,091761;0,10626;0,148303;-1,811072;-2,438201;-1,935623;25,668243
09:33:29,664;394,526312;0,093861;0,105735;0,147936;-1,889829;-2,495951;-1,996;25,670869
09:33:29,714;393,583351;0,097432;0,11277;0,149406;-1,826823;-2,422451;-1,959248;25,655116
09:33:29,764;393,300462;0,092811;0,10752;0,146833;-1,892454;-2,490701;-2,048501;25,67612
09:33:29,814;396,035051;0,096381;0,106995;0,147568;-1,821573;-2,401452;-1,940873;25,652491
09:33:29,864;395,752162;0,096276;0,10878;0,149038;-1,881953;-2,440826;-1,990749;25,662992
09:33:29,914;394,620608;0,096381;0,11004;0,149406;-1,79007;-2,396202;-1,943498;25,683996
09:33:29,964;394,903497;0,093546;0,108885;0,148119;-1,866202;-2,425076;-1,982874;25,673494
09:33:30,014;397,260901;0,097642;0,11004;0,151059;-1,795321;-2,422451;-1,914622;25,649865
09:33:30,064;398,392455;0,094911;0,108045;0,148303;-1,887204;-2,472326;-1,969749;25,657742
09:33:30,114;396,223643;0,094176;0,10857;0,146649;-1,834699;-2,398827;-1,932997;25,662992
09:33:30,164;396,78942;0,096171;0,11109;0,147017;-1,874077;-2,446076;-1,969749;25,649865
09:33:30,214;398,203863;0,097537;0,11172;0,150692;-1,79007;-2,422451;-1,901496;25,670869
09:33:30,264;396,695124;0,093126;0,106575;0,146466;-1,876703;-2,453951;-1,996;25,681371
09:33:30,314;397,732382;0,092076;0,109935;0,146466;-1,824198;-2,390952;-1,943498;25,668243
09:33:30,364;398,298159;0,095541;0,10983;0,150324;-1,892454;-2,456576;-1,996;25,665618
09:33:30,414;399,052528;0,097852;0,1113;0,148487;-1,837324;-2,422451;-1,964499;25,660367
09:33:30,464;398,486751;0,094281;0,107415;0,149222;-1,858326;-2,501201;-1,956623;25,660367
09:33:30,514;398,863936;0,096381;0,111825;0,148854;-1,855701;-2,409327;-1,948748;25,657742
09:33:30,564;398,486751;0,093966;0,108885;0,147201;-1,884578;-2,498576;-2,0065;25,660367
09:33:30,614;399,806898;0,090711;0,10416;0,146282;-1,853076;-2,398827;-1,956623;25,670869
09:33:30,664;400,089786;0,092811;0,108045;0,146098;-1,889829;-2,498576;-1,996;25,662992
09:33:30,714;399,335417;0,094281;0,107415;0,149222;-1,847825;-2,430326;-1,948748;25,660367
09:33:30,764;399,99549;0,093336;0,106575;0,145731;-1,921332;-2,480201;-2,017;25,678745
09:33:30,814;399,901194;0,096276;0,109515;0,146466;-1,821573;-2,411951;-1,911997;25,655116
09:33:30,864;400,844155;0,094806;0,107415;0,145179;-1,871452;-2,472326;-1,964499;25,668243
09:33:30,914;399,712601;0,094281;0,107415;0,146282;-1,834699;-2,404077;-1,930372;25,662992
09:33:30,964;399,99549;0,095961;0,109515;0,148119;-1,892454;-2,448701;-1,990749;25,678745
09:33:31,014;398,01527;0,097011;0,11004;0,145363;-1,842575;-2,422451;-1,946123;25,673494
09:33:31,064;401,409932;0,089976;0,103845;0,146649;-1,90558;-2,464451;-1,974999;25,673494
09:33:31,114;400,938452;0,093756;0,1092;0,147752;-1,837324;-2,398827;-1,914622;25,673494
09:33:31,164;399,524009;0,094911;0,108255;0,146098;-1,908205;-2,432951;-1,985499;25,668243
09:33:31,214;399,901194;0,090501;0,10584;0,145547;-1,824198;-2,432951;-1,932997;25,64724
09:33:31,264;399,524009;0,094281;0,10458;0,145363;-1,871452;-2,448701;-1,964499;25,665618
09:33:31,314;400,749859;0,098692;0,111195;0,147936;-1,821573;-2,406702;-1,951373;25,662992
09:33:31,364;398,76964;0,094911;0,109725;0,147384;-1,897704;-2,467076;-1,982874;25,657742
09:33:31,414;400,089786;0,092916;0,10458;0,146833;-1,853076;-2,443451;-1,930372;25,655116
09:33:31,464;398,863936;0,095331;0,112665;0,147752;-1,910831;-2,448701;-2,0065;25,657742
09:33:31,514;398,581047;0,096276;0,10836;0,147384;-1,829449;-2,401452;-1,917247;25,64724
09:33:31,564;397,355197;0,093861;0,106785;0,147752;-1,90558;-2,480201;-2,019625;25,649865
09:33:31,614;395,940755;0,099112;0,111615;0,145914;-1,842575;-2,425076;-1,914622;25,657742
09:33:31,664;397,260901;0,093546;0,10395;0,146098;-1,876703;-2,448701;-2,0065;25,657742
09:33:31,714;396,78942;0,093441;0,10794;0,146282;-1,824198;-2,409327;-1,917247;25,649865
09:33:31,764;395,752162;0,100372;0,11025;0,149222;-1,90558;-2,456576;-1,951373;25,64724
09:33:31,814;397,826678;0,097852;0,111615;0,149957;-1,85045;-2,435576;-1,967124;25,644614
09:33:31,864;394,526312;0,092811;0,10857;0,149222;-1,874077;-2,503826;-1,964499;25,649865
09:33:31,914;392,3575;0,097117;0,109095;0,149957;-1,837324;-2,396202;-1,932997;25,644614
09:33:31,964;394,903497;0,096486;0,11256;0,147752;-1,902955;-2,477576;-1,977624;25,665618
09:33:32,014;394,526312;0,097327;0,110985;0,150508;-1,847825;-2,411951;-1,953998;25,668243
09:33:32,064;393,960535;0,095751;0,11256;0,150324;-1,892454;-2,482826;-1,974999;25,652491
09:33:32,114;395,846459;0,095436;0,10773;0,150508;-1,821573;-2,409327;-1,919872;25,660367
09:33:32,164;395,56357;0,098797;0,114135;0,148119;-1,881953;-2,474951;-1,988124;25,668243
09:33:32,214;395,56357;0,094071;0,110355;0,149406;-1,837324;-2,411951;-1,951373;25,641989
09:33:32,264;393,960535;0,093126;0,107835;0,149038;-1,910831;-2,472326;-1,972374;25,657742
09:33:32,314;393,677647;0,097222;0,115291;0,151243;-1,832074;-2,406702;-1,919872;25,652491
09:33:32,364;396,506532;0,099112;0,113295;0,150508;-1,887204;-2,490701;-1,996;25,657742
09:33:32,414;396,223643;0,091551;0,10689;0,148854;-1,858326;-2,474951;-1,948748;25,644614
09:33:32,464;395,56357;0,095646;0,109935;0,149406;-1,858326;-2,414576;-1,948748;25,668243
09:33:32,514;397,732382;0,097957;0,11046;0,148854;-1,816322;-2,401452;-1,922497;25,657742
09:33:32,564;396,129347;0,093126;0,1092;0,146466;-1,879328;-2,474951;-1,993374;25,649865
09:33:32,614;396,412236;0,093126;0,107835;0,146649;-1,821573;-2,435576;-1,911997;25,652491
09:33:32,664;396,129347;0,096906;0,111195;0,149589;-1,860951;-2,464451;-1,974999;25,639363
09:33:32,714;397,260901;0,096066;0,110565;0,148854;-1,829449;-2,401452;-1,943498;25,683996
09:33:32,764;397,638086;0,091656;0,10731;0,148119;-1,889829;-2,480201;-1,964499;25,636738
09:33:32,814;397,638086;0,097327;0,10983;0,149038;-1,858326;-2,425076;-1,940873;25,668243
09:33:32,864;398,109567;0,099322;0,107835;0,147752;-1,868827;-2,451326;-1,969749;25,665618
09:33:32,914;399,146824;0,091131;0,105525;0,146649;-1,824198;-2,453951;-1,909372;25,660367
09:33:32,964;399,429713;0,092391;0,108045;0,145179;-1,876703;-2,414576;-1,974999;25,665618
09:33:33,014;400,372675;0,094071;0,10752;0,146833;-1,818948;-2,446076;-1,927747;25,662992
09:33:33,064;401,315636;0,093756;0,107835;0,145547;-1,889829;-2,459201;-1,977624;25,655116
09:33:33,114;400,372675;0,094071;0,10836;0,147017;-1,85045;-2,490701;-1,951373;25,655116
09:33:33,164;399,429713;0,100057;0,10941;0,146833;-1,879328;-2,459201;-1,972374;25,665618
09:33:33,214;400,655563;0,096696;0,108255;0,147936;-1,839949;-2,451326;-1,940873;25,641989
09:33:33,264;401,22134;0,093021;0,10815;0,148671;-1,868827;-2,411951;-1,974999;25,636738
09:33:33,314;400,938452;0,097852;0,1092;0,148119;-1,860951;-2,469701;-1,943498;25,644614
09:33:33,364;400,089786;0,094386;0,110145;0,147384;-1,858326;-2,425076;-1,951373;25,652491
09:33:33,414;402,44719;0,094386;0,106785;0,148854;-1,874077;-2,448701;-1,953998;25,64724
09:33:33,464;399,806898;0,094701;0,104685;0,146833;-1,90033;-2,440826;-1,974999;25,649865
09:33:33,514;399,901194;0,094701;0,10584;0,145914;-1,847825;-2,467076;-1,953998;25,641989
09:33:33,564;399,901194;0,098062;0,109305;0,147568;-1,853076;-2,472326;-1,961873;25,670869
09:33:33,614;400,089786;0,099007;0,110355;0,148854;-1,871452;-2,461826;-1,959248;25,64724
09:33:33,664;400,184082;0,095541;0,10941;0,147568;-1,871452;-2,451326;-1,951373;25,64724
09:33:33,714;398,675344;0,094596;0,108675;0,148303;-1,871452;-2,443451;-1,930372;25,636738
09:33:33,764;399,335417;0,093231;0,10752;0,147752;-1,892454;-2,477576;-1,951373;25,660367
09:33:33,814;398,958232;0,096906;0,10731;0,145914;-1,842575;-2,469701;-1,938248;25,652491
09:33:33,864;398,392455;0,093441;0,107415;0,146649;-1,858326;-2,451326;-1,948748;25,668243
09:33:33,914;397,920974;0,093651;0,106785;0,146466;-1,860951;-2,390952;-1,953998;25,644614
09:33:33,964;397,166605;0,097432;0,10794;0,147201;-1,860951;-2,443451;-1,964499;25,649865
09:33:34,014;398,203863;0,092601;0,107415;0,147568;-1,874077;-2,422451;-1,977624;25,64724
09:33:34,064;397,732382;0,095961;0,110565;0,149038;-1,871452;-2,430326;-1,948748;25,670869
09:33:34,114;397,920974;0,095856;0,108465;0,148119;-1,842575;-2,404077;-1,940873;25,639363
09:33:34,164;398,298159;0,093861;0,10731;0,148487;-1,8452;-2,461826;-1,940873;25,644614
09:33:34,214;398,298159;0,097011;0,10962;0,147936;-1,855701;-2,446076;-1,956623;25,660367
09:33:34,264;397,54379;0,094701;0,10626;0,149589;-1,860951;-2,482826;-1,969749;25,662992
09:33:34,314;396,978013;0,093966;0,106995;0,146649;-1,837324;-2,464451;-1,940873;25,64724
09:33:34,364;397,449493;0,092496;0,105945;0,146098;-1,858326;-2,459201;-1,948748;25,644614
09:33:34,414;397,638086;0,094176;0,11046;0,146466;-1,832074;-2,443451;-1,938248;25,631487
09:33:34,464;397,166605;0,092811;0,10584;0,147936;-1,879328;-2,461826;-1,974999;25,649865
09:33:34,514;396,695124;0,093126;0,10689;0,149589;-1,853076;-2,456576;-1,988124;25,652491
09:33:34,564;395,940755;0,099112;0,109935;0,149589;-1,847825;-2,440826;-1,940873;25,628861
09:33:34,614;396,412236;0,095331;0,109515;0,145731;-1,860951;-2,427701;-1,969749;25,649865
09:33:34,664;397,166605;0,091131;0,103215;0,145914;-1,839949;-2,435576;-1,980249;25,668243
09:33:34,714;398,675344;0,096171;0,108465;0,146649;-1,879328;-2,406702;-1,956623;25,660367
09:33:34,764;397,355197;0,096906;0,114555;0,148119;-1,874077;-2,440826;-1,967124;25,655116
09:33:34,814;396,506532;0,098587;0,114135;0,149222;-1,871452;-2,477576;-1,980249;25,655116
09:33:34,864;396,317939;0,097011;0,109515;0,150508;-1,874077;-2,417201;-1,959248;25,628861
09:33:34,914;395,469274;0,095226;0,113085;0,148303;-1,874077;-2,435576;-1,967124;25,655116
09:33:34,964;396,223643;0,094491;0,108465;0,147017;-1,871452;-2,453951;-1,953998;25,652491
09:33:35,014;397,638086;0,092391;0,106995;0,145731;-1,895079;-2,461826;-1,982874;25,64724
09:33:35,064;397,260901;0,093651;0,108045;0,147752;-1,881953;-2,440826;-1,956623;25,652491
09:33:35,114;397,072309;0,099637;0,112665;0,147936;-1,879328;-2,469701;-1,961873;25,665618
09:33:35,164;396,035051;0,093546;0,10941;0,147752;-1,863576;-2,425076;-1,922497;25,628861
09:33:35,214;397,54379;0,093756;0,10626;0,148119;-1,887204;-2,469701;-1,985499;25,649865
09:33:35,264;396,695124;0,093756;0,108675;0,145363;-1,871452;-2,464451;-1,940873;25,668243
09:33:35,314;396,506532;0,094596;0,109935;0,148119;-1,887204;-2,461826;-1,969749;25,662992
09:33:35,364;398,203863;0,095961;0,11025;0,147752;-1,842575;-2,425076;-1,951373;25,649865
09:33:35,414;396,78942;0,094701;0,108465;0,148303;-1,847825;-2,422451;-1,940873;25,636738
09:33:35,464;396,506532;0,097537;0,1113;0,147752;-1,85045;-2,362077;-1,953998;25,626236
09:33:35,514;398,01527;0,097537;0,11004;0,146282;-1,881953;-2,469701;-1,969749;25,660367
09:33:35,564;398,01527;0,093861;0,106995;0,147017;-1,847825;-2,422451;-1,951373;25,634112
09:33:35,614;398,675344;0,096171;0,10773;0,148854;-1,866202;-2,472326;-1,988124;25,636738
09:33:35,664;397,54379;0,095856;0,108045;0,148487;-1,824198;-2,404077;-1,932997;25,634112
09:33:35,714;397,638086;0,094281;0,10899;0,147017;-1,876703;-2,506451;-1,964499;25,652491
09:33:35,764;396,78942;0,093861;0,110145;0,144996;-1,879328;-2,414576;-1,943498;25,631487
09:33:35,814;398,01527;0,091236;0,10731;0,146466;-1,881953;-2,464451;-1,974999;25,660367
09:33:35,864;399,052528;0,093126;0,107415;0,147384;-1,821573;-2,404077;-1,917247;25,639363
09:33:35,914;398,958232;0,095331;0,1092;0,146649;-1,881953;-2,459201;-2,01175;25,644614
09:33:35,964;397,072309;0,097642;0,11046;0,149957;-1,847825;-2,396202;-1,946123;25,649865
09:33:36,014;396,506532;0,093861;0,109935;0,148487;-1,889829;-2,495951;-1,980249;25,644614
09:33:36,064;398,01527;0,098377;0,11256;0,150508;-1,855701;-2,404077;-1,961873;25,636738
09:33:36,114;396,035051;0,095016;0,10794;0,148303;-1,895079;-2,480201;-1,988124;25,644614
09:33:36,164;397,732382;0,092076;0,105315;0,147201;-1,842575;-2,419826;-1,938248;25,636738
09:33:36,214;396,78942;0,095541;0,109935;0,150875;-1,892454;-2,477576;-1,961873;25,64724
09:33:36,264;398,392455;0,096801;0,11025;0,149957;-1,860951;-2,464451;-1,956623;25,636738
09:33:36,314;397,920974;0,092286;0,10605;0,146833;-1,884578;-2,474951;-1,996;25,636738
09:33:36,364;396,883716;0,094806;0,107415;0,146649;-1,876703;-2,404077;-1,961873;25,64724
09:33:36,414;396,600828;0,094701;0,1071;0,148119;-1,855701;-2,448701;-1,990749;25,62361
09:33:36,464;396,506532;0,092076;0,105945;0,146282;-1,834699;-2,367327;-1,946123;25,644614
09:33:36,514;396,883716;0,093231;0,10731;0,144996;-1,90558;-2,464451;-1,988124;25,634112
09:33:36,564;398,01527;0,094911;0,10941;0,149589;-1,8452;-2,401452;-1,940873;25,639363
09:33:36,614;396,883716;0,097537;0,11172;0,150508;-1,881953;-2,509076;-1,974999;25,636738
09:33:36,664;397,638086;0,096591;0,108885;0,149038;-1,826823;-2,393577;-1,943498;25,655116
09:33:36,714;399,146824;0,091236;0,10815;0,145914;-1,895079;-2,493326;-1,998625;25,655116
09:33:36,764;398,581047;0,091761;0,10899;0,146282;-1,824198;-2,401452;-1,938248;25,626236
09:33:36,814;398,675344;0,095331;0,10563;0,145547;-1,892454;-2,506451;-1,982874;25,628861
09:33:36,864;398,675344;0,094071;0,110145;0,146466;-1,829449;-2,427701;-1,972374;25,631487
09:33:36,914;399,241121;0,095121;0,11004;0,149038;-1,895079;-2,495951;-1,993374;25,657742
09:33:36,964;398,486751;0,097011;0,10941;0,148854;-1,811072;-2,406702;-1,919872;25,613109
