Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
13:13:24,214;317,674937;0,095436;0,10269;0,143158;-0,774107;-2,834573;-1,628488;26,020056
13:13:24,264;317,10916;0,096066;0,10332;0,143709;-0,886991;-2,984197;-1,730866;26,027932
13:13:24,314;318,052121;0,097537;0,104895;0,145914;-0,831862;-2,944823;-1,680989;26,022681
13:13:24,364;317,392048;0,099322;0,107205;0,145547;-0,913244;-3,057697;-1,793868;26,056813
13:13:24,414;317,580641;0,097222;0,105945;0,145547;-0,86599;-2,986822;-1,738741;26,043685
13:13:24,464;317,957825;0,097747;0,10731;0,147017;-0,868615;-3,023572;-1,775492;26,027932
13:13:24,514;317,014864;0,098797;0,10605;0,148119;-0,795108;-2,887073;-1,673114;26,020056
13:13:24,564;317,863529;0,097747;0,110775;0,147017;-0,808235;-2,952697;-1,680989;26,030558
13:13:24,614;317,10916;0,099217;0,106365;0,146282;-0,734728;-2,863448;-1,607487;26,04106
13:13:24,664;318,052121;0,102367;0,108255;0,145179;-0,739979;-2,810949;-1,615362;26,043685
13:13:24,714;318,617898;0,098692;0,106365;0,145363;-0,611342;-2,747949;-1,526109;26,033183
13:13:24,764;317,014864;0,101212;0,111615;0,145179;-0,666472;-2,753199;-1,54186;26,035809
13:13:24,814;316,920567;0,098797;0,106995;0,145363;-0,577214;-2,703324;-1,457857;26,01218
13:13:24,864;316,260494;0,098587;0,10563;0,146466;-0,666472;-2,766324;-1,56286;26,033183
13:13:24,914;316,543383;0,097537;0,10668;0,144812;-0,658597;-2,708574;-1,486733;26,020056
13:13:24,964;316,071902;0,099217;0,104895;0,144077;-0,729478;-2,842448;-1,612737;26,04106
13:13:25,014;316,260494;0,099532;0,107205;0,144077;-0,716352;-2,797824;-1,581236;26,025307
13:13:25,064;315,600421;0,098482;0,10605;0,147017;-0,829236;-2,944823;-1,728241;26,038434
13:13:25,114;315,88331;0,098797;0,107625;0,147384;-0,826611;-2,931698;-1,675739;26,027932
13:13:25,164;315,411829;0,101107;0,10689;0,145363;-0,873865;-2,986822;-1,799118;26,022681
13:13:25,214;316,166198;0,098272;0,105525;0,144628;-0,87124;-2,963197;-1,741366;26,025307
13:13:25,264;317,769233;0,096906;0,10521;0,145547;-0,881741;-3,041947;-1,783368;25,999052
13:13:25,314;316,920567;0,097432;0,105525;0,144996;-0,847613;-2,965822;-1,736116;26,038434
13:13:25,364;317,392048;0,101842;0,10731;0,144444;-0,823986;-2,936948;-1,728241;26,04106
13:13:25,414;317,203456;0,100687;0,10731;0,147384;-0,763606;-2,868698;-1,652113;26,025307
13:13:25,464;317,297752;0,105307;0,1092;0,146649;-0,747854;-2,858198;-1,646863;26,035809
13:13:25,514;316,449087;0,100477;0,108465;0,144996;-0,64547;-2,758449;-1,518234;26,006929
13:13:25,564;316,826271;0,097957;0,105945;0,145547;-0,671723;-2,787324;-1,565485;26,056813
13:13:25,614;316,260494;0,097852;0,10563;0,146098;-0,632344;-2,724324;-1,481483;26,04106
13:13:25,664;316,449087;0,099322;0,107625;0,144996;-0,650721;-2,821448;-1,507734;26,043685
13:13:25,714;315,506125;0,103942;0,111405;0,147017;-0,642845;-2,679699;-1,491983;26,01218
13:13:25,764;314,846052;0,099637;0,107625;0,144077;-0,732103;-2,813573;-1,560235;26,030558
13:13:25,814;316,637679;0,095541;0,104895;0,145731;-0,739979;-2,821448;-1,586486;26,022681
13:13:25,864;315,506125;0,099217;0,109305;0,145914;-0,818736;-2,873948;-1,673114;26,030558
13:13:25,914;315,506125;0,097642;0,10815;0,145179;-0,823986;-2,866073;-1,683614;26,033183
13:13:25,964;316,637679;0,097747;0,110145;0,147017;-0,923745;-2,978947;-1,788618;26,027932
13:13:26,014;316,071902;0,098377;0,10668;0,147017;-0,86599;-2,955322;-1,762367;26,038434
13:13:26,064;316,920567;0,100372;0,10647;0,147568;-0,93162;-3,060322;-1,814869;26,027932
13:13:26,114;316,920567;0,101632;0,11046;0,146466;-0,873865;-2,971072;-1,722991;26,022681
13:13:26,164;316,543383;0,099742;0,10857;0,146098;-0,894867;-3,007822;-1,759742;26,027932
13:13:26,214;317,769233;0,098797;0,10773;0,148303;-0,81086;-2,910698;-1,683614;26,027932
13:13:26,264;318,052121;0,098272;0,107835;0,149222;-0,771481;-2,934323;-1,631113;26,04106
13:13:26,314;317,203456;0,097852;0,107415;0,147201;-0,692725;-2,776824;-1,544485;26,006929
13:13:26,364;318,240714;0,099007;0,108465;0,145914;-0,7006;-2,818823;-1,575986;26,054187
13:13:26,414;317,580641;0,099952;0,10836;0,145914;-0,637595;-2,703324;-1,523484;26,017431
13:13:26,464;316,166198;0,102262;0,1113;0,147568;-0,679598;-2,813573;-1,55236;26,025307
13:13:26,514;316,637679;0,101002;0,10668;0,145179;-0,648096;-2,666575;-1,515609;26,020056
13:13:26,564;315,411829;0,099322;0,1092;0,145547;-0,729478;-2,755824;-1,602237;26,043685
13:13:26,614;315,789013;0,096381;0,10689;0,146282;-0,716352;-2,745324;-1,599612;26,030558
13:13:26,664;317,392048;0,095226;0,10647;0,145179;-0,758355;-2,821448;-1,649488;25,999052
13:13:26,714;316,731975;0,096171;0,103635;0,145914;-0,776732;-2,876573;-1,69149;26,04106
13:13:26,764;314,846052;0,096066;0,105735;0,144996;-0,881741;-2,923823;-1,764992;26,022681
13:13:26,814;319,089379;0,096696;0,107625;0,144444;-0,847613;-2,971072;-1,730866;26,020056
13:13:26,864;318,146418;0,096381;0,105315;0,142791;-0,910619;-3,010447;-1,804368;26,030558
13:13:26,914;319,277972;0,094596;0,104265;0,142974;-0,860739;-2,984197;-1,754492;26,022681
13:13:26,964;318,806491;0,098167;0,10563;0,146282;-0,884366;-3,005197;-1,754492;26,025307
13:13:27,014;317,486344;0,102262;0,110145;0,145363;-0,789858;-2,881823;-1,675739;26,038434
13:13:27,064;318,240714;0,101317;0,107835;0,144261;-0,797734;-2,950072;-1,675739;26,033183
13:13:27,114;318,523602;0,095331;0,10563;0,142974;-0,69535;-2,800449;-1,575986;26,022681
13:13:27,164;318,146418;0,096486;0,10605;0,143893;-0,69535;-2,852948;-1,565485;26,046311
13:13:27,214;318,146418;0,099952;0,10878;0,145914;-0,624469;-2,776824;-1,510359;26,020056
13:13:27,264;319,372268;0,099742;0,105315;0,144444;-0,655971;-2,776824;-1,568111;26,030558
13:13:27,314;318,240714;0,094281;0,102795;0,143893;-0,606092;-2,726949;-1,473607;26,04106
13:13:27,364;316,637679;0,101002;0,10836;0,144628;-0,682224;-2,792574;-1,549735;26,020056
13:13:27,414;316,35479;0,098272;0,110145;0,144996;-0,692725;-2,747949;-1,56286;26,04106
13:13:27,464;315,411829;0,094911;0,105;0,145363;-0,768856;-2,845073;-1,694115;26,027932
13:13:27,514;317,10916;0,098167;0,109935;0,144261;-0,747854;-2,873948;-1,662614;26,030558
13:13:27,564;315,223236;0,096171;0,103215;0,144077;-0,860739;-2,939573;-1,770242;26,027932
13:13:27,614;315,12894;0,094596;0,105105;0,143342;-0,855489;-2,955322;-1,749241;26,033183
13:13:27,664;315,223236;0,097432;0,106155;0,144628;-0,934246;-2,997322;-1,843745;26,006929
13:13:27,714;315,411829;0,097642;0,108045;0,144628;-0,897492;-3,013072;-1,754492;26,033183
13:13:27,764;317,486344;0,103732;0,11361;0,146649;-0,921119;-2,981572;-1,812244;26,017431
13:13:27,814;315,789013;0,098797;0,10731;0,145914;-0,860739;-2,978947;-1,70199;26,030558
13:13:27,864;314,091682;0,098692;0,107205;0,145731;-0,813485;-2,931698;-1,71249;26,033183
13:13:27,914;314,940348;0,096276;0,10542;0,142423;-0,732103;-2,800449;-1,56286;26,046311
13:13:27,964;315,88331;0,097327;0,10815;0,143342;-0,716352;-2,805699;-1,575986;26,030558
13:13:28,014;315,411829;0,097222;0,107205;0,143893;-0,632344;-2,705949;-1,494608;26,04106
13:13:28,064;313,337313;0,097747;0,108465;0,146282;-0,671723;-2,726949;-1,526109;26,030558
13:13:28,114;313,431609;0,101632;0,110565;0,147568;-0,571964;-2,705949;-1,465732;26,046311
13:13:28,164;313,714498;0,096381;0,10353;0,144261;-0,64022;-2,745324;-1,523484;26,043685
13:13:28,214;313,243017;0,097432;0,106365;0,146649;-0,637595;-2,716449;-1,452607;26,038434
13:13:28,264;311,357094;0,102892;0,11214;0,147568;-0,747854;-2,787324;-1,570736;26,020056
13:13:28,314;312,300055;0,096696;0,108885;0,146282;-0,713726;-2,805699;-1,591736;26,04106
13:13:28,364;312,111463;0,091866;0,10353;0,144444;-0,834487;-2,952697;-1,709865;26,056813
13:13:28,414;312,111463;0,097222;0,10374;0,144812;-0,839737;-2,976322;-1,70724;26,033183
13:13:28,464;312,771536;0,098797;0,10773;0,144812;-0,944746;-3,002572;-1,785993;26,033183
13:13:28,514;312,67724;0,095121;0,103005;0,144996;-0,876491;-2,984197;-1,762367;26,035809
13:13:28,564;313,148721;0,096486;0,104685;0,142607;-0,978874;-3,073447;-1,838494;26,033183
13:13:28,614;313,337313;0,100057;0,107205;0,144444;-0,87124;-2,929073;-1,764992;26,035809
13:13:28,664;313,714498;0,098482;0,110145;0,144261;-0,87124;-2,965822;-1,764992;26,035809
13:13:28,714;314,091682;0,096171;0,10521;0,143893;-0,781982;-2,894948;-1,665239;26,043685
13:13:28,764;313,431609;0,098797;0,10563;0,143526;-0,758355;-2,863448;-1,628488;26,027932
13:13:28,814;312,865832;0,098587;0,1071;0,144628;-0,663847;-2,776824;-1,531359;26,025307
13:13:28,864;311,45139;0,099637;0,110355;0,143342;-0,676973;-2,826698;-1,544485;26,04106
13:13:28,914;314,468867;0,096381;0,108675;0,142974;-0,616593;-2,703324;-1,468357;26,030558
13:13:28,964;312,394351;0,096906;0,105;0,144077;-0,648096;-2,747949;-1,520859;26,048936
13:13:29,014;312,205759;0,098692;0,10584;0,144996;-0,598216;-2,6587;-1,449982;26,027932
13:13:29,064;312,67724;0,094281;0,10269;0,142607;-0,684849;-2,742699;-1,54711;26,035809
13:13:29,114;311,45139;0,095541;0,10332;0,144261;-0,726853;-2,713824;-1,578611;26,030558
13:13:29,164;311,262797;0,094281;0,102375;0,142974;-0,787233;-2,884448;-1,670489;26,033183
13:13:29,214;312,394351;0,096696;0,10626;0,144444;-0,81086;-2,884448;-1,646863;26,04106
13:13:29,264;312,865832;0,098062;0,10731;0,144812;-0,881741;-2,950072;-1,754492;26,017431
13:13:29,314;313,148721;0,098797;0,102059;0,145731;-0,860739;-2,939573;-1,733491;26,022681
13:13:29,364;313,714498;0,099532;0,10479;0,144812;-0,897492;-3,055072;-1,814869;26,035809
13:13:29,414;315,034644;0,097642;0,10731;0,146098;-0,852863;-2,944823;-1,801743;26,04106
13:13:29,464;314,751756;0,098692;0,1071;0,143342;-0,847613;-3,007822;-1,767617;26,030558
13:13:29,514;314,657459;0,098482;0,107835;0,145363;-0,781982;-2,873948;-1,694115;26,017431
13:13:29,564;314,468867;0,100162;0,10815;0,145547;-0,789858;-2,923823;-1,71249;26,035809
13:13:29,614;313,808794;0,097117;0,10521;0,142974;-0,711101;-2,831948;-1,607487;26,048936
13:13:29,664;312,960128;0,100477;0,10899;0,143342;-0,679598;-2,797824;-1,565485;26,025307
13:13:29,714;312,865832;0,096906;0,105945;0,146098;-0,63497;-2,742699;-1,528734;26,035809
13:13:29,764;312,67724;0,098167;0,109305;0,146466;-0,64547;-2,771574;-1,531359;26,046311
13:13:29,814;311,734278;0,095856;0,105315;0,146649;-0,627094;-2,661325;-1,523484;26,046311
13:13:29,864;311,639982;0,096801;0,104475;0,144996;-0,7006;-2,737449;-1,55761;26,051562
13:13:29,914;310,508428;0,098587;0,10647;0,144261;-0,726853;-2,687574;-1,560235;26,027932
13:13:29,964;312,488648;0,096381;0,106575;0,144812;-0,76098;-2,824073;-1,638988;26,022681
13:13:30,014;312,394351;0,094386;0,10269;0,142239;-0,805609;-2,842448;-1,70199;26,064689
13:13:30,064;311,357094;0,095331;0,10521;0,144996;-0,855489;-2,931698;-1,70724;26,030558
13:13:30,114;313,714498;0,095856;0,106155;0,145363;-0,863364;-2,931698;-1,738741;26,038434
13:13:30,164;313,243017;0,099007;0,10626;0,146098;-0,957873;-3,034072;-1,825369;26,038434
13:13:30,214;312,017167;0,098062;0,105315;0,144628;-0,879116;-2,971072;-1,780743;26,038434
13:13:30,264;312,67724;0,100267;0,1092;0,145547;-0,884366;-2,986822;-1,778117;26,020056
13:13:30,314;313,337313;0,098902;0,111195;0,144812;-0,795108;-2,976322;-1,741366;26,020056
13:13:30,364;313,243017;0,097747;0,10563;0,146282;-0,797734;-2,926448;-1,683614;26,043685
13:13:30,414;314,091682;0,100372;0,108255;0,144812;-0,697975;-2,834573;-1,573361;26,022681
13:13:30,464;312,960128;0,099847;0,1071;0,146282;-0,703225;-2,792574;-1,578611;26,030558
13:13:30,514;311,357094;0,096696;0,107625;0,145179;-0,637595;-2,753199;-1,510359;26,027932
13:13:30,564;313,054425;0,100477;0,10857;0,144996;-0,64547;-2,708574;-1,518234;26,046311
13:13:30,614;313,808794;0,099112;0,104685;0,144444;-0,603467;-2,742699;-1,489358;26,033183
13:13:30,664;312,111463;0,098062;0,108255;0,144444;-0,661222;-2,750574;-1,526109;26,033183
13:13:30,714;312,111463;0,101317;0,1092;0,143526;-0,671723;-2,734824;-1,507734;26,030558
13:13:30,764;311,922871;0,097222;0,105735;0,144812;-0,795108;-2,831948;-1,649488;26,038434
13:13:30,814;312,582944;0,096801;0,104055;0,143709;-0,758355;-2,850323;-1,657363;26,04106
13:13:30,864;310,791317;0,095331;0,10584;0,145914;-0,844988;-2,939573;-1,746616;26,009554
13:13:30,914;310,319836;0,097537;0,11004;0,146649;-0,826611;-2,918573;-1,751867;26,038434
13:13:30,964;311,922871;0,098062;0,10647;0,147568;-0,92637;-3,036697;-1,838494;26,056813
13:13:31,014;312,67724;0,095751;0,105525;0,146282;-0,886991;-2,997322;-1,783368;26,04106
13:13:31,064;313,90309;0,095121;0,10458;0,146466;-0,934246;-3,028822;-1,830619;26,04106
13:13:31,114;313,431609;0,101317;0,108465;0,147936;-0,855489;-2,971072;-1,762367;26,046311
13:13:31,164;313,90309;0,098167;0,10815;0,144812;-0,852863;-2,978947;-1,743991;26,027932
13:13:31,214;313,054425;0,097642;0,10332;0,145547;-0,734728;-2,866073;-1,631113;26,038434
13:13:31,264;313,620202;0,095646;0,105;0,144261;-0,758355;-2,837198;-1,591736;26,04106
13:13:31,314;314,657459;0,097432;0,10752;0,144628;-0,632344;-2,734824;-1,476233;26,04106
13:13:31,364;312,771536;0,099637;0,107205;0,146098;-0,655971;-2,740074;-1,515609;26,038434
13:13:31,414;313,997386;0,099427;0,107415;0,146098;-0,58509;-2,745324;-1,468357;26,038434
13:13:31,464;313,243017;0,097852;0,104475;0,144444;-0,669097;-2,713824;-1,486733;26,01218
13:13:31,514;313,243017;0,095121;0,10248;0,142607;-0,642845;-2,6692;-1,499858;26,04106
13:13:31,564;312,771536;0,099427;0,106575;0,145547;-0,732103;-2,776824;-1,575986;26,038434
13:13:31,614;311,357094;0,095541;0,10374;0,145914;-0,716352;-2,787324;-1,591736;26,046311
13:13:31,664;312,771536;0,095331;0,101849;0,141504;-0,850238;-2,942198;-1,728241;26,048936
13:13:31,714;312,582944;0,094806;0,101639;0,141688;-0,821361;-2,936948;-1,71774;26,020056
13:13:31,764;313,431609;0,096906;0,107415;0,142974;-0,939496;-3,078697;-1,814869;26,043685
13:13:31,814;312,582944;0,099532;0,10836;0,144444;-0,897492;-3,028822;-1,780743;26,038434
13:13:31,864;313,997386;0,099217;0,10794;0,144812;-0,952622;-3,028822;-1,830619;26,022681
13:13:31,914;315,034644;0,098692;0,108465;0,145547;-0,892242;-3,026197;-1,770242;26,020056
13:13:31,964;314,091682;0,099217;0,105315;0,145179;-0,886991;-3,002572;-1,796493;26,048936
13:13:32,014;313,243017;0,100372;0,10878;0,147384;-0,805609;-2,881823;-1,686239;26,051562
13:13:32,064;312,67724;0,106987;0,110985;0,147201;-0,802984;-2,871323;-1,649488;26,048936
13:13:32,114;314,185979;0,098377;0,10689;0,147568;-0,690099;-2,766324;-1,526109;26,027932
13:13:32,164;314,091682;0,098587;0,105945;0,145179;-0,669097;-2,740074;-1,549735;26,027932
13:13:32,214;315,223236;0,098167;0,109095;0,145363;-0,619218;-2,719074;-1,460482;26,027932
13:13:32,264;312,67724;0,099532;0,105;0,144077;-0,621843;-2,682324;-1,481483;26,022681
13:13:32,314;312,67724;0,098377;0,10521;0,145914;-0,627094;-2,698074;-1,476233;26,043685
13:13:32,364;312,488648;0,096276;0,105945;0,147568;-0,684849;-2,810949;-1,578611;26,04106
13:13:32,414;311,828574;0,101422;0,109725;0,145731;-0,7006;-2,774199;-1,560235;26,051562
13:13:32,464;312,582944;0,094281;0,100799;0,144628;-0,81086;-2,866073;-1,694115;26,020056
13:13:32,514;313,525905;0,098902;0,105105;0,146833;-0,842363;-2,868698;-1,686239;26,04106
13:13:32,564;312,865832;0,098692;0,10689;0,147568;-0,913244;-2,999947;-1,791243;26,062063
13:13:32,614;313,337313;0,101107;0,10731;0,146466;-0,902743;-2,950072;-1,764992;26,033183
13:13:32,664;314,280275;0,095856;0,10248;0,144077;-0,955247;-3,062947;-1,85687;26,033183
13:13:32,714;312,394351;0,097537;0,10626;0,146098;-0,884366;-2,952697;-1,778117;26,025307
13:13:32,764;314,751756;0,102682;0,11109;0,144444;-0,892242;-3,020947;-1,796493;26,038434
13:13:32,814;314,091682;0,100162;0,108255;0,144628;-0,826611;-2,900198;-1,69674;26,04106
13:13:32,864;314,846052;0,101527;0,11004;0,147017;-0,802984;-2,947447;-1,657363;26,022681
13:13:32,914;315,789013;0,099847;0,11025;0,144812;-0,692725;-2,816198;-1,602237;26,035809
13:13:32,964;315,411829;0,097957;0,10731;0,144812;-0,705851;-2,797824;-1,581236;26,035809
13:13:33,014;315,411829;0,099427;0,10836;0,146098;-0,653346;-2,705949;-1,518234;26,020056
13:13:33,064;314,091682;0,097011;0,107415;0,144812;-0,666472;-2,726949;-1,491983;26,04106
13:13:33,114;314,280275;0,098167;0,107625;0,146649;-0,632344;-2,726949;-1,526109;26,056813
13:13:33,164;313,620202;0,098272;0,10647;0,145179;-0,697975;-2,711199;-1,55236;26,048936
13:13:33,214;313,997386;0,097852;0,106155;0,144077;-0,718977;-2,732199;-1,56286;26,038434
13:13:33,264;314,846052;0,095961;0,105105;0,143893;-0,805609;-2,779449;-1,644238;26,038434
13:13:33,314;314,185979;0,096066;0,105735;0,145363;-0,860739;-2,839823;-1,678364;26,04106
13:13:33,364;313,808794;0,097222;0,105735;0,144444;-0,913244;-3,005197;-1,772867;26,051562
13:13:33,414;315,506125;0,094491;0,10584;0,144628;-0,900118;-2,947447;-1,738741;26,020056
13:13:33,464;316,637679;0,095016;0,105105;0,144077;-0,928995;-3,034072;-1,788618;26,017431
13:13:33,514;316,731975;0,099532;0,1092;0,144628;-0,87124;-2,973697;-1,738741;26,030558
13:13:33,564;315,600421;0,097327;0,10437;0,144628;-0,892242;-2,963197;-1,743991;26,04106
13:13:33,614;316,260494;0,096696;0,10395;0,141321;-0,829236;-2,921198;-1,678364;26,027932
13:13:33,664;317,580641;0,095751;0,104265;0,144996;-0,766231;-2,887073;-1,612737;26,051562
13:13:33,714;316,543383;0,100162;0,106365;0,143526;-0,739979;-2,847698;-1,599612;26,027932
13:13:33,764;315,411829;0,100897;0,10542;0,142791;-0,692725;-2,810949;-1,533984;26,025307
13:13:33,814;316,826271;0,101317;0,11067;0,142974;-0,63497;-2,705949;-1,505108;26,043685
13:13:33,864;316,637679;0,097957;0,107205;0,146098;-0,616593;-2,745324;-1,515609;26,025307
13:13:33,914;316,449087;0,101527;0,109515;0,147017;-0,627094;-2,713824;-1,531359;26,020056
13:13:33,964;314,091682;0,097747;0,107205;0,145914;-0,669097;-2,729574;-1,533984;26,04106
13:13:34,014;314,280275;0,096381;0,10542;0,147017;-0,684849;-2,784699;-1,56286;26,022681
13:13:34,064;314,185979;0,097537;0,110145;0,148671;-0,747854;-2,847698;-1,615362;26,033183
13:13:34,114;313,808794;0,099007;0,108465;0,148119;-0,75048;-2,871323;-1,662614;26,051562
13:13:34,164;313,337313;0,097327;0,10941;0,145363;-0,858114;-2,929073;-1,728241;26,033183
13:13:34,214;313,525905;0,095331;0,105315;0,145363;-0,855489;-2,950072;-1,70724;26,048936
13:13:34,264;314,185979;0,098167;0,108675;0,146649;-0,913244;-2,986822;-1,751867;26,035809
13:13:34,314;313,997386;0,099742;0,1071;0,148487;-0,897492;-3,036697;-1,743991;26,030558
13:13:34,364;313,054425;0,098797;0,107625;0,146466;-0,913244;-3,002572;-1,788618;26,025307
13:13:34,414;314,091682;0,098167;0,10815;0,146466;-0,87124;-3,002572;-1,715115;26,054187
13:13:34,464;313,90309;0,099532;0,110985;0,145731;-0,852863;-2,929073;-1,71249;26,022681
13:13:34,514;314,751756;0,099532;0,106155;0,143342;-0,776732;-2,863448;-1,617987;26,027932
13:13:34,564;313,054425;0,095751;0,105105;0,143893;-0,711101;-2,803074;-1,581236;26,048936
13:13:34,614;314,846052;0,097327;0,104895;0,142607;-0,666472;-2,750574;-1,531359;26,030558
13:13:34,664;314,185979;0,098482;0,10479;0,144996;-0,64022;-2,726949;-1,510359;26,035809
13:13:34,714;312,865832;0,097747;0,106995;0,145363;-0,613968;-2,719074;-1,484108;26,030558
13:13:34,764;314,280275;0,100162;0,10815;0,148119;-0,621843;-2,719074;-1,515609;26,056813
13:13:34,814;314,563163;0,102157;0,10836;0,145179;-0,64022;-2,729574;-1,484108;26,04106
13:13:34,864;313,525905;0,096801;0,102585;0,144077;-0,666472;-2,742699;-1,539235;26,025307
13:13:34,914;314,846052;0,100477;0,106995;0,144077;-0,737353;-2,771574;-1,581236;26,020056
13:13:34,964;315,223236;0,099112;0,107415;0,144812;-0,795108;-2,858198;-1,649488;26,038434
13:13:35,014;314,374571;0,097747;0,108675;0,144261;-0,852863;-2,868698;-1,71774;26,027932
13:13:35,064;315,411829;0,096171;0,10668;0,143342;-0,886991;-2,973697;-1,770242;26,046311
13:13:35,114;315,12894;0,099427;0,107415;0,146282;-0,886991;-2,976322;-1,783368;26,014805
