Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
09:53:25,714;395,846459;0,095751;0,105735;0,146282;-2,007964;-2,771574;-2,219132;24,88848
09:53:25,764;395,469274;0,094386;0,108675;0,147568;-2,107723;-2,789949;-2,292634;24,901607
09:53:25,814;396,883716;0,096066;0,10815;0,148854;-2,010589;-2,758449;-2,198131;24,898982
09:53:25,864;395,940755;0,093966;0,10878;0,149038;-2,060469;-2,837198;-2,234882;24,891105
09:53:25,914;396,223643;0,098062;0,11193;0,148487;-2,036842;-2,747949;-2,187631;24,891105
09:53:25,964;397,260901;0,096486;0,10836;0,146833;-2,063094;-2,808324;-2,292634;24,872727
09:53:26,014;397,638086;0,091971;0,10374;0,146466;-2,036842;-2,737449;-2,213882;24,898982
09:53:26,064;396,223643;0,096801;0,108465;0,149222;-2,097222;-2,852948;-2,284759;24,912109
09:53:26,114;396,129347;0,099742;0,111195;0,147201;-2,02109;-2,747949;-2,195506;24,893731
09:53:26,164;396,412236;0,094071;0,104685;0,147201;-2,099847;-2,808324;-2,284759;24,883229
09:53:26,214;396,412236;0,096696;0,10878;0,146098;-2,023715;-2,729574;-2,206006;24,883229
09:53:26,264;397,826678;0,095856;0,110145;0,150324;-2,057843;-2,774199;-2,266383;24,883229
09:53:26,314;397,260901;0,097852;0,110985;0,147017;-2,031591;-2,692824;-2,203381;24,877978
09:53:26,364;396,978013;0,093546;0,10542;0,146649;-2,073595;-2,768949;-2,279509;24,883229
09:53:26,414;397,732382;0,096801;0,10983;0,149038;-2,039467;-2,684949;-2,195506;24,88848
09:53:26,464;396,78942;0,093756;0,10563;0,146466;-2,047342;-2,776824;-2,253258;24,904233
09:53:26,514;396,978013;0,091971;0,10773;0,145547;-2,031591;-2,758449;-2,237507;24,893731
09:53:26,564;397,638086;0,097011;0,10836;0,147017;-2,042092;-2,797824;-2,240133;24,880603
09:53:26,614;397,449493;0,098587;0,11109;0,147384;-2,055218;-2,729574;-2,248008;24,901607
09:53:26,664;396,035051;0,093231;0,10752;0,148487;-2,057843;-2,774199;-2,237507;24,883229
09:53:26,714;395,280682;0,101317;0,117391;0,149406;-2,023715;-2,750574;-2,219132;24,893731
09:53:26,764;396,035051;0,098482;0,110145;0,150875;-2,068344;-2,784699;-2,237507;24,883229
09:53:26,814;395,940755;0,093651;0,108885;0,149038;-2,039467;-2,758449;-2,211257;24,883229
09:53:26,864;398,203863;0,093441;0,108045;0,147201;-2,057843;-2,779449;-2,232257;24,893731
09:53:26,914;395,846459;0,096276;0,10815;0,146282;-2,057843;-2,747949;-2,216507;24,904233
09:53:26,964;397,355197;0,091656;0,10647;0,146282;-2,068344;-2,800449;-2,240133;24,883229
09:53:27,014;394,997793;0,094911;0,10584;0,147384;-2,073595;-2,758449;-2,232257;24,88848
09:53:27,064;395,752162;0,098062;0,11025;0,147201;-2,063094;-2,813573;-2,258508;24,875352
09:53:27,114;396,78942;0,091551;0,105945;0,148119;-2,063094;-2,732199;-2,224382;24,901607
09:53:27,164;395,56357;0,091761;0,10647;0,145179;-2,034216;-2,810949;-2,248008;24,880603
09:53:27,214;395,846459;0,098272;0,10899;0,145731;-2,07097;-2,779449;-2,187631;24,896356
09:53:27,264;396,317939;0,099112;0,11214;0,147568;-2,068344;-2,834573;-2,242758;24,880603
09:53:27,314;395,846459;0,096486;0,107205;0,147568;-2,018465;-2,758449;-2,221757;24,898982
09:53:27,364;395,56357;0,092496;0,104895;0,148119;-2,063094;-2,771574;-2,255883;24,893731
09:53:27,414;394,33772;0,095436;0,1113;0,147568;-2,055218;-2,753199;-2,240133;24,893731
09:53:27,464;395,56357;0,096171;0,10668;0,149222;-2,057843;-2,774199;-2,224382;24,904233
09:53:27,514;395,280682;0,094281;0,104055;0,146649;-2,031591;-2,747949;-2,208632;24,875352
09:53:27,564;394,620608;0,093021;0,1071;0,147017;-2,042092;-2,774199;-2,248008;24,877978
09:53:27,614;394,149128;0,096591;0,110145;0,147201;-2,052593;-2,768949;-2,221757;24,904233
09:53:27,664;394,903497;0,096801;0,11046;0,147752;-2,060469;-2,758449;-2,200756;24,883229
09:53:27,714;393,394758;0,096276;0,10836;0,147384;-2,026341;-2,776824;-2,237507;24,885854
09:53:27,764;394,714905;0,097852;0,10857;0,147752;-2,039467;-2,818823;-2,258508;24,872727
09:53:27,814;395,186385;0,097642;0,112035;0,148671;-2,052593;-2,734824;-2,216507;24,922611
09:53:27,864;394,526312;0,094806;0,10668;0,147568;-2,039467;-2,800449;-2,263758;24,898982
09:53:27,914;393,771943;0,097852;0,11067;0,147201;-2,047342;-2,763699;-2,248008;24,88848
09:53:27,964;392,074612;0,097537;0,108885;0,148119;-2,057843;-2,755824;-2,242758;24,883229
09:53:28,014;393,394758;0,097117;0,11193;0,145179;-2,063094;-2,771574;-2,250633;24,880603
09:53:28,064;393,583351;0,092496;0,105525;0,146282;-2,055218;-2,745324;-2,234882;24,864851
09:53:28,114;393,206166;0,096591;0,109935;0,147201;-2,086721;-2,755824;-2,261133;24,893731
09:53:28,164;394,620608;0,097222;0,111195;0,147752;-2,073595;-2,774199;-2,263758;24,885854
09:53:28,214;393,866239;0,096276;0,10773;0,147384;-2,036842;-2,782074;-2,234882;24,875352
09:53:28,264;394,432016;0,092916;0,105945;0,147017;-2,055218;-2,784699;-2,242758;24,875352
09:53:28,314;394,149128;0,092286;0,107205;0,146649;-2,07622;-2,771574;-2,237507;24,901607
09:53:28,364;392,734685;0,094386;0,105105;0,147017;-2,049968;-2,813573;-2,271634;24,898982
09:53:28,414;392,923277;0,094491;0,109095;0,146098;-2,097222;-2,782074;-2,271634;24,885854
09:53:28,464;393,300462;0,096486;0,109725;0,148303;-2,057843;-2,789949;-2,271634;24,877978
09:53:28,514;392,828981;0,097432;0,107205;0,147384;-2,063094;-2,818823;-2,276884;24,91736
09:53:28,564;393,583351;0,095226;0,104895;0,147017;-2,055218;-2,795199;-2,221757;24,896356
09:53:28,614;394,149128;0,097642;0,11046;0,147384;-2,042092;-2,797824;-2,261133;24,885854
09:53:28,664;392,263204;0,097747;0,109095;0,148303;-2,055218;-2,774199;-2,258508;24,896356
09:53:28,714;393,017574;0,096381;0,11067;0,146833;-2,057843;-2,734824;-2,240133;24,898982
09:53:28,764;393,017574;0,095016;0,1071;0,149038;-2,039467;-2,763699;-2,206006;24,891105
09:53:28,814;393,866239;0,099007;0,11193;0,148303;-2,057843;-2,755824;-2,203381;24,875352
09:53:28,864;394,33772;0,096066;0,10899;0,145914;-2,055218;-2,803074;-2,240133;24,880603
09:53:28,914;393,11187;0,091656;0,105735;0,147384;-2,084096;-2,792574;-2,211257;24,877978
09:53:28,964;394,149128;0,095016;0,1092;0,148303;-2,036842;-2,795199;-2,206006;24,922611
09:53:29,014;394,054831;0,093441;0,107625;0,147752;-2,02109;-2,763699;-2,240133;24,875352
09:53:29,064;393,771943;0,095121;0,10626;0,148119;-2,039467;-2,779449;-2,213882;24,906858
09:53:29,114;392,640389;0,095016;0,104265;0,149038;-2,049968;-2,761074;-2,240133;24,885854
09:53:29,164;392,640389;0,096591;0,110565;0,148487;-2,057843;-2,795199;-2,242758;24,885854
09:53:29,214;393,11187;0,096591;0,107835;0,148487;-2,039467;-2,808324;-2,258508;24,870101
09:53:29,264;392,828981;0,095751;0,10962;0,149406;-2,060469;-2,784699;-2,227007;24,875352
09:53:29,314;393,583351;0,093546;0,10647;0,146098;-2,084096;-2,787324;-2,250633;24,891105
09:53:29,364;393,394758;0,095646;0,10815;0,146282;-2,039467;-2,771574;-2,242758;24,885854
09:53:29,414;394,149128;0,096171;0,10437;0,146282;-2,039467;-2,750574;-2,248008;24,870101
09:53:29,464;392,923277;0,097957;0,109725;0,148303;-2,049968;-2,763699;-2,224382;24,88848
09:53:29,514;393,300462;0,094596;0,11025;0,146466;-2,028966;-2,813573;-2,284759;24,880603
09:53:29,564;394,620608;0,093651;0,10773;0,147384;-2,049968;-2,734824;-2,232257;24,904233
09:53:29,614;393,583351;0,094176;0,107205;0,148119;-2,042092;-2,803074;-2,274259;24,88848
09:53:29,664;393,017574;0,097852;0,110355;0,148303;-2,005339;-2,719074;-2,240133;24,8596
09:53:29,714;394,620608;0,097327;0,111405;0,148119;-2,031591;-2,766324;-2,261133;24,891105
09:53:29,764;394,997793;0,096171;0,10647;0,146098;-2,044717;-2,766324;-2,245383;24,906858
09:53:29,814;393,677647;0,098797;0,110355;0,148671;-2,055218;-2,779449;-2,261133;24,906858
09:53:29,864;394,243424;0,097852;0,11109;0,146098;-2,026341;-2,782074;-2,240133;24,901607
09:53:29,914;394,620608;0,093861;0,10689;0,146649;-2,042092;-2,750574;-2,232257;24,88848
09:53:29,964;395,56357;0,092916;0,105525;0,145547;-2,026341;-2,732199;-2,240133;24,904233
09:53:30,014;393,960535;0,093441;0,109095;0,146282;-2,028966;-2,784699;-2,250633;24,88848
09:53:30,064;393,771943;0,097117;0,110145;0,147201;-2,078845;-2,768949;-2,203381;24,904233
09:53:30,114;393,489054;0,097852;0,10899;0,147384;-2,023715;-2,808324;-2,253258;24,893731
09:53:30,164;394,243424;0,095436;0,10941;0,146833;-2,057843;-2,747949;-2,248008;24,896356
09:53:30,214;393,771943;0,096171;0,108045;0,145914;-2,031591;-2,758449;-2,253258;24,88848
09:53:30,264;394,620608;0,094176;0,10668;0,147568;-2,07622;-2,795199;-2,276884;24,891105
09:53:30,314;394,903497;0,095016;0,108465;0,147201;-2,055218;-2,779449;-2,266383;24,885854
09:53:30,364;395,280682;0,098062;0,107625;0,147936;-2,026341;-2,792574;-2,234882;24,896356
09:53:30,414;393,11187;0,098692;0,11172;0,148487;-2,063094;-2,805699;-2,274259;24,891105
09:53:30,464;395,280682;0,095856;0,107835;0,148119;-2,047342;-2,792574;-2,258508;24,885854
09:53:30,514;393,866239;0,096171;0,10752;0,149222;-2,036842;-2,803074;-2,248008;24,885854
09:53:30,564;393,866239;0,097432;0,115501;0,148487;-2,018465;-2,810949;-2,253258;24,883229
09:53:30,614;394,620608;0,098692;0,10899;0,147936;-2,065719;-2,826698;-2,266383;24,88848
09:53:30,664;393,583351;0,095751;0,107835;0,146833;-2,028966;-2,758449;-2,216507;24,883229
09:53:30,714;393,11187;0,097327;0,10836;0,147936;-2,028966;-2,771574;-2,269008;24,870101
09:53:30,764;393,866239;0,097852;0,10752;0,150692;-2,026341;-2,753199;-2,234882;24,880603
09:53:30,814;393,960535;0,097957;0,109515;0,147752;-2,028966;-2,776824;-2,242758;24,885854
09:53:30,864;392,451797;0,094806;0,106365;0,148671;-2,010589;-2,797824;-2,216507;24,898982
09:53:30,914;393,960535;0,096591;0,11109;0,147936;-2,073595;-2,782074;-2,271634;24,877978
09:53:30,964;392,451797;0,097222;0,10773;0,145731;-2,036842;-2,774199;-2,250633;24,880603
09:53:31,014;393,677647;0,095856;0,10794;0,148854;-2,091971;-2,810949;-2,266383;24,880603
09:53:31,064;395,846459;0,095856;0,10731;0,148487;-2,036842;-2,753199;-2,203381;24,875352
09:53:31,114;395,374978;0,095541;0,10983;0,146649;-2,08147;-2,776824;-2,269008;24,872727
09:53:31,164;394,243424;0,095856;0,11235;0,145547;-2,034216;-2,826698;-2,213882;24,885854
09:53:31,214;394,054831;0,096696;0,10941;0,147936;-2,084096;-2,774199;-2,245383;24,891105
09:53:31,264;394,620608;0,095016;0,110775;0,147568;-2,028966;-2,747949;-2,206006;24,872727
09:53:31,314;394,054831;0,096591;0,111195;0,147201;-2,068344;-2,795199;-2,253258;24,88848
09:53:31,364;395,280682;0,099322;0,11277;0,149957;-2,023715;-2,750574;-2,216507;24,898982
09:53:31,414;395,752162;0,099847;0,108465;0,149957;-2,049968;-2,808324;-2,253258;24,901607
09:53:31,464;396,883716;0,095016;0,106785;0,147936;-2,018465;-2,766324;-2,198131;24,896356
09:53:31,514;395,374978;0,093231;0,104475;0,147752;-2,073595;-2,805699;-2,271634;24,864851
09:53:31,564;396,600828;0,099112;0,11025;0,149406;-2,02109;-2,792574;-2,245383;24,898982
09:53:31,614;396,978013;0,096276;0,11025;0,149222;-2,107723;-2,787324;-2,276884;24,867476
09:53:31,664;396,78942;0,096486;0,107625;0,144628;-2,007964;-2,755824;-2,221757;24,880603
09:53:31,714;396,600828;0,099427;0,110565;0,149773;-2,049968;-2,803074;-2,274259;24,896356
09:53:31,764;396,695124;0,099427;0,114345;0,149222;-2,031591;-2,755824;-2,234882;24,872727
09:53:31,814;397,355197;0,096486;0,108885;0,148671;-2,084096;-2,818823;-2,30051;24,885854
09:53:31,864;396,223643;0,090396;0,10521;0,144628;-2,010589;-2,708574;-2,208632;24,883229
09:53:31,914;396,223643;0,095961;0,10857;0,145547;-2,065719;-2,771574;-2,287384;24,867476
09:53:31,964;395,752162;0,099637;0,11424;0,147936;-2,026341;-2,732199;-2,216507;24,877978
09:53:32,014;396,223643;0,094071;0,10815;0,147017;-2,08147;-2,768949;-2,276884;24,875352
09:53:32,064;396,600828;0,095541;0,106575;0,147017;-2,028966;-2,755824;-2,234882;24,875352
09:53:32,114;394,997793;0,098797;0,112665;0,148119;-2,042092;-2,803074;-2,297884;24,880603
09:53:32,164;397,732382;0,093336;0,110145;0,148854;-2,028966;-2,747949;-2,224382;24,896356
09:53:32,214;395,56357;0,096276;0,10794;0,146098;-2,068344;-2,792574;-2,263758;24,893731
09:53:32,264;395,940755;0,091446;0,10752;0,144996;-2,044717;-2,761074;-2,258508;24,880603
09:53:32,314;396,600828;0,097642;0,107415;0,148119;-2,060469;-2,779449;-2,269008;24,880603
09:53:32,364;396,412236;0,094491;0,10689;0,148303;-2,023715;-2,729574;-2,227007;24,877978
09:53:32,414;396,78942;0,096696;0,11025;0,150508;-2,063094;-2,839823;-2,274259;24,877978
09:53:32,464;395,56357;0,098272;0,107625;0,148854;-2,026341;-2,700699;-2,237507;24,877978
09:53:32,514;396,317939;0,095331;0,108885;0,147752;-2,049968;-2,813573;-2,271634;24,904233
09:53:32,564;396,695124;0,094701;0,106575;0,147017;-1,979087;-2,753199;-2,240133;24,883229
09:53:32,614;395,56357;0,095016;0,109725;0,145179;-2,073595;-2,800449;-2,261133;24,891105
09:53:32,664;395,280682;0,097852;0,11151;0,147017;-2,034216;-2,737449;-2,224382;24,891105
09:53:32,714;394,714905;0,095226;0,105525;0,147936;-2,094597;-2,831948;-2,295259;24,885854
09:53:32,764;396,78942;0,097852;0,111825;0,147017;-2,034216;-2,745324;-2,227007;24,877978
09:53:32,814;395,186385;0,093231;0,106365;0,146282;-2,094597;-2,761074;-2,276884;24,896356
09:53:32,864;395,280682;0,098587;0,110565;0,146098;-2,01584;-2,771574;-2,250633;24,88848
09:53:32,914;392,923277;0,099532;0,111195;0,149589;-2,086721;-2,831948;-2,295259;24,891105
09:53:32,964;393,677647;0,096171;0,110565;0,147568;-2,013215;-2,782074;-2,185006;24,885854
09:53:33,014;393,206166;0,095436;0,109305;0,146282;-2,047342;-2,803074;-2,250633;24,883229
09:53:33,064;394,432016;0,095436;0,107415;0,148303;-2,000088;-2,776824;-2,195506;24,88848
09:53:33,114;393,866239;0,096696;0,10878;0,147201;-2,065719;-2,800449;-2,266383;24,909483
09:53:33,164;391,88602;0,097011;0,10773;0,144444;-2,005339;-2,784699;-2,200756;24,872727
09:53:33,214;392,828981;0,097642;0,110145;0,147384;-2,084096;-2,789949;-2,253258;24,883229
09:53:33,264;394,149128;0,095436;0,109935;0,147568;-2,010589;-2,729574;-2,219132;24,880603
09:53:33,314;393,394758;0,099007;0,11067;0,149038;-2,049968;-2,792574;-2,287384;24,883229
09:53:33,364;392,640389;0,094176;0,109935;0,148487;-2,000088;-2,782074;-2,185006;24,880603
09:53:33,414;392,3575;0,096381;0,10857;0,147752;-2,089346;-2,816198;-2,30051;24,885854
09:53:33,464;394,432016;0,094911;0,108675;0,149038;-2,007964;-2,740074;-2,17713;24,883229
09:53:33,514;392,923277;0,097957;0,108675;0,149222;-2,073595;-2,768949;-2,263758;24,88848
09:53:33,564;392,546093;0,097222;0,110145;0,148671;-2,005339;-2,713824;-2,195506;24,885854
09:53:33,614;394,33772;0,096801;0,109515;0,150508;-2,042092;-2,782074;-2,255883;24,885854
09:53:33,664;392,734685;0,098482;0,11193;0,149773;-1,986962;-2,692824;-2,169255;24,870101
09:53:33,714;393,206166;0,094911;0,10962;0,147568;-2,063094;-2,821448;-2,258508;24,891105
09:53:33,764;392,828981;0,093756;0,10689;0,146466;-2,013215;-2,742699;-2,211257;24,893731
09:53:33,814;392,546093;0,096276;0,11172;0,147936;-2,073595;-2,766324;-2,282134;24,88848
09:53:33,864;392,263204;0,099952;0,112875;0,147568;-2,036842;-2,734824;-2,229632;24,872727
09:53:33,914;392,923277;0,092076;0,107205;0,146649;-2,08147;-2,837198;-2,269008;24,891105
09:53:33,964;393,771943;0,095226;0,10773;0,147384;-2,02109;-2,747949;-2,200756;24,877978
09:53:34,014;394,243424;0,092811;0,108675;0,148487;-2,094597;-2,837198;-2,284759;24,875352
09:53:34,064;393,677647;0,094386;0,110355;0,147384;-2,007964;-2,711199;-2,192881;24,851723
09:53:34,114;394,432016;0,098587;0,10941;0,148487;-2,065719;-2,792574;-2,279509;24,88848
09:53:34,164;392,734685;0,096801;0,109725;0,147936;-2,026341;-2,729574;-2,208632;24,870101
09:53:34,214;394,243424;0,099427;0,10941;0,146282;-2,055218;-2,766324;-2,271634;24,880603
09:53:34,264;394,526312;0,096171;0,10836;0,148119;-1,989587;-2,719074;-2,190256;24,898982
09:53:34,314;393,960535;0,096696;0,11403;0,146833;-2,063094;-2,797824;-2,284759;24,896356
09:53:34,364;394,714905;0,093441;0,109095;0,147936;-2,034216;-2,740074;-2,221757;24,885854
09:53:34,414;395,374978;0,098272;0,11193;0,148671;-2,084096;-2,810949;-2,263758;24,898982
09:53:34,464;394,620608;0,099952;0,1113;0,148671;-1,981712;-2,719074;-2,143004;24,867476
09:53:34,514;394,054831;0,093651;0,105315;0,147568;-2,044717;-2,782074;-2,271634;24,875352
09:53:34,564;394,714905;0,092706;0,105315;0,147936;-2,028966;-2,711199;-2,203381;24,904233
09:53:34,614;393,677647;0,095646;0,10899;0,147936;-2,036842;-2,792574;-2,258508;24,875352
09:53:34,664;396,223643;0,097011;0,10773;0,148119;-2,018465;-2,761074;-2,206006;24,891105
09:53:34,714;395,092089;0,094911;0,108255;0,148854;-2,099847;-2,810949;-2,245383;24,870101
09:53:34,764;396,223643;0,098272;0,11025;0,149406;-2,063094;-2,747949;-2,253258;24,906858
09:53:34,814;395,186385;0,096276;0,106785;0,145179;-2,065719;-2,782074;-2,263758;24,891105
09:53:34,864;394,809201;0,094491;0,10689;0,146649;-2,044717;-2,726949;-2,211257;24,872727
09:53:34,914;396,317939;0,097747;0,11193;0,148854;-2,057843;-2,816198;-2,245383;24,867476
09:53:34,964;394,620608;0,096486;0,111615;0,148854;-2,028966;-2,761074;-2,240133;24,88848
09:53:35,014;397,449493;0,097011;0,10668;0,148854;-2,078845;-2,800449;-2,263758;24,885854
09:53:35,064;394,33772;0,091971;0,106155;0,148854;-2,042092;-2,779449;-2,240133;24,877978
09:53:35,114;395,374978;0,097957;0,111195;0,149038;-2,052593;-2,852948;-2,295259;24,877978
09:53:35,164;395,846459;0,096591;0,10878;0,147568;-2,036842;-2,732199;-2,219132;24,880603
09:53:35,214;396,600828;0,095121;0,106785;0,146466;-2,068344;-2,813573;-2,250633;24,875352
09:53:35,264;396,223643;0,094806;0,108255;0,147752;-2,023715;-2,721699;-2,227007;24,880603
09:53:35,314;396,223643;0,099112;0,110355;0,146098;-2,068344;-2,821448;-2,276884;24,883229
09:53:35,364;395,469274;0,093861;0,1071;0,147752;-2,010589;-2,711199;-2,216507;24,893731
09:53:35,414;395,186385;0,094176;0,10689;0,148854;-2,086721;-2,803074;-2,279509;24,880603
09:53:35,464;397,260901;0,098062;0,109935;0,147936;-2,002714;-2,734824;-2,240133;24,864851
09:53:35,514;396,223643;0,101107;0,113925;0,147752;-2,07097;-2,774199;-2,253258;24,880603
09:53:35,564;396,412236;0,101737;0,111615;0,148303;-1,994838;-2,766324;-2,203381;24,880603
09:53:35,614;394,903497;0,095751;0,109095;0,146098;-2,028966;-2,745324;-2,253258;24,877978
09:53:35,664;396,035051;0,094176;0,10605;0,145731;-2,01584;-2,716449;-2,224382;24,875352
09:53:35,714;395,56357;0,092601;0,10689;0,145731;-2,063094;-2,789949;-2,258508;24,88848
09:53:35,764;395,657866;0,093126;0,106575;0,145363;-1,976461;-2,782074;-2,224382;24,88848
09:53:35,814;395,374978;0,098272;0,11004;0,147568;-2,052593;-2,747949;-2,248008;24,880603
09:53:35,864;395,752162;0,094386;0,108885;0,148671;-2,010589;-2,766324;-2,219132;24,883229
