Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
13:33:25,514;179,719646;0,108457;0,111405;0,147568;-0,222809;-2,640325;-1,468357;26,258973
13:33:25,564;179,248165;0,107407;0,111825;0,146282;-0,225434;-2,690199;-1,505108;26,248472
13:33:25,614;180,662607;0,108877;0,11151;0,145731;-0,191306;-2,62195;-1,457857;26,219591
13:33:25,664;179,625349;0,103732;0,10941;0,145363;-0,207057;-2,640325;-1,520859;26,240595
13:33:25,714;180,191126;0,107092;0,109305;0,146098;-0,133551;-2,5852;-1,41323;26,243221
13:33:25,764;180,191126;0,105517;0,109305;0,145363;-0,151927;-2,57995;-1,434231;26,253723
13:33:25,814;179,153869;0,107197;0,10899;0,145363;-0,115174;-2,527451;-1,344978;26,264224
13:33:25,864;178,210907;0,105517;0,108675;0,145547;-0,081046;-2,511701;-1,342353;26,261599
13:33:25,914;177,833722;0,108772;0,1113;0,147017;-0,033792;-2,438201;-1,271476;26,245846
13:33:25,964;177,928018;0,106357;0,109725;0,146833;-0,06792;-2,448701;-1,337103;26,261599
13:33:26,014;179,342461;0,107932;0,110355;0,147568;-0,020666;-2,409327;-1,276726;26,251097
13:33:26,064;177,64513;0,109612;0,1113;0,146833;-0,086297;-2,530076;-1,355479;26,230093
13:33:26,114;176,985057;0,105202;0,10941;0,146833;-0,06267;-2,464451;-1,279351;26,264224
13:33:26,164;177,928018;0,109192;0,112455;0,147752;-0,159803;-2,603575;-1,415856;26,269475
13:33:26,214;177,550834;0,108772;0,11004;0,146649;-0,109924;-2,516951;-1,376479;26,248472
13:33:26,264;176,513576;0,108457;0,111615;0,145363;-0,225434;-2,6587;-1,499858;26,258973
13:33:26,314;177,550834;0,105937;0,10815;0,145179;-0,191306;-2,608825;-1,455232;26,256348
13:33:26,364;176,890761;0,104047;0,10857;0,144261;-0,225434;-2,629825;-1,507734;26,245846
13:33:26,414;176,985057;0,107197;0,11109;0,145731;-0,191306;-2,577325;-1,426356;26,240595
13:33:26,464;175,947799;0,109717;0,109095;0,146833;-0,201807;-2,6167;-1,497233;26,23797
13:33:26,514;177,173649;0,108142;0,11361;0,148119;-0,136176;-2,56945;-1,421106;26,245846
13:33:26,564;176,136391;0,108457;0,109725;0,147752;-0,154553;-2,608825;-1,468357;26,230093
13:33:26,614;175,570614;0,110137;0,11445;0,147568;-0,109924;-2,5642;-1,40273;26,251097
13:33:26,664;175,382022;0,105832;0,1071;0,146466;-0,102048;-2,524826;-1,415856;26,251097
13:33:26,714;174,43906;0,105622;0,10983;0,144261;-0,036417;-2,472326;-1,342353;26,251097
13:33:26,764;174,816245;0,106672;0,11025;0,146282;-0,06267;-2,530076;-1,389605;26,26685
13:33:26,814;173,024618;0,109297;0,109935;0,143526;0,000336;-2,467076;-1,316102;26,248472
13:33:26,864;174,061876;0,108247;0,113715;0,146466;-0,081046;-2,519576;-1,358104;26,243221
13:33:26,914;172,553137;0,109087;0,10983;0,146833;-0,039043;-2,527451;-1,344978;26,248472
13:33:26,964;170,478621;0,106147;0,10899;0,146282;-0,136176;-2,543201;-1,439481;26,240595
13:33:27,014;171,610175;0,104572;0,106155;0,145363;-0,086297;-2,5642;-1,428981;26,245846
13:33:27,064;171,98736;0,105832;0,109095;0,144996;-0,18343;-2,629825;-1,473607;26,248472
13:33:27,114;171,610175;0,103837;0,10689;0,145731;-0,120425;-2,566825;-1,452607;26,261599
13:33:27,164;170,101437;0,107932;0,1071;0,145547;-0,225434;-2,63245;-1,515609;26,243221
13:33:27,214;170,101437;0,109087;0,109935;0,146282;-0,180805;-2,603575;-1,449982;26,253723
13:33:27,264;170,572917;0,106042;0,110355;0,146098;-0,209682;-2,5957;-1,452607;26,232719
13:33:27,314;170,384325;0,109822;0,110355;0,144996;-0,138801;-2,522201;-1,38698;26,26685
13:33:27,364;169,441363;0,103312;0,10668;0,146649;-0,165054;-2,650825;-1,447357;26,253723
13:33:27,414;169,252771;0,108772;0,11298;0,147384;-0,099423;-2,532701;-1,38698;26,245846
13:33:27,464;168,121217;0,108142;0,10815;0,146649;-0,133551;-2,5537;-1,384355;26,248472
13:33:27,514;168,215513;0,104572;0,110985;0,146833;-0,075796;-2,551075;-1,342353;26,253723
13:33:27,564;167,083959;0,109717;0,111405;0,144812;-0,112549;-2,522201;-1,371229;26,23797
13:33:27,614;167,744032;0,110242;0,11361;0,145363;-0,06267;-2,514326;-1,297727;26,240595
13:33:27,664;166,423886;0,101107;0,105525;0,143709;-0,120425;-2,582575;-1,360729;26,222217
13:33:27,714;166,518182;0,101212;0,10626;0,143342;-0,086297;-2,506451;-1,347603;26,251097
13:33:27,764;166,046701;0,106252;0,10794;0,146649;-0,136176;-2,5747;-1,371229;26,240595
13:33:27,814;166,706775;0,106777;0,10878;0,146649;-0,088922;-2,495951;-1,376479;26,227468
13:33:27,864;164,443667;0,106567;0,10752;0,146466;-0,167679;-2,561575;-1,423731;26,248472
13:33:27,914;165,386628;0,106672;0,110775;0,146466;-0,133551;-2,551075;-1,40798;26,248472
13:33:27,964;164,632259;0,105832;0,108675;0,146649;-0,196556;-2,666575;-1,457857;26,258973
13:33:28,014;165,480924;0,107092;0,110145;0,146833;-0,146677;-2,540576;-1,418481;26,23797
13:33:28,064;164,915147;0,111293;0,113295;0,147384;-0,180805;-2,62195;-1,476233;26,235344
13:33:28,114;164,915147;0,104887;0,10605;0,145731;-0,154553;-2,543201;-1,434231;26,232719
13:33:28,164;164,34937;0,107512;0,10836;0,147752;-0,180805;-2,59045;-1,478858;26,243221
13:33:28,214;162,840632;0,109192;0,110985;0,145547;-0,136176;-2,5537;-1,418481;26,243221
13:33:28,264;162,652039;0,108352;0,11067;0,147017;-0,144052;-2,5957;-1,431606;26,232719
13:33:28,314;162,274855;0,107617;0,11067;0,148854;-0,136176;-2,551075;-1,394855;26,256348
13:33:28,364;162,934928;0,108877;0,10983;0,146282;-0,130926;-2,593075;-1,426356;26,256348
13:33:28,414;162,369151;0,107092;0,10731;0,145547;-0,099423;-2,503826;-1,347603;26,261599
13:33:28,464;162,557743;0,108562;0,10899;0,144628;-0,146677;-2,556325;-1,418481;26,26685
13:33:28,514;162,274855;0,105622;0,10815;0,145363;-0,065295;-2,514326;-1,337103;26,251097
13:33:28,564;161,426189;0,106252;0,1071;0,146833;-0,104673;-2,572075;-1,389605;26,251097
13:33:28,614;161,614782;0,108142;0,10983;0,147936;-0,091547;-2,516951;-1,371229;26,253723
13:33:28,664;160,106043;0,108772;0,1113;0,144261;-0,109924;-2,5642;-1,40798;26,240595
13:33:28,714;160,860412;0,105937;0,11004;0,144996;-0,06792;-2,495951;-1,360729;26,264224
13:33:28,764;161,426189;0,109192;0,11298;0,148671;-0,162428;-2,5957;-1,39748;26,251097
13:33:28,814;159,823154;0,107722;0,11025;0,147201;-0,102048;-2,519576;-1,360729;26,253723
13:33:28,864;160,106043;0,104572;0,11046;0,147017;-0,186055;-2,56945;-1,436856;26,243221
13:33:28,914;161,803374;0,106462;0,1113;0,146649;-0,12305;-2,485451;-1,350228;26,251097
13:33:28,964;159,917451;0,108247;0,111825;0,146282;-0,17818;-2,587825;-1,431606;26,251097
13:33:29,014;160,954708;0,105727;0,10836;0,146098;-0,104673;-2,527451;-1,371229;26,23797
13:33:29,064;160,011747;0,104467;0,109725;0,146833;-0,186055;-2,671825;-1,452607;26,235344
13:33:29,114;160,577524;0,108037;0,10962;0,145363;-0,144052;-2,556325;-1,405355;26,264224
13:33:29,164;160,294635;0,110347;0,11382;0,147384;-0,172929;-2,6062;-1,457857;26,245846
13:33:29,214;160,483228;0,111608;0,116236;0,147568;-0,120425;-2,551075;-1,358104;26,240595
13:33:29,264;161,803374;0,109192;0,112035;0,147384;-0,149302;-2,598325;-1,421106;26,243221
13:33:29,314;161,237597;0,107512;0,10857;0,145914;-0,102048;-2,537951;-1,326603;26,256348
13:33:29,364;159,823154;0,109402;0,11025;0,146098;-0,136176;-2,598325;-1,40273;26,26685
13:33:29,414;160,011747;0,109192;0,11088;0,147017;-0,065295;-2,509076;-1,308227;26,248472
13:33:29,464;159,634562;0,108667;0,111405;0,145914;-0,088922;-2,566825;-1,371229;26,235344
13:33:29,514;160,294635;0,105937;0,109725;0,144628;-0,065295;-2,482826;-1,310852;26,274726
13:33:29,564;160,294635;0,107407;0,109305;0,145179;-0,120425;-2,514326;-1,365979;26,261599
13:33:29,614;161,237597;0,110032;0,11046;0,144261;-0,049544;-2,425076;-1,289851;26,256348
13:33:29,664;161,143301;0,106357;0,11151;0,144996;-0,138801;-2,506451;-1,379104;26,261599
13:33:29,714;159,351674;0,105937;0,11109;0,145547;-0,102048;-2,556325;-1,342353;26,235344
13:33:29,764;159,068785;0,105412;0,107835;0,145363;-0,188681;-2,5537;-1,428981;26,256348
13:33:29,814;160,483228;0,103732;0,107835;0,145547;-0,109924;-2,5747;-1,389605;26,261599
13:33:29,864;161,237597;0,106987;0,107625;0,145363;-0,191306;-2,57995;-1,465732;26,251097
13:33:29,914;159,634562;0,104992;0,10794;0,145547;-0,159803;-2,56945;-1,423731;26,23797
13:33:29,964;160,860412;0,105097;0,109935;0,145363;-0,207057;-2,650825;-1,499858;26,251097
13:33:30,014;161,614782;0,108142;0,1113;0,145179;-0,149302;-2,5852;-1,405355;26,235344
13:33:30,064;161,614782;0,104677;0,10479;0,146098;-0,214933;-2,6167;-1,465732;26,248472
13:33:30,114;161,991966;0,105097;0,10899;0,146282;-0,1283;-2,527451;-1,365979;26,261599
13:33:30,164;160,954708;0,106462;0,106575;0,146282;-0,146677;-2,645575;-1,418481;26,256348
13:33:30,214;161,237597;0,108142;0,109725;0,145914;-0,070545;-2,545825;-1,326603;26,261599
13:33:30,264;161,520485;0,109192;0,11361;0,146649;-0,075796;-2,511701;-1,352854;26,235344
13:33:30,314;161,049005;0,112448;0,114135;0,148854;-0,004915;-2,506451;-1,276726;26,245846
13:33:30,364;160,483228;0,111713;0,115396;0,148671;-0,083672;-2,545825;-1,347603;26,245846
13:33:30,414;160,67182;0,107617;0,113295;0,148303;0,042339;-2,432951;-1,25835;26,245846
13:33:30,464;160,200339;0,106567;0,10941;0,144996;-0,107299;-2,519576;-1,316102;26,230093
13:33:30,514;160,106043;0,107407;0,11088;0,144996;-0,031167;-2,501201;-1,284601;26,248472
13:33:30,564;159,163081;0,103942;0,106365;0,144077;-0,141427;-2,556325;-1,423731;26,248472
13:33:30,614;161,143301;0,105202;0,10752;0,145363;-0,099423;-2,516951;-1,363354;26,248472
13:33:30,664;158,974489;0,104992;0,10794;0,145363;-0,209682;-2,603575;-1,463107;26,243221
13:33:30,714;159,44597;0,104677;0,10668;0,143709;-0,191306;-2,6167;-1,423731;26,243221
13:33:30,764;160,106043;0,108037;0,108255;0,144812;-0,264812;-2,640325;-1,499858;26,248472
13:33:30,814;160,577524;0,104152;0,10857;0,144628;-0,18343;-2,62195;-1,452607;26,258973
13:33:30,864;160,483228;0,107722;0,107835;0,144812;-0,235935;-2,671825;-1,468357;26,245846
13:33:30,914;160,67182;0,107407;0,1113;0,143158;-0,165054;-2,63245;-1,400105;26,248472
13:33:30,964;161,520485;0,107092;0,111615;0,144261;-0,138801;-2,5957;-1,418481;26,272101
13:33:31,014;161,520485;0,106042;0,104475;0,143342;-0,083672;-2,59045;-1,368604;26,243221
13:33:31,064;159,917451;0,107092;0,108255;0,143709;-0,081046;-2,537951;-1,355479;26,248472
13:33:31,114;162,086262;0,110557;0,11382;0,146649;-0,004915;-2,511701;-1,305602;26,240595
13:33:31,164;159,257377;0,109507;0,113085;0,146466;-0,049544;-2,461826;-1,310852;26,248472
13:33:31,214;161,143301;0,106987;0,11004;0,146098;0,021338;-2,430326;-1,292477;26,243221
13:33:31,264;159,823154;0,106882;0,11277;0,146098;-0,057419;-2,503826;-1,308227;26,235344
13:33:31,314;160,388931;0,106462;0,10626;0,143158;-0,023291;-2,453951;-1,289851;26,26685
13:33:31,364;158,125823;0,106252;0,10773;0,142974;-0,144052;-2,535326;-1,389605;26,240595
13:33:31,414;157,46575;0,103732;0,106785;0,142423;-0,088922;-2,488076;-1,360729;26,279977
13:33:31,464;159,068785;0,102787;0,108465;0,145731;-0,201807;-2,56945;-1,434231;26,230093
13:33:31,514;157,46575;0,105832;0,107205;0,144628;-0,180805;-2,5852;-1,426356;26,248472
13:33:31,564;158,503008;0,107302;0,11067;0,145547;-0,251686;-2,695449;-1,499858;26,245846
13:33:31,614;158,125823;0,108772;0,11319;0,144812;-0,188681;-2,6377;-1,426356;26,23797
13:33:31,664;158,031527;0,110032;0,11172;0,147201;-0,275313;-2,687574;-1,502483;26,243221
13:33:31,714;157,842935;0,111503;0,11277;0,146833;-0,17818;-2,587825;-1,436856;26,253723
13:33:31,764;156,711381;0,108037;0,111195;0,144261;-0,207057;-2,705949;-1,449982;26,256348
13:33:31,814;158,785897;0,110032;0,11172;0,146466;-0,102048;-2,556325;-1,365979;26,243221
13:33:31,864;158,314416;0,106462;0,11067;0,145179;-0,083672;-2,566825;-1,371229;26,253723
13:33:31,914;158,031527;0,105307;0,106365;0,145363;-0,060044;-2,524826;-1,308227;26,253723
13:33:31,964;156,522789;0,108142;0,10983;0,147017;-0,028542;-2,506451;-1,300352;26,251097
13:33:32,014;157,654343;0,110347;0,112665;0,146098;-0,015416;-2,404077;-1,2531;26,240595
13:33:32,064;156,711381;0,107722;0,10857;0,146282;-0,078421;-2,506451;-1,323978;26,261599
13:33:32,114;157,46575;0,106147;0,108255;0,146282;-0,010165;-2,390952;-1,266226;26,23797
13:33:32,164;156,617085;0,107302;0,11067;0,147017;-0,039043;-2,522201;-1,334478;26,245846
13:33:32,214;156,805677;0,106672;0,110565;0,146098;-0,052169;-2,432951;-1,313477;26,264224
13:33:32,264;155,579827;0,104572;0,106995;0,145547;-0,157178;-2,582575;-1,40798;26,248472
13:33:32,314;156,899973;0,108772;0,111405;0,145914;-0,151927;-2,537951;-1,400105;26,235344
13:33:32,364;157,748639;0,107932;0,109935;0,146466;-0,193931;-2,645575;-1,491983;26,248472
13:33:32,414;156,617085;0,109717;0,11046;0,147384;-0,196556;-2,645575;-1,460482;26,258973
13:33:32,464;156,145604;0,109822;0,112875;0,146833;-0,267438;-2,692824;-1,512984;26,243221
13:33:32,514;157,46575;0,107092;0,111825;0,147568;-0,212308;-2,6587;-1,439481;26,23797
13:33:32,564;157,937231;0,107092;0,10878;0,147752;-0,207057;-2,716449;-1,486733;26,251097
13:33:32,614;158,314416;0,109402;0,111825;0,144812;-0,133551;-2,629825;-1,40798;26,258973
13:33:32,664;157,46575;0,105622;0,11151;0,144812;-0,120425;-2,587825;-1,38698;26,251097
13:33:32,714;157,654343;0,105097;0,109095;0,143893;-0,060044;-2,514326;-1,313477;26,251097
13:33:32,764;157,654343;0,104677;0,10941;0,143158;-0,044293;-2,501201;-1,302977;26,258973
13:33:32,814;157,842935;0,103732;0,10668;0,143526;-0,002289;-2,417201;-1,25835;26,256348
13:33:32,864;157,842935;0,106042;0,10962;0,144996;-0,002289;-2,453951;-1,274101;26,243221
13:33:32,914;157,842935;0,109612;0,11088;0,145547;0,000336;-2,380452;-1,245225;26,26685
13:33:32,964;157,371454;0,106672;0,110775;0,145547;-0,028542;-2,477576;-1,289851;26,256348
13:33:33,014;156,805677;0,104677;0,107415;0,146098;-0,06267;-2,443451;-1,308227;26,23797
13:33:33,064;156,617085;0,109087;0,109305;0,147568;-0,172929;-2,54845;-1,421106;26,248472
