Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
11:33:24,464;364,068651;0,095646;0,10479;0,147936;-1,107511;-2,608825;-1,964499;25,116895
11:33:24,514;364,351539;0,096801;0,11046;0,150324;-1,133763;-2,671825;-1,998625;25,14315
11:33:24,564;362,654208;0,098587;0,10962;0,15014;-1,160015;-2,6062;-1,967124;25,148401
11:33:24,614;363,219985;0,101737;0,109725;0,148119;-1,207269;-2,711199;-2,045876;25,135274
11:33:24,664;363,314281;0,096066;0,106995;0,150324;-1,170516;-2,684949;-2,019625;25,14315
11:33:24,714;362,37132;0,097432;0,109095;0,147936;-1,286026;-2,729574;-2,116754;25,14315
11:33:24,764;362,559912;0,096066;0,10941;0,147752;-1,249273;-2,729574;-2,085252;25,140525
11:33:24,814;362,8428;0,098167;0,109725;0,148487;-1,314904;-2,797824;-2,16138;25,14315
11:33:24,864;362,8428;0,102367;0,11445;0,150324;-1,338531;-2,829323;-2,15088;25,145775
11:33:24,914;363,408577;0,098377;0,10689;0,148487;-1,367408;-2,873948;-2,211257;25,140525
11:33:24,964;362,37132;0,096906;0,105945;0,147017;-1,307028;-2,810949;-2,15088;25,137899
11:33:25,014;364,257243;0,096906;0,10794;0,145547;-1,335906;-2,837198;-2,164005;25,151026
11:33:25,064;364,634428;0,099532;0,11151;0,147752;-1,244023;-2,745324;-2,069502;25,14315
11:33:25,114;362,277023;0,102367;0,111195;0,147384;-1,223021;-2,763699;-2,069502;25,14315
11:33:25,164;364,82302;0,097957;0,109095;0,147568;-1,144264;-2,603575;-2,01175;25,137899
11:33:25,214;365,954574;0,095646;0,11088;0,147384;-1,173141;-2,684949;-2,014375;25,164154
11:33:25,264;363,785762;0,095856;0,10668;0,149222;-1,089134;-2,629825;-1,925122;25,140525
11:33:25,314;364,162947;0,096591;0,10815;0,148487;-1,120637;-2,629825;-1,961873;25,145775
11:33:25,364;364,728724;0,100267;0,11109;0,147936;-1,036629;-2,61145;-1,877871;25,153652
11:33:25,414;365,200205;0,096906;0,105945;0,147752;-1,118012;-2,66395;-1,967124;25,14315
11:33:25,464;364,540131;0,096591;0,10521;0,148671;-1,112761;-2,6692;-1,988124;25,130023
11:33:25,514;364,257243;0,097222;0,10605;0,145363;-1,233522;-2,737449;-2,106253;25,135274
11:33:25,564;363,974354;0,093651;0,10563;0,144812;-1,204644;-2,750574;-2,087878;25,145775
11:33:25,614;364,445835;0,095751;0,10899;0,145363;-1,322779;-2,797824;-2,15088;25,135274
11:33:25,664;364,351539;0,097747;0,105525;0,145731;-1,283401;-2,810949;-2,143004;25,148401
11:33:25,714;364,917316;0,092706;0,10647;0,145179;-1,372659;-2,855573;-2,198131;25,153652
11:33:25,764;366,426055;0,096381;0,107625;0,144444;-1,278151;-2,813573;-2,124629;25,132648
11:33:25,814;365,483093;0,095856;0,10626;0,146098;-1,343781;-2,858198;-2,169255;25,127397
11:33:25,864;365,483093;0,094911;0,106365;0,145363;-1,293902;-2,831948;-2,129879;25,148401
11:33:25,914;366,237462;0,098377;0,107415;0,145731;-1,270275;-2,826698;-2,129879;25,161528
11:33:25,964;366,520351;0,101002;0,11172;0,146282;-1,207269;-2,682324;-2,014375;25,135274
11:33:26,014;366,143166;0,099322;0,109725;0,147568;-1,223021;-2,771574;-2,043251;25,140525
11:33:26,064;365,860278;0,096696;0,106995;0,147384;-1,136388;-2,598325;-1,953998;25,135274
11:33:26,114;365,483093;0,094911;0,10416;0,146098;-1,16264;-2,6587;-1,985499;25,145775
11:33:26,164;364,162947;0,093546;0,105735;0,145914;-1,086509;-2,619325;-1,896246;25,153652
11:33:26,214;364,445835;0,096696;0,109305;0,144261;-1,125887;-2,6272;-1,982874;25,132648
11:33:26,264;362,748504;0,097117;0,10542;0,144812;-1,16264;-2,614075;-1,951373;25,122146
11:33:26,314;363,974354;0,093441;0,10416;0,145179;-1,15739;-2,716449;-2,035376;25,130023
11:33:26,364;362,937097;0,094701;0,1029;0,144444;-1,149514;-2,679699;-2,024875;25,130023
11:33:26,414;362,8428;0,096276;0,10416;0,145547;-1,241397;-2,803074;-2,108878;25,135274
11:33:26,464;363,125689;0,093861;0,10563;0,145731;-1,244023;-2,787324;-2,103628;25,11427
11:33:26,514;362,465616;0,095646;0,10584;0,147017;-1,309653;-2,813573;-2,182381;25,137899
11:33:26,564;363,314281;0,094386;0,107205;0,144444;-1,291277;-2,834573;-2,106253;25,135274
11:33:26,614;362,748504;0,098587;0,10836;0,144812;-1,309653;-2,800449;-2,164005;25,11427
11:33:26,664;362,8428;0,097327;0,10584;0,146098;-1,265024;-2,784699;-2,103628;25,116895
11:33:26,714;362,37132;0,097117;0,10731;0,146098;-1,288651;-2,803074;-2,153505;25,145775
11:33:26,764;361,994135;0,096486;0,108675;0,144996;-1,178392;-2,734824;-2,051126;25,124772
11:33:26,814;361,334062;0,096381;0,1071;0,148303;-1,21252;-2,740074;-2,040626;25,140525
11:33:26,864;361,899839;0,096696;0,109095;0,147201;-1,091759;-2,66395;-1,967124;25,130023
11:33:26,914;360,3911;0,095436;0,10668;0,147017;-1,144264;-2,692824;-2,003875;25,122146
11:33:26,964;360,485396;0,099532;0,11004;0,147384;-1,091759;-2,619325;-1,967124;25,145775
11:33:27,014;359,636731;0,096906;0,10815;0,148119;-1,149514;-2,65345;-1,993374;25,135274
11:33:27,064;359,731027;0,097747;0,1071;0,148303;-1,081258;-2,62195;-1,969749;25,130023
11:33:27,114;358,505177;0,094596;0,105525;0,144812;-1,194143;-2,695449;-2,032751;25,158903
11:33:27,164;359,542435;0,094806;0,10374;0,145547;-1,154765;-2,6692;-2,024875;25,158903
11:33:27,214;358,693769;0,094596;0,10647;0,142791;-1,262399;-2,747949;-2,098378;25,135274
11:33:27,264;360,862581;0,094281;0,108465;0,144077;-1,251898;-2,724324;-2,085252;25,132648
11:33:27,314;359,16525;0,096066;0,107205;0,146098;-1,317529;-2,858198;-2,164005;25,127397
11:33:27,364;359,259546;0,097432;0,110775;0,147384;-1,296527;-2,813573;-2,148255;25,130023
11:33:27,414;359,825323;0,097747;0,107415;0,147384;-1,330655;-2,837198;-2,153505;25,130023
11:33:27,464;360,485396;0,097432;0,10857;0,147936;-1,278151;-2,829323;-2,124629;25,130023
11:33:27,514;359,353842;0,099217;0,110565;0,144628;-1,286026;-2,803074;-2,16138;25,130023
11:33:27,564;360,485396;0,097852;0,106995;0,146833;-1,241397;-2,745324;-2,098378;25,135274
11:33:27,614;357,750807;0,094386;0,10731;0,147201;-1,230896;-2,797824;-2,085252;25,151026
11:33:27,664;360,673989;0,100267;0,11088;0,147201;-1,120637;-2,679699;-1,990749;25,132648
11:33:27,714;360,673989;0,095856;0,108045;0,148487;-1,149514;-2,671825;-2,017;25,122146
11:33:27,764;360,3911;0,096381;0,109305;0,149406;-1,089134;-2,6272;-1,940873;25,140525
11:33:27,814;360,202508;0,105097;0,11424;0,151243;-1,104885;-2,624575;-1,956623;25,137899
11:33:27,864;359,259546;0,098377;0,10983;0,147936;-1,076008;-2,587825;-1,898871;25,116895
11:33:27,914;358,316584;0,094176;0,106575;0,148854;-1,112761;-2,656075;-1,974999;25,145775
11:33:27,964;359,16525;0,096381;0,107835;0,146282;-1,099635;-2,619325;-1,943498;25,14315
11:33:28,014;359,16525;0,096066;0,106155;0,146282;-1,194143;-2,750574;-2,074752;25,153652
11:33:28,064;359,919619;0,095961;0,10563;0,147017;-1,194143;-2,695449;-2,027501;25,151026
11:33:28,114;359,448138;0,095646;0,10773;0,146098;-1,320154;-2,826698;-2,15088;25,124772
11:33:28,164;359,542435;0,097747;0,1071;0,148119;-1,265024;-2,816198;-2,106253;25,140525
11:33:28,214;360,862581;0,095436;0,10689;0,148854;-1,349032;-2,858198;-2,216507;25,130023
11:33:28,264;362,654208;0,097537;0,10794;0,146466;-1,309653;-2,829323;-2,145629;25,130023
11:33:28,314;363,031393;0,096906;0,10773;0,147201;-1,343781;-2,889698;-2,221757;25,127397
11:33:28,364;362,277023;0,097117;0,107835;0,146098;-1,270275;-2,779449;-2,124629;25,140525
11:33:28,414;361,522654;0,099427;0,11172;0,147201;-1,293902;-2,824073;-2,164005;25,140525
11:33:28,464;363,031393;0,099217;0,110355;0,149222;-1,215145;-2,758449;-2,056377;25,156277
11:33:28,514;363,502874;0,097327;0,108465;0,145914;-1,194143;-2,779449;-2,082627;25,145775
11:33:28,564;362,748504;0,093336;0,10857;0,146098;-1,112761;-2,64295;-1,974999;25,135274
11:33:28,614;363,785762;0,099847;0,10647;0,146098;-1,099635;-2,671825;-1,982874;25,132648
11:33:28,664;363,219985;0,097117;0,107415;0,145731;-1,091759;-2,587825;-1,904122;25,145775
11:33:28,714;362,8428;0,093336;0,103425;0,143709;-1,110136;-2,566825;-1,985499;25,130023
11:33:28,764;363,502874;0,093546;0,103425;0,144812;-1,086509;-2,577325;-1,959248;25,132648
11:33:28,814;362,748504;0,096906;0,10878;0,146466;-1,194143;-2,700699;-2,02225;25,14315
11:33:28,864;363,502874;0,098587;0,11235;0,147017;-1,175767;-2,6062;-1,988124;25,14315
11:33:28,914;362,8428;0,094386;0,102059;0,147384;-1,233522;-2,742699;-2,101003;25,132648
11:33:28,964;364,445835;0,096801;0,10878;0,148671;-1,280776;-2,750574;-2,101003;25,14315
11:33:29,014;364,068651;0,099532;0,10794;0,149773;-1,32803;-2,913323;-2,195506;25,148401
11:33:29,064;364,257243;0,096591;0,108675;0,148854;-1,322779;-2,797824;-2,158755;25,14315
11:33:29,114;364,82302;0,093546;0,10584;0,145914;-1,391035;-2,863448;-2,213882;25,140525
11:33:29,164;363,691466;0,098062;0,10857;0,145914;-1,304403;-2,826698;-2,185006;25,140525
11:33:29,214;363,031393;0,100792;0,10983;0,145731;-1,335906;-2,881823;-2,208632;25,140525
11:33:29,264;364,728724;0,097537;0,107625;0,147017;-1,259774;-2,753199;-2,111503;25,127397
11:33:29,314;362,37132;0,097957;0,108255;0,146833;-1,257149;-2,808324;-2,095753;25,137899
11:33:29,364;363,785762;0,100162;0,11025;0,15014;-1,154765;-2,703324;-1,980249;25,111644
11:33:29,414;364,162947;0,099532;0,1092;0,146466;-1,112761;-2,711199;-1,996;25,119521
11:33:29,464;363,785762;0,096066;0,104265;0,145914;-1,068132;-2,640325;-1,909372;25,140525
11:33:29,514;364,351539;0,095646;0,10878;0,145547;-1,112761;-2,645575;-1,977624;25,137899
11:33:29,564;364,162947;0,092496;0,104055;0,145179;-1,060257;-2,561575;-1,901496;25,156277
11:33:29,614;363,408577;0,092601;0,10479;0,143893;-1,076008;-2,61145;-1,953998;25,161528
11:33:29,664;362,559912;0,095121;0,1071;0,145914;-1,133763;-2,63245;-1,982874;25,137899
11:33:29,714;361,805543;0,097642;0,108465;0,147384;-1,209895;-2,774199;-2,072127;25,14315
11:33:29,764;361,711246;0,095331;0,107415;0,148119;-1,178392;-2,740074;-2,064252;25,14315
11:33:29,814;363,502874;0,097852;0,10626;0,147384;-1,296527;-2,821448;-2,158755;25,14315
11:33:29,864;363,219985;0,097011;0,10878;0,147568;-1,275525;-2,810949;-2,148255;25,151026
11:33:29,914;361,051173;0,096381;0,106575;0,148119;-1,356907;-2,921198;-2,240133;25,148401
11:33:29,964;362,8428;0,099112;0,110985;0,149589;-1,304403;-2,810949;-2,169255;25,124772
11:33:30,014;361,428358;0,101422;0,11382;0,149773;-1,338531;-2,868698;-2,213882;25,130023
11:33:30,064;362,277023;0,096381;0,10899;0,149222;-1,2729;-2,787324;-2,119379;25,140525
11:33:30,114;361,899839;0,095541;0,106155;0,145731;-1,299152;-2,818823;-2,153505;25,137899
11:33:30,164;363,031393;0,097327;0,105735;0,147936;-1,15739;-2,719074;-2,032751;25,130023
11:33:30,214;361,61695;0,097327;0,10731;0,148487;-1,167891;-2,6692;-2,02225;25,14315
11:33:30,264;361,522654;0,099847;0,107835;0,146466;-1,065507;-2,65345;-1,917247;25,137899
11:33:30,314;360,202508;0,096276;0,10815;0,146466;-1,089134;-2,661325;-1,951373;25,164154
11:33:30,364;360,485396;0,093966;0,105735;0,144628;-1,04188;-2,551075;-1,922497;25,135274
11:33:30,414;361,61695;0,096276;0,10731;0,146282;-1,104885;-2,603575;-1,935623;25,140525
11:33:30,464;360,768285;0,095121;0,103005;0,145363;-1,094385;-2,561575;-1,938248;25,11427
11:33:30,514;359,353842;0,095331;0,10584;0,146282;-1,194143;-2,645575;-2,024875;25,132648
11:33:30,564;360,202508;0,097011;0,110985;0,145547;-1,183642;-2,6692;-2,064252;25,122146
11:33:30,614;361,239766;0,095751;0,105315;0,144628;-1,286026;-2,776824;-2,106253;25,14315
11:33:30,664;361,239766;0,097747;0,10815;0,145914;-1,262399;-2,763699;-2,122004;25,151026
11:33:30,714;362,937097;0,096381;0,10731;0,145547;-1,320154;-2,876573;-2,187631;25,132648
11:33:30,764;361,994135;0,095016;0,10605;0,146098;-1,304403;-2,816198;-2,182381;25,140525
11:33:30,814;362,748504;0,097222;0,10479;0,146098;-1,346406;-2,871323;-2,240133;25,127397
11:33:30,864;363,219985;0,097957;0,108885;0,147201;-1,270275;-2,826698;-2,158755;25,127397
11:33:30,914;361,61695;0,097011;0,10647;0,146466;-1,304403;-2,876573;-2,164005;25,153652
11:33:30,964;363,219985;0,099532;0,10836;0,147936;-1,209895;-2,742699;-2,069502;25,130023
11:33:31,014;361,805543;0,097642;0,10899;0,145547;-1,181017;-2,771574;-2,082627;25,116895
11:33:31,064;363,314281;0,099217;0,10668;0,144628;-1,125887;-2,656075;-1,959248;25,137899
11:33:31,114;361,994135;0,101737;0,10773;0,146833;-1,107511;-2,6167;-1,985499;25,119521
11:33:31,164;361,334062;0,103732;0,109725;0,147568;-1,015628;-2,540576;-1,885746;25,122146
11:33:31,214;360,579692;0,096906;0,10668;0,146466;-1,076008;-2,63245;-1,917247;25,132648
11:33:31,264;360,579692;0,095121;0,10353;0,145914;-1,049756;-2,535326;-1,896246;25,130023
11:33:31,314;359,731027;0,098482;0,10647;0,147752;-1,15739;-2,6587;-1,988124;25,151026
11:33:31,364;359,542435;0,098482;0,10815;0,15014;-1,123262;-2,656075;-1,988124;25,137899
11:33:31,414;358,410881;0,092181;0,10353;0,147017;-1,236147;-2,797824;-2,087878;25,124772
11:33:31,464;359,919619;0,096591;0,108255;0,145363;-1,244023;-2,766324;-2,059002;25,153652
11:33:31,514;359,448138;0,098797;0,107415;0,145363;-1,330655;-2,905448;-2,221757;25,145775
11:33:31,564;361,994135;0,097117;0,10668;0,147752;-1,299152;-2,826698;-2,143004;25,116895
11:33:31,614;359,825323;0,096171;0,10941;0,148303;-1,370034;-2,889698;-2,198131;25,135274
11:33:31,664;361,899839;0,097222;0,11004;0,149589;-1,312278;-2,850323;-2,158755;25,122146
11:33:31,714;361,145469;0,098167;0,107835;0,146833;-1,354282;-2,837198;-2,203381;25,127397
11:33:31,764;360,956877;0,098902;0,10605;0,145914;-1,236147;-2,816198;-2,085252;25,137899
11:33:31,814;360,579692;0,098167;0,10941;0,143342;-1,246648;-2,761074;-2,098378;25,145775
11:33:31,864;361,051173;0,097222;0,10731;0,144628;-1,125887;-2,679699;-1,946123;25,127397
11:33:31,914;361,805543;0,096381;0,10668;0,147017;-1,128512;-2,645575;-1,969749;25,140525
11:33:31,964;360,862581;0,098062;0,10878;0,145914;-1,007752;-2,566825;-1,859495;25,127397
11:33:32,014;360,862581;0,095646;0,107835;0,146466;-1,083884;-2,629825;-1,922497;25,140525
11:33:32,064;360,202508;0,096906;0,10752;0,145363;-1,070757;-2,55895;-1,909372;25,14315
11:33:32,114;360,013915;0,096276;0,10626;0,147936;-1,173141;-2,656075;-1,977624;25,153652
11:33:32,164;361,711246;0,096381;0,107205;0,147201;-1,160015;-2,60095;-1,998625;25,145775
11:33:32,214;359,448138;0,094386;0,10479;0,145731;-1,275525;-2,734824;-2,087878;25,11427
11:33:32,264;361,145469;0,092811;0,102059;0,143893;-1,280776;-2,755824;-2,093128;25,127397
11:33:32,314;361,428358;0,091341;0,100904;0,143158;-1,385785;-2,860823;-2,200756;25,148401
11:33:32,364;361,428358;0,092706;0,106365;0,145914;-1,33328;-2,842448;-2,195506;25,14315
11:33:32,414;361,334062;0,099322;0,11214;0,145363;-1,385785;-2,918573;-2,224382;25,137899
11:33:32,464;362,088431;0,099532;0,106365;0,148303;-1,32803;-2,845073;-2,198131;25,135274
11:33:32,514;362,748504;0,099952;0,11109;0,147384;-1,32803;-2,902823;-2,232257;25,135274
11:33:32,564;362,8428;0,099007;0,109935;0,147017;-1,26765;-2,800449;-2,148255;25,135274
11:33:32,614;362,654208;0,099637;0,1092;0,148487;-1,249273;-2,805699;-2,095753;25,130023
11:33:32,664;363,031393;0,102262;0,109725;0,148303;-1,175767;-2,705949;-2,019625;25,140525
11:33:32,714;361,805543;0,100162;0,108675;0,148119;-1,178392;-2,716449;-2,024875;25,161528
11:33:32,764;362,182727;0,101842;0,114345;0,148303;-1,039255;-2,5642;-1,880496;25,137899
11:33:32,814;362,182727;0,099217;0,111405;0,148303;-1,062882;-2,5957;-1,932997;25,140525
11:33:32,864;361,051173;0,097747;0,10878;0,148671;-1,020878;-2,566825;-1,86737;25,130023
11:33:32,914;360,579692;0,095541;0,108675;0,146282;-1,081258;-2,63245;-1,909372;25,116895
11:33:32,964;361,334062;0,099847;0,112455;0,148671;-1,076008;-2,540576;-1,909372;25,119521
11:33:33,014;360,202508;0,096381;0,105735;0,147936;-1,196768;-2,711199;-2,053751;25,127397
11:33:33,064;361,051173;0,093861;0,10374;0,145731;-1,21777;-2,684949;-2,056377;25,148401
11:33:33,114;361,334062;0,094596;0,10437;0,146649;-1,317529;-2,908073;-2,17188;25,148401
11:33:33,164;361,522654;0,097222;0,110355;0,147384;-1,291277;-2,808324;-2,135129;25,140525
11:33:33,214;360,862581;0,095961;0,105105;0,147568;-1,380534;-2,929073;-2,269008;25,148401
11:33:33,264;363,59717;0,099637;0,10878;0,147936;-1,296527;-2,871323;-2,164005;25,130023
11:33:33,314;362,8428;0,099742;0,110775;0,147017;-1,372659;-2,852948;-2,219132;25,119521
11:33:33,364;364,351539;0,096066;0,107625;0,147384;-1,270275;-2,824073;-2,127254;25,14315
11:33:33,414;362,748504;0,097222;0,10668;0,147936;-1,2729;-2,816198;-2,116754;25,127397
11:33:33,464;363,691466;0,096906;0,10815;0,146282;-1,149514;-2,716449;-2,014375;25,151026
11:33:33,514;363,59717;0,093336;0,104895;0,144628;-1,154765;-2,700699;-1,961873;25,119521
11:33:33,564;364,068651;0,100267;0,10773;0,146098;-1,04713;-2,593075;-1,890996;25,127397
11:33:33,614;364,540131;0,097222;0,10521;0,144812;-1,044505;-2,624575;-1,904122;25,130023
11:33:33,664;364,257243;0,096066;0,105315;0,145731;-0,989375;-2,55895;-1,820119;25,132648
11:33:33,714;363,691466;0,096696;0,106995;0,146282;-1,083884;-2,61145;-1,930372;25,140525
11:33:33,764;363,125689;0,097852;0,106785;0,144812;-1,10226;-2,55895;-1,911997;25,140525
11:33:33,814;362,748504;0,093861;0,10542;0,146098;-1,215145;-2,716449;-2,048501;25,124772
11:33:33,864;364,068651;0,093966;0,104475;0,144812;-1,21252;-2,671825;-2,080002;25,148401
11:33:33,914;363,502874;0,095016;0,10416;0,146833;-1,312278;-2,792574;-2,15613;25,132648
11:33:33,964;363,59717;0,093861;0,10311;0,145914;-1,312278;-2,816198;-2,15088;25,127397
11:33:34,014;365,011612;0,093756;0,107415;0,142791;-1,393661;-2,918573;-2,240133;25,132648
11:33:34,064;365,200205;0,097327;0,109725;0,146098;-1,349032;-2,829323;-2,206006;25,137899
11:33:34,114;365,200205;0,096801;0,10773;0,146833;-1,377909;-2,955322;-2,229632;25,14315
11:33:34,164;364,634428;0,095436;0,105735;0,146098;-1,293902;-2,887073;-2,15088;25,140525
11:33:34,214;364,068651;0,096066;0,10836;0,147752;-1,26765;-2,879198;-2,148255;25,116895
11:33:34,264;363,59717;0,098272;0,11172;0,149957;-1,183642;-2,776824;-2,035376;25,122146
11:33:34,314;364,162947;0,095751;0,108675;0,148671;-1,154765;-2,724324;-2,017;25,132648
11:33:34,364;364,351539;0,097852;0,109725;0,148487;-1,078633;-2,6272;-1,893621;25,145775
11:33:34,414;362,8428;0,100162;0,110985;0,150324;-1,086509;-2,61145;-1,906747;25,151026
11:33:34,464;362,088431;0,100372;0,11088;0,150508;-1,039255;-2,5537;-1,830619;25,127397
11:33:34,514;361,899839;0,095016;0,10731;0,147201;-1,078633;-2,624575;-1,927747;25,127397
11:33:34,564;361,805543;0,094176;0,102795;0,146649;-1,081258;-2,582575;-1,885746;25,140525
11:33:34,614;361,428358;0,096066;0,106995;0,146466;-1,165266;-2,66395;-2,0065;25,130023
11:33:34,664;361,428358;0,095856;0,10773;0,147568;-1,181017;-2,716449;-2,030126;25,148401
11:33:34,714;361,899839;0,095541;0,10689;0,146833;-1,317529;-2,771574;-2,143004;25,127397
11:33:34,764;362,37132;0,094071;0,10815;0,146833;-1,307028;-2,818823;-2,164005;25,124772
11:33:34,814;361,239766;0,097957;0,11046;0,149038;-1,398911;-2,929073;-2,250633;25,132648
11:33:34,864;362,559912;0,098587;0,11214;0,150324;-1,354282;-2,871323;-2,182381;25,127397
11:33:34,914;363,408577;0,098902;0,11088;0,148671;-1,404161;-2,947447;-2,269008;25,116895
11:33:34,964;362,8428;0,099007;0,106575;0,148671;-1,362158;-2,871323;-2,143004;25,119521
11:33:35,014;363,408577;0,097747;0,1092;0,147936;-1,351657;-2,897573;-2,179756;25,148401
11:33:35,064;364,634428;0,098587;0,111615;0,149589;-1,181017;-2,684949;-2,017;25,130023
11:33:35,114;364,728724;0,098587;0,109095;0,147017;-1,175767;-2,64295;-2,003875;25,109019
11:33:35,164;365,011612;0,096906;0,106575;0,148303;-1,086509;-2,635075;-1,893621;25,119521
11:33:35,214;364,728724;0,098797;0,10941;0,147201;-1,104885;-2,561575;-1,888371;25,14315
11:33:35,264;363,031393;0,100792;0,107835;0,149406;-0,970999;-2,530076;-1,806993;25,130023
11:33:35,314;364,917316;0,099742;0,11046;0,150508;-1,062882;-2,57995;-1,877871;25,124772
11:33:35,364;363,880058;0,094386;0,107205;0,146649;-1,007752;-2,561575;-1,843745;25,132648
11:33:35,414;364,351539;0,093336;0,10395;0,146833;-1,128512;-2,60095;-1,925122;25,14315
11:33:35,464;364,351539;0,096801;0,10647;0,147384;-1,120637;-2,624575;-1,951373;25,119521
11:33:35,514;364,257243;0,092916;0,1029;0,145731;-1,293902;-2,761074;-2,137754;25,137899
11:33:35,564;363,691466;0,091971;0,106575;0,145363;-1,299152;-2,829323;-2,132504;25,122146
11:33:35,614;364,445835;0,094281;0,105525;0,146466;-1,412037;-2,905448;-2,234882;25,111644
11:33:35,664;365,765982;0,095331;0,10752;0,145731;-1,393661;-2,876573;-2,229632;25,11427
11:33:35,714;365,483093;0,096276;0,10857;0,147017;-1,419913;-2,931698;-2,271634;25,106393
11:33:35,764;366,991832;0,097642;0,11172;0,146282;-1,362158;-2,921198;-2,211257;25,130023
11:33:35,814;367,086128;0,097117;0,106995;0,146649;-1,351657;-2,892323;-2,208632;25,145775
11:33:35,864;366,991832;0,094701;0,10542;0,145547;-1,207269;-2,803074;-2,095753;25,122146
11:33:35,914;366,803239;0,097117;0,108675;0,147568;-1,183642;-2,771574;-2,045876;25,132648
11:33:35,964;366,803239;0,100057;0,111825;0,148119;-1,094385;-2,6272;-1,940873;25,127397
11:33:36,014;367,180424;0,099637;0,10899;0,150324;-1,078633;-2,59045;-1,948748;25,130023
11:33:36,064;366,143166;0,095331;0,104475;0,146833;-1,015628;-2,527451;-1,909372;25,135274
11:33:36,114;365,765982;0,094176;0,108045;0,147936;-1,078633;-2,572075;-1,953998;25,153652
11:33:36,164;363,502874;0,099217;0,10878;0,148303;-1,031379;-2,54845;-1,893621;25,132648
11:33:36,214;364,917316;0,095646;0,10668;0,145731;-1,118012;-2,61145;-1,972374;25,153652
11:33:36,264;364,068651;0,094701;0,1071;0,146282;-1,123262;-2,54845;-1,998625;25,132648
11:33:36,314;365,200205;0,095331;0,108885;0,147752;-1,233522;-2,690199;-2,080002;25,127397
11:33:36,364;364,162947;0,096591;0,107415;0,147201;-1,254523;-2,771574;-2,116754;25,137899
11:33:36,414;362,937097;0,096591;0,105945;0,144996;-1,362158;-2,863448;-2,227007;25,127397
11:33:36,464;363,59717;0,094806;0,106785;0,147201;-1,341156;-2,873948;-2,227007;25,137899
11:33:36,514;364,351539;0,097011;0,104265;0,147384;-1,359533;-2,960572;-2,274259;25,124772
