Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
10:33:25,264;374,064044;0,096486;0,111195;0,149038;-1,530172;-2,60095;-2,024875;24,775585
10:33:25,314;372,93249;0,094911;0,108885;0,149589;-1,485544;-2,540576;-1,980249;24,762457
10:33:25,364;373,781156;0,098062;0,109935;0,148303;-1,538048;-2,598325;-2,02225;24,796588
10:33:25,414;373,403971;0,094386;0,106365;0,148303;-1,509171;-2,603575;-2,0065;24,77821
10:33:25,464;372,838194;0,094701;0,10815;0,146282;-1,517046;-2,619325;-2,043251;24,780836
10:33:25,514;373,498267;0,095016;0,106995;0,146833;-1,488169;-2,551075;-1,982874;24,765083
10:33:25,564;374,064044;0,097957;0,106785;0,146282;-1,530172;-2,645575;-2,032751;24,759832
10:33:25,614;373,781156;0,097327;0,10983;0,148303;-1,490794;-2,56945;-1,980249;24,780836
10:33:25,664;374,724117;0,098797;0,11193;0,149222;-1,572176;-2,6272;-2,061627;24,796588
10:33:25,714;376,610041;0,102262;0,10773;0,146282;-1,480293;-2,5642;-1,998625;24,765083
10:33:25,764;374,629821;0,095751;0,10752;0,144077;-1,543299;-2,6062;-2,032751;24,767708
10:33:25,814;375,855671;0,099322;0,11004;0,146466;-1,511796;-2,63245;-2,019625;24,788712
10:33:25,864;375,761375;0,094176;0,10542;0,145179;-1,582677;-2,64295;-2,069502;24,793963
10:33:25,914;375,667079;0,099217;0,106785;0,145914;-1,551174;-2,545825;-2,009125;24,775585
10:33:25,964;376,421448;0,096906;0,107625;0,145547;-1,585302;-2,593075;-2,064252;24,775585
10:33:26,014;375,38419;0,093966;0,106155;0,146098;-1,524922;-2,598325;-1,998625;24,780836
10:33:26,064;374,15834;0,095331;0,105735;0,148119;-1,590553;-2,6167;-2,038001;24,801839
10:33:26,114;375,195598;0,100897;0,106785;0,148303;-1,488169;-2,530076;-1,993374;24,783461
10:33:26,164;374,346933;0,097117;0,10731;0,146833;-1,540673;-2,6062;-2,02225;24,775585
10:33:26,214;375,101302;0,094071;0,107415;0,147017;-1,490794;-2,511701;-1,948748;24,791337
10:33:26,264;374,91271;0,092391;0,103635;0,145179;-1,535423;-2,614075;-1,998625;24,767708
10:33:26,314;375,478487;0,098377;0,108675;0,146833;-1,461917;-2,501201;-1,948748;24,762457
10:33:26,364;374,064044;0,097642;0,107205;0,147201;-1,530172;-2,59045;-2,035376;24,80709
10:33:26,414;374,535525;0,099217;0,10857;0,146098;-1,469792;-2,545825;-1,951373;24,793963
10:33:26,464;373,592563;0,094806;0,10626;0,147568;-1,514421;-2,60095;-2,00125;24,796588
10:33:26,514;374,441229;0,096171;0,105315;0,144996;-1,44879;-2,55895;-1,964499;24,780836
10:33:26,564;375,855671;0,095331;0,10605;0,146466;-1,517046;-2,5957;-2,030126;24,767708
10:33:26,614;374,346933;0,094281;0,105;0,146649;-1,435664;-2,511701;-1,948748;24,77821
10:33:26,664;374,818413;0,095331;0,10311;0,144077;-1,543299;-2,614075;-2,027501;24,804465
10:33:26,714;374,91271;0,092811;0,105;0,148854;-1,493419;-2,5537;-1,969749;24,783461
10:33:26,764;373,969748;0,096906;0,106575;0,148303;-1,5538;-2,614075;-2,064252;24,767708
10:33:26,814;373,215379;0,096906;0,107625;0,145914;-1,482918;-2,59045;-1,993374;24,780836
10:33:26,864;373,121083;0,093861;0,108255;0,146098;-1,540673;-2,598325;-2,061627;24,788712
10:33:26,914;374,629821;0,098587;0,11025;0,148303;-1,490794;-2,619325;-2,064252;24,788712
10:33:26,964;373,498267;0,098797;0,110565;0,149589;-1,566926;-2,619325;-2,045876;24,759832
10:33:27,014;372,272417;0,100267;0,107835;0,148303;-1,475043;-2,582575;-1,969749;24,77821
10:33:27,064;373,781156;0,096696;0,10815;0,149773;-1,577427;-2,656075;-2,059002;24,77821
10:33:27,114;374,252636;0,096171;0,10794;0,145547;-1,469792;-2,561575;-1,977624;24,783461
10:33:27,164;372,555306;0,096486;0,110775;0,146466;-1,551174;-2,661325;-2,077377;24,775585
10:33:27,214;373,686859;0,097222;0,10626;0,147017;-1,496044;-2,587825;-1,985499;24,791337
10:33:27,264;372,083825;0,095856;0,106575;0,146098;-1,524922;-2,577325;-2,024875;24,780836
10:33:27,314;374,064044;0,100162;0,108675;0,147568;-1,488169;-2,5642;-2,014375;24,775585
10:33:27,364;373,121083;0,100162;0,11046;0,148854;-1,506545;-2,5747;-2,038001;24,762457
10:33:27,414;372,366713;0,092601;0,105;0,147568;-1,488169;-2,503826;-1,982874;24,786086
10:33:27,464;373,403971;0,093231;0,110145;0,146833;-1,522297;-2,57995;-2,032751;24,791337
10:33:27,514;374,818413;0,097222;0,11004;0,148303;-1,472417;-2,522201;-1,951373;24,772959
10:33:27,564;372,272417;0,094701;0,10794;0,147568;-1,509171;-2,545825;-2,02225;24,786086
10:33:27,614;374,818413;0,096276;0,105735;0,145547;-1,454041;-2,530076;-1,980249;24,791337
10:33:27,664;373,969748;0,095016;0,10542;0,147936;-1,532798;-2,572075;-2,048501;24,80709
10:33:27,714;374,064044;0,098377;0,11088;0,147568;-1,467167;-2,5852;-1,980249;24,77821
10:33:27,764;373,309675;0,096906;0,108045;0,149773;-1,538048;-2,6377;-2,0065;24,814967
10:33:27,814;374,535525;0,097432;0,10815;0,147568;-1,511796;-2,556325;-2,0065;24,791337
10:33:27,864;373,026786;0,097747;0,109725;0,147752;-1,517046;-2,598325;-2,043251;24,791337
10:33:27,914;375,101302;0,100897;0,11319;0,148487;-1,464542;-2,577325;-2,0065;24,767708
10:33:27,964;373,215379;0,094806;0,10605;0,148854;-1,527547;-2,6167;-2,038001;24,772959
10:33:28,014;374,724117;0,097957;0,108045;0,148303;-1,501295;-2,598325;-2,017;24,770334
10:33:28,064;374,064044;0,097117;0,106995;0,147201;-1,561675;-2,6272;-2,048501;24,793963
10:33:28,114;373,121083;0,098062;0,107625;0,145914;-1,488169;-2,545825;-2,017;24,759832
10:33:28,164;374,535525;0,099112;0,1092;0,148119;-1,543299;-2,62195;-2,072127;24,801839
10:33:28,214;373,969748;0,097537;0,10878;0,149038;-1,506545;-2,587825;-2,019625;24,780836
10:33:28,264;374,724117;0,099112;0,11193;0,147752;-1,530172;-2,61145;-2,038001;24,770334
10:33:28,314;374,724117;0,095646;0,10836;0,146466;-1,493419;-2,561575;-2,019625;24,775585
10:33:28,364;373,686859;0,096906;0,109095;0,145547;-1,551174;-2,572075;-2,069502;24,796588
10:33:28,414;374,252636;0,095646;0,106785;0,147752;-1,493419;-2,5957;-2,01175;24,788712
10:33:28,464;375,195598;0,098482;0,110355;0,146466;-1,522297;-2,598325;-2,048501;24,783461
10:33:28,514;374,818413;0,094281;0,103845;0,147384;-1,472417;-2,5747;-2,0065;24,767708
10:33:28,564;373,686859;0,096486;0,10689;0,146466;-1,535423;-2,593075;-2,040626;24,77821
10:33:28,614;374,818413;0,096591;0,107205;0,149222;-1,461917;-2,582575;-1,972374;24,799214
10:33:28,664;375,101302;0,094911;0,10878;0,146282;-1,519672;-2,59045;-1,985499;24,770334
10:33:28,714;375,195598;0,094911;0,107835;0,144996;-1,480293;-2,55895;-1,980249;24,809716
10:33:28,764;374,91271;0,100267;0,109725;0,148671;-1,514421;-2,57995;-2,014375;24,801839
10:33:28,814;375,007006;0,096381;0,10563;0,150324;-1,461917;-2,535326;-1,959248;24,786086
10:33:28,864;376,044264;0,097957;0,10899;0,149406;-1,530172;-2,540576;-2,019625;24,788712
10:33:28,914;375,855671;0,096906;0,10773;0,148303;-1,475043;-2,5537;-1,993374;24,786086
10:33:28,964;376,798633;0,101422;0,11067;0,149957;-1,517046;-2,59045;-2,01175;24,804465
10:33:29,014;375,007006;0,099427;0,10794;0,150692;-1,467167;-2,57995;-1,998625;24,783461
10:33:29,064;376,704337;0,097117;0,109515;0,147936;-1,556425;-2,60095;-2,040626;24,783461
10:33:29,114;376,892929;0,098692;0,110355;0,147568;-1,477668;-2,577325;-1,993374;24,780836
10:33:29,164;376,515744;0,097432;0,10542;0,147752;-1,522297;-2,603575;-2,038001;24,780836
10:33:29,214;375,667079;0,092811;0,10731;0,145547;-1,490794;-2,566825;-1,985499;24,788712
10:33:29,264;376,421448;0,095541;0,10794;0,147384;-1,509171;-2,608825;-2,014375;24,793963
10:33:29,314;375,195598;0,096801;0,10857;0,149038;-1,493419;-2,537951;-1,988124;24,788712
10:33:29,364;376,798633;0,096486;0,11088;0,147384;-1,548549;-2,62195;-2,061627;24,783461
10:33:29,414;376,515744;0,092601;0,10269;0,146098;-1,480293;-2,5537;-2,009125;24,793963
10:33:29,464;376,044264;0,096066;0,10983;0,146098;-1,511796;-2,603575;-2,059002;24,780836
10:33:29,514;376,232856;0,098272;0,108675;0,146649;-1,49867;-2,608825;-2,027501;24,788712
10:33:29,564;377,553002;0,095541;0,10647;0,144628;-1,543299;-2,598325;-2,080002;24,788712
10:33:29,614;376,987225;0,093861;0,10374;0,145363;-1,459291;-2,61145;-2,003875;24,783461
10:33:29,664;377,175818;0,097432;0,1071;0,145363;-1,524922;-2,566825;-2,030126;24,799214
10:33:29,714;376,515744;0,098167;0,10773;0,145914;-1,485544;-2,57995;-1,974999;24,796588
10:33:29,764;376,798633;0,096066;0,10437;0,146098;-1,506545;-2,619325;-2,003875;24,772959
10:33:29,814;377,270114;0,094701;0,106575;0,146282;-1,464542;-2,56945;-1,961873;24,770334
10:33:29,864;377,458706;0,094596;0,105525;0,145547;-1,511796;-2,551075;-2,009125;24,793963
10:33:29,914;378,213075;0,097747;0,109515;0,146282;-1,480293;-2,545825;-1,985499;24,775585
10:33:29,964;377,930187;0,096696;0,10605;0,146649;-1,509171;-2,60095;-2,040626;24,793963
10:33:30,014;376,232856;0,095016;0,10542;0,146098;-1,496044;-2,5957;-1,969749;24,783461
10:33:30,064;376,232856;0,096801;0,105315;0,144444;-1,517046;-2,556325;-2,038001;24,780836
10:33:30,114;376,232856;0,098587;0,10794;0,149222;-1,469792;-2,522201;-1,961873;24,804465
10:33:30,164;374,818413;0,099007;0,112035;0,149406;-1,493419;-2,556325;-2,024875;24,80709
10:33:30,214;377,835891;0,098482;0,107835;0,147017;-1,472417;-2,577325;-1,996;24,783461
10:33:30,264;375,478487;0,095541;0,10836;0,147936;-1,506545;-2,59045;-1,996;24,767708
10:33:30,314;375,007006;0,098587;0,11088;0,148119;-1,456666;-2,5642;-2,014375;24,780836
10:33:30,364;373,875452;0,095121;0,108675;0,147936;-1,524922;-2,619325;-2,019625;24,786086
10:33:30,414;373,875452;0,098692;0,11004;0,148854;-1,482918;-2,61145;-2,01175;24,772959
10:33:30,464;374,629821;0,096591;0,10941;0,147017;-1,527547;-2,59045;-2,01175;24,793963
10:33:30,514;374,629821;0,096066;0,106155;0,147384;-1,485544;-2,62195;-2,01175;24,793963
10:33:30,564;372,93249;0,096171;0,1071;0,147384;-1,514421;-2,5852;-2,051126;24,780836
10:33:30,614;373,875452;0,094701;0,10689;0,147017;-1,496044;-2,61145;-2,01175;24,770334
10:33:30,664;373,781156;0,093231;0,10479;0,146466;-1,532798;-2,619325;-2,040626;24,796588
10:33:30,714;374,064044;0,097432;0,108885;0,146098;-1,519672;-2,598325;-2,019625;24,786086
10:33:30,764;371,989529;0,098272;0,10857;0,147936;-1,522297;-2,551075;-2,045876;24,767708
10:33:30,814;372,272417;0,096276;0,112875;0,147936;-1,511796;-2,603575;-2,02225;24,780836
10:33:30,864;373,121083;0,099217;0,109935;0,148671;-1,519672;-2,6062;-2,014375;24,788712
10:33:30,914;373,215379;0,098797;0,108675;0,148854;-1,490794;-2,56945;-2,01175;24,791337
10:33:30,964;374,629821;0,094281;0,107205;0,149406;-1,517046;-2,624575;-2,035376;24,791337
10:33:31,014;374,252636;0,100582;0,111195;0,15014;-1,488169;-2,5852;-1,988124;24,786086
10:33:31,064;372,366713;0,096066;0,10794;0,148671;-1,50392;-2,5747;-2,003875;24,796588
10:33:31,114;373,498267;0,096801;0,10794;0,147752;-1,477668;-2,614075;-1,969749;24,772959
10:33:31,164;373,498267;0,095646;0,105945;0,146833;-1,475043;-2,57995;-2,030126;24,780836
10:33:31,214;375,478487;0,097011;0,10584;0,146833;-1,488169;-2,582575;-1,990749;24,793963
10:33:31,264;374,15834;0,097537;0,108885;0,145914;-1,50392;-2,5852;-1,988124;24,783461
10:33:31,314;374,91271;0,097117;0,10815;0,146649;-1,49867;-2,572075;-1,969749;24,767708
10:33:31,364;373,781156;0,095226;0,105525;0,147568;-1,514421;-2,614075;-2,009125;24,793963
10:33:31,414;374,818413;0,094911;0,109095;0,148303;-1,501295;-2,6167;-2,009125;24,786086
10:33:31,464;374,818413;0,094491;0,110355;0,149406;-1,538048;-2,6587;-2,032751;24,775585
10:33:31,514;375,667079;0,094596;0,105525;0,147752;-1,514421;-2,619325;-2,030126;24,77821
10:33:31,564;375,289894;0,094911;0,10773;0,147201;-1,50392;-2,6062;-1,988124;24,775585
10:33:31,614;375,38419;0,096486;0,10878;0,149222;-1,496044;-2,57995;-2,0065;24,780836
10:33:31,664;375,855671;0,096696;0,109305;0,147201;-1,540673;-2,5957;-2,019625;24,788712
10:33:31,714;375,761375;0,093126;0,104475;0,146466;-1,501295;-2,587825;-2,017;24,786086
10:33:31,764;375,949967;0,093861;0,106365;0,147201;-1,514421;-2,619325;-2,038001;24,770334
10:33:31,814;375,667079;0,096381;0,107205;0,147936;-1,496044;-2,551075;-2,00125;24,793963
10:33:31,864;375,667079;0,094386;0,109095;0,147752;-1,527547;-2,608825;-2,038001;24,770334
10:33:31,914;375,38419;0,097642;0,10899;0,146098;-1,527547;-2,5957;-2,017;24,775585
10:33:31,964;375,572783;0,097957;0,10941;0,148303;-1,517046;-2,5747;-2,024875;24,77821
10:33:32,014;376,892929;0,099217;0,108465;0,147201;-1,49867;-2,561575;-2,024875;24,775585
10:33:32,064;376,798633;0,097222;0,108045;0,149406;-1,527547;-2,543201;-2,030126;24,793963
10:33:32,114;377,741595;0,097222;0,108885;0,147568;-1,496044;-2,556325;-1,961873;24,783461
10:33:32,164;375,38419;0,099112;0,111195;0,147752;-1,496044;-2,572075;-1,993374;24,786086
10:33:32,214;376,987225;0,096591;0,10794;0,147384;-1,485544;-2,582575;-1,969749;24,788712
10:33:32,264;375,572783;0,092286;0,103215;0,147201;-1,493419;-2,587825;-1,972374;24,786086
10:33:32,314;377,458706;0,098692;0,110565;0,146649;-1,472417;-2,603575;-1,993374;24,793963
10:33:32,364;375,761375;0,096591;0,10773;0,146098;-1,514421;-2,556325;-2,003875;24,791337
10:33:32,414;376,13856;0,093126;0,10584;0,146649;-1,511796;-2,582575;-2,02225;24,783461
10:33:32,464;375,761375;0,100477;0,107835;0,147568;-1,493419;-2,566825;-2,003875;24,77821
10:33:32,514;376,13856;0,096171;0,10731;0,145547;-1,501295;-2,57995;-1,980249;24,788712
10:33:32,564;376,704337;0,096591;0,10878;0,146833;-1,511796;-2,5957;-1,988124;24,783461
10:33:32,614;374,535525;0,101002;0,109515;0,146466;-1,490794;-2,540576;-1,951373;24,783461
10:33:32,664;374,252636;0,097011;0,10962;0,148487;-1,527547;-2,577325;-2,0065;24,772959
10:33:32,714;375,949967;0,099847;0,11004;0,146833;-1,519672;-2,62195;-1,985499;24,780836
10:33:32,764;374,441229;0,094071;0,10836;0,146466;-1,527547;-2,582575;-2,024875;24,783461
10:33:32,814;374,15834;0,096906;0,108465;0,148671;-1,532798;-2,60095;-2,009125;24,786086
10:33:32,864;375,949967;0,096696;0,10878;0,147384;-1,580052;-2,619325;-2,02225;24,812341
10:33:32,914;374,818413;0,097327;0,10731;0,148487;-1,532798;-2,6377;-1,998625;24,775585
10:33:32,964;374,346933;0,095331;0,10815;0,148487;-1,530172;-2,5957;-2,040626;24,77821
10:33:33,014;375,007006;0,094281;0,10395;0,148671;-1,540673;-2,614075;-2,030126;24,780836
10:33:33,064;375,289894;0,096696;0,108045;0,146649;-1,509171;-2,56945;-2,027501;24,775585
10:33:33,114;375,007006;0,096906;0,106995;0,147936;-1,522297;-2,5852;-2,061627;24,801839
10:33:33,164;375,007006;0,094491;0,108255;0,148119;-1,501295;-2,61145;-2,048501;24,783461
10:33:33,214;374,818413;0,100372;0,11109;0,149773;-1,49867;-2,55895;-2,02225;24,791337
10:33:33,264;373,969748;0,098167;0,10899;0,149773;-1,49867;-2,59045;-2,035376;24,793963
10:33:33,314;374,15834;0,095121;0,10941;0,149773;-1,517046;-2,577325;-2,056377;24,799214
10:33:33,364;374,15834;0,097852;0,112245;0,148119;-1,475043;-2,59045;-2,024875;24,765083
10:33:33,414;374,818413;0,097852;0,1092;0,147017;-1,482918;-2,598325;-2,009125;24,791337
10:33:33,464;373,969748;0,095856;0,10731;0,148303;-1,517046;-2,587825;-2,014375;24,788712
10:33:33,514;375,38419;0,096171;0,106995;0,145547;-1,480293;-2,57995;-1,988124;24,757206
10:33:33,564;374,252636;0,094386;0,10458;0,145547;-1,475043;-2,5642;-1,980249;24,793963
10:33:33,614;374,064044;0,093966;0,106995;0,147017;-1,496044;-2,60095;-1,988124;24,77821
10:33:33,664;374,346933;0,098587;0,108465;0,147201;-1,493419;-2,532701;-2,003875;24,786086
10:33:33,714;375,007006;0,100372;0,108885;0,147201;-1,469792;-2,582575;-2,014375;24,775585
10:33:33,764;375,478487;0,098482;0,110985;0,148487;-1,501295;-2,561575;-2,014375;24,796588
10:33:33,814;375,761375;0,098587;0,11172;0,149222;-1,490794;-2,577325;-2,024875;24,793963
10:33:33,864;374,91271;0,095436;0,106155;0,147017;-1,496044;-2,5747;-2,032751;24,793963
10:33:33,914;376,232856;0,094176;0,10815;0,146466;-1,509171;-2,577325;-2,02225;24,804465
10:33:33,964;375,855671;0,096171;0,107835;0,147017;-1,477668;-2,530076;-1,998625;24,770334
10:33:34,014;376,704337;0,099427;0,105105;0,147936;-1,496044;-2,566825;-2,02225;24,77821
10:33:34,064;377,36441;0,098587;0,108465;0,149222;-1,511796;-2,57995;-2,017;24,77821
10:33:34,114;375,761375;0,097222;0,10983;0,147568;-1,530172;-2,60095;-2,066877;24,788712
10:33:34,164;376,232856;0,095016;0,10563;0,146833;-1,514421;-2,57995;-2,01175;24,786086
10:33:34,214;376,987225;0,099217;0,1092;0,147752;-1,511796;-2,603575;-2,024875;24,775585
10:33:34,264;376,798633;0,100057;0,113085;0,147568;-1,514421;-2,629825;-2,00125;24,786086
10:33:34,314;376,798633;0,095121;0,10542;0,147936;-1,514421;-2,582575;-2,0065;24,780836
10:33:34,364;375,855671;0,097537;0,109725;0,147201;-1,49867;-2,5747;-1,948748;24,77821
10:33:34,414;376,704337;0,095751;0,10773;0,148854;-1,482918;-2,614075;-1,980249;24,770334
10:33:34,464;377,647298;0,099217;0,109515;0,146466;-1,501295;-2,469701;-1,969749;24,804465
10:33:34,514;375,38419;0,093651;0,103215;0,147384;-1,514421;-2,608825;-1,998625;24,786086
10:33:34,564;377,081521;0,097747;0,10899;0,144812;-1,514421;-2,603575;-1,996;24,767708
10:33:34,614;375,949967;0,097537;0,108675;0,144444;-1,477668;-2,5642;-2,00125;24,788712
10:33:34,664;376,892929;0,093966;0,10815;0,144996;-1,496044;-2,593075;-1,990749;24,801839
10:33:34,714;376,892929;0,094386;0,10542;0,145731;-1,501295;-2,603575;-1,988124;24,780836
10:33:34,764;376,798633;0,098482;0,109935;0,147568;-1,469792;-2,532701;-1,972374;24,770334
10:33:34,814;375,38419;0,095751;0,10689;0,147201;-1,475043;-2,57995;-1,967124;24,765083
10:33:34,864;376,044264;0,095856;0,107625;0,146833;-1,472417;-2,532701;-1,969749;24,793963
10:33:34,914;375,38419;0,097327;0,106995;0,148671;-1,49867;-2,582575;-1,959248;24,786086
10:33:34,964;376,610041;0,095016;0,10542;0,147752;-1,477668;-2,545825;-1,985499;24,786086
10:33:35,014;373,592563;0,097117;0,108465;0,147936;-1,517046;-2,56945;-2,00125;24,775585
10:33:35,064;375,855671;0,098167;0,109935;0,146282;-1,482918;-2,537951;-1,985499;24,786086
10:33:35,114;373,969748;0,094911;0,10668;0,147017;-1,519672;-2,640325;-2,038001;24,783461
10:33:35,164;375,101302;0,096591;0,107205;0,148119;-1,472417;-2,566825;-1,980249;24,765083
10:33:35,214;374,535525;0,096486;0,10899;0,147752;-1,50392;-2,59045;-2,014375;24,786086
10:33:35,264;374,15834;0,097011;0,10647;0,149038;-1,49867;-2,577325;-2,003875;24,791337
10:33:35,314;374,441229;0,101842;0,11403;0,147936;-1,49867;-2,645575;-2,019625;24,765083
10:33:35,364;371,518048;0,098692;0,11151;0,146833;-1,493419;-2,5957;-2,0065;24,770334
10:33:35,414;372,555306;0,096906;0,10731;0,147201;-1,535423;-2,5852;-2,035376;24,788712
10:33:35,464;373,592563;0,097642;0,10542;0,146833;-1,493419;-2,55895;-1,990749;24,793963
10:33:35,514;372,93249;0,095121;0,107205;0,146466;-1,551174;-2,59045;-2,032751;24,770334
10:33:35,564;373,215379;0,095016;0,10542;0,147936;-1,49867;-2,556325;-1,977624;24,772959
10:33:35,614;373,309675;0,093336;0,10479;0,147752;-1,511796;-2,61145;-2,024875;24,788712
10:33:35,664;373,969748;0,095541;0,107625;0,149222;-1,493419;-2,5747;-2,0065;24,767708
10:33:35,714;373,026786;0,093756;0,10647;0,148303;-1,524922;-2,603575;-2,009125;24,77821
