Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
12:53:24,114;351,432964;0,095331;0,10374;0,144812;-0,852863;-2,768949;-1,848995;25,487086
12:53:24,164;351,338668;0,093546;0,105105;0,142607;-0,858114;-2,842448;-1,888371;25,481835
12:53:24,214;350,207114;0,097642;0,108675;0,144444;-0,881741;-2,842448;-1,901496;25,481835
12:53:24,264;350,207114;0,096066;0,10605;0,144444;-0,831862;-2,834573;-1,859495;25,484461
12:53:24,314;350,867187;0,095856;0,104685;0,142607;-0,805609;-2,745324;-1,84637;25,489712
12:53:24,364;351,05578;0,095016;0,10479;0,144812;-0,776732;-2,711199;-1,772867;25,476584
12:53:24,414;350,395706;0,095856;0,104895;0,143709;-0,7006;-2,716449;-1,757117;25,502839
12:53:24,464;349,829929;0,097117;0,10605;0,147384;-0,690099;-2,656075;-1,683614;25,484461
12:53:24,514;350,678595;0,100372;0,11025;0,146282;-0,603467;-2,582575;-1,638988;25,500214
12:53:24,564;348,132598;0,094176;0,10815;0,145363;-0,608717;-2,527451;-1,649488;25,466082
12:53:24,614;348,604079;0,095856;0,103845;0,144628;-0,603467;-2,537951;-1,610112;25,47921
12:53:24,664;347,283933;0,094806;0,10773;0,144077;-0,64022;-2,540576;-1,662614;25,492337
12:53:24,714;347,095341;0,101212;0,10857;0,142607;-0,653346;-2,587825;-1,683614;25,497588
12:53:24,764;346,62386;0,093756;0,100904;0,142791;-0,708476;-2,61145;-1,733491;25,497588
12:53:24,814;346,435267;0,094911;0,105945;0,144261;-0,776732;-2,656075;-1,791243;25,497588
12:53:24,864;346,435267;0,095646;0,106365;0,147017;-0,81611;-2,750574;-1,843745;25,484461
12:53:24,914;345,963787;0,096696;0,108045;0,144628;-0,855489;-2,784699;-1,885746;25,476584
12:53:24,964;346,152379;0,097957;0,106995;0,146833;-0,907993;-2,826698;-1,893621;25,494963
12:53:25,014;346,718156;0,095541;0,10605;0,146282;-0,87124;-2,884448;-1,904122;25,500214
12:53:25,064;346,058083;0,097117;0,106575;0,144261;-0,881741;-2,850323;-1,877871;25,489712
12:53:25,114;346,340971;0,097327;0,104895;0,144261;-0,805609;-2,792574;-1,888371;25,476584
12:53:25,164;346,435267;0,093546;0,10416;0,143709;-0,81086;-2,805699;-1,830619;25,468708
12:53:25,214;346,718156;0,097117;0,108255;0,145731;-0,745229;-2,729574;-1,759742;25,481835
12:53:25,264;346,435267;0,099007;0,10941;0,147201;-0,674348;-2,65345;-1,704615;25,497588
12:53:25,314;347,001044;0,096066;0,10878;0,147752;-0,650721;-2,5852;-1,686239;25,487086
12:53:25,364;344,737936;0,095856;0,10605;0,146466;-0,627094;-2,614075;-1,646863;25,500214
12:53:25,414;344,455048;0,095541;0,107835;0,147017;-0,621843;-2,545825;-1,638988;25,484461
12:53:25,464;344,172159;0,099532;0,107415;0,149406;-0,632344;-2,527451;-1,633738;25,492337
12:53:25,514;344,737936;0,096591;0,11109;0,150692;-0,64022;-2,516951;-1,654738;25,487086
12:53:25,564;344,360752;0,099112;0,11025;0,149406;-0,690099;-2,582575;-1,675739;25,489712
12:53:25,614;344,455048;0,099007;0,109305;0,149222;-0,726853;-2,635075;-1,738741;25,476584
12:53:25,664;343,606382;0,101527;0,112455;0,151427;-0,797734;-2,708574;-1,809618;25,489712
12:53:25,714;343,889271;0,099742;0,10773;0,149038;-0,844988;-2,755824;-1,85162;25,489712
12:53:25,764;344,832233;0,096906;0,107625;0,149406;-0,889617;-2,797824;-1,901496;25,481835
12:53:25,814;345,963787;0,097747;0,108885;0,149957;-0,889617;-2,860823;-1,909372;25,484461
12:53:25,864;346,529564;0,097957;0,10752;0,148671;-0,889617;-2,863448;-1,896246;25,484461
12:53:25,914;345,39801;0,096066;0,106995;0,147752;-0,86599;-2,824073;-1,890996;25,494963
12:53:25,964;346,812452;0,100477;0,10794;0,148303;-0,876491;-2,824073;-1,86212;25,471333
12:53:26,014;347,566821;0,098797;0,11109;0,148671;-0,76098;-2,826698;-1,799118;25,484461
12:53:26,064;348,321191;0,099112;0,108045;0,147752;-0,708476;-2,703324;-1,728241;25,471333
12:53:26,114;348,226895;0,098062;0,10563;0,145731;-0,669097;-2,6377;-1,678364;25,492337
12:53:26,164;347,944006;0,095751;0,10605;0,145363;-0,648096;-2,56945;-1,641613;25,484461
12:53:26,214;348,226895;0,097432;0,10668;0,145547;-0,587715;-2,543201;-1,596986;25,476584
12:53:26,264;349,547041;0,094701;0,105;0,144996;-0,606092;-2,503826;-1,607487;25,47921
12:53:26,314;348,886968;0,095436;0,10416;0,145363;-0,600842;-2,561575;-1,578611;25,515966
12:53:26,364;349,829929;0,097011;0,10395;0,146649;-0,642845;-2,593075;-1,670489;25,502839
12:53:26,414;350,678595;0,094701;0,10647;0,146833;-0,711101;-2,540576;-1,709865;25,476584
12:53:26,464;350,678595;0,097537;0,107625;0,146649;-0,781982;-2,705949;-1,749241;25,510715
12:53:26,514;352,753111;0,099847;0,10857;0,148671;-0,813485;-2,708574;-1,801743;25,502839
12:53:26,564;351,338668;0,096801;0,103845;0,145914;-0,873865;-2,784699;-1,885746;25,494963
12:53:26,614;353,318888;0,098062;0,106995;0,147017;-0,886991;-2,850323;-1,909372;25,487086
12:53:26,664;352,658814;0,096591;0,107415;0,145731;-0,900118;-2,852948;-1,935623;25,47921
12:53:26,714;353,601776;0,098902;0,11067;0,145363;-0,905368;-2,900198;-1,927747;25,484461
12:53:26,764;354,73333;0,097852;0,106785;0,146833;-0,873865;-2,826698;-1,896246;25,476584
12:53:26,814;355,016219;0,099322;0,105735;0,144996;-0,805609;-2,818823;-1,843745;25,489712
12:53:26,864;352,753111;0,094596;0,10626;0,144812;-0,789858;-2,708574;-1,780743;25,489712
12:53:26,914;352,28163;0,098482;0,105105;0,144444;-0,705851;-2,656075;-1,733491;25,487086
12:53:26,964;353,696072;0,099427;0,107625;0,144812;-0,671723;-2,614075;-1,644238;25,47921
12:53:27,014;352,753111;0,098482;0,10584;0,143709;-0,621843;-2,59045;-1,617987;25,502839
12:53:27,064;353,224591;0,095331;0,10269;0,144077;-0,616593;-2,519576;-1,596986;25,484461
12:53:27,114;351,715853;0,097117;0,108255;0,143526;-0,564088;-2,57995;-1,607487;25,471333
12:53:27,164;349,735633;0,097327;0,105105;0,145731;-0,621843;-2,540576;-1,602237;25,476584
12:53:27,214;351,432964;0,094911;0,105105;0,144996;-0,606092;-2,495951;-1,631113;25,481835
12:53:27,264;351,150076;0,093336;0,101429;0,144261;-0,729478;-2,629825;-1,738741;25,497588
12:53:27,314;351,432964;0,095016;0,10584;0,143893;-0,779357;-2,645575;-1,793868;25,494963
12:53:27,364;350,678595;0,093336;0,10374;0,145547;-0,847613;-2,747949;-1,869995;25,484461
12:53:27,414;351,05578;0,095751;0,105525;0,143893;-0,905368;-2,758449;-1,906747;25,481835
12:53:27,464;350,30141;0,097642;0,105105;0,143526;-0,92637;-2,873948;-1,935623;25,47921
12:53:27,514;350,772891;0,096591;0,10605;0,145363;-0,936871;-2,855573;-1,948748;25,492337
12:53:27,564;351,150076;0,096381;0,105105;0,145547;-0,92637;-2,792574;-1,922497;25,47921
12:53:27,614;348,132598;0,094176;0,107415;0,143709;-0,863364;-2,816198;-1,914622;25,47921
12:53:27,664;349,547041;0,098377;0,110985;0,144628;-0,795108;-2,758449;-1,835869;25,487086
12:53:27,714;349,452745;0,097537;0,10584;0,144996;-0,729478;-2,687574;-1,762367;25,487086
12:53:27,764;347,755414;0,099217;0,10731;0,146098;-0,708476;-2,6062;-1,688865;25,497588
12:53:27,814;346,718156;0,101842;0,109935;0,146833;-0,621843;-2,572075;-1,649488;25,505464
12:53:27,864;347,378229;0,096801;0,10416;0,145914;-0,598216;-2,56945;-1,589111;25,505464
12:53:27,914;346,152379;0,093651;0,103845;0,143526;-0,545712;-2,495951;-1,591736;25,492337
12:53:27,964;345,492306;0,092181;0,10269;0,145179;-0,611342;-2,556325;-1,604862;25,492337
12:53:28,014;345,586602;0,094911;0,103005;0,145731;-0,621843;-2,498576;-1,625862;25,500214
12:53:28,064;344,832233;0,093546;0,10374;0,143526;-0,676973;-2,60095;-1,715115;25,481835
12:53:28,114;344,077863;0,094386;0,10458;0,143709;-0,718977;-2,63245;-1,751867;25,513341
12:53:28,164;344,737936;0,094281;0,102795;0,145547;-0,81611;-2,737449;-1,841119;25,484461
12:53:28,214;344,737936;0,095541;0,104265;0,145914;-0,850238;-2,782074;-1,914622;25,518592
12:53:28,264;343,41779;0,099322;0,10647;0,146466;-0,915869;-2,852948;-1,946123;25,492337
12:53:28,314;344,549344;0,097011;0,10542;0,144812;-0,923745;-2,863448;-1,935623;25,481835
12:53:28,364;345,39801;0,094596;0,106785;0,144996;-0,889617;-2,900198;-1,946123;25,489712
12:53:28,414;344,64364;0,098062;0,1071;0,147017;-0,863364;-2,866073;-1,904122;25,487086
12:53:28,464;345,020825;0,097957;0,112665;0,147017;-0,826611;-2,753199;-1,880496;25,487086
12:53:28,514;344,64364;0,096591;0,106995;0,146833;-0,805609;-2,729574;-1,825369;25,492337
12:53:28,564;344,549344;0,094491;0,10374;0,145731;-0,726853;-2,677075;-1,749241;25,47921
12:53:28,614;344,64364;0,102157;0,110355;0,146649;-0,666472;-2,619325;-1,659989;25,481835
12:53:28,664;343,606382;0,099112;0,10773;0,146649;-0,606092;-2,55895;-1,638988;25,497588
12:53:28,714;344,077863;0,094281;0,107835;0,146833;-0,592966;-2,438201;-1,573361;25,47921
12:53:28,764;344,455048;0,093861;0,106785;0,146649;-0,590341;-2,511701;-1,620612;25,473959
12:53:28,814;344,455048;0,097222;0,108675;0,146098;-0,566714;-2,501201;-1,638988;25,47921
12:53:28,864;343,323494;0,095961;0,105945;0,147201;-0,663847;-2,56945;-1,70199;25,473959
12:53:28,914;343,040605;0,095856;0,11004;0,146466;-0,705851;-2,64295;-1,733491;25,513341
12:53:28,964;343,134902;0,095331;0,10437;0,145363;-0,771481;-2,713824;-1,785993;25,494963
12:53:29,014;344,077863;0,093861;0,101639;0,145731;-0,81086;-2,813573;-1,85162;25,487086
12:53:29,064;344,737936;0,097642;0,10353;0,144628;-0,892242;-2,824073;-1,896246;25,481835
12:53:29,114;344,737936;0,097117;0,10668;0,145731;-0,892242;-2,863448;-1,911997;25,481835
12:53:29,164;345,303713;0,095331;0,104475;0,144628;-0,915869;-2,829323;-1,932997;25,484461
12:53:29,214;345,680898;0,096486;0,10563;0,146098;-0,886991;-2,834573;-1,925122;25,500214
12:53:29,264;345,020825;0,099742;0,10773;0,145179;-0,829236;-2,782074;-1,859495;25,494963
12:53:29,314;347,566821;0,100687;0,112245;0,146098;-0,789858;-2,753199;-1,809618;25,494963
12:53:29,364;347,001044;0,098587;0,108885;0,147936;-0,737353;-2,705949;-1,764992;25,500214
12:53:29,414;347,283933;0,100687;0,11235;0,144444;-0,674348;-2,63245;-1,69674;25,513341
12:53:29,464;347,944006;0,100057;0,11046;0,145731;-0,637595;-2,587825;-1,620612;25,481835
12:53:29,514;349,169856;0,097327;0,111615;0,144077;-0,577214;-2,522201;-1,578611;25,47921
12:53:29,564;348,321191;0,097747;0,107205;0,145179;-0,590341;-2,537951;-1,570736;25,500214
12:53:29,614;346,812452;0,094491;0,105;0,146098;-0,57984;-2,472326;-1,581236;25,481835
12:53:29,664;345,586602;0,093441;0,103845;0,145363;-0,674348;-2,535326;-1,628488;25,500214
12:53:29,714;347,189637;0,094386;0,10647;0,147201;-0,692725;-2,629825;-1,683614;25,494963
12:53:29,764;347,378229;0,095436;0,106995;0,146466;-0,771481;-2,690199;-1,764992;25,515966
12:53:29,814;347,661118;0,094911;0,10752;0,148119;-0,789858;-2,700699;-1,764992;25,487086
12:53:29,864;346,718156;0,098062;0,103845;0,146282;-0,868615;-2,763699;-1,898871;25,497588
12:53:29,914;349,169856;0,092811;0,105;0,145731;-0,918494;-2,808324;-1,919872;25,463457
12:53:29,964;348,981264;0,096381;0,106575;0,144628;-0,921119;-2,871323;-1,935623;25,468708
12:53:30,014;349,07556;0,095016;0,104475;0,146282;-0,886991;-2,866073;-1,911997;25,513341
12:53:30,064;348,226895;0,094491;0,106785;0,145363;-0,86599;-2,792574;-1,909372;25,489712
12:53:30,114;348,226895;0,092706;0,105315;0,143526;-0,847613;-2,750574;-1,84637;25,502839
12:53:30,164;349,264152;0,096801;0,11025;0,144812;-0,779357;-2,763699;-1,791243;25,497588
12:53:30,214;349,735633;0,095331;0,1071;0,145363;-0,718977;-2,65345;-1,720366;25,484461
12:53:30,264;349,452745;0,093546;0,101744;0,144628;-0,684849;-2,6167;-1,680989;25,481835
12:53:30,314;349,358449;0,093441;0,103215;0,144261;-0,616593;-2,535326;-1,602237;25,500214
12:53:30,364;348,509783;0,096906;0,10731;0,145179;-0,571964;-2,522201;-1,581236;25,500214
12:53:30,414;348,509783;0,096276;0,10374;0,146466;-0,582465;-2,511701;-1,578611;25,487086
12:53:30,464;348,132598;0,094911;0,10416;0,146098;-0,64022;-2,545825;-1,638988;25,492337
12:53:30,514;348,415487;0,093441;0,105525;0,146649;-0,63497;-2,55895;-1,649488;25,494963
12:53:30,564;348,604079;0,095121;0,106995;0,146466;-0,711101;-2,62195;-1,746616;25,50809
12:53:30,614;347,189637;0,094701;0,10584;0,147017;-0,747854;-2,671825;-1,783368;25,494963
12:53:30,664;347,472525;0,097537;0,10794;0,148671;-0,818736;-2,747949;-1,880496;25,47921
12:53:30,714;348,981264;0,103207;0,11319;0,146833;-0,823986;-2,813573;-1,909372;25,468708
12:53:30,764;348,509783;0,094281;0,10353;0,145731;-0,905368;-2,831948;-1,911997;25,471333
12:53:30,814;347,84971;0,096486;0,106155;0,144261;-0,923745;-2,818823;-1,946123;25,521217
12:53:30,864;347,84971;0,095751;0,105945;0,143342;-0,886991;-2,821448;-1,951373;25,487086
12:53:30,914;348,509783;0,094701;0,10416;0,143526;-0,852863;-2,805699;-1,883121;25,47921
12:53:30,964;348,792672;0,096801;0,11025;0,144628;-0,81611;-2,732199;-1,843745;25,510715
12:53:31,014;348,415487;0,099532;0,108465;0,143893;-0,776732;-2,755824;-1,796493;25,502839
12:53:31,064;349,358449;0,100792;0,10584;0,144444;-0,687474;-2,661325;-1,720366;25,502839
12:53:31,114;347,283933;0,097537;0,105315;0,143158;-0,629719;-2,614075;-1,623237;25,476584
12:53:31,164;347,944006;0,097747;0,108255;0,146649;-0,619218;-2,5537;-1,625862;25,494963
12:53:31,214;346,812452;0,098902;0,107205;0,147568;-0,577214;-2,551075;-1,589111;25,500214
12:53:31,264;347,472525;0,094491;0,10353;0,146098;-0,608717;-2,516951;-1,612737;25,505464
12:53:31,314;347,189637;0,094596;0,103425;0,146282;-0,624469;-2,55895;-1,633738;25,497588
12:53:31,364;345,775194;0,097852;0,109095;0,147017;-0,692725;-2,598325;-1,688865;25,518592
12:53:31,414;346,340971;0,096381;0,10668;0,147201;-0,716352;-2,66395;-1,741366;25,460832
12:53:31,464;346,435267;0,093756;0,10689;0,145914;-0,792483;-2,724324;-1,817494;25,502839
12:53:31,514;347,944006;0,093966;0,105315;0,145914;-0,850238;-2,745324;-1,86212;25,505464
12:53:31,564;347,189637;0,094386;0,10458;0,145731;-0,913244;-2,776824;-1,922497;25,481835
12:53:31,614;345,963787;0,096906;0,10836;0,146649;-0,928995;-2,871323;-1,956623;25,500214
12:53:31,664;347,755414;0,094911;0,10332;0,143342;-0,936871;-2,866073;-1,948748;25,50809
12:53:31,714;346,058083;0,094176;0,10479;0,144261;-0,886991;-2,881823;-1,935623;25,494963
12:53:31,764;345,963787;0,098272;0,10752;0,146282;-0,829236;-2,805699;-1,86737;25,502839
12:53:31,814;347,189637;0,096906;0,10626;0,145547;-0,758355;-2,705949;-1,804368;25,484461
12:53:31,864;346,812452;0,098692;0,1071;0,146282;-0,674348;-2,6587;-1,709865;25,500214
12:53:31,914;348,226895;0,096906;0,11067;0,147752;-0,63497;-2,650825;-1,644238;25,487086
12:53:31,964;347,283933;0,099322;0,108885;0,146649;-0,608717;-2,551075;-1,599612;25,510715
12:53:32,014;345,775194;0,097327;0,10563;0,146833;-0,548337;-2,537951;-1,565485;25,497588
12:53:32,064;346,435267;0,098587;0,108885;0,148303;-0,603467;-2,522201;-1,594361;25,489712
12:53:32,114;346,246675;0,099637;0,108045;0,149222;-0,606092;-2,5642;-1,589111;25,518592
12:53:32,164;345,586602;0,096591;0,107835;0,148487;-0,682224;-2,532701;-1,659989;25,487086
12:53:32,214;346,246675;0,093966;0,105945;0,146649;-0,676973;-2,5957;-1,699365;25,497588
12:53:32,264;345,775194;0,095331;0,10542;0,146098;-0,805609;-2,684949;-1,833244;25,492337
12:53:32,314;345,963787;0,099322;0,108045;0,145914;-0,837112;-2,753199;-1,86737;25,487086
12:53:32,364;346,152379;0,096276;0,10857;0,147017;-0,921119;-2,810949;-1,938248;25,505464
12:53:32,414;345,020825;0,096066;0,104895;0,143158;-0,915869;-2,831948;-1,953998;25,497588
12:53:32,464;347,095341;0,095226;0,105315;0,143342;-0,963123;-2,887073;-1,988124;25,47921
12:53:32,514;348,226895;0,095961;0,106785;0,145731;-0,936871;-2,910698;-1,977624;25,481835
12:53:32,564;347,944006;0,099007;0,11004;0,147384;-0,884366;-2,818823;-1,890996;25,502839
12:53:32,614;348,886968;0,098062;0,10773;0,145914;-0,852863;-2,805699;-1,843745;25,494963
12:53:32,664;348,604079;0,098902;0,1092;0,148119;-0,774107;-2,705949;-1,759742;25,489712
12:53:32,714;349,547041;0,097642;0,108675;0,147568;-0,682224;-2,635075;-1,665239;25,497588
12:53:32,764;349,264152;0,100582;0,109725;0,147017;-0,616593;-2,556325;-1,604862;25,502839
12:53:32,814;349,07556;0,093861;0,104265;0,145547;-0,561463;-2,543201;-1,533984;25,515966
12:53:32,864;351,621557;0,098797;0,106995;0,147384;-0,574589;-2,535326;-1,586486;25,505464
12:53:32,914;350,584299;0,099007;0,1071;0,146098;-0,561463;-2,506451;-1,56286;25,473959
12:53:32,964;348,509783;0,094281;0,10458;0,146098;-0,619218;-2,532701;-1,623237;25,50809
12:53:33,014;349,169856;0,095646;0,10941;0,148119;-0,603467;-2,598325;-1,607487;25,505464
12:53:33,064;350,772891;0,097852;0,10605;0,144628;-0,69535;-2,624575;-1,715115;25,492337
12:53:33,114;350,018522;0,092181;0,10437;0,144812;-0,781982;-2,619325;-1,783368;25,484461
12:53:33,164;349,358449;0,098482;0,10899;0,146466;-0,876491;-2,803074;-1,869995;25,502839
12:53:33,214;350,395706;0,097537;0,10878;0,148671;-0,900118;-2,800449;-1,898871;25,518592
