Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
12:33:22,814;351,998741;0,092181;0,102059;0,144996;-1,083884;-2,837198;-2,009125;25,208787
12:33:22,864;352,375926;0,096906;0,105315;0,145363;-1,078633;-2,855573;-2,024875;25,198285
12:33:22,914;352,941703;0,097011;0,10689;0,145547;-1,144264;-2,934323;-2,119379;25,20091
12:33:22,964;352,658814;0,095436;0,10626;0,146098;-1,110136;-2,879198;-2,072127;25,216663
12:33:23,014;355,016219;0,098482;0,10794;0,147017;-1,10226;-2,894948;-2,085252;25,237667
12:33:23,064;354,639034;0,098692;0,1071;0,146466;-1,04188;-2,813573;-2,02225;25,203536
12:33:23,114;353,130295;0,094491;0,104895;0,146466;-1,034004;-2,800449;-1,982874;25,216663
12:33:23,164;353,696072;0,095436;0,104475;0,146098;-0,936871;-2,747949;-1,888371;25,221914
12:33:23,214;354,167553;0,102682;0,10773;0,148854;-0,915869;-2,692824;-1,875246;25,211412
12:33:23,264;354,639034;0,100897;0,109305;0,148303;-0,868615;-2,619325;-1,783368;25,219289
12:33:23,314;354,167553;0,095856;0,10626;0,145363;-0,87124;-2,582575;-1,820119;25,203536
12:33:23,364;353,224591;0,094281;0,103425;0,144628;-0,802984;-2,540576;-1,736116;25,248169
12:33:23,414;351,244372;0,096486;0,103005;0,143893;-0,87124;-2,64295;-1,809618;25,216663
12:33:23,464;351,432964;0,094911;0,10269;0,144996;-0,905368;-2,62195;-1,822744;25,206161
12:33:23,514;351,621557;0,097432;0,108045;0,146466;-0,978874;-2,729574;-1,909372;25,219289
12:33:23,564;350,772891;0,093861;0,104895;0,147568;-0,9815;-2,761074;-1,959248;25,211412
12:33:23,614;350,867187;0,095226;0,106995;0,146649;-1,089134;-2,845073;-2,027501;25,195659
12:33:23,664;352,470222;0,096591;0,107205;0,147017;-1,083884;-2,868698;-2,035376;25,224539
12:33:23,714;351,621557;0,096171;0,105105;0,145547;-1,139013;-2,918573;-2,106253;25,211412
12:33:23,764;352,470222;0,095541;0,10563;0,142974;-1,104885;-2,876573;-2,061627;25,214038
12:33:23,814;351,715853;0,095331;0,104265;0,144077;-1,115386;-2,902823;-2,098378;25,211412
12:33:23,864;351,810149;0,098377;0,106365;0,143893;-1,081258;-2,847698;-2,030126;25,20091
12:33:23,914;351,810149;0,098377;0,107205;0,143893;-1,062882;-2,813573;-1,988124;25,211412
12:33:23,964;352,847407;0,096171;0,103425;0,146833;-0,955247;-2,789949;-1,898871;25,227165
12:33:24,014;349,829929;0,100477;0,107205;0,145179;-0,949997;-2,684949;-1,86737;25,237667
12:33:24,064;351,338668;0,100477;0,10941;0,147384;-0,826611;-2,6062;-1,772867;25,219289
12:33:24,114;352,28163;0,099112;0,105945;0,146649;-0,879116;-2,64295;-1,785993;25,211412
12:33:24,164;350,961483;0,101107;0,105315;0,147017;-0,753105;-2,5642;-1,683614;25,211412
12:33:24,214;351,338668;0,097011;0,10836;0,145547;-0,847613;-2,60095;-1,759742;25,214038
12:33:24,264;349,924226;0,097957;0,106365;0,146466;-0,837112;-2,608825;-1,754492;25,219289
12:33:24,314;349,452745;0,098902;0,106365;0,144444;-0,944746;-2,629825;-1,877871;25,219289
12:33:24,364;349,924226;0,094806;0,105945;0,146649;-0,978874;-2,782074;-1,946123;25,250794
12:33:24,414;349,07556;0,095226;0,1071;0,146833;-1,065507;-2,776824;-1,982874;25,216663
12:33:24,464;350,678595;0,097747;0,10899;0,146649;-1,060257;-2,826698;-2,043251;25,20091
12:33:24,514;350,772891;0,097222;0,107415;0,148119;-1,146889;-2,868698;-2,077377;25,190408
12:33:24,564;350,207114;0,098587;0,107205;0,148303;-1,154765;-2,913323;-2,077377;25,219289
12:33:24,614;348,321191;0,099847;0,10836;0,149222;-1,139013;-2,921198;-2,111503;25,214038
12:33:24,664;351,998741;0,099742;0,110985;0,147384;-1,10226;-2,931698;-2,061627;25,208787
12:33:24,714;350,30141;0,096801;0,106365;0,145731;-1,060257;-2,889698;-2,01175;25,195659
12:33:24,764;351,150076;0,095646;0,108045;0,142239;-1,007752;-2,863448;-1,956623;25,203536
12:33:24,814;351,05578;0,094386;0,105105;0,143526;-0,942121;-2,779449;-1,896246;25,211412
12:33:24,864;349,169856;0,097642;0,107205;0,146282;-0,897492;-2,666575;-1,885746;25,193034
12:33:24,914;349,924226;0,096906;0,10668;0,147752;-0,858114;-2,66395;-1,817494;25,22979
12:33:24,964;350,30141;0,094596;0,104475;0,145914;-0,87124;-2,635075;-1,812244;25,227165
12:33:25,014;350,30141;0,098377;0,108255;0,146098;-0,842363;-2,598325;-1,825369;25,221914
12:33:25,064;349,264152;0,095541;0,10815;0,146649;-0,876491;-2,61145;-1,796493;25,198285
12:33:25,114;349,452745;0,098062;0,107625;0,147752;-0,884366;-2,614075;-1,804368;25,221914
12:33:25,164;349,735633;0,096696;0,1071;0,147384;-0,923745;-2,661325;-1,864745;25,211412
12:33:25,214;347,378229;0,094491;0,107415;0,147201;-0,994626;-2,745324;-1,940873;25,206161
12:33:25,264;350,961483;0,095541;0,104895;0,147752;-1,023503;-2,839823;-1,982874;25,211412
12:33:25,314;350,112818;0,097747;0,10647;0,145547;-1,076008;-2,845073;-2,074752;25,235041
12:33:25,364;350,395706;0,095436;0,104055;0,143526;-1,118012;-2,894948;-2,087878;25,211412
12:33:25,414;351,244372;0,096276;0,10773;0,144444;-1,133763;-2,892323;-2,093128;25,208787
12:33:25,464;350,961483;0,098587;0,107835;0,146649;-1,104885;-2,871323;-2,082627;25,219289
12:33:25,514;351,244372;0,100792;0,1092;0,146649;-1,049756;-2,847698;-2,066877;25,195659
12:33:25,564;351,998741;0,095856;0,106575;0,146649;-1,065507;-2,847698;-2,003875;25,206161
12:33:25,614;351,52726;0,098692;0,108885;0,147017;-0,968374;-2,779449;-1,943498;25,227165
12:33:25,664;350,018522;0,097537;0,106575;0,146833;-0,894867;-2,692824;-1,869995;25,203536
12:33:25,714;351,52726;0,097011;0,106575;0,144812;-0,900118;-2,6587;-1,838494;25,211412
12:33:25,764;348,886968;0,093861;0,10248;0,144812;-0,826611;-2,6272;-1,801743;25,219289
12:33:25,814;351,244372;0,095331;0,105945;0,145547;-0,805609;-2,608825;-1,775492;25,203536
12:33:25,864;349,735633;0,095961;0,10521;0,147017;-0,821361;-2,5852;-1,804368;25,211412
12:33:25,914;349,735633;0,097432;0,105;0,147017;-0,86599;-2,6167;-1,827994;25,206161
12:33:25,964;349,829929;0,095961;0,107415;0,147201;-0,907993;-2,619325;-1,86737;25,235041
12:33:26,014;350,018522;0,096486;0,10521;0,144077;-0,949997;-2,745324;-1,911997;25,203536
12:33:26,064;349,264152;0,094911;0,105735;0,145731;-1,031379;-2,747949;-1,943498;25,219289
12:33:26,114;349,547041;0,098482;0,1092;0,147017;-1,073383;-2,810949;-2,014375;25,214038
12:33:26,164;350,490003;0,099007;0,10815;0,148854;-1,091759;-2,839823;-2,003875;25,211412
12:33:26,214;350,395706;0,097852;0,10815;0,146649;-1,09701;-2,863448;-2,043251;25,221914
12:33:26,264;350,30141;0,097747;0,10626;0,145914;-1,115386;-2,860823;-2,056377;25,211412
12:33:26,314;351,715853;0,095331;0,105315;0,140769;-1,10226;-2,816198;-2,069502;25,216663
12:33:26,364;351,432964;0,096276;0,10878;0,144628;-1,04188;-2,813573;-2,035376;25,221914
12:33:26,414;351,621557;0,094071;0,10437;0,144812;-0,98675;-2,808324;-1,974999;25,237667
12:33:26,464;351,621557;0,096381;0,10458;0,145547;-0,939496;-2,753199;-1,898871;25,221914
12:33:26,514;350,207114;0,093126;0,10374;0,144444;-0,884366;-2,6377;-1,822744;25,227165
12:33:26,564;350,678595;0,096591;0,10437;0,145731;-0,850238;-2,640325;-1,775492;25,216663
12:33:26,614;351,715853;0,096591;0,107835;0,148119;-0,813485;-2,60095;-1,783368;25,224539
12:33:26,664;350,490003;0,098062;0,107205;0,144628;-0,831862;-2,54845;-1,759742;25,235041
12:33:26,714;351,432964;0,094176;0,103425;0,144812;-0,844988;-2,63245;-1,804368;25,224539
12:33:26,764;349,547041;0,095121;0,104475;0,144077;-0,863364;-2,656075;-1,833244;25,214038
12:33:26,814;351,244372;0,095646;0,105105;0,144996;-0,944746;-2,711199;-1,930372;25,195659
12:33:26,864;351,338668;0,095016;0,10815;0,145914;-1,007752;-2,771574;-1,972374;25,203536
12:33:26,914;350,961483;0,091446;0,102585;0,145179;-1,062882;-2,818823;-2,072127;25,206161
12:33:26,964;349,452745;0,097011;0,10773;0,147936;-1,091759;-2,842448;-2,045876;25,195659
12:33:27,014;350,112818;0,097537;0,108255;0,147752;-1,115386;-2,879198;-2,093128;25,219289
12:33:27,064;351,621557;0,096591;0,10794;0,145363;-1,099635;-2,839823;-2,101003;25,216663
12:33:27,114;349,924226;0,096696;0,103215;0,144444;-1,107511;-2,876573;-2,053751;25,219289
12:33:27,164;350,490003;0,099952;0,106995;0,145547;-1,065507;-2,842448;-2,048501;25,203536
12:33:27,214;350,678595;0,099952;0,10962;0,145547;-0,999876;-2,808324;-1,980249;25,221914
12:33:27,264;349,264152;0,100687;0,11046;0,148119;-0,973624;-2,782074;-1,917247;25,224539
12:33:27,314;350,207114;0,098167;0,109725;0,144996;-0,892242;-2,684949;-1,877871;25,227165
12:33:27,364;350,584299;0,095751;0,105525;0,145731;-0,881741;-2,66395;-1,843745;25,214038
12:33:27,414;350,207114;0,100687;0,1071;0,147384;-0,834487;-2,6167;-1,809618;25,203536
12:33:27,464;349,07556;0,098272;0,107415;0,144996;-0,850238;-2,55895;-1,780743;25,219289
12:33:27,514;350,112818;0,093441;0,10437;0,143709;-0,837112;-2,64295;-1,801743;25,208787
12:33:27,564;348,415487;0,091656;0,101954;0,143526;-0,87124;-2,64295;-1,830619;25,232416
12:33:27,614;348,792672;0,093441;0,1029;0,142974;-0,921119;-2,624575;-1,890996;25,216663
12:33:27,664;348,509783;0,094806;0,10521;0,142974;-0,939496;-2,645575;-1,885746;25,193034
12:33:27,714;349,169856;0,093651;0,10311;0,144996;-1,039255;-2,753199;-2,00125;25,211412
12:33:27,764;348,792672;0,095856;0,106155;0,146098;-1,062882;-2,813573;-2,019625;25,203536
12:33:27,814;349,924226;0,095541;0,104475;0,144996;-1,10226;-2,797824;-2,064252;25,216663
12:33:27,864;349,735633;0,095331;0,10395;0,144628;-1,128512;-2,936948;-2,093128;25,20091
12:33:27,914;350,395706;0,097852;0,109305;0,148487;-1,112761;-2,868698;-2,087878;25,224539
12:33:27,964;350,584299;0,097432;0,1071;0,145914;-1,094385;-2,879198;-2,090503;25,219289
12:33:28,014;351,150076;0,098692;0,10836;0,145914;-1,034004;-2,852948;-2,032751;25,211412
12:33:28,064;350,207114;0,097327;0,108255;0,145914;-0,999876;-2,837198;-1,998625;25,211412
12:33:28,114;350,678595;0,098377;0,108045;0,143893;-0,976249;-2,755824;-1,919872;25,203536
12:33:28,164;350,678595;0,095226;0,106995;0,145179;-0,900118;-2,700699;-1,890996;25,221914
12:33:28,214;350,112818;0,098062;0,10605;0,145731;-0,873865;-2,6272;-1,820119;25,211412
12:33:28,264;349,07556;0,098587;0,10563;0,147201;-0,852863;-2,66395;-1,799118;25,22979
12:33:28,314;348,321191;0,100057;0,10731;0,147017;-0,776732;-2,6062;-1,757117;25,219289
12:33:28,364;348,226895;0,096486;0,10668;0,148671;-0,858114;-2,656075;-1,833244;25,214038
12:33:28,414;347,661118;0,099427;0,10689;0,145731;-0,852863;-2,6377;-1,801743;25,237667
12:33:28,464;347,944006;0,100582;0,10689;0,148854;-0,921119;-2,713824;-1,880496;25,195659
12:33:28,514;348,981264;0,099217;0,111405;0,150324;-0,984125;-2,724324;-1,932997;25,219289
12:33:28,564;347,84971;0,098692;0,10773;0,150324;-1,031379;-2,808324;-1,990749;25,214038
12:33:28,614;348,509783;0,102682;0,114135;0,15014;-1,083884;-2,863448;-2,051126;25,221914
12:33:28,664;348,415487;0,099742;0,110565;0,148671;-1,10226;-2,902823;-2,085252;25,214038
12:33:28,714;349,924226;0,096486;0,109515;0,149406;-1,099635;-2,923823;-2,082627;25,219289
12:33:28,764;350,112818;0,099427;0,11004;0,149773;-1,091759;-2,913323;-2,111503;25,208787
12:33:28,814;350,395706;0,101002;0,111195;0,150875;-1,068132;-2,839823;-2,02225;25,214038
12:33:28,864;351,810149;0,102052;0,111195;0,148487;-1,028754;-2,831948;-2,048501;25,211412
12:33:28,914;351,05578;0,094491;0,105105;0,148671;-0,9815;-2,808324;-2,0065;25,20091
12:33:28,964;350,772891;0,099322;0,106155;0,144628;-0,944746;-2,766324;-1,930372;25,219289
12:33:29,014;350,490003;0,093966;0,106155;0,145179;-0,886991;-2,666575;-1,86212;25,216663
12:33:29,064;351,150076;0,096906;0,108885;0,145547;-0,879116;-2,6482;-1,85162;25,193034
12:33:29,114;353,130295;0,095016;0,10584;0,144444;-0,831862;-2,629825;-1,791243;25,22979
12:33:29,164;352,28163;0,097432;0,10668;0,145363;-0,850238;-2,67445;-1,806993;25,235041
12:33:29,214;351,998741;0,095226;0,106365;0,144077;-0,873865;-2,624575;-1,825369;25,20091
12:33:29,264;351,810149;0,095541;0,106365;0,146466;-0,902743;-2,711199;-1,864745;25,235041
12:33:29,314;354,73333;0,095226;0,10626;0,146098;-0,960498;-2,761074;-1,948748;25,208787
12:33:29,364;353,50748;0,096381;0,10689;0,146466;-1,018253;-2,774199;-1,990749;25,224539
12:33:29,414;354,450442;0,098167;0,103845;0,145363;-1,052381;-2,745324;-1,972374;25,211412
12:33:29,464;353,790368;0,094071;0,102375;0,146466;-1,091759;-2,868698;-2,027501;25,203536
12:33:29,514;355,487699;0,103837;0,112035;0,143158;-1,070757;-2,834573;-2,045876;25,208787
12:33:29,564;355,581996;0,098692;0,10815;0,146466;-1,086509;-2,831948;-2,035376;25,198285
12:33:29,614;355,393403;0,096381;0,105105;0,144812;-1,062882;-2,816198;-1,993374;25,221914
12:33:29,664;356,053476;0,095646;0,104895;0,145914;-1,044505;-2,839823;-2,003875;25,211412
12:33:29,714;355,299107;0,099322;0,108255;0,144628;-1,005127;-2,774199;-1,932997;25,206161
12:33:29,764;354,356145;0,099007;0,106995;0,147201;-0,978874;-2,776824;-1,930372;25,214038
12:33:29,814;354,544738;0,100687;0,112665;0,148119;-0,918494;-2,705949;-1,859495;25,214038
12:33:29,864;355,487699;0,101527;0,110985;0,147384;-0,87124;-2,6692;-1,854245;25,203536
12:33:29,914;355,016219;0,097327;0,105525;0,145914;-0,860739;-2,629825;-1,806993;25,232416
12:33:29,964;354,261849;0,095751;0,10647;0,145547;-0,844988;-2,6272;-1,820119;25,214038
12:33:30,014;352,847407;0,094911;0,105525;0,146649;-0,876491;-2,593075;-1,801743;25,211412
12:33:30,064;352,941703;0,097432;0,106785;0,145547;-0,87124;-2,666575;-1,84637;25,224539
12:33:30,114;352,564518;0,092916;0,101009;0,144077;-0,942121;-2,608825;-1,85162;25,224539
12:33:30,164;351,150076;0,093441;0,10353;0,146098;-1,002502;-2,742699;-1,953998;25,227165
12:33:30,214;352,753111;0,099112;0,107625;0,148854;-1,013002;-2,734824;-1,930372;25,232416
12:33:30,264;353,224591;0,098902;0,1092;0,145914;-1,060257;-2,831948;-2,024875;25,227165
12:33:30,314;352,28163;0,095541;0,10542;0,146649;-1,10226;-2,792574;-2,0065;25,221914
12:33:30,364;351,904445;0,101632;0,10899;0,148671;-1,078633;-2,905448;-2,085252;25,235041
12:33:30,414;352,941703;0,098692;0,108255;0,148487;-1,083884;-2,876573;-2,053751;25,219289
12:33:30,464;352,375926;0,100372;0,106365;0,146098;-1,073383;-2,873948;-2,085252;25,198285
12:33:30,514;353,696072;0,096276;0,104895;0,144261;-1,055006;-2,792574;-2,0065;25,237667
12:33:30,564;351,05578;0,096486;0,10857;0,145179;-1,026129;-2,850323;-1,996;25,221914
12:33:30,614;351,05578;0,096486;0,106995;0,146098;-0,968374;-2,724324;-1,914622;25,22979
12:33:30,664;351,621557;0,099112;0,107205;0,146282;-0,949997;-2,740074;-1,919872;25,208787
12:33:30,714;352,658814;0,097747;0,1071;0,146098;-0,889617;-2,6587;-1,835869;25,203536
12:33:30,764;351,621557;0,095331;0,10458;0,146649;-0,913244;-2,679699;-1,848995;25,216663
12:33:30,814;353,035999;0,097327;0,10458;0,147017;-0,81611;-2,6272;-1,785993;25,203536
12:33:30,864;351,150076;0,095016;0,1071;0,147201;-0,889617;-2,6482;-1,859495;25,211412
12:33:30,914;351,52726;0,096591;0,105945;0,146466;-0,876491;-2,6062;-1,780743;25,208787
12:33:30,964;349,829929;0,096801;0,10794;0,145547;-0,905368;-2,687574;-1,869995;25,248169
12:33:31,014;352,187334;0,096696;0,109515;0,143709;-0,93162;-2,63245;-1,86212;25,211412
12:33:31,064;351,810149;0,095016;0,106365;0,144077;-1,036629;-2,784699;-1,982874;25,211412
12:33:31,114;350,207114;0,098377;0,109935;0,145363;-1,034004;-2,766324;-1,919872;25,227165
12:33:31,164;351,338668;0,099532;0,110985;0,149957;-1,10226;-2,897573;-2,066877;25,206161
12:33:31,214;351,52726;0,096381;0,105;0,146098;-1,076008;-2,842448;-2,003875;25,227165
12:33:31,264;352,564518;0,095751;0,11088;0,145179;-1,120637;-2,892323;-2,072127;25,214038
12:33:31,314;353,318888;0,095541;0,10353;0,144996;-1,089134;-2,837198;-2,009125;25,214038
12:33:31,364;352,564518;0,097852;0,104685;0,144077;-1,118012;-2,842448;-2,017;25,224539
12:33:31,414;353,318888;0,096906;0,10626;0,145363;-1,034004;-2,742699;-1,938248;25,203536
12:33:31,464;351,810149;0,098272;0,10542;0,147017;-1,04713;-2,776824;-1,940873;25,219289
12:33:31,514;352,847407;0,099427;0,107415;0,146466;-0,915869;-2,684949;-1,817494;25,235041
12:33:31,564;352,187334;0,096906;0,10437;0,145179;-0,970999;-2,695449;-1,896246;25,232416
12:33:31,614;351,904445;0,101422;0,11256;0,149406;-0,889617;-2,656075;-1,785993;25,211412
12:33:31,664;352,658814;0,100267;0,110775;0,147752;-0,93162;-2,62195;-1,848995;25,232416
12:33:31,714;350,867187;0,095121;0,106155;0,146466;-0,855489;-2,684949;-1,775492;25,221914
12:33:31,764;351,621557;0,094176;0,10479;0,142974;-0,942121;-2,695449;-1,880496;25,219289
12:33:31,814;351,52726;0,096276;0,10458;0,145547;-0,873865;-2,684949;-1,835869;25,219289
12:33:31,864;351,810149;0,094176;0,105;0,146098;-1,010377;-2,719074;-1,946123;25,20091
12:33:31,914;350,867187;0,094491;0,106155;0,146098;-0,978874;-2,729574;-1,946123;25,216663
12:33:31,964;350,490003;0,100582;0,10857;0,144812;-1,081258;-2,826698;-2,024875;25,219289
12:33:32,014;350,961483;0,097327;0,10731;0,143342;-1,049756;-2,824073;-2,019625;25,211412
12:33:32,064;352,093037;0,094806;0,10479;0,145179;-1,10226;-2,850323;-2,053751;25,198285
12:33:32,114;351,810149;0,097011;0,108045;0,144812;-1,055006;-2,821448;-2,027501;25,20091
12:33:32,164;351,998741;0,095856;0,10668;0,147017;-1,076008;-2,868698;-2,027501;25,208787
12:33:32,214;352,470222;0,096486;0,1071;0,145363;-0,997251;-2,737449;-1,988124;25,235041
12:33:32,264;351,150076;0,099532;0,109095;0,143342;-1,020878;-2,808324;-1,977624;25,224539
12:33:32,314;352,564518;0,096381;0,105315;0,144996;-0,93162;-2,771574;-1,927747;25,214038
12:33:32,364;350,867187;0,095961;0,10605;0,146282;-0,955247;-2,768949;-1,906747;25,237667
12:33:32,414;349,735633;0,102262;0,10836;0,148854;-0,873865;-2,684949;-1,85687;25,208787
12:33:32,464;350,772891;0,097222;0,106365;0,146649;-0,905368;-2,661325;-1,859495;25,221914
12:33:32,514;350,772891;0,102472;0,111195;0,144628;-0,868615;-2,64295;-1,812244;25,221914
12:33:32,564;350,018522;0,097011;0,103005;0,144996;-0,894867;-2,690199;-1,848995;25,203536
12:33:32,614;348,321191;0,097537;0,10479;0,145914;-0,92637;-2,66395;-1,838494;25,221914
12:33:32,664;348,886968;0,097117;0,10794;0,145547;-0,973624;-2,713824;-1,911997;25,221914
12:33:32,714;348,509783;0,093966;0,104895;0,144812;-0,968374;-2,671825;-1,883121;25,22979
12:33:32,764;348,415487;0,096906;0,105;0,147201;-1,036629;-2,755824;-1,974999;25,208787
12:33:32,814;348,415487;0,098062;0,108465;0,145914;-0,965748;-2,745324;-1,914622;25,20091
12:33:32,864;349,452745;0,095121;0,105945;0,146466;-1,076008;-2,803074;-2,030126;25,208787
12:33:32,914;347,944006;0,095646;0,10542;0,145547;-1,020878;-2,808324;-1,982874;25,221914
12:33:32,964;350,30141;0,097117;0,107625;0,147936;-1,099635;-2,876573;-2,038001;25,211412
12:33:33,014;349,735633;0,097957;0,10878;0,147568;-1,007752;-2,839823;-1,974999;25,219289
12:33:33,064;349,735633;0,098587;0,1092;0,143893;-1,026129;-2,831948;-1,993374;25,206161
12:33:33,114;349,169856;0,097222;0,109305;0,144628;-0,989375;-2,713824;-1,935623;25,208787
12:33:33,164;349,547041;0,098062;0,10689;0,146282;-0,994626;-2,763699;-1,956623;25,221914
12:33:33,214;350,018522;0,100162;0,107835;0,146649;-0,923745;-2,671825;-1,854245;25,224539
12:33:33,264;351,432964;0,097222;0,10584;0,145547;-0,913244;-2,716449;-1,877871;25,206161
12:33:33,314;350,772891;0,097747;0,10521;0,144444;-0,860739;-2,614075;-1,817494;25,221914
12:33:33,364;350,395706;0,094701;0,104475;0,145547;-0,921119;-2,6482;-1,869995;25,198285
12:33:33,414;350,30141;0,098797;0,10668;0,144996;-0,823986;-2,661325;-1,812244;25,235041
12:33:33,464;350,584299;0,097117;0,1071;0,146282;-0,918494;-2,666575;-1,880496;25,216663
12:33:33,514;351,150076;0,098482;0,10689;0,145914;-0,879116;-2,721699;-1,85687;25,193034
12:33:33,564;350,30141;0,095016;0,10374;0,146833;-0,970999;-2,771574;-1,961873;25,214038
12:33:33,614;348,886968;0,098902;0,107415;0,145547;-0,960498;-2,734824;-1,959248;25,219289
12:33:33,664;350,112818;0,095751;0,105735;0,144628;-1,083884;-2,839823;-2,032751;25,211412
12:33:33,714;350,112818;0,095751;0,10458;0,144628;-1,028754;-2,810949;-2,035376;25,221914
12:33:33,764;350,018522;0,095331;0,10983;0,145363;-1,089134;-2,842448;-2,048501;25,211412
12:33:33,814;350,678595;0,094176;0,105105;0,144996;-1,026129;-2,839823;-2,009125;25,208787
12:33:33,864;350,678595;0,093231;0,102164;0,143893;-1,073383;-2,871323;-2,014375;25,208787
12:33:33,914;349,641337;0,095961;0,10815;0,145179;-0,994626;-2,808324;-1,969749;25,206161
12:33:33,964;351,244372;0,097537;0,107415;0,146466;-1,002502;-2,805699;-1,985499;25,20091
12:33:34,014;350,112818;0,098377;0,105;0,146649;-0,942121;-2,774199;-1,917247;25,219289
12:33:34,064;350,678595;0,097747;0,105945;0,143342;-0,947372;-2,792574;-1,932997;25,240292
12:33:34,114;350,584299;0,096906;0,107415;0,144812;-0,894867;-2,666575;-1,84637;25,232416
12:33:34,164;350,867187;0,097957;0,110775;0,145731;-0,910619;-2,716449;-1,872621;25,224539
12:33:34,214;349,924226;0,097432;0,1092;0,146282;-0,852863;-2,63245;-1,814869;25,206161
12:33:34,264;348,792672;0,097117;0,104895;0,146282;-0,910619;-2,700699;-1,85162;25,227165
