Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
12:13:24,214;352,187334;0,102052;0,11046;0,147384;-1,173141;-2,860823;-2,132504;25,258671
12:13:24,264;352,753111;0,095226;0,104685;0,146466;-1,280776;-2,952697;-2,221757;25,242918
12:13:24,314;352,470222;0,097642;0,10731;0,144996;-1,249273;-2,913323;-2,15088;25,240292
12:13:24,364;351,150076;0,098587;0,107835;0,148854;-1,304403;-2,965822;-2,208632;25,242918
12:13:24,414;350,867187;0,102997;0,112455;0,146833;-1,196768;-2,847698;-2,129879;25,242918
12:13:24,464;352,187334;0,099322;0,111195;0,146098;-1,238772;-2,934323;-2,15088;25,25342
12:13:24,514;351,338668;0,098062;0,10626;0,144996;-1,141639;-2,826698;-2,056377;25,240292
12:13:24,564;349,924226;0,099847;0,109515;0,147017;-1,133763;-2,818823;-2,056377;25,242918
12:13:24,614;351,244372;0,098692;0,110565;0,146282;-1,060257;-2,740074;-1,961873;25,235041
12:13:24,664;350,867187;0,099007;0,10626;0,144077;-1,026129;-2,750574;-1,990749;25,240292
12:13:24,714;351,244372;0,094806;0,104685;0,144444;-1,028754;-2,684949;-1,917247;25,248169
12:13:24,764;349,641337;0,096801;0,106155;0,147017;-1,065507;-2,761074;-1,998625;25,248169
12:13:24,814;349,735633;0,098482;0,10689;0,146833;-1,078633;-2,666575;-1,948748;25,245543
12:13:24,864;351,715853;0,097222;0,103005;0,143893;-1,160015;-2,826698;-2,038001;25,250794
12:13:24,914;350,207114;0,093546;0,10521;0,144444;-1,141639;-2,761074;-2,030126;25,232416
12:13:24,964;350,772891;0,095961;0,108045;0,146282;-1,225646;-2,850323;-2,148255;25,214038
12:13:25,014;352,28163;0,095436;0,10479;0,148487;-1,207269;-2,866073;-2,148255;25,242918
12:13:25,064;350,584299;0,098692;0,10983;0,146282;-1,244023;-2,908073;-2,198131;25,240292
12:13:25,114;353,601776;0,096381;0,10857;0,145547;-1,230896;-2,923823;-2,148255;25,235041
12:13:25,164;352,470222;0,097957;0,107415;0,145914;-1,236147;-2,923823;-2,153505;25,237667
12:13:25,214;352,187334;0,097747;0,105105;0,147201;-1,15739;-2,910698;-2,111503;25,248169
12:13:25,264;351,621557;0,098167;0,10941;0,146098;-1,191518;-2,868698;-2,103628;25,25342
12:13:25,314;350,961483;0,098377;0,10542;0,146466;-1,081258;-2,800449;-2,032751;25,245543
12:13:25,364;352,470222;0,097747;0,10752;0,144812;-1,083884;-2,784699;-2,051126;25,25342
12:13:25,414;351,150076;0,098482;0,1071;0,146466;-1,04188;-2,761074;-1,974999;25,242918
12:13:25,464;352,470222;0,097957;0,11004;0,148487;-1,076008;-2,734824;-2,019625;25,258671
12:13:25,514;350,395706;0,100792;0,108045;0,147936;-1,028754;-2,705949;-1,959248;25,219289
12:13:25,564;351,432964;0,095016;0,103215;0,145731;-1,112761;-2,740074;-2,043251;25,242918
12:13:25,614;351,05578;0,098272;0,10458;0,145731;-1,055006;-2,724324;-2,032751;25,261296
12:13:25,664;352,093037;0,098797;0,10857;0,147201;-1,16264;-2,824073;-2,106253;25,261296
12:13:25,714;351,338668;0,095541;0,105315;0,146098;-1,131138;-2,813573;-2,056377;25,248169
12:13:25,764;350,207114;0,094386;0,10395;0,145914;-1,21777;-2,855573;-2,17188;25,245543
12:13:25,814;351,810149;0,098587;0,106995;0,146833;-1,186268;-2,837198;-2,087878;25,232416
12:13:25,864;352,564518;0,099322;0,109725;0,146833;-1,286026;-2,955322;-2,208632;25,248169
12:13:25,914;351,715853;0,095226;0,10458;0,145914;-1,238772;-2,889698;-2,137754;25,242918
12:13:25,964;352,753111;0,098587;0,108465;0,146282;-1,2729;-2,936948;-2,198131;25,25342
12:13:26,014;352,375926;0,101002;0,10794;0,146098;-1,183642;-2,915948;-2,111503;25,245543
12:13:26,064;353,224591;0,094491;0,10584;0,147017;-1,183642;-2,873948;-2,111503;25,261296
12:13:26,114;352,658814;0,097642;0,108675;0,148303;-1,091759;-2,821448;-2,030126;25,240292
12:13:26,164;354,261849;0,097957;0,11088;0,149773;-1,094385;-2,779449;-2,032751;25,261296
12:13:26,214;353,413184;0,095751;0,10668;0,147936;-1,062882;-2,703324;-1,969749;25,25342
12:13:26,264;352,847407;0,095121;0,106155;0,146282;-1,052381;-2,700699;-1,969749;25,240292
12:13:26,314;353,224591;0,096486;0,105105;0,146098;-1,039255;-2,690199;-1,935623;25,240292
12:13:26,364;352,941703;0,093966;0,10353;0,144996;-1,057631;-2,753199;-1,982874;25,25342
12:13:26,414;350,867187;0,093126;0,105315;0,147017;-1,086509;-2,779449;-1,974999;25,245543
12:13:26,464;353,601776;0,096276;0,10794;0,148303;-1,15739;-2,863448;-2,082627;25,240292
12:13:26,514;353,790368;0,100687;0,107835;0,146282;-1,186268;-2,850323;-2,087878;25,245543
12:13:26,564;352,847407;0,096276;0,106575;0,146282;-1,246648;-2,926448;-2,153505;25,245543
12:13:26,614;353,035999;0,094386;0,105735;0,144444;-1,259774;-2,931698;-2,179756;25,261296
12:13:26,664;352,470222;0,097537;0,108255;0,144444;-1,270275;-2,963197;-2,208632;25,248169
12:13:26,714;353,50748;0,098167;0,1071;0,146098;-1,259774;-2,915948;-2,158755;25,237667
12:13:26,764;354,921922;0,096591;0,10479;0,144812;-1,251898;-2,936948;-2,17188;25,266547
12:13:26,814;354,544738;0,099742;0,10794;0,144628;-1,191518;-2,860823;-2,095753;25,232416
12:13:26,864;353,790368;0,095226;0,1029;0,144812;-1,160015;-2,894948;-2,095753;25,235041
12:13:26,914;354,073257;0,097642;0,10731;0,145547;-1,078633;-2,784699;-2,030126;25,235041
12:13:26,964;354,073257;0,096486;0,104685;0,144261;-1,083884;-2,755824;-2,02225;25,250794
12:13:27,014;353,130295;0,097852;0,105945;0,146282;-1,036629;-2,700699;-1,961873;25,277049
12:13:27,064;353,978961;0,095541;0,10458;0,145179;-1,04188;-2,740074;-1,948748;25,258671
12:13:27,114;353,50748;0,093546;0,1071;0,145731;-1,002502;-2,6062;-1,951373;25,274423
12:13:27,164;353,318888;0,095856;0,10752;0,146466;-1,020878;-2,67445;-1,977624;25,25342
12:13:27,214;352,187334;0,100057;0,1113;0,149406;-1,04713;-2,713824;-1,974999;25,240292
12:13:27,264;354,073257;0,096591;0,108255;0,147017;-1,144264;-2,763699;-2,056377;25,261296
12:13:27,314;352,658814;0,096066;0,105315;0,147568;-1,178392;-2,842448;-2,103628;25,240292
12:13:27,364;351,52726;0,097222;0,108465;0,15014;-1,225646;-2,902823;-2,16138;25,242918
12:13:27,414;351,05578;0,100792;0,109515;0,147568;-1,278151;-2,894948;-2,17188;25,235041
12:13:27,464;353,224591;0,098797;0,1071;0,148854;-1,286026;-2,939573;-2,229632;25,25342
12:13:27,514;351,904445;0,098902;0,10941;0,147017;-1,286026;-2,934323;-2,203381;25,242918
12:13:27,564;352,470222;0,098587;0,10836;0,145363;-1,291277;-2,981572;-2,232257;25,250794
12:13:27,614;353,884665;0,099007;0,11004;0,145731;-1,225646;-2,847698;-2,127254;25,22979
12:13:27,664;353,978961;0,101632;0,110145;0,147384;-1,188893;-2,905448;-2,085252;25,25342
12:13:27,714;353,035999;0,097327;0,1071;0,148119;-1,133763;-2,745324;-2,024875;25,22979
12:13:27,764;353,224591;0,096591;0,10626;0,147384;-1,078633;-2,818823;-2,00125;25,240292
12:13:27,814;353,884665;0,103417;0,11445;0,147752;-1,020878;-2,666575;-1,927747;25,245543
12:13:27,864;351,998741;0,098797;0,107625;0,146833;-1,049756;-2,677075;-1,951373;25,258671
12:13:27,914;352,187334;0,095436;0,105105;0,146466;-1,005127;-2,687574;-1,930372;25,250794
12:13:27,964;351,52726;0,091341;0,104895;0,146098;-1,023503;-2,703324;-1,980249;25,242918
12:13:28,014;351,05578;0,095436;0,10626;0,146833;-1,044505;-2,695449;-2,017;25,242918
12:13:28,064;353,50748;0,096276;0,108675;0,145914;-1,133763;-2,800449;-2,111503;25,250794
12:13:28,114;352,187334;0,092916;0,10437;0,145363;-1,183642;-2,852948;-2,135129;25,256045
12:13:28,164;353,884665;0,097747;0,109305;0,146098;-1,215145;-2,879198;-2,148255;25,250794
12:13:28,214;351,998741;0,098272;0,10584;0,147752;-1,244023;-2,884448;-2,169255;25,240292
12:13:28,264;352,941703;0,098692;0,10626;0,149222;-1,254523;-2,952697;-2,227007;25,250794
12:13:28,314;354,450442;0,095751;0,10563;0,144077;-1,288651;-2,905448;-2,208632;25,263921
12:13:28,364;351,998741;0,096381;0,105735;0,143893;-1,251898;-3,002572;-2,213882;25,235041
12:13:28,414;354,356145;0,101842;0,108885;0,146466;-1,207269;-2,852948;-2,140379;25,211412
12:13:28,464;352,375926;0,104152;0,112245;0,148671;-1,173141;-2,879198;-2,129879;25,240292
12:13:28,514;355,299107;0,099217;0,108255;0,146649;-1,136388;-2,763699;-2,043251;25,235041
12:13:28,564;353,035999;0,100687;0,111195;0,148119;-1,086509;-2,774199;-2,0065;25,274423
12:13:28,614;354,73333;0,101107;0,108885;0,147752;-1,057631;-2,713824;-1,946123;25,263921
12:13:28,664;352,470222;0,097852;0,10836;0,148303;-1,044505;-2,640325;-1,938248;25,242918
12:13:28,714;352,564518;0,099532;0,10794;0,147384;-1,049756;-2,737449;-1,951373;25,237667
12:13:28,764;352,187334;0,096696;0,10605;0,145547;-1,049756;-2,65345;-1,948748;25,237667
12:13:28,814;351,150076;0,097537;0,10416;0,146466;-1,115386;-2,761074;-2,027501;25,250794
12:13:28,864;351,998741;0,096066;0,104685;0,147201;-1,139013;-2,810949;-2,035376;25,245543
12:13:28,914;352,753111;0,100687;0,11151;0,146098;-1,209895;-2,797824;-2,132504;25,256045
12:13:28,964;351,810149;0,097011;0,10563;0,147017;-1,26765;-2,842448;-2,16663;25,227165
12:13:29,014;353,696072;0,096486;0,10689;0,148487;-1,275525;-2,981572;-2,213882;25,256045
12:13:29,064;353,035999;0,093441;0,103005;0,146466;-1,32803;-2,973697;-2,245383;25,235041
12:13:29,114;353,696072;0,095331;0,106155;0,144996;-1,259774;-2,965822;-2,16138;25,232416
12:13:29,164;354,450442;0,099532;0,109095;0,147201;-1,262399;-2,947447;-2,179756;25,256045
12:13:29,214;353,50748;0,098902;0,11277;0,148487;-1,196768;-2,900198;-2,129879;25,245543
12:13:29,264;354,921922;0,099112;0,110355;0,145547;-1,146889;-2,834573;-2,043251;25,237667
12:13:29,314;352,753111;0,095646;0,10878;0,149038;-1,094385;-2,842448;-2,017;25,232416
12:13:29,364;352,093037;0,097747;0,11109;0,148487;-1,057631;-2,677075;-1,974999;25,227165
12:13:29,414;354,073257;0,098692;0,10878;0,146833;-0,999876;-2,737449;-1,904122;25,250794
12:13:29,464;353,50748;0,095646;0,106155;0,144812;-0,960498;-2,708574;-1,86212;25,240292
12:13:29,514;353,224591;0,097852;0,106575;0,144996;-1,044505;-2,713824;-1,961873;25,224539
12:13:29,564;352,941703;0,096696;0,1071;0,145547;-1,068132;-2,705949;-1,951373;25,232416
12:13:29,614;354,073257;0,095436;0,106365;0,144628;-1,133763;-2,813573;-2,051126;25,25342
12:13:29,664;353,035999;0,095121;0,10584;0,144628;-1,160015;-2,768949;-2,040626;25,22979
12:13:29,714;353,601776;0,098377;0,106365;0,144261;-1,188893;-2,863448;-2,103628;25,263921
12:13:29,764;352,941703;0,095646;0,10668;0,146098;-1,249273;-2,894948;-2,16138;25,245543
12:13:29,814;353,413184;0,094911;0,103425;0,144812;-1,26765;-2,921198;-2,182381;25,25342
12:13:29,864;353,50748;0,094176;0,10374;0,146282;-1,2729;-2,929073;-2,187631;25,235041
12:13:29,914;353,224591;0,095541;0,106785;0,145363;-1,233522;-2,963197;-2,198131;25,248169
12:13:29,964;354,073257;0,094281;0,105315;0,145914;-1,238772;-2,863448;-2,164005;25,235041
12:13:30,014;353,978961;0,097957;0,10689;0,144261;-1,21777;-2,852948;-2,111503;25,221914
12:13:30,064;354,450442;0,097011;0,10773;0,143709;-1,160015;-2,821448;-2,045876;25,237667
12:13:30,114;355,016219;0,095436;0,104265;0,144812;-1,107511;-2,755824;-2,014375;25,242918
12:13:30,164;354,73333;0,098482;0,10836;0,144996;-1,076008;-2,713824;-1,988124;25,224539
12:13:30,214;353,978961;0,098587;0,10899;0,147936;-1,052381;-2,724324;-1,932997;25,240292
12:13:30,264;352,470222;0,096906;0,105315;0,145363;-1,026129;-2,679699;-1,932997;25,22979
12:13:30,314;351,998741;0,096696;0,10563;0,147017;-1,062882;-2,65345;-1,935623;25,248169
12:13:30,364;350,30141;0,098272;0,109935;0,146649;-1,068132;-2,703324;-1,932997;25,245543
12:13:30,414;351,904445;0,095016;0,103635;0,146833;-1,099635;-2,719074;-2,024875;25,235041
12:13:30,464;351,338668;0,098482;0,10626;0,147568;-1,15739;-2,787324;-2,027501;25,245543
12:13:30,514;350,584299;0,095856;0,103845;0,145547;-1,202019;-2,847698;-2,090503;25,22979
12:13:30,564;351,52726;0,095331;0,106575;0,146466;-1,21252;-2,803074;-2,137754;25,250794
12:13:30,614;352,093037;0,097852;0,10878;0,145547;-1,238772;-2,942198;-2,16663;25,245543
12:13:30,664;351,810149;0,094281;0,10521;0,145547;-1,275525;-2,942198;-2,17188;25,248169
12:13:30,714;351,05578;0,095436;0,10563;0,145914;-1,257149;-2,939573;-2,216507;25,25342
12:13:30,764;351,244372;0,097117;0,10689;0,147201;-1,21777;-2,902823;-2,140379;25,242918
12:13:30,814;351,810149;0,096066;0,105315;0,146649;-1,202019;-2,855573;-2,127254;25,240292
12:13:30,864;352,658814;0,097852;0,106575;0,145914;-1,170516;-2,829323;-2,103628;25,248169
12:13:30,914;352,658814;0,098062;0,10773;0,146833;-1,16264;-2,813573;-2,077377;25,227165
12:13:30,964;354,167553;0,098377;0,110565;0,146282;-1,118012;-2,766324;-2,02225;25,235041
12:13:31,014;352,753111;0,097852;0,10836;0,148854;-1,049756;-2,732199;-1,980249;25,256045
12:13:31,064;351,05578;0,098167;0,107205;0,146833;-1,015628;-2,703324;-1,943498;25,224539
12:13:31,114;350,772891;0,096276;0,1071;0,147936;-1,086509;-2,692824;-1,959248;25,248169
12:13:31,164;353,696072;0,098902;0,108675;0,145179;-1,123262;-2,761074;-2,032751;25,248169
12:13:31,214;351,05578;0,094386;0,10437;0,144628;-1,133763;-2,768949;-2,061627;25,25342
12:13:31,264;350,961483;0,092286;0,100694;0,145914;-1,149514;-2,813573;-2,059002;25,235041
12:13:31,314;352,28163;0,095016;0,10752;0,146466;-1,178392;-2,852948;-2,098378;25,248169
12:13:31,364;351,52726;0,096591;0,105945;0,145731;-1,207269;-2,855573;-2,15088;25,227165
12:13:31,414;351,05578;0,097747;0,106155;0,145731;-1,241397;-2,876573;-2,169255;25,235041
12:13:31,464;352,187334;0,095961;0,104055;0,146282;-1,257149;-2,944823;-2,195506;25,219289
12:13:31,514;352,375926;0,098797;0,10983;0,146833;-1,259774;-2,968447;-2,16663;25,227165
12:13:31,564;352,187334;0,097642;0,10731;0,146833;-1,223021;-2,952697;-2,145629;25,248169
12:13:31,614;353,318888;0,093861;0,10605;0,146649;-1,167891;-2,897573;-2,103628;25,240292
12:13:31,664;353,035999;0,098482;0,106995;0,144996;-1,136388;-2,784699;-2,064252;25,227165
12:13:31,714;351,810149;0,100477;0,11025;0,146098;-1,123262;-2,821448;-2,02225;25,245543
12:13:31,764;352,564518;0,095331;0,104475;0,144812;-1,062882;-2,816198;-2,019625;25,237667
12:13:31,814;352,470222;0,094911;0,100694;0,141504;-1,005127;-2,755824;-1,967124;25,237667
12:13:31,864;352,470222;0,095331;0,105315;0,143526;-0,984125;-2,687574;-1,925122;25,25342
12:13:31,914;351,621557;0,097117;0,105;0,146282;-1,002502;-2,687574;-1,940873;25,248169
12:13:31,964;352,470222;0,103102;0,112245;0,148487;-0,992001;-2,671825;-1,951373;25,22979
12:13:32,014;350,584299;0,099427;0,1071;0,147936;-1,099635;-2,719074;-2,02225;25,224539
12:13:32,064;352,093037;0,095646;0,105;0,145914;-1,112761;-2,800449;-2,045876;25,25342
12:13:32,114;350,584299;0,095226;0,10815;0,147752;-1,199394;-2,850323;-2,129879;25,242918
12:13:32,164;350,207114;0,098587;0,107205;0,147201;-1,233522;-2,884448;-2,143004;25,22979
12:13:32,214;351,621557;0,097117;0,10752;0,148487;-1,296527;-2,955322;-2,221757;25,22979
12:13:32,264;350,961483;0,096906;0,108045;0,146466;-1,291277;-2,929073;-2,227007;25,240292
12:13:32,314;351,338668;0,098167;0,108255;0,146282;-1,335906;-3,002572;-2,250633;25,242918
12:13:32,364;352,375926;0,101527;0,108465;0,143342;-1,293902;-2,981572;-2,227007;25,242918
12:13:32,414;351,244372;0,095541;0,10605;0,144996;-1,2729;-2,952697;-2,174505;25,242918
12:13:32,464;351,338668;0,098062;0,105945;0,145179;-1,167891;-2,879198;-2,048501;25,221914
12:13:32,514;352,093037;0,096276;0,106785;0,147201;-1,141639;-2,821448;-2,066877;25,242918
12:13:32,564;352,470222;0,099637;0,10878;0,144812;-1,034004;-2,711199;-1,964499;25,256045
12:13:32,614;351,621557;0,098377;0,103845;0,145731;-1,044505;-2,761074;-1,943498;25,227165
12:13:32,664;353,035999;0,099322;0,10857;0,146649;-0,947372;-2,677075;-1,869995;25,221914
12:13:32,714;350,867187;0,101002;0,11172;0,147568;-1,010377;-2,64295;-1,917247;25,25342
12:13:32,764;351,244372;0,093651;0,105735;0,145179;-0,970999;-2,690199;-1,906747;25,248169
12:13:32,814;351,621557;0,093441;0,103005;0,144628;-1,104885;-2,742699;-1,988124;25,22979
12:13:32,864;352,470222;0,100372;0,10794;0,147384;-1,089134;-2,761074;-2,027501;25,227165
12:13:32,914;351,338668;0,097117;0,10689;0,147017;-1,215145;-2,845073;-2,116754;25,25342
12:13:32,964;350,867187;0,092706;0,105105;0,144996;-1,199394;-2,881823;-2,129879;25,248169
12:13:33,014;350,772891;0,094701;0,10311;0,145547;-1,286026;-2,934323;-2,237507;25,232416
12:13:33,064;352,941703;0,095856;0,10647;0,145914;-1,270275;-3,031447;-2,200756;25,250794
12:13:33,114;353,696072;0,094701;0,10689;0,145914;-1,341156;-2,963197;-2,248008;25,227165
12:13:33,164;352,28163;0,099007;0,10836;0,144628;-1,286026;-2,999947;-2,232257;25,240292
12:13:33,214;352,658814;0,096801;0,10647;0,145731;-1,278151;-2,999947;-2,192881;25,216663
12:13:33,264;352,093037;0,097011;0,10857;0,144444;-1,194143;-2,923823;-2,114128;25,22979
12:13:33,314;352,941703;0,099637;0,10836;0,145547;-1,194143;-2,834573;-2,085252;25,269172
12:13:33,364;352,753111;0,097642;0,10794;0,145363;-1,039255;-2,818823;-1,956623;25,237667
12:13:33,414;352,375926;0,101737;0,112455;0,144812;-1,068132;-2,700699;-1,943498;25,256045
12:13:33,464;352,093037;0,097222;0,103425;0,145179;-0,976249;-2,6587;-1,880496;25,235041
12:13:33,514;349,358449;0,094491;0,105315;0,145547;-1,052381;-2,695449;-1,925122;25,250794
12:13:33,564;349,924226;0,096486;0,10731;0,143158;-1,020878;-2,6167;-1,86737;25,248169
12:13:33,614;349,829929;0,095751;0,10542;0,145731;-1,099635;-2,745324;-1,982874;25,248169
12:13:33,664;350,018522;0,095436;0,10605;0,145914;-1,089134;-2,734824;-1,972374;25,245543
12:13:33,714;351,998741;0,096171;0,108675;0,147201;-1,204644;-2,787324;-2,072127;25,22979
12:13:33,764;350,30141;0,097642;0,107415;0,147017;-1,194143;-2,868698;-2,101003;25,258671
12:13:33,814;349,547041;0,096696;0,10752;0,149406;-1,265024;-2,931698;-2,195506;25,256045
12:13:33,864;351,621557;0,098797;0,106575;0,146098;-1,220395;-2,931698;-2,140379;25,208787
12:13:33,914;350,018522;0,097117;0,10689;0,147017;-1,322779;-2,929073;-2,227007;25,232416
12:13:33,964;351,05578;0,101422;0,10794;0,145914;-1,249273;-2,923823;-2,164005;25,269172
12:13:34,014;350,207114;0,097747;0,1071;0,147568;-1,254523;-2,918573;-2,211257;25,219289
12:13:34,064;350,584299;0,095856;0,107415;0,147936;-1,167891;-2,855573;-2,053751;25,22979
12:13:34,114;349,358449;0,100372;0,108045;0,146098;-1,170516;-2,792574;-2,061627;25,235041
12:13:34,164;348,886968;0,096066;0,10647;0,145731;-1,044505;-2,719074;-1,969749;25,266547
12:13:34,214;349,452745;0,097432;0,106365;0,145731;-1,068132;-2,687574;-1,961873;25,250794
12:13:34,264;350,867187;0,100267;0,10647;0,147752;-0,960498;-2,6377;-1,86212;25,227165
12:13:34,314;349,07556;0,095646;0,10437;0,144444;-1,036629;-2,6272;-1,932997;25,227165
12:13:34,364;348,415487;0,094701;0,105945;0,146098;-0,994626;-2,661325;-1,893621;25,269172
12:13:34,414;347,661118;0,095121;0,1071;0,145179;-1,081258;-2,716449;-1,990749;25,240292
12:13:34,464;349,924226;0,094911;0,104475;0,144628;-1,091759;-2,758449;-2,0065;25,242918
12:13:34,514;349,829929;0,097537;0,10458;0,145731;-1,183642;-2,852948;-2,085252;25,221914
12:13:34,564;349,735633;0,098272;0,108045;0,148671;-1,196768;-2,879198;-2,119379;25,219289
12:13:34,614;349,829929;0,098062;0,106995;0,147201;-1,270275;-2,952697;-2,240133;25,250794
12:13:34,664;347,755414;0,097327;0,106365;0,147201;-1,280776;-2,929073;-2,182381;25,245543
12:13:34,714;351,338668;0,097327;0,107415;0,146466;-1,301778;-2,989447;-2,253258;25,235041
12:13:34,764;350,207114;0,100687;0,109305;0,146098;-1,259774;-2,923823;-2,200756;25,227165
12:13:34,814;350,867187;0,096591;0,10815;0,143709;-1,238772;-2,944823;-2,179756;25,25342
12:13:34,864;351,432964;0,099532;0,107205;0,144628;-1,154765;-2,894948;-2,106253;25,216663
12:13:34,914;350,961483;0,097117;0,107625;0,144996;-1,125887;-2,774199;-2,043251;25,22979
12:13:34,964;351,715853;0,097852;0,107835;0,145547;-1,065507;-2,774199;-1,985499;25,211412
12:13:35,014;350,678595;0,097432;0,107205;0,145914;-1,04713;-2,745324;-1,961873;25,248169
12:13:35,064;350,678595;0,097957;0,104475;0,146098;-0,973624;-2,614075;-1,877871;25,232416
12:13:35,114;350,018522;0,097117;0,105;0,146282;-0,999876;-2,656075;-1,922497;25,245543
12:13:35,164;348,698375;0,095016;0,10731;0,147568;-0,98675;-2,677075;-1,909372;25,237667
12:13:35,214;349,169856;0,095226;0,10605;0,145914;-1,068132;-2,724324;-1,996;25,248169
12:13:35,264;349,829929;0,096801;0,10773;0,147017;-1,070757;-2,776824;-1,974999;25,232416
12:13:35,314;348,792672;0,092601;0,10458;0,146466;-1,181017;-2,805699;-2,106253;25,237667
12:13:35,364;349,735633;0,094911;0,103845;0,146466;-1,167891;-2,879198;-2,127254;25,237667
12:13:35,414;348,886968;0,097642;0,106365;0,144812;-1,265024;-2,926448;-2,221757;25,240292
12:13:35,464;350,490003;0,096906;0,106365;0,144812;-1,26765;-2,934323;-2,195506;25,240292
12:13:35,514;351,338668;0,096276;0,109305;0,144444;-1,312278;-2,986822;-2,242758;25,224539
12:13:35,564;350,490003;0,096486;0,108255;0,144077;-1,2729;-2,923823;-2,208632;25,235041
12:13:35,614;350,30141;0,095541;0,10353;0,145179;-1,259774;-2,952697;-2,190256;25,240292
12:13:35,664;350,018522;0,098902;0,11046;0,148303;-1,154765;-2,892323;-2,087878;25,22979
12:13:35,714;350,678595;0,096906;0,105735;0,143893;-1,160015;-2,816198;-2,085252;25,250794
12:13:35,764;351,05578;0,096066;0,101534;0,143342;-1,04188;-2,766324;-1,953998;25,227165
12:13:35,814;349,452745;0,101842;0,110145;0,146098;-1,073383;-2,745324;-1,948748;25,250794
12:13:35,864;350,867187;0,099952;0,10731;0,146098;-0,970999;-2,679699;-1,875246;25,22979
12:13:35,914;349,547041;0,096801;0,10479;0,146833;-1,039255;-2,650825;-1,922497;25,237667
12:13:35,964;350,112818;0,096066;0,10605;0,146282;-1,002502;-2,700699;-1,86737;25,245543
12:13:36,014;348,321191;0,097327;0,105945;0,147201;-1,070757;-2,737449;-1,985499;25,242918
12:13:36,064;349,829929;0,097957;0,10521;0,147568;-1,09701;-2,724324;-2,0065;25,242918
12:13:36,114;348,698375;0,095121;0,103635;0,145914;-1,204644;-2,808324;-2,087878;25,269172
12:13:36,164;348,981264;0,093336;0,1029;0,143526;-1,175767;-2,805699;-2,114128;25,237667
12:13:36,214;348,981264;0,096171;0,10437;0,142607;-1,322779;-2,921198;-2,240133;25,256045
12:13:36,264;349,641337;0,095541;0,104475;0,145363;-1,275525;-2,913323;-2,227007;25,237667
12:13:36,314;350,772891;0,099742;0,107835;0,145914;-1,359533;-2,989447;-2,261133;25,227165
12:13:36,364;351,05578;0,098272;0,108675;0,145179;-1,301778;-2,955322;-2,221757;25,22979
