Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
09:13:27,214;2004,633351;0,651451;1,001246;1,122705;-6,231957;-6,362547;-6,272264;25,547472
09:13:27,264;2003,690389;0,676022;1,020042;1,127115;-6,163701;-6,289048;-6,269639;25,529094
09:13:27,314;2003,313205;0,650925;0,998305;1,121971;-6,205705;-6,310047;-6,29589;25,534345
09:13:27,364;2003,973278;0,669827;1,013217;1,128585;-6,210955;-6,226048;-6,235513;25,573727
09:13:27,414;2003,501797;0,64494;0,991375;1,116274;-6,292337;-6,407172;-6,348392;25,578978
09:13:27,464;2003,973278;0,684528;1,031803;1,138691;-6,187328;-6,349422;-6,269639;25,571101
09:13:27,514;2004,16187;0,652186;1,000826;1,128585;-6,260834;-6,396672;-6,316891;25,578978
09:13:27,564;2003,878982;0,676127;1,022247;1,131709;-6,205705;-6,315297;-6,253889;25,56585
09:13:27,614;2003,784686;0,654496;1,004396;1,12638;-6,245083;-6,367797;-6,30114;25,547472
09:13:27,664;2004,727647;0,674867;1,021617;1,132444;-6,145324;-6,270673;-6,238138;25,534345
09:13:27,714;2002,464539;0,649455;0,99358;1,114437;-6,255584;-6,365172;-6,29589;25,529094
09:13:27,764;2005,199128;0,668462;1,018572;1,128769;-6,189953;-6,331047;-6,243389;25,555348
09:13:27,814;2004,067574;0,648825;0,99694;1,121419;-6,273961;-6,331047;-6,311641;25,586854
09:13:27,864;2005,010536;0,667202;1,009016;1,125462;-6,197829;-6,349422;-6,259139;25,544846
09:13:27,914;2004,91624;0,666047;1,007861;1,119582;-6,21358;-6,370422;-6,316891;25,542221
09:13:27,964;2005,38772;0,656911;1,004711;1,125462;-6,224081;-6,315297;-6,282765;25,531719
09:13:28,014;2004,350463;0,658171;1,004501;1,123624;-6,281836;-6,370422;-6,314266;25,563225
09:13:28,064;2006,14209;0,667622;1,014057;1,125462;-6,203079;-6,307422;-6,251264;25,534345
09:13:28,114;2004,539055;0,654706;1,001141;1,118296;-6,252959;-6,399297;-6,316891;25,557974
09:13:28,164;2005,953497;0,664681;1,009331;1,124727;-6,237207;-6,367797;-6,298515;25,568476
09:13:28,214;2005,104832;0,660271;1,005761;1,121236;-6,297588;-6,412422;-6,361517;25,59473
09:13:28,264;2006,047794;0,651346;0,995995;1,121603;-6,14795;-6,270673;-6,243389;25,571101
09:13:28,314;2003,973278;0,672557;1,017522;1,136486;-6,247708;-6,328422;-6,311641;25,571101
09:13:28,364;2004,727647;0,659326;1,005551;1,122338;-6,155825;-6,333672;-6,253889;25,529094
09:13:28,414;2004,91624;0,674867;1,023087;1,135384;-6,221456;-6,375672;-6,324766;25,544846
09:13:28,464;2004,539055;0,658591;1,007336;1,12491;-6,205705;-6,323172;-6,238138;25,529094
09:13:28,514;2004,539055;0,665732;1,011011;1,129872;-6,203079;-6,331047;-6,29064;25,521217
09:13:28,564;2004,539055;0,659746;1,009961;1,126197;-6,20833;-6,338922;-6,251264;25,542221
09:13:28,614;2005,293424;0,664471;1,010696;1,12344;-6,221456;-6,312672;-6,28539;25,552723
09:13:28,664;2004,539055;0,657541;1,002821;1,117009;-6,145324;-6,244423;-6,214513;25,534345
09:13:28,714;2004,444759;0,666572;1,011011;1,129504;-6,195204;-6,286423;-6,259139;25,563225
09:13:28,764;2003,973278;0,664156;1,009121;1,131158;-6,168951;-6,296922;-6,259139;25,610483
09:13:28,814;2004,256166;0,657121;1,008596;1,123624;-6,205705;-6,341547;-6,253889;25,521217
09:13:28,864;2003,784686;0,661636;1,007441;1,122154;-6,205705;-6,357297;-6,29589;25,573727
09:13:28,914;2004,539055;0,660796;1,005866;1,124359;-6,221456;-6,365172;-6,322141;25,515966
09:13:28,964;2003,878982;0,670142;1,014162;1,127115;-6,189953;-6,317922;-6,253889;25,557974
09:13:29,014;2003,973278;0,654916;1,001666;1,119582;-6,200454;-6,296922;-6,259139;25,518592
09:13:29,064;2004,067574;0,666677;1,012377;1,126748;-6,174202;-6,265423;-6,259139;25,544846
09:13:29,114;2005,764905;0,659326;1,006706;1,128218;-6,224081;-6,362547;-6,303765;25,523843
09:13:29,164;2004,444759;0,660691;1,007756;1,125645;-6,14795;-6,260173;-6,222388;25,571101
09:13:29,214;2003,501797;0,669722;1,017732;1,13079;-6,252959;-6,420297;-6,348392;25,531719
09:13:29,264;2004,633351;0,662581;1,005341;1,121603;-6,168951;-6,289048;-6,222388;25,521217
09:13:29,314;2002,464539;0,657961;1,002821;1,120684;-6,255584;-6,370422;-6,293265;25,59473
09:13:29,364;2004,350463;0,677912;1,023822;1,138508;-6,221456;-6,394047;-6,311641;25,529094
09:13:29,414;2004,91624;0,659746;1,006916;1,121052;-6,200454;-6,320547;-6,261764;25,53697
09:13:29,464;2003,313205;0,655861;1,001456;1,117928;-6,171577;-6,265423;-6,198762;25,550097
09:13:29,514;2003,218909;0,664786;1,011957;1,125278;-6,281836;-6,399297;-6,327391;25,544846
09:13:29,564;2004,256166;0,653446;0,995365;1,119582;-6,168951;-6,247048;-6,214513;25,53697
09:13:29,614;2004,91624;0,671402;1,017732;1,130423;-6,226706;-6,344172;-6,261764;25,568476
09:13:29,664;2005,38772;0,651661;0,99883;1,122154;-6,15845;-6,275923;-6,177761;25,500214
09:13:29,714;2003,784686;0,679908;1,024663;1,132812;-6,242458;-6,336297;-6,303765;25,539596
09:13:29,764;2004,350463;0,646515;0,99568;1,119031;-6,187328;-6,254923;-6,248639;25,557974
09:13:29,814;2004,16187;0,663526;1,008281;1,123624;-6,200454;-6,257548;-6,29064;25,521217
09:13:29,864;2004,350463;0,650925;0,993685;1,111681;-6,21358;-6,333672;-6,269639;25,560599
09:13:29,914;2003,313205;0,666992;1,013007;1,125829;-6,21358;-6,299547;-6,261764;25,568476
09:13:29,964;2003,218909;0,662791;1,008281;1,123992;-6,182078;-6,260173;-6,230263;25,560599
09:13:30,014;2004,067574;0,657751;1,002821;1,118112;-6,210955;-6,304797;-6,298515;25,586854
09:13:30,064;2004,444759;0,662581;1,006706;1,12638;-6,168951;-6,286423;-6,183012;25,557974
09:13:30,114;2002,653132;0,675287;1,024348;1,13814;-6,247708;-6,317922;-6,303765;25,547472
09:13:30,164;2004,350463;0,654811;1,000301;1,113151;-6,166326;-6,296922;-6,246014;25,557974
09:13:30,214;2004,727647;0,650085;0,996205;1,117744;-6,26346;-6,391422;-6,330016;25,557974
09:13:30,264;2005,482017;0,678017;1,026973;1,138508;-6,155825;-6,228673;-6,217138;25,547472
09:13:30,314;2004,633351;0,652186;0,997045;1,120501;-6,221456;-6,383547;-6,30114;25,510715
09:13:30,364;2003,313205;0,666257;1,012797;1,125645;-6,174202;-6,283798;-6,225013;25,571101
09:13:30,414;2003,124612;0,655441;0,999461;1,111313;-6,245083;-6,336297;-6,324766;25,568476
09:13:30,464;2002,841724;0,651556;0,99211;1,113151;-6,20833;-6,333672;-6,264389;25,521217
09:13:30,514;2003,313205;0,664681;1,012272;1,130239;-6,176827;-6,299547;-6,211887;25,53697
09:13:30,564;2002,841724;0,654496;1,000931;1,119031;-6,171577;-6,207673;-6,217138;25,521217
09:13:30,614;2003,218909;0,663841;1,009331;1,12932;-6,210955;-6,310047;-6,293265;25,529094
09:13:30,664;2003,596093;0,659536;1,006496;1,120317;-6,195204;-6,260173;-6,267014;25,555348
09:13:30,714;2003,973278;0,662791;1,006601;1,125462;-6,224081;-6,333672;-6,28539;25,542221
09:13:30,764;2002,653132;0,653236;0,997885;1,120868;-6,179452;-6,286423;-6,243389;25,523843
09:13:30,814;2004,067574;0,662791;1,011536;1,126748;-6,20833;-6,354672;-6,293265;25,544846
09:13:30,864;2003,690389;0,656386;1,003556;1,119582;-6,14795;-6,275923;-6,227638;25,505464
09:13:30,914;2003,596093;0,660481;1,002506;1,118847;-6,200454;-6,252298;-6,240763;25,53697
09:13:30,964;2003,407501;0,660796;1,005446;1,12785;-6,174202;-6,320547;-6,272264;25,552723
09:13:31,014;2003,690389;0,661426;1,008386;1,121052;-6,287087;-6,401922;-6,316891;25,597356
09:13:31,064;2003,596093;0,663946;1,011326;1,13079;-6,132198;-6,226048;-6,204012;25,529094
09:13:31,114;2003,878982;0,666362;1,013322;1,131893;-6,200454;-6,344172;-6,306391;25,573727
09:13:31,164;2002,747428;0,659956;1,002926;1,118847;-6,145324;-6,257548;-6,222388;25,518592
09:13:31,214;2003,124612;0,663211;1,008281;1,124359;-6,163701;-6,304797;-6,238138;25,502839
09:13:31,264;2002,558835;0,666467;1,012167;1,128585;-6,182078;-6,336297;-6,259139;25,521217
09:13:31,314;2003,218909;0,665837;1,013637;1,12785;-6,218831;-6,299547;-6,267014;25,529094
09:13:31,364;2003,407501;0,664786;1,011221;1,129504;-6,168951;-6,249673;-6,209262;25,53697
09:13:31,414;2001,993058;0,657961;1,004921;1,122338;-6,237207;-6,346797;-6,288015;25,544846
09:13:31,464;2001,427281;0,671822;1,022772;1,139059;-6,134823;-6,228673;-6,219763;25,50809
09:13:31,514;2003,124612;0,659221;1,005551;1,12344;-6,242458;-6,391422;-6,298515;25,515966
09:13:31,564;2003,596093;0,658591;1,005971;1,121971;-6,163701;-6,312672;-6,243389;25,573727
09:13:31,614;2003,030316;0,657121;0,997045;1,116458;-6,252959;-6,320547;-6,277515;25,544846
09:13:31,664;2003,784686;0,677912;1,021827;1,136486;-6,258209;-6,383547;-6,264389;25,555348
09:13:31,714;2003,124612;0,655756;1,002191;1,122522;-6,205705;-6,349422;-6,246014;25,518592
09:13:31,764;2004,444759;0,662371;1,013742;1,129504;-6,129573;-6,270673;-6,206637;25,529094
09:13:31,814;2004,350463;0,661006;1,005866;1,125645;-6,226706;-6,354672;-6,303765;25,513341
09:13:31,864;2004,067574;0,660061;1,007966;1,128034;-6,182078;-6,317922;-6,225013;25,526468
09:13:31,914;2005,576313;0,666152;1,009436;1,130055;-6,184703;-6,304797;-6,261764;25,518592
09:13:31,964;2004,727647;0,667097;1,010696;1,125462;-6,150575;-6,299547;-6,232888;25,571101
09:13:32,014;2005,104832;0,660376;1,007546;1,130239;-6,174202;-6,302172;-6,214513;25,552723
09:13:32,064;2005,859201;0,655861;1,002086;1,122154;-6,161076;-6,296922;-6,219763;25,56585
09:13:32,114;2005,38772;0,670247;1,018152;1,132628;-6,192578;-6,320547;-6,272264;25,50809
09:13:32,164;2006,707867;0,656491;1,001456;1,119949;-6,105946;-6,252298;-6,14101;25,552723
09:13:32,214;2005,764905;0,664576;1,009121;1,126564;-6,187328;-6,312672;-6,28539;25,502839
09:13:32,264;2005,482017;0,665101;1,011536;1,126564;-6,168951;-6,354672;-6,253889;25,50809
09:13:32,314;2006,047794;0,659221;1,006916;1,125462;-6,205705;-6,338922;-6,253889;25,557974
09:13:32,364;2006,802163;0,663316;1,011326;1,133914;-6,174202;-6,325797;-6,251264;25,557974
09:13:32,414;2006,14209;0,656701;1,007546;1,128585;-6,197829;-6,323172;-6,269639;25,557974
09:13:32,464;2005,576313;0,668147;1,019832;1,130974;-6,192578;-6,333672;-6,209262;25,555348
09:13:32,514;2005,670609;0,654916;1,003136;1,121787;-6,200454;-6,286423;-6,248639;25,510715
09:13:32,564;2006,424978;0,656911;1,000616;1,112232;-6,116447;-6,233923;-6,164636;25,50809
09:13:32,614;2006,613571;0,670352;1,013952;1,124727;-6,266085;-6,354672;-6,288015;25,571101
09:13:32,664;2007,650828;0,646095;0,99463;1,121419;-6,137449;-6,273298;-6,198762;25,502839
09:13:32,714;2007,933717;0,670877;1,017522;1,130239;-6,20833;-6,367797;-6,293265;25,550097
09:13:32,764;2006,990755;0,659116;1,006076;1,125094;-6,155825;-6,260173;-6,177761;25,547472
09:13:32,814;2008,122309;0,667832;1,014582;1,130055;-6,205705;-6,338922;-6,28014;25,47921
09:13:32,864;2007,556532;0,670457;1,014162;1,130423;-6,126948;-6,286423;-6,172511;25,526468
09:13:32,914;2005,764905;0,660796;1,007441;1,126748;-6,252959;-6,380922;-6,311641;25,592105
09:13:32,964;2008,782382;0,661321;1,008596;1,125094;-6,129573;-6,278548;-6,190887;25,492337
09:13:33,014;2008,122309;0,665732;1,010906;1,127483;-6,14795;-6,244423;-6,222388;25,544846
09:13:33,064;2007,085051;0,667202;1,014582;1,127667;-6,126948;-6,239173;-6,162011;25,47921
09:13:33,114;2006,14209;0,660586;1,007546;1,12344;-6,21358;-6,338922;-6,251264;25,526468
09:13:33,164;2008,499494;0,662476;1,007126;1,121971;-6,103321;-6,178798;-6,162011;25,544846
09:13:33,214;2006,236386;0,652921;1,003136;1,129872;-6,229332;-6,328422;-6,282765;25,542221
09:13:33,264;2005,953497;0,670667;1,017102;1,129688;-6,155825;-6,278548;-6,188262;25,510715
09:13:33,314;2006,707867;0,654706;0,99883;1,114804;-6,210955;-6,349422;-6,248639;25,53697
09:13:33,364;2006,519274;0,660586;1,007756;1,121052;-6,116447;-6,249673;-6,193512;25,500214
09:13:33,414;2007,839421;0,655546;1,001771;1,122154;-6,168951;-6,268048;-6,238138;25,497588
09:13:33,464;2004,91624;0,676022;1,021827;1,135935;-6,15845;-6,333672;-6,240763;25,523843
09:13:33,514;2006,707867;0,660691;1,008071;1,127483;-6,224081;-6,344172;-6,29064;25,521217
09:13:33,564;2006,519274;0,663631;1,013007;1,13226;-6,174202;-6,299547;-6,217138;25,529094
09:13:33,614;2006,330682;0,656386;0,997885;1,118296;-6,187328;-6,325797;-6,264389;25,542221
09:13:33,664;2006,14209;0,662896;1,008911;1,128218;-6,179452;-6,236548;-6,190887;25,502839
09:13:33,714;2006,047794;0,665837;1,015002;1,129504;-6,221456;-6,312672;-6,251264;25,53697
09:13:33,764;2006,990755;0,653551;0,99883;1,114804;-6,14795;-6,252298;-6,198762;25,515966
09:13:33,814;2006,236386;0,661216;1,009541;1,125278;-6,224081;-6,357297;-6,256514;25,497588
09:13:33,864;2005,293424;0,667517;1,012587;1,130239;-6,205705;-6,336297;-6,246014;25,550097
09:13:33,914;2006,707867;0,655441;1,005026;1,124727;-6,195204;-6,299547;-6,264389;25,563225
09:13:33,964;2006,047794;0,669512;1,012377;1,128585;-6,132198;-6,212923;-6,167261;25,50809
09:13:34,014;2006,330682;0,655021;1,003346;1,124727;-6,200454;-6,325797;-6,267014;25,515966
09:13:34,064;2007,273644;0,677177;1,025188;1,135751;-6,129573;-6,239173;-6,14101;25,568476
09:13:34,114;2006,424978;0,64893;0,99778;1,119214;-6,182078;-6,310047;-6,232888;25,529094
09:13:34,164;2007,462236;0,666362;1,010381;1,119398;-6,150575;-6,283798;-6,193512;25,489712
09:13:34,214;2005,293424;0,653131;1,002611;1,122522;-6,15845;-6,257548;-6,219763;25,50809
09:13:34,264;2005,670609;0,657541;1,006811;1,123808;-6,142699;-6,205048;-6,175136;25,542221
09:13:34,314;2006,802163;0,663526;1,010591;1,130423;-6,161076;-6,278548;-6,246014;25,47921
09:13:34,364;2005,670609;0,663421;1,012482;1,128402;-6,113822;-6,252298;-6,175136;25,531719
09:13:34,414;2005,764905;0,665207;1,011642;1,126197;-6,187328;-6,289048;-6,230263;25,544846
09:13:34,464;2006,236386;0,656701;1,001771;1,122338;-6,163701;-6,265423;-6,222388;25,513341
09:13:34,514;2005,953497;0,668987;1,016997;1,134649;-6,108571;-6,244423;-6,196137;25,497588
09:13:34,564;2007,36794;0,659221;1,008491;1,127115;-6,179452;-6,257548;-6,198762;25,560599
09:13:34,614;2005,199128;0,667622;1,017627;1,134465;-6,174202;-6,289048;-6,240763;25,497588
09:13:34,664;2005,104832;0,652921;1,003661;1,123624;-6,119072;-6,244423;-6,154136;25,571101
09:13:34,714;2004,444759;0,655861;1,004291;1,123808;-6,210955;-6,333672;-6,264389;25,547472
09:13:34,764;2006,424978;0,665627;1,011326;1,126748;-6,105946;-6,199798;-6,15151;25,513341
09:13:34,814;2006,424978;0,655756;1,000406;1,126748;-6,205705;-6,323172;-6,251264;25,518592
09:13:34,864;2003,878982;0,671717;1,023822;1,140713;-6,174202;-6,265423;-6,235513;25,526468
09:13:34,914;2006,047794;0,657016;1,008701;1,123992;-6,182078;-6,291673;-6,230263;25,523843
09:13:34,964;2005,859201;0,672872;1,017732;1,135384;-6,1532;-6,304797;-6,188262;25,518592
09:13:35,014;2005,293424;0,657226;1,000196;1,118847;-6,184703;-6,299547;-6,253889;25,502839
09:13:35,064;2005,764905;0,659221;1,004396;1,124543;-6,14795;-6,257548;-6,167261;25,473959
09:13:35,114;2005,764905;0,659851;1,002401;1,123992;-6,163701;-6,278548;-6,209262;25,523843
09:13:35,164;2005,764905;0,677177;1,019937;1,13814;-6,145324;-6,244423;-6,159386;25,492337
09:13:35,214;2005,38772;0,666257;1,006706;1,123992;-6,174202;-6,268048;-6,211887;25,50809
09:13:35,264;2004,633351;0,659431;1,002506;1,120501;-6,161076;-6,291673;-6,232888;25,542221
09:13:35,314;2006,519274;0,669617;1,015947;1,131158;-6,179452;-6,338922;-6,243389;25,466082
09:13:35,364;2005,293424;0,661741;1,012062;1,127483;-6,166326;-6,278548;-6,211887;25,526468
09:13:35,414;2005,293424;0,653656;0,995995;1,115539;-6,187328;-6,325797;-6,230263;25,529094
09:13:35,464;2005,953497;0,667727;1,010381;1,129504;-6,108571;-6,186673;-6,164636;25,463457
09:13:35,514;2005,104832;0,64746;0,99211;1,110578;-6,187328;-6,289048;-6,222388;25,521217
09:13:35,564;2006,330682;0,669512;1,016997;1,13373;-6,137449;-6,262798;-6,222388;25,515966
09:13:35,614;2004,727647;0,659326;1,004501;1,123257;-6,203079;-6,323172;-6,272264;25,542221
09:13:35,664;2004,067574;0,664576;1,007756;1,125094;-6,142699;-6,233923;-6,185637;25,542221
09:13:35,714;2005,293424;0,660376;1,005341;1,123257;-6,166326;-6,278548;-6,235513;25,53697
09:13:35,764;2006,047794;0,661426;1,009436;1,128953;-6,119072;-6,239173;-6,193512;25,492337
09:13:35,814;2004,91624;0,667202;1,008806;1,125094;-6,187328;-6,317922;-6,272264;25,515966
09:13:35,864;2005,482017;0,658066;1,004081;1,126197;-6,150575;-6,249673;-6,214513;25,550097
09:13:35,914;2005,293424;0,669407;1,018467;1,135016;-6,161076;-6,294298;-6,211887;25,494963
09:13:35,964;2005,199128;0,656596;1,006286;1,123624;-6,14795;-6,296922;-6,204012;25,489712
09:13:36,014;2005,010536;0,664471;1,009436;1,128218;-6,203079;-6,307422;-6,246014;25,529094
09:13:36,064;2005,010536;0,658591;1,005551;1,121419;-6,150575;-6,341547;-6,219763;25,502839
09:13:36,114;2005,953497;0,667832;1,012587;1,130974;-6,140074;-6,281173;-6,217138;25,523843
09:13:36,164;2004,16187;0,663316;1,008491;1,125462;-6,200454;-6,281173;-6,248639;25,550097
09:13:36,214;2005,104832;0,658171;1,005341;1,122338;-6,184703;-6,289048;-6,251264;25,497588
09:13:36,264;2005,764905;0,659536;1,004921;1,120684;-6,103321;-6,210298;-6,190887;25,53697
09:13:36,314;2006,424978;0,665522;1,009751;1,128769;-6,182078;-6,302172;-6,235513;25,521217
09:13:36,364;2005,670609;0,654601;1,001246;1,121236;-6,14795;-6,241798;-6,214513;25,526468
09:13:36,414;2005,576313;0,667202;1,011431;1,124175;-6,161076;-6,299547;-6,201387;25,502839
09:13:36,464;2006,424978;0,665417;1,008701;1,123073;-6,142699;-6,244423;-6,204012;25,523843
09:13:36,514;2006,613571;0,654601;1,003976;1,127115;-6,163701;-6,236548;-6,230263;25,484461
09:13:36,564;2007,556532;0,669932;1,015527;1,129688;-6,111196;-6,260173;-6,172511;25,455581
09:13:36,614;2006,424978;0,652816;0,998725;1,122522;-6,171577;-6,344172;-6,219763;25,500214
09:13:36,664;2007,179348;0,665417;1,009016;1,124543;-6,116447;-6,215548;-6,175136;25,487086
09:13:36,714;2005,010536;0,657961;1,003241;1,127115;-6,171577;-6,299547;-6,225013;25,521217
09:13:36,764;2006,990755;0,661111;1,007546;1,123257;-6,140074;-6,252298;-6,211887;25,518592
