Time;Flow rate (Mean);TS outlet pressure (Mean);TS inlet pressure (Mean);Pump outlet pressure (Mean);Temperature TS outlet (Mean);Tank temperature (Mean);Temperature TS inlet (Mean);Bypass temperature (Mean)
10:53:30,064;368,406274;0,102157;0,11403;0,148854;-1,5643;-2,829323;-2,192881;24,967244
10:53:30,114;366,991832;0,094386;0,10647;0,145363;-1,643057;-2,881823;-2,258508;24,961993
10:53:30,164;367,369016;0,092496;0,104055;0,145731;-1,598428;-2,821448;-2,200756;24,954116
10:53:30,214;368,02909;0,097117;0,107625;0,146466;-1,671935;-2,913323;-2,242758;24,951491
10:53:30,264;368,877755;0,096591;0,107625;0,148487;-1,603679;-2,839823;-2,203381;24,964618
10:53:30,314;368,217682;0,098692;0,11046;0,147568;-1,656183;-2,873948;-2,245383;24,980371
10:53:30,364;370,952271;0,097327;0,10521;0,146282;-1,611555;-2,834573;-2,185006;24,972495
10:53:30,414;370,009309;0,094071;0,10395;0,145914;-1,661434;-2,847698;-2,263758;24,972495
10:53:30,464;371,329455;0,098167;0,109725;0,145731;-1,603679;-2,855573;-2,198131;24,972495
10:53:30,514;371,235159;0,097432;0,106785;0,146098;-1,692937;-2,929073;-2,255883;24,951491
10:53:30,564;372,083825;0,099847;0,107625;0,147017;-1,587927;-2,884448;-2,206006;24,943615
10:53:30,614;370,952271;0,097852;0,106575;0,144444;-1,687686;-2,908073;-2,263758;24,956742
10:53:30,664;371,989529;0,098797;0,110565;0,147201;-1,653558;-2,868698;-2,234882;24,954116
10:53:30,714;371,046567;0,097222;0,11004;0,149038;-1,695562;-2,913323;-2,266383;24,961993
10:53:30,764;371,989529;0,099847;0,11193;0,149222;-1,645683;-2,884448;-2,250633;24,97512
10:53:30,814;371,518048;0,098797;0,11256;0,146282;-1,706063;-2,942198;-2,282134;24,969869
10:53:30,864;371,800936;0,097537;0,107625;0,147568;-1,61418;-2,839823;-2,261133;24,951491
10:53:30,914;371,046567;0,097432;0,11109;0,147936;-1,685061;-2,897573;-2,282134;24,956742
10:53:30,964;370,763678;0,094071;0,105735;0,147752;-1,632556;-2,855573;-2,240133;24,956742
10:53:31,014;369,632124;0,094176;0,107835;0,145179;-1,682436;-2,900198;-2,282134;24,969869
10:53:31,064;370,575086;0,096906;0,10542;0,145731;-1,653558;-2,810949;-2,263758;24,969869
10:53:31,114;369,160644;0,095646;0,105315;0,146098;-1,661434;-2,915948;-2,279509;24,97512
10:53:31,164;370,197901;0,096486;0,108465;0,146649;-1,603679;-2,850323;-2,229632;24,972495
10:53:31,214;368,594867;0,096486;0,109725;0,145731;-1,66931;-2,847698;-2,271634;24,967244
10:53:31,264;368,783459;0,096906;0,10857;0,149222;-1,611555;-2,821448;-2,258508;24,959367
10:53:31,314;369,726421;0,099847;0,108255;0,148671;-1,640432;-2,894948;-2,266383;24,982997
10:53:31,364;369,820717;0,097957;0,10794;0,148303;-1,603679;-2,824073;-2,213882;24,964618
10:53:31,414;368,689163;0,096276;0,105945;0,146649;-1,645683;-2,892323;-2,227007;24,959367
10:53:31,464;369,066347;0,097537;0,10605;0,147017;-1,582677;-2,816198;-2,200756;24,943615
10:53:31,514;370,103605;0,097747;0,10689;0,146466;-1,650933;-2,876573;-2,234882;24,969869
10:53:31,564;368,972051;0,095856;0,10752;0,146466;-1,624681;-2,826698;-2,224382;24,961993
10:53:31,614;369,537828;0,096486;0,106155;0,146649;-1,656183;-2,873948;-2,250633;24,980371
10:53:31,664;369,25494;0,098377;0,108885;0,147017;-1,629931;-2,837198;-2,213882;24,977746
10:53:31,714;368,783459;0,096066;0,10773;0,146466;-1,677185;-2,902823;-2,269008;24,940989
10:53:31,764;369,160644;0,094701;0,10437;0,145914;-1,643057;-2,818823;-2,216507;24,961993
10:53:31,814;368,594867;0,098062;0,103845;0,147017;-1,695562;-2,894948;-2,318885;24,948865
10:53:31,864;368,311978;0,100792;0,11298;0,148119;-1,656183;-2,834573;-2,263758;24,94624
10:53:31,914;368,02909;0,098167;0,110565;0,149222;-1,721814;-2,915948;-2,30051;24,980371
10:53:31,964;367,651905;0,097432;0,108885;0,148119;-1,650933;-2,850323;-2,258508;24,951491
10:53:32,014;367,840497;0,097432;0,11004;0,148671;-1,682436;-2,910698;-2,324135;24,956742
10:53:32,064;366,897536;0,100477;0,11109;0,147936;-1,67456;-2,879198;-2,250633;24,961993
10:53:32,114;366,237462;0,092706;0,106575;0,148303;-1,716564;-2,923823;-2,318885;24,977746
10:53:32,164;366,237462;0,095856;0,105945;0,145731;-1,648308;-2,866073;-2,250633;24,982997
10:53:32,214;365,954574;0,097642;0,10836;0,147936;-1,724439;-2,905448;-2,292634;24,969869
10:53:32,264;366,708943;0,095646;0,10416;0,146649;-1,645683;-2,873948;-2,250633;24,977746
10:53:32,314;365,954574;0,094176;0,10479;0,148119;-1,67981;-2,897573;-2,248008;24,956742
10:53:32,364;367,463313;0,097852;0,10836;0,149957;-1,601054;-2,834573;-2,185006;24,951491
10:53:32,414;366,991832;0,096591;0,10731;0,150692;-1,653558;-2,850323;-2,253258;24,940989
10:53:32,464;365,388797;0,096066;0,107835;0,149589;-1,611555;-2,789949;-2,182381;24,948865
10:53:32,514;366,614647;0,096486;0,11004;0,148487;-1,658809;-2,868698;-2,266383;24,961993
10:53:32,564;367,651905;0,095436;0,10584;0,145179;-1,595803;-2,789949;-2,16138;24,967244
10:53:32,614;368,594867;0,097327;0,109935;0,147017;-1,656183;-2,879198;-2,240133;24,940989
10:53:32,664;367,840497;0,096171;0,10773;0,146833;-1,611555;-2,803074;-2,203381;24,980371
10:53:32,714;366,614647;0,095751;0,106365;0,145363;-1,653558;-2,908073;-2,263758;24,959367
10:53:32,764;367,369016;0,095751;0,106995;0,144628;-1,587927;-2,821448;-2,195506;24,948865
10:53:32,814;368,406274;0,097852;0,10899;0,147017;-1,67456;-2,873948;-2,287384;24,964618
10:53:32,864;368,123386;0,098692;0,11193;0,146833;-1,580052;-2,887073;-2,206006;24,969869
10:53:32,914;367,463313;0,097327;0,106155;0,144812;-1,640432;-2,926448;-2,255883;24,967244
10:53:32,964;367,840497;0,098272;0,109095;0,145363;-1,637807;-2,866073;-2,229632;24,94624
10:53:33,014;367,746201;0,098272;0,10773;0,148487;-1,713938;-2,918573;-2,31626;24,951491
10:53:33,064;368,406274;0,095646;0,10605;0,146098;-1,622055;-2,931698;-2,245383;24,94624
10:53:33,114;368,311978;0,099532;0,10689;0,149406;-1,695562;-2,918573;-2,313635;24,940989
10:53:33,164;368,50057;0,101422;0,107835;0,146833;-1,67981;-2,897573;-2,279509;24,982997
10:53:33,214;368,50057;0,095856;0,104685;0,147201;-1,703438;-2,910698;-2,318885;24,940989
10:53:33,264;366,897536;0,098377;0,113715;0,147568;-1,656183;-2,902823;-2,269008;24,982997
10:53:33,314;367,557609;0,097222;0,108465;0,147201;-1,690311;-2,923823;-2,295259;24,961993
10:53:33,364;367,463313;0,094806;0,105;0,145731;-1,601054;-2,887073;-2,248008;24,959367
10:53:33,414;367,934793;0,095226;0,10668;0,144444;-1,687686;-2,921198;-2,295259;24,956742
10:53:33,464;368,217682;0,094806;0,10836;0,148119;-1,632556;-2,821448;-2,232257;24,954116
10:53:33,514;366,708943;0,096801;0,105105;0,148671;-1,67456;-2,884448;-2,279509;24,961993
10:53:33,564;368,217682;0,095331;0,10647;0,146833;-1,622055;-2,816198;-2,182381;24,961993
10:53:33,614;367,463313;0,097432;0,10962;0,149589;-1,611555;-2,850323;-2,232257;24,959367
10:53:33,664;366,803239;0,101842;0,10983;0,146649;-1,598428;-2,821448;-2,216507;24,967244
10:53:33,714;367,180424;0,093336;0,10584;0,145179;-1,61418;-2,829323;-2,213882;24,961993
10:53:33,764;368,311978;0,094176;0,105;0,143526;-1,603679;-2,866073;-2,190256;24,954116
10:53:33,814;366,803239;0,097957;0,108045;0,144628;-1,640432;-2,831948;-2,227007;24,967244
10:53:33,864;367,840497;0,099007;0,110145;0,147936;-1,590553;-2,805699;-2,216507;24,969869
10:53:33,914;367,557609;0,091761;0,10647;0,145363;-1,66931;-2,876573;-2,250633;24,972495
10:53:33,964;366,803239;0,094176;0,103005;0,145914;-1,635182;-2,852948;-2,242758;24,967244
10:53:34,014;365,954574;0,097747;0,10752;0,147752;-1,67981;-2,863448;-2,269008;24,97512
10:53:34,064;366,520351;0,100477;0,11214;0,148854;-1,658809;-2,866073;-2,237507;24,967244
10:53:34,114;367,27472;0,097432;0,108255;0,149773;-1,687686;-2,918573;-2,308385;24,959367
10:53:34,164;366,237462;0,098377;0,108465;0,148671;-1,661434;-2,863448;-2,258508;24,959367
10:53:34,214;365,671685;0,102052;0,1134;0,149773;-1,690311;-2,960572;-2,31626;24,959367
10:53:34,264;365,200205;0,099427;0,110355;0,148487;-1,677185;-2,871323;-2,269008;24,954116
10:53:34,314;364,351539;0,098167;0,10815;0,147568;-1,716564;-2,960572;-2,339886;24,961993
10:53:34,364;366,237462;0,101422;0,113505;0,147201;-1,650933;-2,902823;-2,227007;24,951491
10:53:34,414;364,162947;0,097957;0,109305;0,149406;-1,708688;-2,952697;-2,332011;24,967244
10:53:34,464;365,671685;0,096486;0,110565;0,149038;-1,640432;-2,905448;-2,240133;24,959367
10:53:34,514;363,974354;0,097117;0,107835;0,146649;-1,666684;-2,921198;-2,303135;24,964618
10:53:34,564;363,880058;0,095226;0,10794;0,146833;-1,611555;-2,842448;-2,250633;24,943615
10:53:34,614;365,105908;0,099742;0,110355;0,147936;-1,658809;-2,868698;-2,271634;24,97512
10:53:34,664;365,860278;0,093441;0,10752;0,145731;-1,635182;-2,837198;-2,203381;24,954116
10:53:34,714;365,483093;0,094386;0,108675;0,146098;-1,66931;-2,897573;-2,263758;24,967244
10:53:34,764;366,426055;0,097327;0,10878;0,147384;-1,606304;-2,758449;-2,192881;24,94624
10:53:34,814;365,954574;0,095541;0,1071;0,147384;-1,66931;-2,908073;-2,234882;24,97512
10:53:34,864;367,746201;0,095961;0,10815;0,146098;-1,611555;-2,805699;-2,198131;24,948865
10:53:34,914;367,369016;0,096066;0,10668;0,148671;-1,629931;-2,887073;-2,253258;24,938364
10:53:34,964;367,557609;0,099217;0,10773;0,147936;-1,593178;-2,808324;-2,158755;24,938364
10:53:35,014;366,520351;0,098272;0,11088;0,147384;-1,640432;-2,884448;-2,248008;24,969869
10:53:35,064;368,877755;0,097327;0,106785;0,146833;-1,616805;-2,847698;-2,206006;24,951491
10:53:35,114;367,840497;0,097327;0,110565;0,148854;-1,671935;-2,824073;-2,253258;24,967244
10:53:35,164;368,689163;0,100057;0,10983;0,148119;-1,603679;-2,831948;-2,190256;24,972495
10:53:35,214;368,594867;0,096276;0,106155;0,144628;-1,698187;-2,897573;-2,263758;24,956742
10:53:35,264;367,651905;0,098167;0,108255;0,144444;-1,645683;-2,858198;-2,229632;24,967244
10:53:35,314;367,840497;0,100267;0,11004;0,144261;-1,745441;-2,947447;-2,342511;24,97512
10:53:35,364;368,972051;0,097117;0,10899;0,145547;-1,677185;-2,889698;-2,276884;24,943615
10:53:35,414;370,197901;0,099217;0,109095;0,146282;-1,692937;-2,910698;-2,308385;24,951491
10:53:35,464;368,311978;0,098377;0,108045;0,147201;-1,661434;-2,889698;-2,266383;24,959367
10:53:35,514;369,066347;0,096696;0,106365;0,146649;-1,732315;-2,926448;-2,31101;24,964618
10:53:35,564;369,537828;0,096486;0,105525;0,145547;-1,640432;-2,897573;-2,227007;24,943615
10:53:35,614;368,406274;0,097327;0,109515;0,145914;-1,692937;-2,892323;-2,287384;24,961993
10:53:35,664;367,651905;0,094596;0,105945;0,148119;-1,653558;-2,884448;-2,282134;24,956742
10:53:35,714;367,557609;0,093336;0,108465;0,146466;-1,73494;-2,892323;-2,282134;24,956742
10:53:35,764;368,594867;0,096276;0,104475;0,145363;-1,643057;-2,837198;-2,232257;24,97512
10:53:35,814;368,123386;0,099532;0,111195;0,147201;-1,719189;-2,918573;-2,269008;24,961993
10:53:35,864;368,311978;0,099217;0,10962;0,149589;-1,629931;-2,829323;-2,221757;24,943615
10:53:35,914;368,877755;0,097957;0,108885;0,148671;-1,671935;-2,897573;-2,258508;24,977746
10:53:35,964;367,840497;0,096276;0,110775;0,148487;-1,627306;-2,839823;-2,174505;24,940989
10:53:36,014;367,746201;0,096591;0,10899;0,148487;-1,656183;-2,905448;-2,258508;24,948865
10:53:36,064;368,02909;0,095226;0,10689;0,148303;-1,608929;-2,858198;-2,190256;24,948865
10:53:36,114;368,877755;0,094596;0,106995;0,146833;-1,656183;-2,908073;-2,255883;24,967244
10:53:36,164;367,086128;0,098167;0,11109;0,149222;-1,637807;-2,866073;-2,219132;24,972495
10:53:36,214;366,897536;0,098482;0,11151;0,15014;-1,687686;-2,900198;-2,292634;24,969869
10:53:36,264;366,614647;0,098062;0,10689;0,148854;-1,624681;-2,831948;-2,248008;24,964618
10:53:36,314;367,557609;0,097327;0,110145;0,147017;-1,677185;-2,873948;-2,290009;24,943615
10:53:36,364;367,463313;0,097011;0,110145;0,149222;-1,629931;-2,842448;-2,255883;24,954116
10:53:36,414;367,086128;0,098167;0,110145;0,149406;-1,682436;-2,918573;-2,324135;24,954116
10:53:36,464;368,406274;0,103627;0,111195;0,149773;-1,648308;-2,834573;-2,263758;24,943615
10:53:36,514;367,840497;0,098482;0,109725;0,151243;-1,685061;-2,905448;-2,313635;24,951491
10:53:36,564;368,02909;0,097747;0,109725;0,148854;-1,650933;-2,858198;-2,229632;24,940989
10:53:36,614;367,840497;0,095331;0,105315;0,146098;-1,692937;-2,957947;-2,313635;24,943615
10:53:36,664;368,123386;0,098692;0,109095;0,148119;-1,666684;-2,873948;-2,263758;24,935738
