Time,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),reading_interval_s,elapsed_runtime_s,Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
2022-07-14 13:11:01.659,-1.149672,21.178449,-1.443334,22.114674,0.117471,0.068541,0.066727,0.00181400000000001,0.04893,0.05074400000000001,1.075559,1.0,1074.0,0.03707261245427255,0.27989895469131965,0.0,0
2022-07-14 13:11:02.659,-1.149803,21.179761,-1.444252,22.114805,0.117921,0.068966,0.067473,0.0014929999999999943,0.048955,0.05044799999999999,0.863392,1.0,1075.0,0.0304967726121414,0.4076285326902226,1.0,0
2022-07-14 13:11:03.659,-1.146784,21.186981,-1.450421,22.117037,0.11816,0.069092,0.066817,0.0022749999999999992,0.049068,0.051343,0.750237,1.0,1076.0,0.0463632843546842,0.09943628685644512,2.0,0
2022-07-14 13:11:04.659,-1.13799,21.194594,-1.456459,22.114805,0.118757,0.070027,0.067237,0.002790000000000001,0.048729999999999996,0.051519999999999996,1.070844,1.0,1077.0,0.05725308325296015,0.11208793684163632,3.0,0
2022-07-14 13:11:05.659,-1.137334,21.192494,-1.462365,22.116905,0.118215,0.069003,0.06657,0.0024329999999999907,0.049212000000000006,0.051644999999999996,0.769096,1.0,1078.0,0.049438156584642075,0.03970975127132992,4.0,0
2022-07-14 13:11:06.659,-1.139697,21.181862,-1.469977,22.115987,0.118977,0.069853,0.066853,0.0030000000000000027,0.049124,0.052124000000000004,0.839818,1.0,1079.0,0.06106870229007639,0.18620279077905932,5.0,0
2022-07-14 13:11:07.659,-1.131953,21.195381,-1.481002,22.127145,0.11849,0.069607,0.066895,0.002712000000000006,0.048882999999999996,0.051595,1.127421,1.0,1080.0,0.05547827510023742,0.07761393780597592,6.0,0
2022-07-14 13:11:08.659,-1.133528,21.185931,-1.482708,22.117431,0.117562,0.06905,0.066953,0.0020970000000000016,0.048512,0.050609,1.02841,1.0,1081.0,0.043225527178282146,0.16038430408719562,7.0,0
2022-07-14 13:11:09.659,-1.132609,21.187112,-1.48809,22.117431,0.118003,0.068756,0.06678,0.0019759999999999917,0.049247,0.05122299999999999,0.863392,1.0,1082.0,0.04012345679012329,0.22063913862008955,8.0,0
2022-07-14 13:11:10.659,-1.124209,21.185931,-1.49439,22.1194,0.117856,0.068924,0.066811,0.0021130000000000038,0.048932,0.05104500000000001,0.948259,1.0,1083.0,0.04318149306194191,0.1612396258761566,9.0,0
2022-07-14 13:11:11.659,-1.124865,21.179761,-1.49964,22.117037,0.116726,0.068961,0.065861,0.0030999999999999917,0.047765,0.050864999999999994,1.018981,1.0,1084.0,0.06489971946572859,0.2606167392480381,10.0,0
2022-07-14 13:11:12.659,-1.124602,21.191706,-1.508433,22.122025,0.11827,0.068562,0.066507,0.0020550000000000013,0.049708,0.051763,0.929399,1.0,1085.0,0.04134060230541755,0.19699721808003445,11.0,0
2022-07-14 13:11:13.659,-1.117383,21.185143,-1.511846,22.120712,0.117985,0.068614,0.066769,0.0018449999999999994,0.04937100000000001,0.05121600000000001,0.971833,1.0,1086.0,0.037369359150935734,0.27413492587563715,12.0,0
2022-07-14 13:11:14.659,-1.115414,21.183043,-1.523921,22.120319,0.117232,0.067801,0.066129,0.0016720000000000068,0.049431,0.05110300000000001,1.033125,1.0,1087.0,0.03382424340508186,0.342995504759266,13.0,0
2022-07-14 13:11:15.659,-1.110689,21.18278,-1.524708,22.121631,0.118601,0.068257,0.065977,0.0022800000000000042,0.050344,0.052624000000000004,0.754952,1.0,1088.0,0.045287516138643444,0.12033208474056556,14.0,0
2022-07-14 13:11:16.659,-1.105177,21.186981,-1.530877,22.126095,0.117829,0.068016,0.065583,0.0024329999999999907,0.04981300000000001,0.052246,0.882251,1.0,1089.0,0.04884169109085779,0.05129553919211394,15.0,0
2022-07-14 13:11:17.659,-1.105964,21.182387,-1.535733,22.119531,0.119345,0.068751,0.065977,0.0027740000000000126,0.050594,0.05336800000000001,0.688944,1.0,1090.0,0.05482755212965733,0.06497424881996028,16.0,0
2022-07-14 13:11:18.659,-1.105308,21.192231,-1.542033,22.124913,0.117434,0.067774,0.064884,0.0028900000000000037,0.049659999999999996,0.05255,0.929399,1.0,1091.0,0.05819455911077111,0.13037523046516464,17.0,0
