elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
9637.0,-1.009624,21.159022,-2.09866,22.997618,0.123718,0.072505,0.070555,0.0019499999999999934,0.051212999999999995,0.05316299999999999,1.320729,0.03807552622329819,0.027924914915583465,0.0,0
9638.0,-0.976679,21.160072,-2.101285,23.002738,0.123589,0.071959,0.069925,0.002033999999999994,0.05163000000000001,0.053664,1.339588,0.0393949371501616,0.0057598851701805565,1.0,0
9639.0,-0.962766,21.158891,-2.101154,22.993811,0.12437,0.0725,0.070754,0.0017459999999999976,0.05187,0.053616,1.448028,0.03366042682809272,0.1406432026440504,2.0,0
9640.0,-0.947278,21.152459,-2.104829,22.998012,0.124425,0.0722,0.070256,0.0019440000000000013,0.052224999999999994,0.054168999999999995,1.448028,0.03722283919886649,0.04969416918573544,3.0,0
9641.0,-0.932446,21.156134,-2.098135,22.993811,0.123598,0.072494,0.070445,0.002049000000000009,0.051104,0.053153000000000006,1.41031,0.040093924273554626,0.023605153111071697,4.0,0
9642.0,-0.913545,21.155347,-2.103779,23.001294,0.124113,0.071786,0.070513,0.0012729999999999964,0.052327,0.053599999999999995,1.367877,0.024327319981654112,0.37891911191572214,5.0,0
9643.0,-0.890051,21.155872,-2.098923,23.004707,0.123819,0.072017,0.070471,0.0015459999999999918,0.051802,0.05334799999999999,1.627191,0.029843831438333527,0.2380815746438265,6.0,0
9644.0,-0.871019,21.147471,-2.100366,23.000113,0.123911,0.073103,0.070728,0.002375000000000002,0.05080799999999999,0.053182999999999994,1.462173,0.046743687142041815,0.19337480431081144,7.0,0
9645.0,-0.852906,21.162435,-2.099185,23.002738,0.125022,0.072951,0.070613,0.0023380000000000067,0.05207099999999999,0.054409,1.52818,0.04489937010293454,0.14628905604830056,8.0,0
9646.0,-0.836893,21.152065,-2.103254,22.999325,0.124545,0.072531,0.070928,0.0016029999999999933,0.052014000000000005,0.053617,1.353732,0.030818033259636512,0.2132100255868622,9.0,0
9647.0,-0.818255,21.150621,-2.102466,22.996306,0.125418,0.074101,0.071474,0.0026270000000000043,0.051317,0.053944000000000006,1.53761,0.05119061537861967,0.30690568812800345,10.0,0
9648.0,-0.802898,21.156528,-2.108635,23.002475,0.12528,0.073229,0.071038,0.0021909999999999985,0.052051,0.054242,1.476317,0.0420925228617536,0.07462973728305178,11.0,0
9649.0,-0.787541,21.156922,-2.110866,22.999587,0.125252,0.072515,0.070728,0.001786999999999997,0.052737000000000006,0.054524,1.523465,0.033884485570177036,0.13492294235143631,12.0,0
