Time,Temperature TS outlet (Mean),Temperature TS inlet (Mean),Bypass temperature (Mean),Tank temperature (Mean),TS outlet pressure (Mean),TS inlet pressure (Mean),Pump outlet pressure (Mean),Flow rate (Mean),reading_interval_s,elapsed_runtime_s,elapsed_runtime_m,Differential pressure (Mean),Pump to inlet DP,Total system DP,Relative_DP,Pressure_Ratio,Relative_Ratio_Dev,Plug_Label
2022-10-13 15:21:46.269,22.711582,-0.836368,23.183501,-1.587183,0.064055,0.07461,0.125096,0.78324,1.0,4691.0,78.18333333333334,0.010554999999999995,0.05048600000000002,0.06104100000000001,1.0170194686726814,0.20906371937330384,0.03027385178063957,0
2022-10-13 15:21:47.269,22.706726,-0.840568,23.183108,-1.589151,0.064328,0.074169,0.125004,0.957688,1.0,4692.0,78.2,0.009841000000000003,0.050835000000000005,0.06067600000000001,1.0109381117803382,0.19358328743410183,0.1020786569480504,0
2022-10-13 15:21:48.269,22.709613,-0.834005,23.183239,-1.592301,0.063577,0.074175,0.124673,0.816244,1.0,4693.0,78.21666666666667,0.01059800000000001,0.050498,0.06109600000000001,1.017935837519473,0.20986554189191883,0.02655465906340071,0
2022-10-13 15:21:49.269,22.714733,-0.827836,23.18337,-1.59427,0.064328,0.075072,0.12505,0.632367,1.0,4694.0,78.23333333333333,0.010744000000000004,0.049977999999999995,0.060722,1.0117045293612907,0.2149702875207588,0.0028766850412532685,0
2022-10-13 15:21:50.269,22.711451,-0.81983,23.183501,-1.599651,0.064123,0.074337,0.124223,0.858677,1.0,4695.0,78.25,0.010214,0.049886,0.0601,1.0013412307666674,0.20474271854390924,0.050316485209826234,0
2022-10-13 15:21:51.269,22.711845,-0.810642,23.187965,-1.606476,0.063477,0.073628,0.124012,0.816244,1.0,4696.0,78.26666666666667,0.010150999999999993,0.050384,0.06053499999999999,1.0085888752821996,0.20146869107869392,0.0655028123856981,0
2022-10-13 15:21:52.269,22.710926,-0.810773,23.185208,-1.611464,0.065073,0.075072,0.124444,0.877537,1.0,4697.0,78.28333333333333,0.009998999999999994,0.049372,0.05937099999999999,0.9891951782337405,0.20251959573045986,0.06062827115416525,0
2022-10-13 15:21:53.269,22.705675,-0.806573,23.182714,-1.613957,0.063913,0.074484,0.124214,0.915255,1.0,4698.0,78.3,0.010570999999999997,0.04973000000000001,0.06030100000000001,1.0046901423703964,0.2125635921256358,0.014039958431997013,0
2022-10-13 15:21:54.269,22.710926,-0.798173,23.184945,-1.614614,0.064254,0.074526,0.124177,1.103847,1.0,4699.0,78.31666666666666,0.01027199999999999,0.049651,0.05992299999999999,0.9983921892051748,0.2068798839925882,0.04040340595883318,0
2022-10-13 15:21:55.269,22.711451,-0.794892,23.182714,-1.622882,0.063876,0.074206,0.123608,0.78324,1.0,4700.0,78.33333333333333,0.010329999999999992,0.049402,0.05973199999999999,0.9952098901190445,0.2090966135659776,0.030121274571853984,0
