Time,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),reading_interval_s,elapsed_runtime_s,Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
2022-10-13 14:52:49.269,-1.4257,22.798346,-1.703338,23.181007,0.122946,0.074075,0.064176,0.009899000000000005,0.048871,0.05877,0.976548,1.0,2954.0,0.20254951710590943,0.02963246679263687,0.0,0
2022-10-13 14:52:50.269,-1.422812,22.797558,-1.710163,23.17825,0.123865,0.074962,0.064596,0.010366,0.048903,0.059269,1.103847,1.0,2955.0,0.211966301325045,0.07750138745628243,1.0,0
2022-10-13 14:52:51.269,-1.420581,22.802678,-1.716988,23.178644,0.122772,0.073277,0.063609,0.009667999999999996,0.04949500000000001,0.05916300000000001,0.79267,1.0,2956.0,0.19532891546791648,0.007072463352253422,2.0,0
2022-10-13 14:52:52.269,-1.416249,22.809241,-1.719482,23.179695,0.12268,0.073954,0.063724,0.010230000000000003,0.04872599999999999,0.058955999999999995,0.886966,1.0,2957.0,0.2099452049171918,0.06722742329296372,3.0,0
2022-10-13 14:52:53.269,-1.420974,22.79979,-1.724732,23.177988,0.123993,0.075393,0.064827,0.010566000000000006,0.048600000000000004,0.05916600000000001,0.853963,1.0,2958.0,0.21740293409600636,0.1051377585076323,4.0,0
2022-10-13 14:52:54.269,-1.414281,22.803465,-1.733919,23.181664,0.124067,0.074883,0.064396,0.01048700000000001,0.04918399999999999,0.059671,1.330158,1.0,2959.0,0.21321541120260265,0.08385106482358151,5.0,0
2022-10-13 14:52:55.269,-1.41008,22.805434,-1.737725,23.183239,0.122257,0.073565,0.064291,0.009274000000000004,0.048692,0.057966000000000004,0.797385,1.0,2960.0,0.19045858747663943,0.03183010235035444,6.0,0
2022-10-13 14:52:56.269,-1.404699,22.808059,-1.741663,23.183501,0.122321,0.074138,0.064008,0.01013,0.048183000000000004,0.058313000000000004,0.967118,1.0,2961.0,0.2102357629088494,0.06870443467255782,7.0,0
2022-10-13 14:52:57.269,-1.406537,22.803597,-1.755181,23.179038,0.120842,0.073014,0.063834,0.009179999999999994,0.04782800000000001,0.057008,0.882251,1.0,2962.0,0.1919337640343723,0.024331246269157614,8.0,0
2022-10-13 14:52:58.269,-1.399318,22.807403,-1.755706,23.182451,0.122781,0.074637,0.06469,0.009946999999999998,0.048144000000000006,0.058091000000000004,0.901111,1.0,2963.0,0.20660504725308954,0.050248193599872426,9.0,0
