Time,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),reading_interval_s,elapsed_runtime_s,Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
2022-07-14 13:23:53.659,-1.572179,21.200763,-1.788125,22.162326,0.121118,0.069008,0.065131,0.0038770000000000054,0.052110000000000004,0.05598700000000001,0.882251,1.0,1846.0,0.07439887931530781,0.2340911463135622,0.0,0
2022-07-14 13:23:54.659,-1.570079,21.201288,-1.798494,22.158519,0.121329,0.069433,0.066213,0.0032200000000000006,0.05189600000000001,0.05511600000000001,0.66537,1.0,1847.0,0.062045975682602075,0.029187401194243456,1.0,0
2022-07-14 13:23:55.659,-1.559317,21.205882,-1.804006,22.159832,0.121743,0.069517,0.066885,0.0026319999999999955,0.05222600000000001,0.054858000000000004,0.882251,1.0,1848.0,0.05039538935799481,0.16406665807222975,2.0,0
2022-07-14 13:23:56.659,-1.562073,21.1963,-1.809125,22.162063,0.121008,0.06937,0.066097,0.003272999999999998,0.051638,0.054911,0.835103,1.0,1849.0,0.06338232731075345,0.051354129078328814,3.0,0
2022-07-14 13:23:57.659,-1.555641,21.203782,-1.811225,22.165477,0.119988,0.069145,0.065205,0.003939999999999999,0.050843,0.054783,1.061414,1.0,1850.0,0.0774919361183227,0.28539721504436133,4.0,0
2022-07-14 13:23:58.659,-1.556954,21.200501,-1.8128,22.166396,0.119528,0.069113,0.065,0.004112999999999992,0.050415,0.05452799999999999,0.934114,1.0,1851.0,0.08158124404950792,0.353228595824141,5.0,0
2022-07-14 13:23:59.659,-1.560498,21.201157,-1.819887,22.171253,0.12053,0.068819,0.066271,0.0025480000000000086,0.05171099999999999,0.054259,1.16514,1.0,1852.0,0.04927289603960413,0.18268601200296908,6.0,0
2022-07-14 13:24:00.659,-1.555773,21.200894,-1.824612,22.173484,0.119602,0.068478,0.065635,0.0028429999999999983,0.051124,0.053967,0.948259,1.0,1853.0,0.05560880195599018,0.07758919512552798,7.0,0
2022-07-14 13:24:01.659,-1.551047,21.192494,-1.837081,22.166658,0.120061,0.069528,0.065945,0.003583000000000003,0.050532999999999995,0.054116,0.6748,1.0,1854.0,0.07090275853880562,0.17609925535457416,8.0,0
2022-07-14 13:24:02.659,-1.55236,21.201288,-1.837868,22.174141,0.120677,0.068824,0.065761,0.0030629999999999963,0.05185300000000001,0.054916000000000006,0.91997,1.0,1855.0,0.05906969568403586,0.020181632707655273,9.0,0
2022-07-14 13:24:03.659,-1.545666,21.19735,-1.836556,22.170596,0.120291,0.069024,0.065992,0.003032000000000007,0.05126699999999999,0.054299,0.740807,1.0,1856.0,0.05914020441601013,0.019012069366539985,10.0,0
2022-07-14 13:24:04.659,-1.542122,21.199451,-1.842331,22.175716,0.120953,0.069544,0.065777,0.0037669999999999926,0.05140900000000001,0.055176,0.806814,1.0,1857.0,0.07327368216300315,0.21542694254738115,11.0,0
2022-07-14 13:24:05.659,-1.544747,21.202732,-1.846793,22.186087,0.119354,0.068651,0.065798,0.0028530000000000083,0.050703,0.053556000000000006,0.915255,1.0,1858.0,0.05626775007888941,0.06665889547809023,12.0,0
2022-07-14 13:24:06.659,-1.53766,21.190262,-1.853487,22.181886,0.120502,0.068824,0.065572,0.003251999999999991,0.051678,0.05492999999999999,0.863392,1.0,1859.0,0.06292691422047622,0.04379996606137593,13.0,0
2022-07-14 13:24:07.659,-1.532147,21.206014,-1.858343,22.188187,0.12121,0.069244,0.065551,0.003693000000000002,0.051966,0.055659,0.967118,1.0,1860.0,0.07106432928589301,0.17877930954784738,14.0,0
2022-07-14 13:24:08.659,-1.531359,21.199976,-1.860443,22.187662,0.121256,0.069145,0.065677,0.003467999999999999,0.052111000000000005,0.055579,0.901111,1.0,1861.0,0.06654897144611603,0.10388082742299942,15.0,0
2022-07-14 13:24:09.659,-1.533722,21.198532,-1.860574,22.187531,0.121155,0.069197,0.065683,0.0035139999999999894,0.051958000000000004,0.055471999999999994,0.8021,1.0,1862.0,0.06763024692546024,0.12181648059499661,16.0,0
2022-07-14 13:24:10.659,-1.531884,21.194594,-1.873699,22.19055,0.1211,0.06894,0.065504,0.0034359999999999946,0.05216,0.05559599999999999,0.952974,1.0,1863.0,0.0658729702267977,0.09266765959929679,17.0,0
2022-07-14 13:24:11.659,-1.527159,21.186062,-1.878424,22.185299,0.119611,0.068074,0.065341,0.0027329999999999993,0.051537,0.05427,0.858677,1.0,1864.0,0.05302883309402769,0.12038441945705203,18.0,0
2022-07-14 13:24:12.659,-1.525715,21.198269,-1.881837,22.187268,0.119528,0.068126,0.064716,0.0034100000000000102,0.05140199999999999,0.054812,1.014266,1.0,1865.0,0.06633854055210807,0.10039030571627472,19.0,0
2022-07-14 13:24:13.659,-1.51994,21.1984,-1.882099,22.192519,0.119675,0.068362,0.065698,0.0026639999999999997,0.051313,0.053977,0.853963,1.0,1866.0,0.051915656545971856,0.13884923149296324,20.0,0
2022-07-14 13:24:14.659,-1.518365,21.194988,-1.886955,22.187793,0.119308,0.068877,0.065452,0.0034249999999999975,0.050431000000000004,0.053856,0.816244,1.0,1867.0,0.06791322969543141,0.12651045628649404,21.0,0
2022-07-14 13:24:15.659,-1.511934,21.195119,-1.892468,22.189368,0.119363,0.068147,0.065478,0.0026690000000000047,0.051216,0.053885,0.787955,1.0,1868.0,0.05211160356912753,0.13559896094254165,22.0,0
2022-07-14 13:24:16.659,-1.507865,21.202863,-1.898374,22.187268,0.11985,0.068751,0.065914,0.002837000000000006,0.05109899999999999,0.053936,1.014266,1.0,1869.0,0.05551859099804318,0.07908556906996655,23.0,0
2022-07-14 13:24:17.659,-1.507471,21.190656,-1.902574,22.187005,0.1203,0.069302,0.065935,0.003367000000000009,0.050998,0.05436500000000001,0.905825,1.0,1870.0,0.06602090237063489,0.09512148350961347,24.0,0
2022-07-14 13:24:18.659,-1.502483,21.192888,-1.907561,22.181754,0.121145,0.068793,0.065803,0.0029900000000000065,0.052351999999999996,0.055342,0.929399,1.0,1871.0,0.057112295379443526,0.05265000330570346,25.0,0
2022-07-14 13:24:19.659,-1.49999,21.200894,-1.914255,22.188449,0.120429,0.068688,0.065525,0.003162999999999999,0.051740999999999995,0.054903999999999994,0.844533,1.0,1872.0,0.06113022302964708,0.013997357316897219,26.0,0
2022-07-14 13:24:20.659,-1.495133,21.198794,-1.915699,22.184511,0.11894,0.06821,0.064685,0.0035250000000000004,0.05073,0.054255,0.726663,1.0,1873.0,0.06948414184620844,0.1525679560062705,27.0,0
2022-07-14 13:24:21.659,-1.493296,21.199188,-1.919111,22.187924,0.119731,0.068399,0.065415,0.0029840000000000005,0.051332,0.054316,1.160425,1.0,1874.0,0.05813024759901039,0.035764724480283894,28.0,0
2022-07-14 13:24:22.659,-1.48962,21.200632,-1.924624,22.182542,0.121485,0.069491,0.066281,0.0032099999999999906,0.051994,0.05520399999999999,0.806814,1.0,1875.0,0.06173670545244717,0.024057382350344048,29.0,0
2022-07-14 13:24:23.659,-1.486995,21.199319,-1.927249,22.181098,0.121789,0.069895,0.066607,0.0032879999999999993,0.051893999999999996,0.055181999999999995,0.740807,1.0,1876.0,0.06335870507756045,0.05096229536916641,30.0,0
2022-07-14 13:24:24.659,-1.480564,21.186193,-1.934468,22.181492,0.120227,0.068698,0.065772,0.002925999999999998,0.051529000000000005,0.054455,1.122707,1.0,1877.0,0.05678245682126912,0.05812119921754988,31.0,0
2022-07-14 13:24:25.659,-1.478595,21.188425,-1.934993,22.173353,0.120769,0.069318,0.066218,0.0031000000000000055,0.051451,0.054551,0.693659,1.0,1878.0,0.060250330405037814,0.0005978584676701315,32.0,0
2022-07-14 13:24:26.659,-1.478201,21.19,-1.938274,22.179392,0.119198,0.068677,0.066365,0.0023120000000000085,0.050520999999999996,0.052833000000000005,1.207573,1.0,1879.0,0.0457622421915207,0.24091897023517705,33.0,0
2022-07-14 13:24:27.659,-1.477283,21.19,-1.95048,22.174141,0.119933,0.068856,0.06647,0.0023859999999999992,0.051077,0.053463,0.778526,1.0,1880.0,0.046712870511766307,0.22515042635055615,34.0,0
2022-07-14 13:24:28.659,-1.462188,21.198794,-1.954811,22.17099,0.120429,0.069087,0.066244,0.0028429999999999983,0.051342,0.054185,0.839818,1.0,1881.0,0.05537268955845974,0.08150570868068896,35.0,0
2022-07-14 13:24:29.659,-1.466782,21.187375,-1.956911,22.167577,0.120815,0.069428,0.065772,0.0036560000000000065,0.051387,0.05504300000000001,0.825674,1.0,1882.0,0.0711450144002492,0.1801176735955674,36.0,0
2022-07-14 13:24:30.659,-1.462713,21.188556,-1.95993,22.170596,0.122027,0.070137,0.067053,0.0030840000000000034,0.05188999999999999,0.054973999999999995,0.872822,1.0,1883.0,0.059432271492166344,0.014167407778473473,37.0,0
2022-07-14 13:24:31.659,-1.461007,21.193675,-1.964524,22.175978,0.120006,0.068357,0.065257,0.0031000000000000055,0.051649,0.054749000000000006,0.769096,1.0,1884.0,0.060019361084220825,0.004429061256119304,38.0,0
2022-07-14 13:24:32.659,-1.451951,21.1921,-1.962161,22.16994,0.120585,0.06937,0.066376,0.0029939999999999967,0.051215,0.05420899999999999,0.929399,1.0,1885.0,0.05845829428303649,0.030323251274506302,39.0,0
2022-07-14 13:24:33.659,-1.448669,21.188687,-1.973842,22.168102,0.119455,0.068179,0.065047,0.0031320000000000098,0.051276,0.05440800000000001,0.905825,1.0,1886.0,0.061080016381613776,0.013164554721022181,40.0,0
2022-07-14 13:24:34.659,-1.446832,21.190394,-1.975548,22.166658,0.120787,0.069764,0.066449,0.0033150000000000124,0.051023,0.05433800000000001,0.981262,1.0,1887.0,0.06496942615239912,0.07768012547537984,41.0,0
2022-07-14 13:24:35.659,-1.441581,21.189475,-1.970299,22.168233,0.120254,0.068667,0.065861,0.002806000000000003,0.051586999999999994,0.054393,0.938829,1.0,1888.0,0.05439249437853771,0.09776469274514543,42.0,0
2022-07-14 13:24:36.659,-1.433312,21.191575,-1.977123,22.166396,0.120282,0.06894,0.065992,0.002948000000000006,0.051342,0.054290000000000005,0.632367,1.0,1889.0,0.05741775899343642,0.047583126693866884,43.0,0
2022-07-14 13:24:37.659,-1.4257,21.191444,-1.979486,22.170859,0.119767,0.068662,0.065788,0.0028740000000000016,0.051105,0.053979,0.764381,1.0,1890.0,0.05623605838844757,0.06718458128069793,44.0,0
2022-07-14 13:24:38.659,-1.426618,21.185668,-1.979223,22.170859,0.120732,0.069323,0.066055,0.003267999999999993,0.05140900000000001,0.054677,0.839818,1.0,1891.0,0.06356739933864992,0.05442401068352565,45.0,0
2022-07-14 13:24:39.659,-1.423993,21.194069,-1.986705,22.174141,0.120043,0.06894,0.065877,0.0030629999999999963,0.051102999999999996,0.05416599999999999,1.03784,1.0,1892.0,0.059936599874765115,0.00580186252392656,46.0,0
2022-07-14 13:24:40.659,-1.419399,21.188031,-1.987755,22.172303,0.119703,0.068546,0.065021,0.0035250000000000004,0.05115700000000001,0.05468200000000001,0.877537,1.0,1893.0,0.0689041792095078,0.14294782783052717,47.0,0
2022-07-14 13:24:41.659,-1.411655,21.189343,-1.988017,22.173484,0.120218,0.069334,0.066008,0.0033260000000000095,0.050884,0.05421000000000001,1.051984,1.0,1894.0,0.0653630735973275,0.08420975106955342,48.0,0
2022-07-14 13:24:42.659,-1.412574,21.180024,-1.983161,22.172697,0.119675,0.068452,0.065662,0.002790000000000001,0.051223000000000005,0.054013000000000005,0.754952,1.0,1895.0,0.054466656254880536,0.09653453288479574,49.0,0
2022-07-14 13:24:43.659,-1.407062,21.197088,-1.982373,22.171121,0.119354,0.068809,0.065614,0.0031949999999999895,0.05054500000000001,0.053739999999999996,0.948259,1.0,1896.0,0.06320974953507674,0.04849149583743673,50.0,0
2022-07-14 13:24:44.659,-1.401286,21.192625,-1.988411,22.169677,0.120649,0.069323,0.066475,0.0028479999999999894,0.05132600000000001,0.054174,0.830388,1.0,1897.0,0.05548736532429304,0.07960352482235644,51.0,0
2022-07-14 13:24:45.659,-1.395642,21.199319,-1.98618,22.167971,0.120548,0.069496,0.065803,0.003693000000000002,0.051052,0.054745,1.066129,1.0,1898.0,0.07233659138542303,0.1998829526036272,52.0,0
2022-07-14 13:24:46.659,-1.393017,21.192756,-1.986967,22.170596,0.121779,0.069465,0.06616,0.0033050000000000024,0.052314,0.055619,0.882251,1.0,1899.0,0.06317499761062798,0.04791504841411154,53.0,0
2022-07-14 13:24:47.659,-1.38803,21.195381,-1.981323,22.169284,0.121081,0.069281,0.066024,0.003256999999999996,0.0518,0.055056999999999995,0.53807,1.0,1900.0,0.0628752340688403,0.04294272172972757,54.0,0
2022-07-14 13:24:48.659,-1.382123,21.192756,-1.983292,22.17099,0.121247,0.069334,0.066743,0.00259100000000001,0.05191299999999999,0.054504,0.943544,1.0,1901.0,0.04990946565473688,0.17212691577359984,55.0,0
2022-07-14 13:24:49.659,-1.378186,21.189606,-1.978961,22.168233,0.120998,0.069113,0.06626,0.0028529999999999944,0.051885,0.054737999999999995,0.778526,1.0,1902.0,0.05498593069421413,0.08792106996726123,56.0,0
2022-07-14 13:24:50.659,-1.37136,21.193938,-1.981717,22.16784,0.120392,0.068835,0.065725,0.0031099999999999878,0.051557000000000006,0.05466699999999999,0.830388,1.0,1903.0,0.06032041584235206,0.0005646834747758955,57.0,0
2022-07-14 13:24:51.659,-1.364535,21.203388,-1.981061,22.172303,0.12076,0.068714,0.066034,0.002680000000000002,0.05204600000000001,0.05472600000000001,0.806814,1.0,1904.0,0.05149192076392494,0.14587794727219083,58.0,0
2022-07-14 13:24:52.659,-1.364535,21.200369,-1.976073,22.169415,0.12064,0.068725,0.065683,0.003041999999999989,0.051915,0.05495699999999999,0.967118,1.0,1905.0,0.05859465290083961,0.028061403186160683,59.0,0
2022-07-14 13:24:53.659,-1.358497,21.190131,-1.980405,22.168496,0.119712,0.068446,0.06531,0.003136,0.05126599999999999,0.05440199999999999,0.750237,1.0,1906.0,0.06116995338131742,0.014656384384072352,60.0,0
2022-07-14 13:24:54.659,-1.351803,21.189868,-1.97463,22.172959,0.119308,0.068998,0.065593,0.0034050000000000052,0.050309999999999994,0.053715,0.769096,1.0,1907.0,0.06767903639363172,0.1226257757249487,61.0,0
2022-07-14 13:24:55.659,-1.346028,21.194725,-1.976205,22.169284,0.120714,0.068709,0.066087,0.0026219999999999993,0.052004999999999996,0.054626999999999995,0.877537,1.0,1908.0,0.05041725954697534,0.16370388639021716,62.0,0
2022-07-14 13:24:56.659,-1.349703,21.190262,-1.968199,22.166789,0.119758,0.068798,0.065704,0.0030939999999999995,0.050960000000000005,0.054054000000000005,0.830388,1.0,1909.0,0.06071309432703438,0.007078236444310715,63.0,0
2022-07-14 13:24:57.659,-1.341959,21.197744,-1.97043,22.170202,0.119574,0.068436,0.065399,0.003036999999999998,0.051138,0.054175,0.943544,1.0,1910.0,0.05938716048417055,0.014915686463330413,64.0,0
2022-07-14 13:24:58.659,-1.33159,21.19735,-1.972136,22.16587,0.120071,0.06862,0.065483,0.003137000000000001,0.051451,0.054588,0.646511,1.0,1911.0,0.06096944725180753,0.011330489673198052,65.0,0
2022-07-14 13:24:59.659,-1.32949,21.19735,-1.967411,22.168365,0.120006,0.068368,0.065861,0.0025069999999999953,0.051638,0.054145,0.943544,1.0,1912.0,0.048548577625438044,0.1947006411245441,66.0,0
2022-07-14 13:25:00.659,-1.325684,21.199713,-1.968855,22.16587,0.120107,0.068998,0.066034,0.0029640000000000083,0.051109,0.05407300000000001,0.849248,1.0,1913.0,0.05799256505576224,0.038048533177245325,67.0,0
2022-07-14 13:25:01.659,-1.314921,21.198007,-1.960586,22.166396,0.120585,0.068809,0.066229,0.002579999999999999,0.051776,0.054356,0.811529,1.0,1914.0,0.04982907468567122,0.17346040068735824,68.0,0
2022-07-14 13:25:02.659,-1.316365,21.189868,-1.959536,22.165214,0.11929,0.068299,0.06583,0.002468999999999999,0.050990999999999995,0.053459999999999994,0.952974,1.0,1915.0,0.04841935989959208,0.19684403969292108,69.0,0
2022-07-14 13:25:03.659,-1.306915,21.196169,-1.958355,22.166264,0.119979,0.068425,0.066029,0.0023959999999999954,0.051554,0.05395,0.901111,1.0,1916.0,0.04647463873533111,0.22910209509576995,70.0,0
2022-07-14 13:25:04.659,-1.303896,21.192888,-1.953367,22.166527,0.119878,0.069066,0.066197,0.0028689999999999966,0.050811999999999996,0.05368099999999999,0.891681,1.0,1917.0,0.05646192903390858,0.06343795275160113,71.0,0
2022-07-14 13:25:05.659,-1.295889,21.186324,-1.954417,22.162195,0.120704,0.069927,0.06668,0.003247,0.050777,0.054024,0.877537,1.0,1918.0,0.06394501555791877,0.06068771837902864,72.0,0
2022-07-14 13:25:06.659,-1.298383,21.188818,-1.950217,22.165739,0.120374,0.06916,0.066192,0.0029679999999999984,0.051213999999999996,0.054181999999999994,0.891681,1.0,1919.0,0.0579517719418139,0.03872518880993103,73.0,0
2022-07-14 13:25:07.659,-1.287883,21.197613,-1.942867,22.164951,0.121026,0.069806,0.066365,0.0034410000000000135,0.05121999999999999,0.054661,0.839818,1.0,1920.0,0.06717947716756827,0.11433933883748715,74.0,0
2022-07-14 13:25:08.659,-1.289983,21.198926,-1.943786,22.166789,0.120245,0.068247,0.06563,0.002617000000000008,0.051998,0.05461500000000001,0.830388,1.0,1921.0,0.050327890920979404,0.16518628815641012,75.0,0
