Time,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),reading_interval_s,elapsed_runtime_s,Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
2018-06-20 14:01:48.663,-1.549735,22.012878,-1.805975,24.067365,0.165649,0.069533,0.068686,0.0008470000000000005,0.096116,0.096963,1.094418,1.0,369.0,0.008812176826159791,0.6698766720231599,0.0,0
2018-06-20 14:01:49.663,-1.544091,22.017734,-1.814506,24.067102,0.164491,0.069286,0.068554,0.0007319999999999965,0.095205,0.095937,0.575789,1.0,370.0,0.007688591055185562,0.7119686410449706,1.0,0
2018-06-20 14:01:50.663,-1.544616,22.006577,-1.819362,24.067627,0.162525,0.068977,0.068717,0.00025999999999999635,0.093548,0.093808,1.009551,1.0,371.0,0.0027792921356721754,0.8958816660913744,2.0,0
2018-06-20 14:01:51.663,-1.546716,22.008021,-1.815818,24.065396,0.161606,0.069586,0.068948,0.0006379999999999997,0.09202,0.092658,0.858677,1.0,372.0,0.0069332000304278335,0.7402672333152224,3.0,0
2018-06-20 14:01:52.663,-1.540285,22.021016,-1.818968,24.071172,0.160366,0.068987,0.068056,0.0009310000000000013,0.091379,0.09231,0.66537,1.0,373.0,0.010188224994528356,0.6183269119854657,4.0,0
2018-06-20 14:01:53.663,-1.543697,22.00894,-1.820018,24.071566,0.159006,0.069349,0.068334,0.0010149999999999881,0.08965700000000001,0.090672,1.04727,1.0,374.0,0.011320796805639072,0.5758983063375738,5.0,0
2018-06-20 14:01:54.663,-1.538972,22.015372,-1.820937,24.071434,0.157904,0.068824,0.06699,0.0018340000000000023,0.08907999999999999,0.090914,1.018981,1.0,375.0,0.020588004175974704,0.22872854357648043,6.0,0
2018-06-20 14:01:55.663,-1.530178,22.01419,-1.829206,24.072485,0.156728,0.068593,0.067888,0.0007049999999999973,0.088135,0.08884,0.971833,1.0,376.0,0.00799900154306977,0.700339988406607,7.0,0
2018-06-20 14:01:56.663,-1.526503,22.020097,-1.829337,24.06999,0.155708,0.068845,0.068229,0.0006160000000000054,0.08686300000000001,0.08747900000000002,0.971833,1.0,377.0,0.007091545404310248,0.734335270892428,8.0,0
2018-06-20 14:01:57.663,-1.529916,22.014322,-1.836031,24.066315,0.154909,0.068247,0.067268,0.0009790000000000076,0.08666199999999999,0.087641,0.863392,1.0,378.0,0.011296631780575422,0.5768035807836078,9.0,0
2018-06-20 14:01:58.663,-1.520334,22.011434,-1.8359,24.070384,0.153797,0.069229,0.067447,0.0017820000000000058,0.08456799999999999,0.08635,1.254721,1.0,379.0,0.021071551041161724,0.21061382532724704,10.0,0
2018-06-20 14:01:59.663,-1.518365,22.006577,-1.83695,24.070515,0.152713,0.069139,0.068245,0.0008940000000000059,0.08357399999999998,0.08446799999999999,0.5475,1.0,380.0,0.010696978761591458,0.5992678883166437,11.0,0
2018-06-20 14:02:00.663,-1.521515,22.008284,-1.844824,24.071303,0.151482,0.069334,0.067525,0.001809000000000005,0.082148,0.083957,1.023696,1.0,381.0,0.02202096191067457,0.1750468272921486,12.0,0
2018-06-20 14:02:01.663,-1.518628,22.010121,-1.844431,24.069071,0.150986,0.069255,0.068323,0.0009320000000000023,0.08173100000000001,0.08266300000000001,1.014266,1.0,382.0,0.011403122400039179,0.5728142103489009,13.0,0
2018-06-20 14:02:02.663,-1.509834,22.01104,-1.845612,24.076291,0.149819,0.069323,0.067693,0.0016299999999999926,0.08049600000000001,0.082126,1.000122,1.0,383.0,0.02024920183360861,0.24142081689267347,14.0,0
2018-06-20 14:02:03.663,-1.50629,22.012353,-1.850074,24.072091,0.149259,0.069969,0.068208,0.0017609999999999987,0.07929,0.081051,0.891681,1.0,384.0,0.02220933018879821,0.16799014151675173,15.0,0
2018-06-20 14:02:04.663,-1.500252,22.018653,-1.848893,24.073666,0.148799,0.069003,0.068045,0.0009580000000000005,0.07979599999999999,0.08075399999999999,1.080273,1.0,385.0,0.01200546386455632,0.5502491877934585,16.0,0
2018-06-20 14:02:05.663,-1.49894,22.012353,-1.854143,24.068678,0.147614,0.06925,0.067688,0.0015620000000000078,0.07836399999999999,0.079926,1.014266,1.0,386.0,0.01993236776622227,0.25329011080329034,17.0,0
2018-06-20 14:02:06.663,-1.489095,22.004739,-1.860574,24.067759,0.146594,0.069292,0.06847,0.0008220000000000033,0.077302,0.078124,1.094418,1.0,387.0,0.010633481236174577,0.6016466438525843,18.0,0
2018-06-20 14:02:07.663,-1.491721,22.001327,-1.860049,24.063427,0.145914,0.068903,0.067546,0.001357000000000011,0.07701099999999998,0.078368,1.02841,1.0,388.0,0.017620630551083094,0.3398928195238131,19.0,0
2018-06-20 14:02:08.663,-1.483058,22.011303,-1.855587,24.070778,0.145308,0.069475,0.067079,0.0023959999999999954,0.075833,0.07822899999999999,0.552215,1.0,389.0,0.031595326634491064,0.18362971861050026,20.0,0
2018-06-20 14:02:09.663,-1.477939,22.01524,-1.869499,24.066315,0.144748,0.069754,0.067326,0.0024279999999999996,0.07499399999999999,0.07742199999999999,0.693659,1.0,390.0,0.032375491699446625,0.21285640035953568,21.0,0
2018-06-20 14:02:10.663,-1.476758,22.017734,-1.864118,24.065527,0.14393,0.069386,0.068113,0.0012729999999999964,0.074544,0.075817,0.717233,1.0,391.0,0.01707693339593529,0.36026089858188515,22.0,0
2018-06-20 14:02:11.663,-1.469014,22.011171,-1.869762,24.067365,0.143709,0.069617,0.067756,0.0018610000000000015,0.074092,0.075953,0.839818,1.0,392.0,0.02511708258539945,0.05905940657631925,23.0,0
2018-06-20 14:02:12.663,-1.465863,22.011565,-1.870943,24.064608,0.142791,0.069596,0.067856,0.0017400000000000054,0.073195,0.074935,0.8021,1.0,393.0,0.02377179080824096,0.10945696524275994,24.0,0
2018-06-20 14:02:13.663,-1.463895,22.011828,-1.875143,24.061851,0.142092,0.070074,0.067982,0.0020919999999999966,0.072018,0.07411,0.948259,1.0,394.0,0.02904789014010187,0.08819720177301238,25.0,0
2018-06-20 14:02:14.663,-1.463501,22.005527,-1.880655,24.058307,0.14122,0.069213,0.067636,0.001576999999999995,0.07200700000000002,0.07358400000000001,0.66537,1.0,395.0,0.021900344406177018,0.17956542159438582,26.0,0
2018-06-20 14:02:15.663,-1.459038,22.017734,-1.888268,24.062508,0.14121,0.069549,0.067819,0.0017299999999999954,0.071661,0.073391,1.160425,1.0,396.0,0.024141106862772394,0.09562158184064051,27.0,0
2018-06-20 14:02:16.663,-1.449325,22.014059,-1.882887,24.055025,0.140301,0.069507,0.067646,0.0018610000000000015,0.07079400000000001,0.07265500000000001,1.014266,1.0,397.0,0.026287167172822958,0.015225490662606478,28.0,0
2018-06-20 14:02:17.663,-1.446832,22.00999,-1.884199,24.059226,0.140108,0.069292,0.067373,0.001919000000000004,0.070816,0.07273500000000001,0.533356,1.0,398.0,0.027098013188923617,0.015150566308615554,29.0,0
2018-06-20 14:02:18.663,-1.440269,22.00999,-1.890237,24.059882,0.139603,0.069475,0.067531,0.0019440000000000013,0.07012800000000001,0.07207200000000001,0.863392,1.0,399.0,0.02772034393760072,0.03846443096527086,30.0,0
2018-06-20 14:02:19.663,-1.434756,22.014715,-1.889974,24.060407,0.138886,0.070006,0.06835,0.0016560000000000047,0.06888000000000001,0.07053600000000002,0.797385,1.0,400.0,0.024041462812676998,0.09935446488185817,31.0,0
2018-06-20 14:02:20.663,-1.432787,22.007627,-1.894043,24.062114,0.138638,0.069208,0.067772,0.0014360000000000067,0.06943,0.07086600000000001,0.717233,1.0,401.0,0.020682404113436456,0.2251921164109284,32.0,0
2018-06-20 14:02:21.663,-1.431081,22.00684,-1.901393,24.057388,0.138344,0.069365,0.067882,0.0014829999999999982,0.068979,0.070462,0.957688,1.0,402.0,0.021498985213105223,0.19460121072399417,33.0,0
2018-06-20 14:02:22.663,-1.421368,22.017341,-1.896405,24.063689,0.137765,0.069964,0.067594,0.002369999999999997,0.067801,0.070171,1.089703,1.0,403.0,0.034954721099672535,0.3094799486626787,34.0,0
2018-06-20 14:02:23.663,-1.423206,22.013271,-1.902574,24.059882,0.137196,0.070158,0.067888,0.0022699999999999942,0.06703800000000001,0.06930800000000001,1.018981,1.0,404.0,0.03386088694640424,0.26850254000926865,35.0,0
2018-06-20 14:02:24.663,-1.412968,22.014453,-1.901524,24.067627,0.136865,0.069465,0.067048,0.0024170000000000025,0.06739999999999999,0.06981699999999999,1.160425,1.0,405.0,0.03586000207712056,0.3433937448704545,36.0,0
2018-06-20 14:02:25.663,-1.405355,22.005002,-1.91163,24.063558,0.13636,0.070231,0.068208,0.002022999999999997,0.06612900000000001,0.068152,0.787955,1.0,406.0,0.03059125964010278,0.14601518315143247,37.0,0
2018-06-20 14:02:26.663,-1.403911,22.011696,-1.913074,24.066971,0.136534,0.069475,0.067825,0.0016499999999999987,0.067059,0.06870899999999999,0.778526,1.0,407.0,0.024604831494184295,0.07824944762153607,38.0,0
2018-06-20 14:02:27.663,-1.39328,22.010777,-1.914649,24.060801,0.136277,0.069885,0.067552,0.0023330000000000017,0.066392,0.06872500000000001,0.934114,1.0,408.0,0.03513924660732309,0.3163926758904596,39.0,0
2018-06-20 14:02:28.663,-1.395905,22.007496,-1.916618,24.068809,0.135569,0.069685,0.067714,0.0019710000000000005,0.065884,0.067855,0.905825,1.0,409.0,0.029915762313121357,0.12070958272809795,40.0,0
2018-06-20 14:02:29.663,-1.391967,22.014453,-1.919374,24.070253,0.135422,0.070242,0.067462,0.0027800000000000047,0.06517999999999999,0.06795999999999999,0.853963,1.0,410.0,0.04265046562648633,0.5977792922379768,41.0,0
2018-06-20 14:02:30.663,-1.38593,22.018784,-1.922918,24.071566,0.13522,0.070195,0.06731,0.0028849999999999987,0.06502500000000001,0.06791000000000001,1.03784,1.0,411.0,0.04436686863716049,0.662079485619383,42.0,0
2018-06-20 14:02:31.663,-1.381598,22.006183,-1.922261,24.069071,0.134651,0.0701,0.067741,0.002359,0.064551,0.06691,0.849248,1.0,412.0,0.03654418143512207,0.36902459307654367,43.0,0
2018-06-20 14:02:32.663,-1.374248,22.008809,-1.921868,24.065921,0.134513,0.070384,0.068182,0.0022019999999999956,0.06412899999999999,0.06633099999999999,0.618222,1.0,413.0,0.03433650397629808,0.2863201893652041,44.0,0
2018-06-20 14:02:33.663,-1.369392,22.008809,-1.928955,24.064477,0.134366,0.069591,0.067042,0.0025489999999999957,0.06477500000000001,0.06732400000000001,1.02841,1.0,414.0,0.039350994195380934,0.47417390949446103,45.0,0
2018-06-20 14:02:34.663,-1.369654,22.006708,-1.932499,24.064739,0.134173,0.069806,0.067021,0.0027850000000000097,0.06436699999999998,0.06715199999999999,1.051984,1.0,415.0,0.04326684066616969,0.620870043070175,46.0,0
2018-06-20 14:02:35.663,-1.359941,22.015503,-1.935518,24.063427,0.133613,0.070205,0.067168,0.003036999999999998,0.063408,0.066445,0.943544,1.0,416.0,0.04789540916904537,0.7942662955604893,47.0,0
2018-06-20 14:02:36.663,-1.349966,22.006052,-1.934205,24.066315,0.132969,0.06988,0.066743,0.003137000000000001,0.063089,0.06622600000000001,0.853963,1.0,417.0,0.04972261848153432,0.8627175342326932,48.0,0
2018-06-20 14:02:37.663,-1.351016,22.010909,-1.937355,24.067102,0.132464,0.06967,0.06699,0.002680000000000002,0.062794,0.065474,0.891681,1.0,418.0,0.04267855720996897,0.598831664110486,49.0,0
2018-06-20 14:02:38.663,-1.342484,22.007627,-1.944442,24.070122,0.132501,0.070604,0.067147,0.0034570000000000017,0.06189700000000001,0.06535400000000001,1.000122,1.0,419.0,0.055849946686484235,1.0922605879557672,50.0,1
2018-06-20 14:02:39.663,-1.339991,22.014584,-1.949299,24.068153,0.132574,0.070536,0.067237,0.0032989999999999964,0.062037999999999996,0.06533699999999999,0.853963,1.0,420.0,0.05317622785667075,0.9920972599172149,51.0,1
2018-06-20 14:02:40.663,-1.336053,22.009859,-1.945624,24.07301,0.132042,0.07103,0.067846,0.0031839999999999924,0.061012,0.06419599999999999,1.075559,1.0,421.0,0.05218559979020852,0.9549861759547422,52.0,1
2018-06-20 14:02:41.663,-1.326996,22.003427,-1.949824,24.069203,0.132473,0.069502,0.066738,0.0027639999999999887,0.06297100000000001,0.065735,1.146281,1.0,422.0,0.0438925236613096,0.6443094901771524,53.0,1
2018-06-20 14:02:42.663,-1.327653,22.005133,-1.957436,24.06789,0.131885,0.070011,0.067205,0.002806000000000003,0.061874,0.06468,0.835103,1.0,423.0,0.045349494949495,0.6988908064524493,54.0,1
2018-06-20 14:02:43.663,-1.314133,22.008546,-1.956124,24.073797,0.131683,0.069958,0.067195,0.0027630000000000016,0.06172499999999999,0.06448799999999999,0.688944,1.0,424.0,0.04476233677866705,0.6768945831325652,55.0,1
