elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
3607.964,-1.034588,-0.109976,21.619797,0.800397,0.002467,0.46151600000000004,0.320228,0.141288,-0.45904900000000004,-0.317761,405.855054,-0.3077848068175877,0.00809990093048496,0.0,0
3608.964,-1.0289705,-0.111735,21.620322,0.7999510000000001,0.0024285,0.461199,0.3200305,0.1411685,-0.4587705,-0.317602,405.97952499999997,-0.30771117086031224,0.007858718131366738,1.0,0
3609.964,-1.023353,-0.113494,21.620847,0.799505,0.00239,0.460882,0.319833,0.141049,-0.458492,-0.317443,406.103996,-0.3076374454460393,0.007617242330163254,2.0,0
3610.964,-1.018472,-0.115911,21.619203666666667,0.7993546666666667,0.0024013333333333334,0.460628,0.3196963333333333,0.14093166666666668,-0.45822666666666667,-0.317295,406.17067066666664,-0.3075595212548111,0.007362014106686354,3.0,0
3611.964,-1.013591,-0.118328,21.617560333333333,0.7992043333333334,0.0024126666666666667,0.460374,0.3195596666666667,0.14081433333333332,-0.45796133333333333,-0.317147,406.23734533333334,-0.30748150676805336,0.007106490134646037,4.0,0
3612.964,-1.00871,-0.120745,21.615917,0.799054,0.002424,0.46012,0.319423,0.140697,-0.457696,-0.31699900000000003,406.30402,-0.30740340182872866,0.0068506698996919635,5.0,0
3613.964,-1.0218905,-0.112172,21.616118999999998,0.800492,0.0023569999999999997,0.4560255,0.316932,0.13909349999999998,-0.45366850000000003,-0.31457500000000005,404.58344950000003,-0.30659789383193636,0.004212357306678571,6.0,0
3614.964,-1.035071,-0.103599,21.616321,0.80193,0.00229,0.451931,0.314441,0.13749,-0.449641,-0.312151,402.862879,-0.3057779556978916,0.0015267811073649273,7.0,0
3615.964,-1.0332463333333335,-0.11115133333333334,21.616414,0.8022663333333333,0.0023316666666666668,0.4518993333333334,0.3143956666666667,0.13750366666666666,-0.4495676666666667,-0.312064,402.192623,-0.3058582338548232,0.0017897193689586643,8.0,0
3616.964,-1.0314216666666667,-0.11870366666666667,21.616507,0.8026026666666667,0.002373333333333333,0.45186766666666667,0.31435033333333334,0.13751733333333332,-0.44949433333333333,-0.311977,401.522367,-0.30593853820598005,0.0020527434255475097,9.0,0
3617.964,-1.029597,-0.126256,21.6166,0.802939,0.002415,0.451836,0.314305,0.137531,-0.449421,-0.31189,400.852111,-0.30601886876418494,0.002315853319129868,10.0,0
3618.964,-1.0299155,-0.13095400000000001,21.6185375,0.8029445,0.002415,0.451749,0.314259,0.13749,-0.449334,-0.311844,401.294125,-0.30598687387750284,0.002211059185761144,11.0,0
3619.964,-1.030234,-0.135652,21.620475,0.80295,0.002415,0.451662,0.314213,0.137449,-0.449247,-0.311798,401.736139,-0.30595486659870086,0.002106224463986006,12.0,0
3620.964,-1.037789,-0.12896833333333332,21.619183333333332,0.804381,0.0024156666666666667,0.45132833333333333,0.3141043333333334,0.13722399999999998,-0.4489126666666667,-0.31168866666666667,401.6130133333333,-0.30568151863581167,0.0012109169367646722,13.0,0
3621.964,-1.045344,-0.12228466666666667,21.617891666666665,0.8058120000000001,0.0024163333333333333,0.4509946666666667,0.3139956666666667,0.136999,-0.44857833333333336,-0.3115793333333334,401.4898876666667,-0.3054077632099111,0.0003142748296280917,14.0,0
3622.964,-1.052899,-0.115601,21.6166,0.807243,0.002417,0.45066100000000003,0.313887,0.136774,-0.44824400000000003,-0.31147,401.366762,-0.305133599409249,0.0005837048437156156,15.0,0
3623.964,-1.0540405000000002,-0.1183515,21.617461,0.8075915,0.002479,0.4512705,0.314126,0.1371445,-0.4487915,-0.311647,401.564657,-0.3055869052486628,0.0009010259216826189,16.0,0
3624.964,-1.055182,-0.121102,21.618322,0.80794,0.002541,0.45188,0.314365,0.137515,-0.449339,-0.311824,401.762552,-0.3060391064187761,0.002382138519492205,17.0,0
3625.964,-1.0519193333333334,-0.12659866666666666,21.61843,0.8069026666666667,0.002592333333333333,0.4519066666666667,0.31445266666666666,0.137454,-0.4493143333333333,-0.31186033333333335,401.6909473333333,-0.3059201448135674,0.001992498810939214,18.0,0
3626.964,-1.0486566666666666,-0.13209533333333334,21.618537999999997,0.8058653333333333,0.0026436666666666666,0.45193333333333335,0.31454033333333337,0.13739300000000002,-0.4492896666666667,-0.31189666666666666,401.6193426666667,-0.3058011701459937,0.001602816318699185,19.0,0
3627.964,-1.045394,-0.137592,21.618646,0.804828,0.002695,0.45196000000000003,0.314628,0.137332,-0.449265,-0.311933,401.547738,-0.3056821824139036,0.0012130910357255331,20.0,0
3628.964,-1.057116,-0.12525,21.618405,0.806699,0.0026030000000000003,0.45118050000000004,0.314156,0.1370245,-0.4485775000000001,-0.311553,401.66740849999996,-0.3054651770656734,0.0005023247301558786,21.0,0
3629.964,-1.068838,-0.112908,21.618164,0.80857,0.002511,0.45040100000000005,0.313684,0.136717,-0.44789000000000007,-0.31117300000000003,401.787079,-0.30524750552034097,0.00021062359745627202,22.0,0
3630.964,-1.0647935,-0.12273049999999999,21.6165885,0.806968,0.0024565000000000003,0.45123450000000004,0.314225,0.1370095,-0.448778,-0.3117685,401.794626,-0.3052952802839719,5.4145001318617325e-05,23.0,0
3631.964,-1.060749,-0.132553,21.615013,0.805366,0.002402,0.452068,0.314766,0.137302,-0.449666,-0.312364,401.802173,-0.3053428663560651,0.00010171556587068586,24.0,0
3632.964,-1.0611936666666666,-0.13071633333333332,21.613705,0.8054843333333334,0.002443,0.45161533333333337,0.3144206666666667,0.13719466666666666,-0.44917233333333334,-0.31197766666666665,401.73369966666667,-0.3054394982167161,0.0004182177680303045,25.0,0
3633.964,-1.0616383333333335,-0.12887966666666667,21.612397,0.8056026666666667,0.002484,0.45116266666666666,0.3140753333333333,0.13708733333333334,-0.44867866666666667,-0.31159133333333333,401.6652263333333,-0.3055363427196807,0.0007354164460733337,26.0,0
3634.964,-1.062083,-0.127043,21.611089,0.805721,0.002525,0.45071,0.31373,0.13698,-0.448185,-0.311205,401.596753,-0.30563340056762395,0.0010533139014667903,27.0,0
3635.964,-1.0645415,-0.1296405,21.6137865,0.805806,0.002537,0.450175,0.313481,0.13669399999999998,-0.447638,-0.310944,401.4758915,-0.3053679655613812,0.00018392399797040326,28.0,0
3636.964,-1.067,-0.132238,21.616484,0.805891,0.002549,0.44964000000000004,0.313232,0.136408,-0.447091,-0.310683,401.35503,-0.3051018810530319,0.0006875932457806044,29.0,0
3637.964,-1.0727256666666667,-0.125293,21.616435,0.806499,0.002513,0.4499036666666667,0.3133896666666667,0.136514,-0.44739066666666666,-0.31087666666666663,401.31118299999997,-0.3051344502815964,0.0005809179474486337,30.0,0
3638.964,-1.0784513333333332,-0.118348,21.616386000000002,0.807107,0.002477,0.45016733333333336,0.31354733333333334,0.13662,-0.44769033333333336,-0.31107033333333334,401.267336,-0.3051669759088892,0.00047438545810785104,31.0,0
3639.964,-1.084177,-0.111403,21.616337,0.807715,0.002441,0.450431,0.313705,0.136726,-0.44799,-0.311264,401.223489,-0.30519945802240683,0.0003679954911770533,32.0,0
3640.964,-1.0810505,-0.1270465,21.6150185,0.8094295,0.00245,0.4504015,0.31374599999999997,0.13665549999999999,-0.4479515,-0.311296,401.696782,-0.3050683055382236,0.0007975644737364673,33.0,0
3641.964,-1.077924,-0.14269,21.6137,0.811144,0.002459,0.450372,0.313787,0.136585,-0.447913,-0.311328,402.170075,-0.3049371305077783,0.0012272073029707675,34.0,0
3642.964,-1.0745853333333335,-0.14406966666666668,21.615191333333335,0.8113133333333333,0.0024506666666666665,0.45025133333333334,0.313618,0.13663333333333333,-0.4478006666666667,-0.31116733333333335,401.984623,-0.30512156105520394,0.0006231345467138105,35.0,0
3643.964,-1.0712466666666667,-0.14544933333333332,21.616682666666666,0.8114826666666667,0.0024423333333333332,0.4501306666666667,0.313449,0.13668166666666667,-0.44768833333333335,-0.31100666666666665,401.799171,-0.3053060841569489,1.8758643589023016e-05,36.0,0
3644.964,-1.067908,-0.146829,21.618174,0.811652,0.002434,0.45001,0.31328,0.13673,-0.44757600000000003,-0.310846,401.613719,-0.3054906998827012,0.0005859206346556789,37.0,0
3645.964,-1.072286,-0.136776,21.615911,0.8111615000000001,0.0024000000000000002,0.4502835,0.31365750000000003,0.136626,-0.4478835,-0.3112575,402.0654715,-0.30504875720752644,0.0008615919039496323,38.0,0
3646.964,-1.076664,-0.126723,21.613648,0.810671,0.002366,0.450557,0.314035,0.136522,-0.448191,-0.31166900000000003,402.517224,-0.3046074209598607,0.0023071181862541756,39.0,0
3647.964,-1.0779593333333333,-0.130855,21.613507666666667,0.8102333333333334,0.0023626666666666666,0.450934,0.314189,0.136745,-0.4485713333333333,-0.31182633333333337,402.358743,-0.3048462857181074,0.0015247548798451582,40.0,0
3648.964,-1.0792546666666667,-0.134987,21.613367333333333,0.8097956666666667,0.0023593333333333335,0.451311,0.31434300000000004,0.136968,-0.4489516666666667,-0.31198366666666666,402.200262,-0.3050847457627118,0.0007437171482328475,41.0,0
3649.964,-1.08055,-0.139119,21.613227,0.809358,0.002356,0.45168800000000003,0.314497,0.137191,-0.449332,-0.312141,402.041781,-0.30532280212137597,3.599837465673161e-05,42.0,0
3650.964,-1.076611,-0.145317,21.613909999999997,0.80836,0.002418,0.45048600000000005,0.3137745,0.13671149999999999,-0.448068,-0.31135650000000004,401.7455725,-0.30511396733077867,0.0006480065763632137,43.0,0
3651.964,-1.072672,-0.151515,21.614593,0.807362,0.00248,0.449284,0.313052,0.136232,-0.44680400000000003,-0.310572,401.449364,-0.3049039509582523,0.001335881609984102,44.0,0
3652.964,-1.0815276666666667,-0.14215066666666668,21.61395,0.8091943333333333,0.002458333333333333,0.44956833333333335,0.313196,0.13637233333333332,-0.44711,-0.3107376666666667,401.30055066666665,-0.3050091439298546,0.0009913388583538962,45.0,0
3653.964,-1.0903833333333335,-0.13278633333333334,21.613307,0.8110266666666667,0.002436666666666667,0.4498526666666667,0.31334,0.13651266666666667,-0.44741600000000004,-0.3109033333333333,401.15173733333336,-0.30511419301245296,0.0006472673921394945,46.0,0
3654.964,-1.099239,-0.123422,21.612664,0.812859,0.002415,0.450137,0.313484,0.136653,-0.447722,-0.311069,401.002924,-0.3052190985010755,0.0003036662450234262,47.0,0
3655.964,-1.094937,-0.1334765,21.614337499999998,0.8147854999999999,0.0024315,0.4501405,0.31344649999999996,0.13669399999999998,-0.447709,-0.311015,401.267651,-0.3053195386278557,2.530932366529015e-05,48.0,0
3656.964,-1.090635,-0.143531,21.616011,0.816712,0.002448,0.450144,0.313409,0.136735,-0.447696,-0.310961,401.532378,-0.3054199845877215,0.00035430399769298404,49.0,0
3657.964,-1.0899693333333333,-0.14188366666666666,21.615612333333335,0.8162673333333333,0.002435,0.450036,0.3134963333333333,0.13653966666666667,-0.44760099999999997,-0.3110613333333333,401.69585233333333,-0.30504840631516233,0.0008627411957589093,50.0,0
3658.964,-1.0893036666666667,-0.14023633333333332,21.615213666666666,0.8158226666666667,0.002422,0.449928,0.31358366666666665,0.13634433333333332,-0.447506,-0.31116166666666667,401.8593266666667,-0.30467667027928924,0.002080303117709237,51.0,0
3659.964,-1.088638,-0.138589,21.614815,0.815378,0.002409,0.44982,0.313671,0.136149,-0.447411,-0.311262,402.022801,-0.3043047763796071,0.0032983820973139233,52.0,0
3660.964,-1.088665,-0.14150649999999998,21.615912,0.8170170000000001,0.0023465,0.4499125,0.31356399999999995,0.13634849999999998,-0.447566,-0.3112175,401.45779749999997,-0.3046451353434697,0.0021835907556021494,53.0,0
3661.964,-1.088692,-0.144424,21.617009,0.818656,0.002284,0.450005,0.313457,0.136548,-0.447721,-0.311173,400.892794,-0.3049852586437952,0.0010695712921089395,54.0,0
3662.964,-1.0918506666666667,-0.14409,21.617045666666666,0.8194486666666667,0.0022953333333333333,0.450318,0.31364533333333333,0.13667266666666666,-0.4480226666666667,-0.31135,401.0966056666667,-0.305058163109671,0.0008307843760598788,55.0,0
3663.964,-1.0950093333333333,-0.143756,21.617082333333332,0.8202413333333334,0.002306666666666667,0.450631,0.3138336666666667,0.13679733333333333,-0.4483243333333333,-0.311527,401.3004173333333,-0.30513096946400287,0.0005923188086786046,56.0,0
3664.964,-1.098168,-0.143422,21.617119,0.821034,0.002318,0.450944,0.314022,0.136922,-0.448626,-0.31170400000000004,401.504229,-0.30520367790470876,0.0003541739417168843,57.0,0
3665.964,-1.0955430000000002,-0.1432905,21.6188255,0.8228715,0.002337,0.450516,0.31382750000000004,0.1366885,-0.448179,-0.3114905,401.8502955,-0.3049870810258423,0.0010636023712251585,58.0,0
3666.964,-1.092918,-0.143159,21.620532,0.824709,0.002356,0.450088,0.313633,0.136455,-0.44773199999999996,-0.31127699999999997,402.196362,-0.30477005166048365,0.0017744473410573613,59.0,0
3667.964,-1.092506,-0.14198566666666668,21.618294,0.8221236666666667,0.002354,0.4501903333333333,0.3135923333333333,0.136598,-0.4478363333333333,-0.3112383333333333,402.20448933333336,-0.3050183624040384,0.0009611452207682891,60.0,0
3668.964,-1.0920940000000001,-0.14081233333333334,21.616056,0.8195383333333334,0.002352,0.4502926666666667,0.3135516666666667,0.136741,-0.44794066666666665,-0.31119966666666665,402.2126166666667,-0.3052665574753743,0.00014822196632890972,61.0,0
3669.964,-1.091682,-0.139639,21.613818,0.816953,0.00235,0.450395,0.313511,0.136884,-0.44804499999999997,-0.31116099999999997,402.220744,-0.30551463695529907,0.0006643226869336161,62.0,0
3670.964,-1.0947035,-0.13546550000000002,21.615308499999998,0.819118,0.002333,0.45049249999999996,0.31369749999999996,0.136795,-0.4481595,-0.3113645,402.144469,-0.3052379905769945,0.00024178827236043254,63.0,0
3671.964,-1.097725,-0.131292,21.616799,0.821283,0.002316,0.45059,0.313884,0.136706,-0.448274,-0.311568,402.068194,-0.30496148552333063,0.0011474363454004877,64.0,0
3672.964,-1.095615,-0.137663,21.616608333333332,0.82239,0.0023236666666666666,0.4508493333333333,0.3140713333333333,0.13677799999999998,-0.44852566666666666,-0.3117476666666667,402.2341303333333,-0.3049508982783556,0.001182113172761845,65.0,0
3673.964,-1.093505,-0.144034,21.616417666666667,0.823497,0.0023313333333333333,0.45110866666666666,0.3142586666666667,0.13685,-0.44877733333333336,-0.31192733333333333,402.4000666666667,-0.30494032290769935,0.0012167511076913717,66.0,0
3674.964,-1.091395,-0.150405,21.616227,0.824604,0.002339,0.451368,0.314446,0.136922,-0.449029,-0.312107,402.566003,-0.3049297593913965,0.0012513502155827583,67.0,0
3675.964,-1.092827,-0.149279,21.6156725,0.823232,0.0024000000000000002,0.4500825,0.313649,0.13643349999999999,-0.4476825,-0.311249,402.7010375,-0.3047557247730808,0.0018213727689911918,68.0,0
3676.964,-1.094259,-0.148153,21.615118,0.82186,0.002461,0.448797,0.312852,0.135945,-0.446336,-0.31039100000000003,402.836072,-0.30458064010216535,0.0023948346017220734,69.0,0
3677.964,-1.0942923333333334,-0.14535,21.614929666666665,0.8217990000000001,0.0024346666666666666,0.4478566666666667,0.31225733333333333,0.13559933333333335,-0.44542200000000004,-0.3098226666666667,402.038391,-0.3044295920788048,0.002889568240331264,70.0,0
3678.964,-1.0943256666666668,-0.142547,21.614741333333335,0.821738,0.0024083333333333335,0.44691633333333336,0.3116626666666667,0.13525366666666666,-0.444508,-0.30925433333333335,401.24071000000004,-0.3042779228823543,0.0033863364320328992,71.0,0
3679.964,-1.094359,-0.139744,21.614553,0.821677,0.002382,0.44597600000000004,0.311068,0.134908,-0.44359400000000004,-0.308686,400.443029,-0.3041256286731306,0.0038851517530947843,72.0,0
3680.964,-1.092996,-0.14297700000000002,21.614993,0.824789,0.0023870000000000002,0.445421,0.3108035,0.1346175,-0.44303400000000004,-0.3084165,400.273596,-0.3038543404215938,0.00477371302525631,73.0,0
3681.964,-1.091633,-0.14621,21.615433,0.827901,0.002392,0.444866,0.310539,0.134327,-0.442474,-0.308147,400.104163,-0.3035823654776675,0.005664523448495329,74.0,0
3682.964,-1.0873110000000001,-0.147536,21.613163,0.8236916666666667,0.0024026666666666667,0.444756,0.31048166666666666,0.13427433333333333,-0.4423533333333333,-0.308079,400.30446466666666,-0.30354611746142024,0.005783248027416588,75.0,0
3683.964,-1.082989,-0.148862,21.610893,0.8194823333333333,0.0024133333333333333,0.44464600000000004,0.31042433333333336,0.13422166666666668,-0.4422326666666667,-0.30801100000000003,400.50476633333335,-0.3035098496640147,0.00590203739635764,76.0,0
