elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
5795.0,-1.865139,21.086303,-2.333071,23.113664,0.122579,0.071439,0.069678,0.0017609999999999987,0.05113999999999999,0.05290099999999999,3.602696,0.03443421129817561,0.30696863080878933,0.0,0
5796.0,-1.863958,21.084597,-2.331102,23.109201,0.122413,0.071555,0.070655,0.000899999999999998,0.050858,0.051758,3.343381,0.017695983011856268,0.3283396420046144,1.0,0
5797.0,-1.858708,21.073965,-2.332677,23.12351,0.122422,0.072132,0.07097,0.0011619999999999964,0.05029,0.051452,3.645129,0.023105525839613377,0.12301759406591795,2.0,0
5798.0,-1.856082,21.07974,-2.341471,23.119965,0.122726,0.071119,0.069846,0.0012729999999999964,0.051607,0.052879999999999996,3.583837,0.024666718338242064,0.06376171029692357,3.0,0
5799.0,-1.850176,21.088403,-2.338846,23.122459,0.122386,0.070468,0.069683,0.0007850000000000079,0.05191799999999999,0.052703,3.786573,0.015119705695410313,0.42612360481132194,4.0,0
5800.0,-1.845713,21.077771,-2.341208,23.117471,0.122652,0.072169,0.070791,0.0013779999999999903,0.050483,0.05186099999999999,3.635699,0.02729577687980331,0.036025591715784566,5.0,0
5801.0,-1.847682,21.075277,-2.345933,23.114845,0.122285,0.071901,0.070413,0.0014880000000000032,0.050384,0.051872,3.668703,0.02953259898779405,0.12092535325027853,6.0,0
5802.0,-1.834426,21.088928,-2.346852,23.119703,0.122312,0.071255,0.07014,0.0011150000000000049,0.051057000000000005,0.05217200000000001,3.541403,0.021837909828038793,0.1711306276037795,7.0,0
5803.0,-1.836657,21.098511,-2.348689,23.120753,0.122762,0.071051,0.070124,0.0009269999999999973,0.05171099999999999,0.05263799999999999,3.503685,0.017926206683168265,0.3196013812711572,8.0,0
5804.0,-1.829832,21.095229,-2.345408,23.11944,0.122248,0.071087,0.069794,0.0012930000000000025,0.051161,0.052454,3.758284,0.025272663304796578,0.04076274986116679,9.0,0
5805.0,-1.822744,21.092866,-2.346458,23.122066,0.122524,0.071234,0.069794,0.0014400000000000107,0.05128999999999999,0.05273,3.762999,0.028075100894894057,0.0656052452800735,10.0,0
5806.0,-1.815656,21.091554,-2.351183,23.125347,0.122248,0.071534,0.070597,0.0009370000000000073,0.050713999999999995,0.051651,3.649844,0.018475796115547814,0.29874142482481536,11.0,0
5807.0,-1.813031,21.082234,-2.357089,23.126923,0.122367,0.071985,0.070245,0.0017399999999999916,0.05038200000000001,0.052122,3.640414,0.03453545838874206,0.3108115174712758,12.0,0
5808.0,-1.808568,21.089191,-2.356433,23.127973,0.122505,0.071381,0.070513,0.0008679999999999938,0.051124,0.051992,3.513114,0.016977995110024326,0.3555912510764414,13.0,0
5809.0,-1.806862,21.085647,-2.361814,23.122066,0.122928,0.071539,0.070193,0.001346,0.05138899999999999,0.05273499999999999,3.645129,0.026191866121813585,0.005873922677372634,14.0,0
5810.0,-1.800168,21.083547,-2.361683,23.126923,0.122937,0.071486,0.070686,0.0007999999999999952,0.05145100000000001,0.052251000000000006,3.838436,0.015548472362590278,0.4098495400712262,15.0,0
5811.0,-1.795312,21.087353,-2.362208,23.127579,0.123066,0.071833,0.070807,0.0010259999999999991,0.051233,0.052259,3.692277,0.0200257641410001,0.2399115718486241,16.0,0
5812.0,-1.784286,21.088272,-2.361421,23.124691,0.123084,0.072111,0.070413,0.0016979999999999912,0.050973000000000004,0.052670999999999996,3.829007,0.0333110997763564,0.2643403413089396,17.0,0
5813.0,-1.782974,21.085253,-2.357614,23.127316,0.1229,0.071392,0.070371,0.0010209999999999941,0.051508,0.05252899999999999,3.682848,0.01982177871828213,0.24765394603358992,18.0,0
5814.0,-1.771817,21.087747,-2.364571,23.13283,0.123323,0.071381,0.069925,0.001455999999999999,0.051942,0.053398,4.083606,0.02803072598810232,0.06392097231474692,19.0,0
5815.0,-1.768142,21.081578,-2.355777,23.125872,0.123084,0.071912,0.070497,0.0014149999999999996,0.051171999999999995,0.052586999999999995,3.692277,0.02765130049049303,0.0495196776601301,20.0,0
5816.0,-1.764204,21.097985,-2.361946,23.130467,0.123167,0.071822,0.070586,0.001236000000000001,0.051345,0.052581,3.74414,0.024071982238149048,0.08633523230096352,21.0,0
5817.0,-1.758692,21.09326,-2.358402,23.12771,0.122928,0.071838,0.070261,0.001576999999999995,0.051089999999999997,0.05266699999999999,3.588551,0.03086649312011891,0.17155400777854024,22.0,0
5818.0,-1.759742,21.083809,-2.360633,23.131517,0.123451,0.071828,0.069668,0.002160000000000009,0.051623,0.05378300000000001,3.86201,0.04184100418410059,0.5880973569171333,23.0,0
5819.0,-1.75331,21.092866,-2.366802,23.137162,0.123268,0.071628,0.070298,0.0013299999999999979,0.051640000000000005,0.05297,3.640414,0.025754729768981965,0.022465663245781142,24.0,0
5820.0,-1.74176,21.079084,-2.359583,23.135455,0.123617,0.07304,0.071132,0.001907999999999993,0.05057700000000001,0.052485000000000004,3.814862,0.03772391158211065,0.4318309381993948,25.0,0
5821.0,-1.737954,21.092735,-2.372314,23.139919,0.123323,0.071996,0.070812,0.0011840000000000045,0.051327,0.052511,3.503685,0.023067331670823032,0.12446727386420164,26.0,0
5822.0,-1.73021,21.090372,-2.362077,23.13598,0.12335,0.07229,0.071474,0.0008159999999999973,0.05106000000000001,0.051876000000000005,3.645129,0.015980885607410688,0.39343706755565966,27.0,0
5823.0,-1.725878,21.087485,-2.358664,23.134274,0.123727,0.072053,0.070896,0.0011570000000000052,0.051674,0.052831,3.319807,0.02238993710691834,0.1501781414091986,28.0,0
5824.0,-1.720497,21.090635,-2.360502,23.136637,0.124085,0.072463,0.071279,0.0011840000000000045,0.051622,0.052806000000000006,3.876155,0.022935513240222468,0.12947051184359193,29.0,0
5825.0,-1.714328,21.076852,-2.354202,23.133618,0.124361,0.072578,0.071195,0.0013830000000000092,0.051782999999999996,0.053166000000000005,3.75357,0.0267070909933572,0.013681708758148892,30.0,0
5826.0,-1.706715,21.087747,-2.357089,23.133618,0.124738,0.072657,0.070655,0.0020020000000000038,0.052081,0.054083000000000006,3.654559,0.0384393840482317,0.45898707258360716,31.0,0
5827.0,-1.702909,21.079084,-2.364833,23.129942,0.12494,0.073271,0.071547,0.0017240000000000033,0.05166899999999999,0.053392999999999996,3.824292,0.033365589316818337,0.2664085205239144,32.0,0
5828.0,-1.699102,21.088535,-2.351971,23.137424,0.125335,0.07304,0.071416,0.0016240000000000004,0.05229500000000001,0.05391900000000001,3.682848,0.031054000305950746,0.1786709418012582,33.0,0
5829.0,-1.692802,21.086041,-2.355908,23.136768,0.125381,0.073676,0.072067,0.0016089999999999993,0.05170499999999999,0.053313999999999986,3.480111,0.031118245464742966,0.18110940064951442,34.0,0
5830.0,-1.683483,21.098904,-2.357483,23.134405,0.125583,0.07272,0.071489,0.0012310000000000099,0.05286299999999999,0.054094,3.649844,0.02328616828087186,0.11616121504003718,35.0,0
5831.0,-1.678364,21.080659,-2.346327,23.14005,0.124903,0.072757,0.071568,0.0011889999999999956,0.052146,0.053334999999999994,3.588551,0.022800928145434936,0.1345787600197612,36.0,0
5832.0,-1.671933,21.090897,-2.345802,23.131648,0.125261,0.072851,0.071841,0.001009999999999997,0.05241000000000001,0.05342000000000001,3.541403,0.01927076377096405,0.2685680086504284,37.0,0
5833.0,-1.662876,21.101267,-2.344227,23.138475,0.12516,0.073166,0.071699,0.001466999999999996,0.051994,0.053460999999999995,3.541403,0.028214251370323993,0.0708867748837061,38.0,0
5834.0,-1.661432,21.081972,-2.343177,23.138081,0.125583,0.073082,0.071878,0.0012039999999999967,0.052501000000000006,0.053705,3.437677,0.022932459715820284,0.12958640997096604,39.0,0
5835.0,-1.654738,21.081972,-2.34239,23.145563,0.125463,0.073807,0.072918,0.0008890000000000009,0.051655999999999994,0.052544999999999994,3.829007,0.01720967148692338,0.34679785213709813,40.0,0
5836.0,-1.649488,21.093391,-2.336615,23.140181,0.125565,0.073539,0.072324,0.0012149999999999939,0.05202600000000002,0.05324100000000001,3.612125,0.023353258884809686,0.11361475582221281,41.0,0
5837.0,-1.642138,21.080003,-2.341865,23.134011,0.125914,0.073954,0.072356,0.0015980000000000022,0.05195999999999999,0.053557999999999995,3.484826,0.03075383460672432,0.16727799455072812,42.0,0
5838.0,-1.628881,21.09116,-2.339896,23.138868,0.125849,0.073235,0.072219,0.0010159999999999891,0.052613999999999994,0.05362999999999998,3.885584,0.01931008267604275,0.26707563889377506,43.0,0
5839.0,-1.630194,21.077377,-2.338452,23.138081,0.125904,0.073854,0.071962,0.0018920000000000048,0.052049999999999985,0.05394199999999999,3.75357,0.03634896543774385,0.3796441329266367,44.0,0
5840.0,-1.62035,21.078821,-2.329265,23.136112,0.126419,0.073382,0.0714,0.0019819999999999977,0.053037,0.055019,3.678133,0.03736943323654734,0.4183765258435994,45.0,0
5841.0,-1.6172,21.080659,-2.336221,23.134143,0.126538,0.073161,0.071983,0.0011779999999999985,0.05337700000000001,0.054555000000000006,3.791288,0.022069017198096563,0.16235882561886716,46.0,0
5842.0,-1.606831,21.080659,-2.335302,23.143201,0.125693,0.073508,0.071972,0.0015360000000000096,0.052184999999999995,0.053721000000000005,3.687562,0.029433181312996007,0.11715190302707335,47.0,0
5843.0,-1.603418,21.081447,-2.33399,23.143332,0.126088,0.073828,0.071978,0.0018500000000000044,0.05226,0.054110000000000005,3.62627,0.035399246091731965,0.34359703480780923,48.0,0
5844.0,-1.596461,21.078821,-2.325327,23.141494,0.126162,0.073959,0.07296,0.0009989999999999999,0.052203,0.053202,3.687562,0.019136464638725,0.27366540296741626,49.0,0
5845.0,-1.58478,21.082103,-2.324277,23.143594,0.125748,0.073355,0.073086,0.00026900000000000535,0.052392999999999995,0.052662,3.531974,0.005134175668969832,0.8051296576448428,50.0,0
5846.0,-1.577167,21.085122,-2.323227,23.143726,0.126189,0.074295,0.072513,0.0017820000000000058,0.051893999999999996,0.053676,3.569692,0.034338568262838536,0.3033384490149198,51.0,0
5847.0,-1.578742,21.077246,-2.317583,23.139394,0.126511,0.073907,0.072513,0.0013940000000000063,0.05260400000000001,0.05399800000000002,3.338667,0.026499382188005058,0.005798011623711963,52.0,0
5848.0,-1.566929,21.080134,-2.312202,23.135849,0.126952,0.073933,0.072314,0.0016189999999999954,0.05301900000000001,0.054638000000000006,3.720566,0.030535646925688328,0.15899656616912128,53.0,0
5849.0,-1.556691,21.077902,-2.310627,23.137818,0.127117,0.073718,0.072561,0.0011570000000000052,0.053399,0.05455600000000001,3.866725,0.021666666666666765,0.17763025200974414,54.0,0
5850.0,-1.553279,21.096542,-2.29934,23.139919,0.126281,0.073933,0.072288,0.0016449999999999937,0.052348000000000006,0.053993,3.569692,0.03142371392003655,0.1927036168002263,55.0,0
5851.0,-1.548816,21.07554,-2.305509,23.136112,0.126492,0.073812,0.072282,0.0015300000000000036,0.05267999999999999,0.054209999999999994,3.630985,0.02904272887758402,0.10233207513883014,56.0,0
5852.0,-1.550391,21.095492,-2.293827,23.137293,0.125895,0.073229,0.071043,0.0021860000000000074,0.052666000000000004,0.05485200000000001,3.593266,0.04150606641730129,0.5753846175228952,57.0,0
5853.0,-1.536741,21.087616,-2.297371,23.134536,0.126217,0.073875,0.072456,0.0014189999999999897,0.052342,0.05376099999999999,3.348096,0.027109642168006987,0.02896075066814552,58.0,0
5854.0,-1.524534,21.080659,-2.29514,23.134274,0.1263,0.073823,0.072319,0.0015040000000000053,0.052476999999999996,0.053981,3.588551,0.02865962879682925,0.08779130974504512,59.0,0
5855.0,-1.521647,21.08289,-2.29514,23.136506,0.126584,0.074274,0.072786,0.0014880000000000032,0.052309999999999995,0.053798,3.456537,0.028445260079142116,0.07965483212928981,60.0,0
5856.0,-1.515084,21.089322,-2.291727,23.138606,0.126952,0.073965,0.07214,0.0018250000000000072,0.052987000000000006,0.054812000000000013,3.729996,0.03444176039858094,0.30725516089176863,61.0,0
5857.0,-1.509571,21.082497,-2.29514,23.136112,0.126897,0.073235,0.072041,0.0011940000000000006,0.053662000000000015,0.054856000000000016,3.451822,0.022249967389076277,0.15549076579018528,62.0,0
5858.0,-1.505371,21.086172,-2.289102,23.1411,0.125969,0.073277,0.072041,0.001236000000000001,0.052692,0.053928000000000004,3.829007,0.023456626117321102,0.10969139805524986,63.0,0
5859.0,-1.500252,21.073965,-2.28359,23.137556,0.126198,0.074421,0.072734,0.001687000000000008,0.051777000000000004,0.05346400000000001,3.701707,0.03258140523002062,0.23664440037755408,64.0,0
5860.0,-1.484502,21.082365,-2.28359,23.136374,0.126649,0.074222,0.072813,0.0014089999999999936,0.052427000000000015,0.05383600000000001,3.824292,0.026874952315556443,0.02005297367665504,65.0,0
5861.0,-1.475314,21.086172,-2.281752,23.13388,0.126676,0.074374,0.071978,0.0023959999999999954,0.052302000000000015,0.05469800000000001,3.720566,0.04580999177867416,0.7387423720521749,66.0,0
5862.0,-1.470326,21.084728,-2.269678,23.135849,0.126796,0.074295,0.073044,0.0012510000000000021,0.05250099999999999,0.053751999999999994,3.682848,0.02382766370804926,0.09560847082531021,67.0,0
5863.0,-1.460482,21.08184,-2.267971,23.137424,0.126796,0.074484,0.072676,0.0018079999999999902,0.052312,0.05411999999999999,3.814862,0.034561198937166485,0.3117885135476264,68.0,0
5864.0,-1.458907,21.07974,-2.27099,23.142019,0.126731,0.073581,0.072135,0.001445999999999989,0.05315000000000002,0.054596000000000006,3.583837,0.02720550883332371,0.032599420455707406,69.0,0
5865.0,-1.448275,21.079084,-2.27519,23.14517,0.126575,0.07418,0.071883,0.0022969999999999935,0.052395,0.05469199999999999,3.612125,0.04383922436827226,0.6639408567303469,70.0,0
5866.0,-1.443025,21.078165,-2.266921,23.141363,0.126162,0.074033,0.071999,0.002034000000000008,0.052128999999999995,0.054163,3.654559,0.03901784001534641,0.4809426735635878,71.0,0
5867.0,-1.436331,21.080659,-2.267709,23.145038,0.126391,0.073691,0.071678,0.002013000000000001,0.0527,0.054713,3.597981,0.0381966186599875,0.44977278437663126,72.0,0
5868.0,-1.434625,21.082234,-2.257865,23.142413,0.125859,0.074075,0.072319,0.0017560000000000076,0.051784,0.053540000000000004,3.583837,0.03390943323356199,0.28705040289738415,73.0,0
5869.0,-1.4257,21.079478,-2.256815,23.144382,0.126391,0.074348,0.072272,0.0020759999999999945,0.052043000000000006,0.054119,3.810147,0.039889324417800215,0.514020323183128,74.0,0
5870.0,-1.415331,21.07869,-2.25629,23.135455,0.126198,0.074043,0.072335,0.0017080000000000012,0.05215500000000001,0.05386300000000001,3.574407,0.032747910115806446,0.24296418103737727,75.0,0
5871.0,-1.410999,21.091291,-2.24789,23.145038,0.125996,0.073182,0.071689,0.0014929999999999943,0.052814,0.054306999999999994,3.715851,0.028268484332102516,0.07294521551957867,76.0,0
5872.0,-1.406799,21.08079,-2.239622,23.144513,0.12607,0.074847,0.07287,0.0019769999999999927,0.05122299999999999,0.05319999999999998,3.329237,0.0385951897548023,0.4649007602596642,77.0,0
5873.0,-1.391836,21.084859,-2.245396,23.142675,0.125969,0.073371,0.072356,0.001015000000000002,0.05259799999999999,0.053612999999999994,3.61684,0.01929694480883671,0.26757429356500706,78.0,0
5874.0,-1.380942,21.073833,-2.229384,23.14832,0.126006,0.073229,0.072498,0.0007309999999999955,0.052777000000000004,0.053508,3.696992,0.013850467998029395,0.4742981902883161,79.0,0
5875.0,-1.380942,21.073308,-2.239884,23.144645,0.126419,0.073392,0.072046,0.001346,0.053027000000000005,0.054373000000000005,3.607411,0.025382816625179147,0.03658182255393738,80.0,0
5876.0,-1.374904,21.073702,-2.22794,23.140969,0.126704,0.07355,0.072508,0.0010420000000000013,0.05315400000000001,0.05419600000000001,3.857295,0.01960304769071585,0.2559559974190052,81.0,0
5877.0,-1.366766,21.088272,-2.23529,23.136899,0.126391,0.074238,0.072708,0.0015300000000000036,0.052153000000000005,0.05368300000000001,3.654559,0.029336196648387533,0.11347079898739687,82.0,0
5878.0,-1.357447,21.084334,-2.227678,23.137162,0.126649,0.073628,0.071752,0.0018760000000000027,0.05302100000000001,0.054897000000000015,3.829007,0.03538153973822191,0.3429249808320911,83.0,0
5879.0,-1.355085,21.07974,-2.228597,23.137031,0.126621,0.07439,0.072146,0.002243999999999996,0.052231000000000014,0.05447500000000001,3.597981,0.04296216878541881,0.630651750023671,84.0,0
5880.0,-1.342616,21.08801,-2.218622,23.141757,0.126263,0.073177,0.072104,0.0010730000000000045,0.05308599999999998,0.054158999999999985,3.546118,0.020212104658391034,0.2328389193412168,85.0,0
5881.0,-1.339072,21.088666,-2.221378,23.146351,0.12595,0.074148,0.073259,0.0008890000000000009,0.051802,0.052691,3.560263,0.01716116827210781,0.3486388172083873,86.0,0
5882.0,-1.331197,21.078559,-2.215078,23.146089,0.126281,0.073938,0.072119,0.0018190000000000012,0.052343,0.054162,3.503685,0.03475087880177291,0.318987912737867,87.0,0
5883.0,-1.32319,21.095229,-2.212453,23.139787,0.126465,0.074096,0.072487,0.0016089999999999993,0.052369,0.053978,3.597981,0.030723696772961606,0.16613409719273964,88.0,0
5884.0,-1.315577,21.077509,-2.212978,23.144907,0.126143,0.073534,0.071946,0.001588000000000006,0.052609,0.05419700000000001,3.663988,0.03018437559399365,0.1456638777142618,89.0,0
5885.0,-1.310196,21.088272,-2.210353,23.1411,0.126474,0.073623,0.07214,0.0014829999999999982,0.05285100000000001,0.05433400000000001,3.418818,0.02805948686899262,0.06501260670104214,90.0,0
5886.0,-1.301271,21.098248,-2.198672,23.146614,0.126272,0.073471,0.071988,0.0014829999999999982,0.052801,0.054284,3.75357,0.028086057346312605,0.0660211031658553,91.0,0
5887.0,-1.299827,21.070814,-2.202609,23.145957,0.126208,0.074306,0.072209,0.0020970000000000016,0.05190199999999999,0.05399899999999999,3.918588,0.04040228888503559,0.5334901597822805,92.0,0
5888.0,-1.293133,21.088272,-2.197622,23.139131,0.126327,0.074148,0.072566,0.001582,0.05217899999999999,0.05376099999999999,3.767714,0.030318129551552327,0.15074057963904175,93.0,0
5889.0,-1.277907,21.074227,-2.189353,23.143988,0.126125,0.073739,0.072114,0.0016250000000000014,0.05238599999999999,0.05401099999999999,3.73471,0.0310191459713288,0.17734802716836207,94.0,0
5890.0,-1.27502,21.081578,-2.191716,23.144382,0.125574,0.073786,0.072739,0.0010470000000000063,0.05178799999999999,0.05283499999999999,3.781858,0.02021664832300308,0.23266646215712639,95.0,0
5891.0,-1.269376,21.083284,-2.185022,23.14727,0.126345,0.074295,0.072151,0.002143999999999993,0.05205000000000001,0.054194000000000006,3.635699,0.04119037098230567,0.5634022309697095,96.0,0
5892.0,-1.261107,21.092473,-2.187122,23.140181,0.126382,0.073786,0.071831,0.0019549999999999984,0.05259599999999999,0.05455099999999999,3.423533,0.03716942030914308,0.4107849298110964,97.0,0
5893.0,-1.260844,21.08184,-2.191453,23.144645,0.126088,0.073933,0.071999,0.0019340000000000052,0.05215500000000001,0.05408900000000001,3.602696,0.03708106449881135,0.40743133848143565,98.0,0
