Time,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),reading_interval_s,elapsed_runtime_s,Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
2022-07-07 15:32:12.389,1.183373,20.936009,-1.660813,22.052582,0.120585,0.067764,0.064296,0.003467999999999999,0.05282099999999999,0.05628899999999999,0.938829,1.0,7708.0,0.06565446215591987,0.010789996991339867,0.0,0
2022-07-07 15:32:13.389,1.167229,20.942309,-1.668557,22.054026,0.120401,0.068047,0.065404,0.0026429999999999926,0.052354,0.05499699999999999,0.849248,1.0,7709.0,0.050482284404545746,0.22279481963914316,1.0,0
2022-07-07 15:32:14.389,1.15476,20.931415,-1.665013,22.0493,0.120732,0.068215,0.06511,0.0031049999999999967,0.05251700000000001,0.055622000000000005,1.042555,1.0,7710.0,0.05912258654175704,0.08977216307491453,2.0,0
2022-07-07 15:32:15.389,1.131659,20.937322,-1.66777,22.055732,0.119492,0.067501,0.064638,0.0028630000000000044,0.051990999999999996,0.054854,1.136851,1.0,7711.0,0.05506616402523474,0.1522232314201828,3.0,0
2022-07-07 15:32:16.389,1.129953,20.934171,-1.670132,22.059014,0.119694,0.067827,0.064632,0.0031950000000000034,0.051866999999999996,0.055062,1.41031,1.0,7712.0,0.061598673555949786,0.051651311826717894,4.0,0
2022-07-07 15:32:17.389,1.113152,20.932202,-1.66987,22.053894,0.119639,0.068047,0.064354,0.003693000000000002,0.051592,0.055285,1.089703,1.0,7713.0,0.0715794778361406,0.10200918278500404,5.0,0
2022-07-07 15:32:18.389,1.103833,20.931283,-1.674069,22.05547,0.119666,0.068462,0.06437,0.004091999999999998,0.051204,0.055296,1.212288,1.0,7714.0,0.07991407089151446,0.2303252638665665,6.0,0
2022-07-07 15:32:19.389,1.09517,20.935484,-1.675907,22.056126,0.119483,0.067984,0.064422,0.0035620000000000096,0.051499,0.05506100000000001,1.382021,1.0,7715.0,0.0691650485436895,0.06483758930737182,7.0,0
2022-07-07 15:32:20.389,1.086901,20.93194,-1.678401,22.061114,0.118398,0.06737,0.063929,0.0034409999999999996,0.051028000000000004,0.054469000000000004,0.943544,1.0,7716.0,0.06743224441004134,0.038160025779743645,8.0,0
2022-07-07 15:32:21.389,1.084276,20.927346,-1.681551,22.060195,0.119611,0.06705,0.06395,0.0030999999999999917,0.052561,0.05566099999999999,1.051984,1.0,7717.0,0.0589779688748524,0.09199863917867557,9.0,0
2022-07-07 15:32:22.389,1.078632,20.936665,-1.685357,22.056651,0.119069,0.067349,0.06385,0.003499000000000002,0.05171999999999999,0.05521899999999999,0.830388,1.0,7718.0,0.06765143752054296,0.04153463576403227,10.0,0
2022-07-07 15:32:23.389,1.075482,20.937059,-1.687063,22.063083,0.11917,0.066945,0.063483,0.0034620000000000067,0.052224999999999994,0.055687,1.150995,1.0,7719.0,0.06628882165970985,0.020556343708254987,11.0,0
2022-07-07 15:32:24.389,1.078239,20.930758,-1.689688,22.06072,0.119115,0.066666,0.063572,0.0030939999999999995,0.052448999999999996,0.055542999999999995,1.018981,1.0,7720.0,0.05898951382268827,0.09182089775173985,12.0,0
2022-07-07 15:32:25.389,1.076401,20.932334,-1.690082,22.056651,0.118968,0.067517,0.064244,0.003272999999999998,0.05145100000000001,0.05472400000000001,1.084988,1.0,7721.0,0.06361268755344782,0.020644353036362473,13.0,0
2022-07-07 15:32:26.389,1.081126,20.924195,-1.691001,22.052319,0.119363,0.067071,0.064296,0.0027749999999999997,0.05229199999999999,0.05506699999999999,0.952974,1.0,7722.0,0.05306637599678733,0.1830111728468785,14.0,0
2022-07-07 15:32:27.389,1.085195,20.933909,-1.695201,22.0514,0.119087,0.06726,0.063929,0.0033310000000000006,0.051827,0.055158,1.014266,1.0,7723.0,0.06427027861387669,0.010520342509646285,15.0,0
2022-07-07 15:32:28.389,1.088083,20.921964,-1.692182,22.047724,0.119896,0.067407,0.064176,0.0032309999999999978,0.05248900000000001,0.055720000000000006,1.070844,1.0,7724.0,0.06155458182510949,0.05233013058510727,16.0,0
2022-07-07 15:32:29.389,1.084407,20.932727,-1.696776,22.046674,0.119574,0.067244,0.063561,0.003682999999999992,0.05233,0.05601299999999999,1.108562,1.0,7725.0,0.0703789340926027,0.0835260886118041,17.0,0
2022-07-07 15:32:30.389,1.090314,20.931415,-1.703994,22.046543,0.120172,0.067065,0.063598,0.003466999999999998,0.053107,0.056574,0.632367,1.0,7726.0,0.06528206673194241,0.0050567450976932715,18.0,0
2022-07-07 15:32:31.389,1.096877,20.923145,-1.702551,22.046543,0.119115,0.067312,0.063351,0.003960999999999992,0.051803,0.055763999999999994,1.231147,1.0,7727.0,0.07646127712145764,0.17716742371612737,19.0,0
2022-07-07 15:32:32.389,1.101208,20.932465,-1.703076,22.041686,0.119804,0.067275,0.063866,0.0034089999999999954,0.05252899999999999,0.05593799999999999,1.014266,1.0,7728.0,0.06489624976204066,0.0008831395809756337,20.0,0
