elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
1943.0,-1.123684,22.123269,-1.666326,22.416734,0.162369,0.09546,0.069064,0.026396000000000003,0.06690900000000001,0.09330500000000001,0.42963,0.3945000747272455,0.11671673508097502,0.0,0
1944.0,-1.114889,22.128125,-1.670788,22.421853,0.155644,0.089348,0.068633,0.020714999999999997,0.06629600000000001,0.087011,0.660655,0.31245757726593953,0.1155220799971286,1.0,0
1945.0,-1.106489,22.122612,-1.680763,22.419359,0.150875,0.088954,0.06866,0.020294000000000006,0.061921000000000004,0.08221500000000001,0.608793,0.32773489228384106,0.07227637628112804,2.0,0
1946.0,-1.104258,22.1297,-1.683257,22.417259,0.147623,0.088487,0.06805,0.020436999999999997,0.05913600000000001,0.079573,0.495637,0.3455873649322758,0.021741138783730296,3.0,0
1947.0,-1.094283,22.131144,-1.689951,22.417521,0.145758,0.089012,0.068197,0.020815,0.056746000000000005,0.077561,0.373052,0.36680353146421835,0.03831575280714161,4.0,0
1948.0,-1.087064,22.12865,-1.697169,22.418965,0.145023,0.088477,0.067772,0.020705,0.05654600000000001,0.07725100000000001,1.16514,0.3661555873874829,0.03648160868337347,5.0,0
1949.0,-1.073938,22.129175,-1.703601,22.419622,0.144536,0.088524,0.067751,0.020773,0.05601199999999999,0.07678499999999999,0.618222,0.37086033599343016,0.04979940464638499,6.0,0
1950.0,-1.042831,22.133507,-1.713182,22.41844,0.143801,0.088393,0.067557,0.020835999999999993,0.05540800000000001,0.076244,0.604078,0.3760399935028603,0.06446153171129776,7.0,0
1951.0,-1.060156,22.139414,-1.7204,22.420016,0.143572,0.088755,0.067153,0.021601999999999996,0.054817000000000005,0.076419,0.401341,0.3940676420153963,0.115492641913306,8.0,0
1952.0,-1.048869,22.138889,-1.722894,22.418834,0.143379,0.088865,0.06741,0.021455000000000002,0.05451400000000001,0.07596900000000001,0.519211,0.3935614051178574,0.11405963023190657,9.0,0
1953.0,-1.035743,22.137576,-1.731163,22.425529,0.142938,0.087773,0.067725,0.02004800000000001,0.055165000000000006,0.07521300000000002,0.721948,0.36341224667367594,0.028715996757304074,10.0,0
1954.0,-1.026293,22.136526,-1.732869,22.421722,0.142295,0.088618,0.067861,0.020756999999999998,0.053677,0.074434,0.594648,0.38669473527329623,0.09462205437086513,11.0,0
1955.0,-1.004505,22.131932,-1.742975,22.424216,0.142313,0.088293,0.068197,0.020096000000000003,0.05402,0.074116,0.806814,0.37200348012809836,0.05303531831934505,12.0,0
1956.0,-0.994398,22.137182,-1.754525,22.422772,0.142442,0.087668,0.067184,0.020484000000000002,0.05477400000000002,0.07525800000000002,0.382482,0.3739662254678228,0.058591288287380916,13.0,0
1957.0,-0.996761,22.139282,-1.758988,22.419228,0.141771,0.086445,0.067951,0.018493999999999997,0.055326000000000014,0.07382000000000001,0.571074,0.3342671751586023,0.05378535417023922,14.0,0
1958.0,-0.975891,22.140333,-1.761744,22.422379,0.142148,0.088246,0.068197,0.02004900000000001,0.05390199999999999,0.073951,0.608793,0.371945902825446,0.052872333464456966,15.0,0
1959.0,-0.973791,22.142564,-1.763975,22.421853,0.142276,0.088603,0.067037,0.021566000000000002,0.05367300000000001,0.07523900000000001,0.849248,0.4017960278719677,0.13736948902712087,16.0,0
1960.0,-0.952003,22.137576,-1.771588,22.420147,0.142396,0.087138,0.067373,0.01976499999999999,0.055258,0.07502299999999999,0.571074,0.35767929206102156,0.012487644045743318,17.0,0
1961.0,-0.949903,22.142301,-1.772113,22.422379,0.142322,0.087957,0.067562,0.020394999999999996,0.05436500000000001,0.07476000000000001,0.872822,0.37514255233050053,0.061921132760504705,18.0,0
1962.0,-0.941896,22.14007,-1.780119,22.417784,0.142102,0.087164,0.066402,0.020762000000000003,0.054938,0.0757,0.415485,0.37791004568703473,0.06975511390132949,19.0,0
1963.0,-0.929296,22.137707,-1.781825,22.420147,0.141982,0.086896,0.066759,0.020137000000000002,0.055085999999999996,0.075223,1.132136,0.3655490406084921,0.03476464845421057,20.0,0
1964.0,-0.931265,22.145977,-1.782612,22.414502,0.141817,0.087878,0.067137,0.020740999999999996,0.053939,0.07468,0.5475,0.3845198368557656,0.08846553979571126,21.0,0
1965.0,-0.922471,22.142564,-1.7855,22.41634,0.142166,0.086523,0.067027,0.019496,0.055642999999999984,0.07513899999999998,0.773811,0.3503702106246856,0.008202272334296268,22.0,0
1966.0,-0.909608,22.145058,-1.787731,22.413452,0.141808,0.086665,0.066192,0.020473000000000005,0.055142999999999984,0.07561599999999999,0.934114,0.37126432612795607,0.05094298502300365,23.0,0
1967.0,-0.910658,22.146502,-1.792719,22.411352,0.141982,0.086581,0.066727,0.01985400000000001,0.05540099999999999,0.075255,0.8021,0.3583625139886649,0.014421649662601954,24.0,0
1968.0,-0.891888,22.15149,-1.793769,22.413714,0.141229,0.085248,0.066601,0.01864700000000001,0.05598099999999999,0.074628,0.618222,0.3330892072451862,0.057119843988041374,25.0,0
1969.0,-0.886638,22.150965,-1.797969,22.410695,0.141504,0.087789,0.067541,0.020248000000000002,0.053714999999999985,0.07396299999999999,0.514496,0.3769454166356394,0.06702452530617342,26.0,0
1970.0,-0.880076,22.162253,-1.79705,22.411614,0.141982,0.086959,0.066937,0.020021999999999998,0.055023,0.075045,0.759666,0.3638775806920616,0.030033224101539746,27.0,0
1971.0,-0.866163,22.154509,-1.796656,22.413583,0.142028,0.086807,0.068124,0.01868299999999999,0.05522099999999999,0.07390399999999998,0.467348,0.3383253051320125,0.04229795037804962,28.0,0
1972.0,-0.86485,22.165928,-1.80125,22.417128,0.141146,0.08541,0.067105,0.018305000000000002,0.055735999999999994,0.074041,0.622937,0.32841738880815263,0.0703444240733615,29.0,0
1973.0,-0.854612,22.159234,-1.8002,22.412927,0.141606,0.087616,0.068176,0.01944,0.05399000000000001,0.07343000000000001,0.604078,0.3600600100016669,0.019226774748479558,30.0,0
1974.0,-0.843062,22.162778,-1.804925,22.413714,0.142074,0.087101,0.067121,0.019979999999999998,0.05497300000000001,0.074953,0.604078,0.3634445374176883,0.02880740260621728,31.0,0
1975.0,-0.847918,22.164878,-1.807156,22.413058,0.141587,0.086324,0.067142,0.019182000000000005,0.05526299999999999,0.074445,0.646511,0.3470975680370586,0.017466186284296192,32.0,0
1976.0,-0.835974,22.168291,-1.810962,22.412008,0.141991,0.087175,0.067877,0.019297999999999996,0.054816000000000004,0.074114,0.684229,0.35204407391867476,0.003464044708033187,33.0,0
1977.0,-0.827836,22.16501,-1.810568,22.409645,0.14212,0.087616,0.067861,0.019754999999999995,0.054504,0.07425899999999999,0.618222,0.3624438124942665,0.025974636934448014,34.0,0
1978.0,-0.828493,22.171441,-1.804925,22.41424,0.141872,0.086849,0.067095,0.019753999999999994,0.055023,0.074777,0.995407,0.35900697877289894,0.0162459449056942,35.0,0
1979.0,-0.804867,22.174329,-1.813193,22.412927,0.142313,0.088671,0.068019,0.020652000000000004,0.053641999999999995,0.074294,0.476778,0.3849896538224932,0.08979545708288139,36.0,0
1980.0,-0.807229,22.167897,-1.807943,22.412664,0.143177,0.08782,0.067835,0.01998499999999999,0.055357,0.07534199999999999,0.542785,0.3610137649481554,0.021926581866758,37.0,0
1981.0,-0.79896,22.16816,-1.808337,22.412664,0.142763,0.087054,0.06742,0.019634000000000013,0.055708999999999995,0.07534300000000001,0.670085,0.3524322383773113,0.002365262287718717,38.0,0
1982.0,-0.785835,22.173279,-1.811093,22.411483,0.142497,0.08646,0.067399,0.019060999999999995,0.05603700000000002,0.07509800000000001,0.486207,0.3401441878725149,0.037149214229207805,39.0,0
1983.0,-0.78741,22.171835,-1.810175,22.409776,0.142368,0.0874,0.068045,0.01935500000000001,0.05496799999999999,0.074323,0.514496,0.3521075515290439,0.0032843577717223127,40.0,0
1984.0,-0.772447,22.169735,-1.817918,22.408332,0.142699,0.087101,0.068092,0.019008999999999998,0.055597999999999995,0.07460699999999999,0.830388,0.34189463839277684,0.032194190098327136,41.0,0
1985.0,-0.767984,22.176429,-1.812143,22.408989,0.141955,0.086497,0.067578,0.018919000000000005,0.05545799999999999,0.074377,0.5475,0.34113489244306616,0.03434481330679806,42.0,0
1986.0,-0.759584,22.168948,-1.810306,22.409514,0.142111,0.087127,0.068082,0.019044999999999992,0.05498399999999999,0.07402899999999998,0.769096,0.346367191052105,0.019533674364189735,43.0,0
1987.0,-0.756565,22.164091,-1.820018,22.408857,0.141945,0.087637,0.06846,0.019177000000000013,0.05430799999999998,0.073485,0.495637,0.3531090611132597,0.00044937094995556315,44.0,0
1988.0,-0.754334,22.163697,-1.814375,22.412664,0.143443,0.087862,0.068323,0.019539,0.05558099999999999,0.07511999999999999,0.410771,0.3515346694973193,0.004906022742245719,45.0,0
1989.0,-0.737271,22.161991,-1.817262,22.411614,0.143002,0.088004,0.067651,0.020352999999999996,0.05499799999999999,0.07535099999999999,0.721948,0.3700612738413426,0.0475374885283133,46.0,0
1990.0,-0.728871,22.167372,-1.815162,22.41844,0.142736,0.087038,0.068145,0.018893000000000007,0.055698,0.074591,0.684229,0.33919819027271597,0.03982706252054791,47.0,0
1991.0,-0.730839,22.158578,-1.816475,22.413977,0.14234,0.087458,0.068061,0.019396999999999998,0.054882,0.074279,0.344763,0.3534245576954612,0.00044370952271344244,48.0,0
