Time,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),reading_interval_s,elapsed_runtime_s,Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
2022-07-14 14:13:36.659,-1.444863,21.207851,-1.74875,22.281391,0.125408,0.07367,0.068565,0.005104999999999998,0.05173799999999999,0.05684299999999999,0.655941,1.0,4829.0,0.09866831597054444,0.10815999745954152,0.0,0
2022-07-14 14:13:37.659,-1.442763,21.221371,-1.7519,22.283885,0.124425,0.071807,0.068103,0.003703999999999999,0.052618,0.056322,0.962403,1.0,4830.0,0.07039282388490847,0.20940667964012383,1.0,0
2022-07-14 14:13:38.659,-1.440269,21.215202,-1.7561,22.280209,0.124977,0.072941,0.067793,0.005148,0.052036,0.057184,0.467348,1.0,4831.0,0.09892960777908026,0.11109460850499286,2.0,0
2022-07-14 14:13:39.659,-1.443156,21.206276,-1.761875,22.277847,0.124967,0.072988,0.068465,0.004522999999999999,0.051979,0.056502,0.519211,1.0,4832.0,0.0870142362447095,0.0227288783902293,3.0,0
2022-07-14 14:13:40.659,-1.43095,21.205489,-1.764894,22.277059,0.124986,0.073403,0.068077,0.005325999999999997,0.051583000000000004,0.056909,0.651226,1.0,4833.0,0.10324906947890813,0.15960718946093833,4.0,0
2022-07-14 14:13:41.659,-1.429244,21.212183,-1.774606,22.279159,0.124297,0.072925,0.068124,0.004801,0.051372,0.056173,0.891681,1.0,4834.0,0.09345375975707082,0.04959446359555364,5.0,0
2022-07-14 14:13:42.659,-1.4236,21.211789,-1.77395,22.27719,0.124407,0.073403,0.06814,0.00526299999999999,0.05100400000000001,0.056267,0.688944,1.0,4835.0,0.10318596216057228,0.15889842084520955,6.0,0
2022-07-14 14:13:43.659,-1.425306,21.210608,-1.77605,22.277978,0.123029,0.071135,0.06679,0.004345000000000002,0.051893999999999996,0.056239,0.731378,1.0,4836.0,0.08372675594951348,0.05965110737263413,7.0,0
2022-07-14 14:13:44.659,-1.423862,21.22124,-1.77605,22.276928,0.124205,0.072274,0.0673,0.004974000000000006,0.05193099999999999,0.056905,0.830388,1.0,4837.0,0.09577909574058398,0.07571069241972639,8.0,0
2022-07-14 14:13:45.659,-1.423468,21.215858,-1.783269,22.279028,0.124618,0.072374,0.067735,0.00463899999999999,0.05224400000000001,0.056883,0.660655,1.0,4838.0,0.08879318595080848,0.002749203229057806,9.0,0
