elapsed_runtime_s,Temperature TS inlet (Mean),Temperature TS outlet (Mean),Tank temperature (Mean),Bypass temperature (Mean),Pump outlet pressure (Mean),TS inlet pressure (Mean),TS outlet pressure (Mean),Differential pressure (Mean),Pump to inlet DP,Total system DP,Flow rate (Mean),Pressure_Ratio,Relative_Ratio_Dev,run_specific_time_s,label
1503.0,-0.889657,22.253611,-1.182411,22.43288,0.162433,0.097245,0.07151,0.025734999999999994,0.065188,0.09092299999999999,1.146281,0.3947751921336421,0.03658291272187342,0.0,0
1504.0,-0.906326,22.250723,-1.183198,22.441019,0.162984,0.098274,0.072408,0.025866,0.06470999999999999,0.09057599999999999,1.358447,0.39971565885243626,0.024526101273589895,1.0,0
1505.0,-0.90147,22.250592,-1.187004,22.440232,0.162433,0.098095,0.071369,0.026726,0.06433799999999999,0.09106399999999999,1.250006,0.41539346275198563,0.013734317488256487,2.0,0
1506.0,-0.907508,22.244554,-1.188317,22.441544,0.160697,0.096379,0.070418,0.025961000000000012,0.064318,0.09027900000000001,1.16514,0.4036287877610039,0.014976425077219857,3.0,0
1507.0,-0.886244,22.244554,-1.193436,22.442332,0.158942,0.095675,0.069305,0.02636999999999999,0.063267,0.089637,1.150995,0.4167983814882719,0.01716290860478531,4.0,0
1508.0,-0.889526,22.247967,-1.196192,22.443907,0.161487,0.096594,0.070355,0.026239,0.06489299999999999,0.09113199999999999,1.014266,0.40433630227756034,0.013249792836060537,5.0,0
1509.0,-0.885063,22.243767,-1.198292,22.442595,0.160421,0.0963,0.069851,0.026449,0.06412100000000001,0.09057000000000001,1.353732,0.4124793362652443,0.006622626308669943,6.0,0
1510.0,-0.871413,22.247311,-1.199211,22.446139,0.161055,0.097208,0.06993,0.027277999999999997,0.063847,0.091125,0.957688,0.4272334293948126,0.04262880327104357,7.0,0
1511.0,-0.877582,22.242716,-1.197111,22.439969,0.161285,0.096426,0.069185,0.027241,0.06485900000000001,0.09210000000000002,1.146281,0.41999691643539927,0.02496867574446804,8.0,0
1512.0,-0.875613,22.240879,-1.207085,22.437081,0.159447,0.095864,0.069935,0.025929000000000008,0.063583,0.08951200000000001,1.306584,0.4077912682435834,0.004818226430783001,9.0,0
1513.0,-0.875613,22.24311,-1.203542,22.442595,0.158859,0.094641,0.069242,0.025399000000000005,0.064218,0.089617,1.103847,0.3955060028963392,0.034799427866749055,10.0,0
1514.0,-0.866031,22.239172,-1.208398,22.440232,0.160485,0.095801,0.069731,0.026069999999999996,0.06468399999999999,0.09075399999999999,1.033125,0.40303006879492925,0.0164375505326374,11.0,0
1515.0,-0.8659,22.242323,-1.206692,22.444039,0.160265,0.095675,0.069689,0.025985999999999995,0.06459,0.09057599999999999,1.316014,0.40231611215184776,0.018179904265157587,12.0,0
1516.0,-0.862487,22.23681,-1.21601,22.439182,0.160008,0.09579,0.069993,0.025797,0.06421800000000001,0.09001500000000001,1.221718,0.40170354567962746,0.019674823444959855,13.0,0
1517.0,-0.859206,22.236416,-1.215879,22.44207,0.159181,0.095334,0.069557,0.025777000000000008,0.06384699999999999,0.089624,1.04727,0.40372447061771727,0.014742918765389468,14.0,0
1518.0,-0.857762,22.226046,-1.222048,22.435637,0.160403,0.0964,0.070067,0.026332999999999995,0.06400299999999999,0.09033599999999999,1.169855,0.4114274107868258,0.0040554868312012715,15.0,0
1519.0,-0.856581,22.230378,-1.22546,22.442595,0.159861,0.096342,0.070361,0.02598099999999999,0.063519,0.0895,1.179284,0.40902078085642296,0.0018176998429000335,16.0,0
1520.0,-0.8512,22.220402,-1.228479,22.433931,0.161257,0.096825,0.069321,0.027504,0.06443200000000002,0.09193600000000002,1.15571,0.426862011702078,0.0417223882813782,17.0,0
1521.0,-0.854743,22.226177,-1.230842,22.439838,0.160201,0.095937,0.069626,0.026311,0.06426400000000002,0.09057500000000002,1.188714,0.4094141445576907,0.0008577273854918355,18.0,0
1522.0,-0.849362,22.230115,-1.231498,22.433274,0.160118,0.095113,0.069484,0.025629,0.06500500000000001,0.090634,1.004836,0.3942559148386302,0.037850167172048366,19.0,0
1523.0,-0.848181,22.224471,-1.234385,22.432618,0.159603,0.09505,0.069683,0.025367,0.064553,0.08992,1.268866,0.3929578337515878,0.04101802960324641,20.0,0
1524.0,-0.841356,22.226571,-1.235173,22.428811,0.160026,0.095943,0.069347,0.026595999999999995,0.064083,0.090679,1.075559,0.41501778915173826,0.012817516298796017,21.0,0
1525.0,-0.837155,22.219221,-1.241079,22.428155,0.159842,0.095958,0.07014,0.025818000000000008,0.06388400000000001,0.08970200000000002,1.259436,0.4041324254519841,0.013747337822103356,22.0,0
1526.0,-0.829805,22.218433,-1.238585,22.426185,0.159861,0.095691,0.069615,0.026076000000000002,0.06417,0.090246,1.080273,0.40635177884090945,0.008331184476592535,23.0,0
1527.0,-0.821799,22.219877,-1.247904,22.426448,0.159861,0.095381,0.069573,0.025807999999999998,0.06448000000000001,0.09028800000000001,1.075559,0.40024193173182787,0.023241774662698722,24.0,0
1528.0,-0.823636,22.226965,-1.245804,22.429992,0.160458,0.095995,0.070067,0.025927999999999993,0.06446299999999999,0.09039099999999999,1.094418,0.40220898485976664,0.01844133980052387,25.0,0
1529.0,-0.817467,22.220402,-1.243048,22.427892,0.160642,0.096211,0.070366,0.025845000000000007,0.064431,0.09027600000000001,1.113277,0.4011205612118203,0.02109755012357295,26.0,0
1530.0,-0.816548,22.23064,-1.250529,22.428286,0.159502,0.09546,0.069195,0.026264999999999997,0.064042,0.090307,1.28301,0.4101150789313429,0.0008528465464396895,27.0,0
1531.0,-0.814973,22.221846,-1.253679,22.427104,0.159585,0.095538,0.06962,0.025917999999999997,0.064047,0.089965,0.844533,0.40466525106170365,0.012447019800170933,28.0,0
1532.0,-0.817073,22.221452,-1.257223,22.426317,0.159006,0.095045,0.06899,0.02605500000000001,0.063961,0.09001600000000001,1.136851,0.4073512397986305,0.005892080439857894,29.0,0
1533.0,-0.806442,22.227621,-1.264573,22.429073,0.159539,0.094809,0.069038,0.025771000000000002,0.06472999999999998,0.09050099999999998,1.188714,0.39812454619888477,0.028409083661442236,30.0,0
1534.0,-0.798829,22.223158,-1.257879,22.431174,0.159521,0.095549,0.069773,0.025775999999999993,0.063972,0.089748,1.183999,0.4029199818673502,0.016706208820262858,31.0,0
1535.0,-0.795285,22.220533,-1.266148,22.426317,0.161092,0.097156,0.070156,0.02700000000000001,0.063936,0.09093600000000002,0.858677,0.4222906924003317,0.030566451397644467,32.0,0
1536.0,-0.79581,22.230247,-1.259979,22.432355,0.160623,0.095906,0.069473,0.026433000000000012,0.06471699999999998,0.09115,1.04727,0.40843351154238416,0.0032508833439229834,33.0,0
1537.0,-0.786491,22.220796,-1.266935,22.430255,0.161863,0.096678,0.069662,0.027016,0.065185,0.092201,1.146281,0.4144448194397569,0.011419229825848642,34.0,0
1538.0,-0.774022,22.22224,-1.267591,22.432618,0.160926,0.096893,0.069337,0.02755600000000001,0.064033,0.09158900000000002,1.150995,0.43033388512352827,0.05019521597101595,35.0,0
